,p1_hp_trend,p2_hp_trend,hp_trend_diff
5555,-77.5,0.0,-77.5
5556,-81.66666666666666,-8.333333333333329,-73.33333333333333
5557,-57.5,-26.66666666666667,-30.83333333333333
5558,-26.66666666666667,-9.166666666666671,-17.5
5559,-73.33333333333333,-41.66666666666666,-31.66666666666667
5560,-25.83333333333333,0.0,-25.83333333333333
5561,-12.5,0.0,-12.5
5562,-20.833333333333343,0.0,-20.833333333333343
5563,-24.166666666666664,0.0,-24.166666666666664
5564,-55.0,0.0,-55.0
5565,-62.50000000000001,0.0,-62.50000000000001
5566,-75.83333333333334,0.0,-75.83333333333334
5567,-67.5,0.0,-67.5
5568,-66.66666666666666,-9.166666666666657,-57.5
5569,-76.66666666666666,-26.66666666666667,-49.999999999999986
5570,-67.5,-15.833333333333343,-51.66666666666666
5571,-61.666666666666664,-26.66666666666667,-34.99999999999999
5572,-80.0,0.0,-80.0
5573,-51.666666666666664,0.0,-51.666666666666664
5574,-84.16666666666667,0.0,-84.16666666666667
5575,-42.5,0.0,-42.5
5576,-80.83333333333333,0.0,-80.83333333333333
5577,-43.5,-26.66666666666667,-16.83333333333333
5578,-33.333333333333336,0.0,-33.333333333333336
5579,-50.83333333333334,-23.333333333333343,-27.5
5580,-10.0,0.0,-10.0
5581,-72.5,0.0,-72.5
5582,-74.16666666666667,0.0,-74.16666666666667
5583,-87.5,0.0,-87.5
5584,0.0,0.0,0.0
5585,-53.33333333333333,0.0,-53.33333333333333
5586,-70.0,0.0,-70.0
5587,-8.333333333333329,0.0,-8.333333333333329
5588,-53.33333333333333,-26.66666666666667,-26.666666666666657
5589,-52.5,0.0,-52.5
5590,-80.0,0.0,-80.0
5591,-52.500000000000014,0.0,-52.500000000000014
5592,-66.66666666666666,0.0,-66.66666666666666
5593,-35.0,0.0,-35.0
5594,-80.83333333333334,0.0,-80.83333333333334
5595,-60.0,-10.0,-50.0
5596,-82.5,0.0,-82.5
5597,-45.833333333333336,0.0,-45.833333333333336
5598,-97.5,0.0,-97.5
5599,-110.83333333333333,0.0,-110.83333333333333
5600,-57.49999999999999,0.0,-57.49999999999999
5601,-26.66666666666667,0.0,-26.66666666666667
5602,-86.66666666666667,0.0,-86.66666666666667
5603,-41.66666666666667,0.0,-41.66666666666667
5604,-53.333333333333336,-41.66666666666666,-11.666666666666679
5605,-42.5,-41.66666666666667,-0.8333333333333286
5606,-38.33333333333334,0.0,-38.33333333333334
5607,-55.83333333333334,0.0,-55.83333333333334
5608,-106.66666666666667,-10.833333333333329,-95.83333333333334
5609,-52.5,-15.833333333333336,-36.666666666666664
5610,-77.5,0.0,-77.5
5611,-28.33333333333333,0.0,-28.33333333333333
5612,-10.833333333333329,0.0,-10.833333333333329
5613,-59.16666666666667,-26.66666666666667,-32.5
5614,-67.5,0.0,-67.5
5615,-74.16666666666666,0.0,-74.16666666666666
5616,-44.16666666666667,0.0,-44.16666666666667
5617,-79.16666666666666,0.0,-79.16666666666666
5618,-78.5,0.0,-78.5
5619,-30.83333333333333,0.0,-30.83333333333333
5620,-61.666666666666664,0.0,-61.666666666666664
5621,-73.33333333333334,0.0,-73.33333333333334
5622,-26.66666666666667,0.0,-26.66666666666667
5623,-63.33333333333333,-41.666666666666686,-21.666666666666643
5624,-85.83333333333333,-42.500000000000014,-43.333333333333314
5625,-12.5,0.0,-12.5
5626,-50.833333333333336,0.0,-50.833333333333336
5627,-111.66666666666667,-26.66666666666667,-85.0
5628,-25.833333333333343,0.0,-25.833333333333343
5629,-40.0,0.0,-40.0
5630,-42.49999999999999,0.0,-42.49999999999999
5631,-15.833333333333329,0.0,-15.833333333333329
5632,-79.16666666666667,-31.666666666666657,-47.500000000000014
5633,-69.16666666666667,0.0,-69.16666666666667
5634,-37.5,0.0,-37.5
5635,-65.0,0.0,-65.0
5636,-75.0,-8.333333333333329,-66.66666666666667
5637,-76.66666666666666,0.0,-76.66666666666666
5638,-59.166666666666664,-10.833333333333329,-48.333333333333336
5639,-52.5,-15.833333333333329,-36.66666666666667
5640,-58.16666666666666,-26.66666666666667,-31.499999999999986
5641,-123.33333333333333,-36.66666666666667,-86.66666666666666
5642,-23.5,0.0,-23.5
5643,-28.33333333333333,-26.66666666666667,-1.6666666666666572
5644,-15.833333333333343,0.0,-15.833333333333343
5645,-51.66666666666667,0.0,-51.66666666666667
5646,-84.16666666666666,0.0,-84.16666666666666
5647,-119.16666666666667,-26.66666666666667,-92.5
5648,-65.83333333333334,0.0,-65.83333333333334
5649,-75.0,0.0,-75.0
5650,0.0,0.0,0.0
5651,-85.0,0.0,-85.0
5652,-42.5,0.0,-42.5
5653,-50.0,0.0,-50.0
5654,-53.33333333333333,0.0,-53.33333333333333
5655,-79.16666666666666,-68.33333333333334,-10.833333333333314
5656,-30.833333333333343,0.0,-30.833333333333343
5657,-107.5,-15.833333333333329,-91.66666666666667
5658,-68.33333333333334,0.0,-68.33333333333334
5659,-26.66666666666667,-26.66666666666667,0.0
5660,-28.33333333333333,0.0,-28.33333333333333
5661,-46.66666666666667,0.0,-46.66666666666667
5662,-68.33333333333333,0.0,-68.33333333333333
5663,-57.5,0.0,-57.5
5664,-96.66666666666666,0.0,-96.66666666666666
5665,-37.5,-9.166666666666671,-28.33333333333333
5666,-109.16666666666667,-42.5,-66.66666666666667
5667,-65.0,0.0,-65.0
5668,-96.66666666666667,-41.666666666666686,-54.999999999999986
5669,-35.83333333333334,-10.833333333333329,-25.000000000000014
5670,-66.66666666666666,0.0,-66.66666666666666
5671,-50.833333333333336,0.0,-50.833333333333336
5672,-51.66666666666666,0.0,-51.66666666666666
5673,-9.166666666666657,0.0,-9.166666666666657
5674,-37.5,0.0,-37.5
5675,-36.66666666666667,0.0,-36.66666666666667
5676,-38.33333333333333,0.0,-38.33333333333333
5677,-100.83333333333333,0.0,-100.83333333333333
5678,-94.16666666666666,0.0,-94.16666666666666
5679,-36.66666666666667,-15.833333333333343,-20.83333333333333
5680,-59.99999999999999,-41.66666666666667,-18.33333333333332
5681,-107.5,-41.666666666666686,-65.83333333333331
5682,-51.66666666666666,-26.66666666666668,-24.99999999999998
5683,-31.666666666666657,-26.66666666666667,-4.999999999999986
5684,-100.0,-9.166666666666657,-90.83333333333334
5685,-68.33333333333334,0.0,-68.33333333333334
5686,-53.33333333333333,-26.66666666666667,-26.666666666666657
5687,-62.5,-41.66666666666666,-20.833333333333343
5688,-107.5,-21.66666666666667,-85.83333333333333
5689,-10.833333333333343,0.0,-10.833333333333343
5690,-49.16666666666667,0.0,-49.16666666666667
5691,-37.99999999999999,0.0,-37.99999999999999
5692,-62.5,-26.66666666666667,-35.83333333333333
5693,-25.0,-10.0,-15.0
5694,-41.66666666666667,0.0,-41.66666666666667
5695,-106.66666666666667,0.0,-106.66666666666667
5696,-51.833333333333336,0.0,-51.833333333333336
5697,-40.83333333333334,0.0,-40.83333333333334
5698,-84.16666666666666,0.0,-84.16666666666666
5699,-20.83333333333333,0.0,-20.83333333333333
5700,-70.0,0.0,-70.0
5701,-38.33333333333333,0.0,-38.33333333333333
5702,-70.0,0.0,-70.0
5703,-15.833333333333329,0.0,-15.833333333333329
5704,-30.83333333333333,-42.5,11.666666666666671
5705,-65.0,0.0,-65.0
5706,-39.16666666666667,0.0,-39.16666666666667
5707,-37.500000000000014,0.0,-37.500000000000014
5708,-45.833333333333336,0.0,-45.833333333333336
5709,-51.66666666666667,0.0,-51.66666666666667
5710,-75.0,-26.66666666666667,-48.33333333333333
5711,-60.0,0.0,-60.0
5712,-68.33333333333331,0.0,-68.33333333333331
5713,-93.33333333333334,0.0,-93.33333333333334
5714,-68.33333333333333,0.0,-68.33333333333333
5715,-53.33333333333333,0.0,-53.33333333333333
5716,-81.66666666666666,-15.833333333333329,-65.83333333333333
5717,-75.83333333333334,0.0,-75.83333333333334
5718,-80.83333333333333,-41.66666666666667,-39.16666666666666
5719,-65.0,-26.66666666666667,-38.33333333333333
5720,-97.5,0.0,-97.5
5721,-67.5,0.0,-67.5
5722,-81.66666666666667,-15.833333333333329,-65.83333333333334
5723,0.0,0.0,0.0
5724,-60.0,0.0,-60.0
5725,-61.666666666666664,0.0,-61.666666666666664
5726,-65.0,0.0,-65.0
5727,-97.5,0.0,-97.5
5728,-42.5,0.0,-42.5
5729,-70.83333333333333,-26.66666666666667,-44.16666666666666
5730,-84.16666666666667,-10.833333333333329,-73.33333333333334
5731,-84.16666666666666,-10.833333333333329,-73.33333333333333
5732,-50.83333333333333,0.0,-50.83333333333333
5733,-39.16666666666667,0.0,-39.16666666666667
5734,-61.666666666666664,0.0,-61.666666666666664
5735,-15.833333333333329,0.0,-15.833333333333329
5736,-56.66666666666667,0.0,-56.66666666666667
5737,-79.16666666666666,0.0,-79.16666666666666
5738,-53.33333333333333,0.0,-53.33333333333333
5739,-26.66666666666667,0.0,-26.66666666666667
5740,-80.0,0.0,-80.0
5741,-43.33333333333333,0.0,-43.33333333333333
5742,0.0,0.0,0.0
5743,-77.5,0.0,-77.5
5744,-33.33333333333334,0.0,-33.33333333333334
5745,-15.833333333333329,-15.833333333333343,1.4210854715202004e-14
5746,-55.833333333333336,-41.66666666666666,-14.166666666666679
5747,-65.0,-10.0,-55.0
5748,-60.0,-41.66666666666667,-18.33333333333333
5749,-74.16666666666666,-68.33333333333334,-5.833333333333314
5750,-66.66666666666666,-41.66666666666667,-24.999999999999986
5751,-67.5,0.0,-67.5
5752,-80.83333333333334,0.0,-80.83333333333334
5753,-90.83333333333333,0.0,-90.83333333333333
5754,-105.0,0.0,-105.0
5755,-80.83333333333333,-26.66666666666667,-54.16666666666666
5756,-70.0,0.0,-70.0
5757,-41.83333333333334,0.0,-41.83333333333334
5758,-41.66666666666666,0.0,-41.66666666666666
5759,-75.83333333333333,0.0,-75.83333333333333
5760,-70.0,0.0,-70.0
5761,-26.66666666666667,0.0,-26.66666666666667
5762,-90.0,-50.83333333333333,-39.16666666666667
5763,-79.16666666666667,-9.166666666666671,-70.0
5764,-64.16666666666666,0.0,-64.16666666666666
5765,-19.16666666666667,-15.833333333333329,-3.333333333333343
5766,-124.16666666666667,-41.66666666666667,-82.5
5767,-35.0,-41.666666666666664,6.666666666666664
5768,-37.5,0.0,-37.5
5769,-93.33333333333334,-41.666666666666664,-51.66666666666668
5770,-25.833333333333336,-15.0,-10.833333333333336
5771,-124.33333333333333,-15.833333333333329,-108.5
5772,-57.5,0.0,-57.5
5773,-45.83333333333334,0.0,-45.83333333333334
5774,-45.0,0.0,-45.0
5775,-95.0,-26.66666666666667,-68.33333333333333
5776,-15.833333333333329,0.0,-15.833333333333329
5777,-26.666666666666657,0.0,-26.666666666666657
5778,-19.999999999999993,-9.999999999999993,-10.0
5779,0.0,0.0,0.0
5780,0.0,0.0,0.0
5781,-59.166666666666664,0.0,-59.166666666666664
5782,-26.66666666666667,0.0,-26.66666666666667
5783,-10.0,-41.66666666666667,31.66666666666667
5784,-20.83333333333333,0.0,-20.83333333333333
5785,-42.5,0.0,-42.5
5786,-96.66666666666666,-68.33333333333333,-28.33333333333333
5787,-78.33333333333333,0.0,-78.33333333333333
5788,-86.66666666666667,-26.666666666666657,-60.000000000000014
5789,-25.83333333333333,0.0,-25.83333333333333
5790,-65.83333333333334,0.0,-65.83333333333334
5791,-107.5,0.0,-107.5
5792,-67.5,0.0,-67.5
5793,-38.33333333333333,0.0,-38.33333333333333
5794,-75.83333333333334,0.0,-75.83333333333334
5795,-56.666666666666664,0.0,-56.666666666666664
5796,-84.16666666666666,0.0,-84.16666666666666
5797,-70.0,0.0,-70.0
5798,-84.16666666666667,0.0,-84.16666666666667
5799,-95.0,0.0,-95.0
5800,-8.333333333333343,0.0,-8.333333333333343
5801,-15.833333333333343,0.0,-15.833333333333343
5802,-64.16666666666666,0.0,-64.16666666666666
5803,-38.33333333333333,0.0,-38.33333333333333
5804,-83.33333333333333,0.0,-83.33333333333333
5805,-25.0,0.0,-25.0
5806,-94.16666666666666,-15.833333333333329,-78.33333333333333
5807,-69.16666666666666,0.0,-69.16666666666666
5808,0.0,0.0,0.0
5809,-61.666666666666664,0.0,-61.666666666666664
5810,-42.5,0.0,-42.5
5811,-35.83333333333333,0.0,-35.83333333333333
5812,-36.66666666666667,0.0,-36.66666666666667
5813,-65.0,0.0,-65.0
5814,-59.16666666666667,0.0,-59.16666666666667
5815,-85.83333333333334,-10.0,-75.83333333333334
5816,-25.0,0.0,-25.0
5817,-72.5,0.0,-72.5
5818,-64.16666666666667,0.0,-64.16666666666667
5819,-68.33333333333334,0.0,-68.33333333333334
5820,-63.33333333333334,-41.66666666666666,-21.666666666666686
5821,-78.33333333333333,0.0,-78.33333333333333
5822,-64.16666666666666,0.0,-64.16666666666666
5823,-118.33333333333333,-26.666666666666657,-91.66666666666667
5824,-42.5,0.0,-42.5
5825,-96.66666666666667,-9.166666666666671,-87.5
5826,-51.66666666666667,0.0,-51.66666666666667
5827,-64.16666666666666,0.0,-64.16666666666666
5828,-15.833333333333329,0.0,-15.833333333333329
5829,0.0,0.0,0.0
5830,-67.5,0.0,-67.5
5831,-26.666666666666657,0.0,-26.666666666666657
5832,-35.83333333333333,0.0,-35.83333333333333
5833,-74.16666666666666,0.0,-74.16666666666666
5834,-50.00000000000001,0.0,-50.00000000000001
5835,-68.33333333333334,-15.0,-53.33333333333334
5836,-90.83333333333334,0.0,-90.83333333333334
5837,-68.33333333333334,0.0,-68.33333333333334
5838,-33.33333333333334,0.0,-33.33333333333334
5839,-67.5,-26.66666666666667,-40.83333333333333
5840,-95.0,0.0,-95.0
5841,-84.16666666666666,0.0,-84.16666666666666
5842,-106.66666666666667,0.0,-106.66666666666667
5843,-75.83333333333334,-26.66666666666667,-49.16666666666667
5844,-26.66666666666667,0.0,-26.66666666666667
5845,-37.49999999999999,0.0,-37.49999999999999
5846,-87.5,-26.666666666666686,-60.833333333333314
5847,-57.50000000000001,0.0,-57.50000000000001
5848,-39.16666666666667,0.0,-39.16666666666667
5849,-36.66666666666667,0.0,-36.66666666666667
5850,-95.0,-15.833333333333329,-79.16666666666667
5851,-30.166666666666657,0.0,-30.166666666666657
5852,-26.66666666666667,0.0,-26.66666666666667
5853,-35.0,0.0,-35.0
5854,-80.0,0.0,-80.0
5855,-68.33333333333334,-41.66666666666667,-26.66666666666667
5856,-36.66666666666667,-41.66666666666667,5.0
5857,-80.83333333333334,-8.333333333333329,-72.50000000000001
5858,-105.0,0.0,-105.0
5859,-38.33333333333334,-41.66666666666667,3.3333333333333286
5860,-38.33333333333333,-26.66666666666667,-11.666666666666657
5861,-65.0,0.0,-65.0
5862,-35.00000000000001,0.0,-35.00000000000001
5863,-8.333333333333329,0.0,-8.333333333333329
5864,-33.33333333333333,0.0,-33.33333333333333
5865,-36.66666666666667,0.0,-36.66666666666667
5866,-9.166666666666657,0.0,-9.166666666666657
5867,-95.83333333333334,0.0,-95.83333333333334
5868,-27.5,0.0,-27.5
5869,-26.666666666666657,0.0,-26.666666666666657
5870,-68.33333333333333,0.0,-68.33333333333333
5871,-70.0,0.0,-70.0
5872,-58.33333333333333,0.0,-58.33333333333333
5873,0.0,0.0,0.0
5874,-112.5,-13.333333333333336,-99.16666666666666
5875,-28.333333333333343,0.0,-28.333333333333343
5876,-111.66666666666666,0.0,-111.66666666666666
5877,-51.66666666666666,0.0,-51.66666666666666
5878,0.0,0.0,0.0
5879,-56.666666666666664,0.0,-56.666666666666664
5880,-84.16666666666666,0.0,-84.16666666666666
5881,-46.666666666666664,0.0,-46.666666666666664
5882,-68.33333333333333,-9.166666666666671,-59.16666666666666
5883,-25.833333333333343,-8.333333333333329,-17.500000000000014
5884,-45.83333333333333,-15.833333333333343,-29.999999999999986
5885,-35.0,0.0,-35.0
5886,-41.66666666666666,0.0,-41.66666666666666
5887,-51.666666666666664,0.0,-51.666666666666664
5888,-32.5,0.0,-32.5
5889,-13.333333333333329,0.0,-13.333333333333329
5890,-109.16666666666667,0.0,-109.16666666666667
5891,-80.0,-9.166666666666657,-70.83333333333334
5892,-90.83333333333334,-26.66666666666667,-64.16666666666667
5893,-47.5,0.0,-47.5
5894,-28.333333333333336,-9.166666666666671,-19.166666666666664
5895,-61.66666666666666,0.0,-61.66666666666666
5896,-55.00000000000001,0.0,-55.00000000000001
5897,-28.333333333333343,0.0,-28.333333333333343
5898,-85.83333333333334,-10.0,-75.83333333333334
5899,-15.833333333333329,0.0,-15.833333333333329
5900,-64.16666666666666,0.0,-64.16666666666666
5901,-68.33333333333334,-15.833333333333343,-52.5
5902,-10.0,0.0,-10.0
5903,-61.666666666666664,0.0,-61.666666666666664
5904,-40.0,-26.66666666666667,-13.333333333333329
5905,-120.83333333333333,-26.66666666666667,-94.16666666666666
5906,-55.00000000000001,0.0,-55.00000000000001
5907,-65.83333333333334,0.0,-65.83333333333334
5908,-66.66666666666666,-10.0,-56.66666666666666
5909,-27.66666666666667,0.0,-27.66666666666667
5910,-51.66666666666666,0.0,-51.66666666666666
5911,-72.5,-26.666666666666657,-45.83333333333334
5912,-15.833333333333343,0.0,-15.833333333333343
5913,-29.166666666666664,0.0,-29.166666666666664
5914,-105.83333333333334,-26.666666666666686,-79.16666666666666
5915,-80.0,0.0,-80.0
5916,-26.66666666666667,0.0,-26.66666666666667
5917,-15.833333333333329,0.0,-15.833333333333329
5918,-106.66666666666667,0.0,-106.66666666666667
5919,-26.66666666666667,0.0,-26.66666666666667
5920,-83.33333333333333,-15.833333333333329,-67.5
5921,-45.833333333333336,0.0,-45.833333333333336
5922,-19.166666666666664,0.0,-19.166666666666664
5923,-61.66666666666666,0.0,-61.66666666666666
5924,-26.66666666666667,0.0,-26.66666666666667
5925,-58.333333333333336,-15.833333333333343,-42.49999999999999
5926,-41.66666666666667,0.0,-41.66666666666667
5927,-110.0,0.0,-110.0
5928,-70.83333333333334,-8.333333333333343,-62.5
5929,-119.16666666666667,-54.166666666666664,-65.0
5930,-54.99999999999999,-26.66666666666667,-28.33333333333332
5931,-31.666666666666657,-41.666666666666686,10.000000000000028
5932,-50.0,0.0,-50.0
5933,-80.0,-13.333333333333329,-66.66666666666667
5934,-51.66666666666667,0.0,-51.66666666666667
5935,-68.33333333333334,0.0,-68.33333333333334
5936,-84.16666666666666,-26.66666666666668,-57.49999999999998
5937,-45.83333333333334,-13.333333333333329,-32.500000000000014
5938,-10.0,0.0,-10.0
5939,-70.0,0.0,-70.0
5940,-63.33333333333334,-41.66666666666667,-21.66666666666667
5941,-70.0,0.0,-70.0
5942,-54.16666666666667,0.0,-54.16666666666667
5943,-52.5,0.0,-52.5
5944,-101.66666666666667,-41.66666666666666,-60.000000000000014
5945,-68.33333333333334,0.0,-68.33333333333334
5946,-64.16666666666667,0.0,-64.16666666666667
5947,-105.83333333333333,-26.66666666666667,-79.16666666666666
5948,-73.33333333333333,0.0,-73.33333333333333
5949,-38.33333333333333,0.0,-38.33333333333333
5950,-68.33333333333334,-26.66666666666667,-41.66666666666667
5951,-48.33333333333333,0.0,-48.33333333333333
5952,-49.16666666666666,-26.66666666666667,-22.499999999999986
5953,-61.666666666666664,0.0,-61.666666666666664
5954,-65.0,0.0,-65.0
5955,-74.16666666666666,-41.66666666666666,-32.5
5956,-103.33333333333333,-26.666666666666657,-76.66666666666667
5957,-94.16666666666667,-41.66666666666667,-52.5
5958,-15.833333333333343,-26.66666666666667,10.833333333333329
5959,-52.500000000000014,-26.66666666666667,-25.833333333333343
5960,-53.333333333333336,0.0,-53.333333333333336
5961,-26.66666666666667,0.0,-26.66666666666667
5962,-49.16666666666667,-57.50000000000001,8.333333333333336
5963,-15.833333333333329,0.0,-15.833333333333329
5964,-54.16666666666667,0.0,-54.16666666666667
5965,-26.66666666666667,0.0,-26.66666666666667
5966,-94.33333333333334,-26.66666666666667,-67.66666666666667
5967,-26.66666666666667,0.0,-26.66666666666667
5968,-72.66666666666667,-25.0,-47.66666666666667
5969,-25.0,0.0,-25.0
5970,-49.166666666666664,-10.833333333333329,-38.333333333333336
5971,-97.5,0.0,-97.5
5972,-42.5,0.0,-42.5
5973,-67.5,0.0,-67.5
5974,-38.33333333333334,-15.833333333333343,-22.5
5975,-79.16666666666667,0.0,-79.16666666666667
5976,-86.83333333333333,0.0,-86.83333333333333
5977,-17.5,0.0,-17.5
5978,-68.33333333333334,-26.66666666666667,-41.66666666666667
5979,-60.00000000000001,0.0,-60.00000000000001
5980,-57.5,0.0,-57.5
5981,-35.83333333333333,0.0,-35.83333333333333
5982,-127.5,-10.0,-117.5
5983,-79.16666666666667,-41.66666666666668,-37.49999999999999
5984,-52.5,-10.0,-42.5
5985,-75.83333333333333,0.0,-75.83333333333333
5986,-36.66666666666667,0.0,-36.66666666666667
5987,-120.83333333333334,-42.50000000000001,-78.33333333333334
5988,-94.16666666666667,-68.33333333333333,-25.833333333333343
5989,-77.5,0.0,-77.5
5990,-62.5,0.0,-62.5
5991,-63.33333333333334,0.0,-63.33333333333334
5992,-26.66666666666667,0.0,-26.66666666666667
5993,-59.99999999999999,-9.166666666666671,-50.83333333333332
5994,-57.49999999999999,0.0,-57.49999999999999
5995,-67.5,-26.66666666666667,-40.83333333333333
5996,-64.16666666666667,0.0,-64.16666666666667
5997,-100.0,0.0,-100.0
5998,-26.666666666666657,0.0,-26.666666666666657
5999,-37.5,-8.333333333333329,-29.16666666666667
6000,-46.66666666666667,0.0,-46.66666666666667
6001,-80.83333333333333,0.0,-80.83333333333333
6002,-44.166666666666664,0.0,-44.166666666666664
6003,-77.5,0.0,-77.5
6004,-64.33333333333333,0.0,-64.33333333333333
6005,-103.33333333333333,-47.50000000000001,-55.83333333333332
6006,-110.0,-9.166666666666671,-100.83333333333333
6007,-67.5,0.0,-67.5
6008,0.0,0.0,0.0
6009,-90.0,0.0,-90.0
6010,-50.83333333333334,0.0,-50.83333333333334
6011,-84.16666666666666,-15.0,-69.16666666666666
6012,-17.5,-12.5,-5.0
6013,-26.66666666666667,0.0,-26.66666666666667
6014,-61.666666666666664,0.0,-61.666666666666664
6015,-45.00000000000001,0.0,-45.00000000000001
6016,-79.16666666666667,0.0,-79.16666666666667
6017,-29.16666666666667,0.0,-29.16666666666667
6018,0.0,0.0,0.0
6019,-106.66666666666667,-35.833333333333336,-70.83333333333334
6020,-15.833333333333343,0.0,-15.833333333333343
6021,-68.33333333333334,-26.66666666666667,-41.66666666666667
6022,-42.5,0.0,-42.5
6023,-25.0,0.0,-25.0
6024,-68.33333333333334,0.0,-68.33333333333334
6025,-52.5,0.0,-52.5
6026,-93.33333333333333,-26.66666666666667,-66.66666666666666
6027,-26.66666666666667,0.0,-26.66666666666667
6028,-9.166666666666657,0.0,-9.166666666666657
6029,-29.16666666666667,0.0,-29.16666666666667
6030,-53.333333333333336,0.0,-53.333333333333336
6031,-25.0,-15.833333333333343,-9.166666666666657
6032,-99.33333333333333,0.0,-99.33333333333333
6033,-90.83333333333334,-29.16666666666667,-61.66666666666667
6034,-25.83333333333333,0.0,-25.83333333333333
6035,-111.66666666666666,0.0,-111.66666666666666
6036,-35.83333333333333,0.0,-35.83333333333333
6037,-65.83333333333334,-10.0,-55.83333333333334
6038,-120.83333333333333,0.0,-120.83333333333333
6039,-35.83333333333333,-26.666666666666657,-9.166666666666671
6040,-94.16666666666667,-84.16666666666669,-9.999999999999986
6041,-41.66666666666666,0.0,-41.66666666666666
6042,-68.33333333333334,0.0,-68.33333333333334
6043,-121.66666666666667,-26.66666666666667,-95.0
6044,-17.5,0.0,-17.5
6045,-46.0,0.0,-46.0
6046,-56.66666666666667,-13.333333333333343,-43.33333333333333
6047,-114.16666666666666,0.0,-114.16666666666666
6048,0.0,0.0,0.0
6049,-15.833333333333329,0.0,-15.833333333333329
6050,-67.5,0.0,-67.5
6051,-39.16666666666667,0.0,-39.16666666666667
6052,-25.833333333333343,0.0,-25.833333333333343
6053,-26.666666666666657,0.0,-26.666666666666657
6054,-68.33333333333333,-15.833333333333329,-52.5
6055,-40.83333333333333,0.0,-40.83333333333333
6056,-96.66666666666667,-15.833333333333329,-80.83333333333334
6057,-67.5,0.0,-67.5
6058,-62.5,0.0,-62.5
6059,-111.66666666666667,-15.833333333333329,-95.83333333333334
6060,-79.16666666666667,-42.50000000000001,-36.666666666666664
6061,-71.66666666666667,0.0,-71.66666666666667
6062,-80.0,-68.33333333333334,-11.666666666666657
6063,-24.33333333333333,0.0,-24.33333333333333
6064,-67.5,0.0,-67.5
6065,-10.0,0.0,-10.0
6066,-41.66666666666667,0.0,-41.66666666666667
6067,-101.66666666666666,-26.666666666666657,-75.0
6068,-47.5,0.0,-47.5
6069,-96.66666666666667,0.0,-96.66666666666667
6070,-60.83333333333333,-13.333333333333343,-47.499999999999986
6071,-37.5,0.0,-37.5
6072,-70.5,0.0,-70.5
6073,-41.66666666666667,0.0,-41.66666666666667
6074,-79.16666666666666,0.0,-79.16666666666666
6075,-40.0,0.0,-40.0
6076,-65.0,0.0,-65.0
6077,-41.66666666666666,0.0,-41.66666666666666
6078,-26.66666666666667,-41.66666666666666,14.999999999999986
6079,-34.16666666666667,0.0,-34.16666666666667
6080,-38.33333333333333,0.0,-38.33333333333333
6081,-90.83333333333333,0.0,-90.83333333333333
6082,-33.333333333333336,0.0,-33.333333333333336
6083,0.0,0.0,0.0
6084,0.0,0.0,0.0
6085,-63.333333333333336,0.0,-63.333333333333336
6086,-70.0,0.0,-70.0
6087,-93.33333333333333,-35.833333333333336,-57.49999999999999
6088,-23.33333333333333,0.0,-23.33333333333333
6089,-79.16666666666666,-10.0,-69.16666666666666
6090,-77.5,-68.33333333333334,-9.166666666666657
6091,-42.5,-15.833333333333329,-26.66666666666667
6092,-71.66666666666667,-28.333333333333343,-43.33333333333333
6093,-78.33333333333334,0.0,-78.33333333333334
6094,-51.66666666666667,-15.833333333333329,-35.83333333333334
6095,-23.333333333333336,0.0,-23.333333333333336
6096,-15.0,0.0,-15.0
6097,-55.00000000000001,0.0,-55.00000000000001
6098,-96.66666666666666,-15.833333333333343,-80.83333333333331
6099,-42.5,-9.166666666666671,-33.33333333333333
6100,-90.0,0.0,-90.0
6101,-36.66666666666667,-26.66666666666667,-10.0
6102,-38.33333333333334,0.0,-38.33333333333334
6103,-25.0,0.0,-25.0
6104,-49.16666666666667,0.0,-49.16666666666667
6105,-25.0,0.0,-25.0
6106,-40.0,0.0,-40.0
6107,-48.33333333333333,-26.666666666666657,-21.66666666666667
6108,-118.33333333333333,-26.66666666666667,-91.66666666666666
6109,-70.0,0.0,-70.0
6110,-99.16666666666666,0.0,-99.16666666666666
6111,-57.5,-25.0,-32.5
6112,-110.0,-9.166666666666671,-100.83333333333333
6113,-55.00000000000001,0.0,-55.00000000000001
6114,-51.66666666666667,-12.5,-39.16666666666667
6115,-25.83333333333333,0.0,-25.83333333333333
6116,-93.33333333333334,0.0,-93.33333333333334
6117,-109.16666666666667,-15.833333333333343,-93.33333333333333
6118,-78.33333333333333,0.0,-78.33333333333333
6119,-73.33333333333334,0.0,-73.33333333333334
6120,-93.33333333333333,0.0,-93.33333333333333
6121,-68.33333333333333,0.0,-68.33333333333333
6122,-100.83333333333333,0.0,-100.83333333333333
6123,-94.16666666666667,-42.5,-51.66666666666667
6124,-95.0,0.0,-95.0
6125,-100.0,0.0,-100.0
6126,0.0,0.0,0.0
6127,-15.833333333333329,0.0,-15.833333333333329
6128,-96.66666666666667,0.0,-96.66666666666667
6129,-84.16666666666666,0.0,-84.16666666666666
6130,-55.83333333333333,0.0,-55.83333333333333
6131,-85.0,0.0,-85.0
6132,-36.66666666666667,0.0,-36.66666666666667
6133,-51.666666666666664,0.0,-51.666666666666664
6134,-13.333333333333329,0.0,-13.333333333333329
6135,-28.0,0.0,-28.0
6136,-60.83333333333333,0.0,-60.83333333333333
6137,-33.33333333333334,0.0,-33.33333333333334
