,final_team_hp_difference
5077,-651.2944907854154
5078,-548.483665880248
5079,-163.64999999999998
5080,-179.73101330144635
5081,-281.75
5082,22.549999999999955
5083,-300.40000000000003
5084,-306.16999999999996
5085,93.76840223722445
5086,-287.6
5087,-403.55
5088,-231.95215821460408
5089,-185.1
5090,-418.7
5091,-224.7
5092,-379.65
5093,-140.40000000000003
5094,-136.49
5095,-98.90000000000009
5096,-324.1663270889927
5097,-254.12451823690836
5098,-372.2
5099,-239.40000000000003
5100,-443.3
5101,-227.84999999999997
5102,3.6500000000000057
5103,-386.59999999999997
5104,-491.15
5105,-183.7210514327769
5106,-489.89767725862123
5107,42.299999999999955
5108,-197.08035089033564
5109,-266.75
5110,-167.7
5111,-170.7
5112,-100.60858166809516
5113,-92.88967634357923
5114,-310.5496982412996
5115,-84.59583750562007
5116,-385.9
5117,-156.79553420307852
5118,-316.65
5119,-507.04999999999995
5120,-33.04999999999998
5121,-286.9
5122,-394.4
5123,-134.5
5124,-433.9
5125,-520.3000000000001
5126,-359.20000000000005
5127,-184.36001537261245
5128,-272.7
5129,-288.35870848205553
5130,-225.45
5131,-188.45
5132,-321.6
5133,-43.55000000000001
5134,-395.35
5135,-219.0
5136,-262.15
5137,-248.41293362636202
5138,19.692224468926554
5139,-316.8717241387604
5140,-228.47281623199785
5141,-336.2
5142,48.31337931784225
5143,-382.79999999999995
5144,-194.80583293216887
5145,-294.25000000000006
5146,-479.4120172598487
5147,-172.02955900585243
5148,-317.62178293145996
5149,-139.90921801445182
5150,-305.94999999999993
5151,-393.29587007972816
5152,-556.75
5153,-536.9000000000001
5154,22.658962726417542
5155,-363.99999999999994
5156,-288.70000000000005
5157,-250.45000000000002
5158,9.25
5159,-461.59999999999997
5160,-309.1390034552015
5161,-14.550000000000011
5162,-275.4
5163,-340.45
5164,-406.15000000000003
5165,-231.3
5166,-315.53946638870696
5167,-31.028152595496806
5168,-89.95000000000005
5169,-454.05
5170,-296.8
5171,-227.5723688891778
5172,-268.85
5173,125.54047779493908
5174,-390.6800101449946
5175,-201.35
5176,-274.9000000000001
5177,-47.0
5178,-322.55
5179,-284.99648876224427
5180,-215.85000000000002
5181,-342.0217996353703
5182,-36.25
5183,-477.45886380508676
5184,-26.30000000000001
5185,-138.91161600767833
5186,92.7652165360422
5187,-119.10000000000002
5188,-156.15
5189,-359.1
5190,-345.5
5191,-193.25
5192,-446.4881393357461
5193,-341.2108173402334
5194,-473.35
5195,-354.0650293906128
5196,-402.34999999999997
5197,-396.8
5198,-239.74999999999997
5199,-68.44999999999999
5200,-60.39999999999998
5201,-263.20000000000005
5202,-510.40000000000015
5203,-17.650000000000006
5204,-220.54782613184443
5205,-291.9
5206,-321.2
5207,-435.4
5208,-146.03966226828044
5209,-45.30000000000001
5210,-391.791961257248
5211,-159.55
5212,-291.62324631391624
5213,-288.25
5214,-19.200000000000045
5215,-354.59247362444995
5216,-147.60000000000002
5217,-188.75
5218,-286.35183893777867
5219,-337.68134371566657
5220,-472.94999999999993
5221,-272.30000000000007
5222,-147.5
5223,-445.55420650095607
5224,-292.95000000000005
5225,-258.2
5226,-388.0
5227,-508.95000000000005
5228,-449.2261716134011
5229,-468.85
5230,-197.5159181575729
5231,-155.35000000000002
5232,-342.85
5233,12.600000000000023
5234,-368.40000000000003
5235,-175.39999999999998
5236,25.850000000000023
5237,-320.55000000000007
5238,-0.25000000000005684
5239,-29.327291061725532
5240,54.625695614426604
5241,-172.9049996744679
5242,-381.8399999999999
5243,-357.34999999999997
5244,-278.41337204973564
5245,-43.67092025324007
5246,-224.5
5247,-185.25
5248,23.149999999999977
5249,-240.65000000000003
5250,-357.9686532037234
5251,-12.000000000000057
5252,-179.44999999999993
5253,7.149999999999977
5254,-152.49999999999997
5255,-163.45
5256,-150.69820365221108
5257,-289.5
5258,-387.23875038253493
5259,-349.15000000000003
5260,-344.8
5261,-484.2
5262,-477.97011146848195
5263,-312.19999999999993
5264,-419.8
5265,-70.64999999999998
5266,-138.58768498911937
5267,-303.61412053525555
5268,-105.79727103748938
5269,-279.88313356730447
5270,-385.13387726196027
5271,-303.7677225393042
5272,-348.3
5273,-217.25
5274,-390.6659465307944
5275,-418.75000000000006
5276,-225.48855652726195
5277,-105.75
5278,-80.5
5279,-348.35023417880257
5280,-227.62069063692635
5281,-293.0
5282,-498.35
5283,-150.85000000000002
5284,-228.85000000000002
5285,-303.09999999999997
5286,-373.8170236695542
5287,-116.56475668623284
5288,-240.8
5289,-333.5
5290,-291.57212697147907
5291,-353.67629982167347
5292,-451.59438801009566
5293,35.49999999999994
5294,-362.35
5295,92.35000000000002
5296,-137.5
5297,-141.4
5298,-278.1
5299,-166.94212669958688
5300,-224.24999999999994
5301,-383.9
5302,-225.95838625132924
5303,-82.04999999999998
5304,-542.85
5305,-278.29999999999995
5306,-531.0300000000001
5307,-423.9003078854661
5308,-379.177193768187
5309,-221.2
5310,-48.94999999999999
5311,-180.35000000000002
5312,-33.10000000000002
5313,-252.52813648248394
5314,-193.14999999999998
5315,-457.55000000000007
5316,-245.7
5317,-155.75
5318,-516.3000000000001
5319,-77.75
5320,-400.10235607379366
5321,-311.8152234374861
5322,-147.35
5323,-178.39999999999998
5324,-209.95000000000005
5325,-366.0
5326,-9.700000000000045
5327,-568.6500000000001
5328,72.58142878770528
5329,-330.3
5330,-72.35000000000002
5331,-251.85000000000002
5332,-71.79684123905972
5333,-259.04999999999995
5334,-456.58559783892645
5335,-45.64999999999998
5336,-454.65
5337,-469.34895635191344
5338,74.64496094318719
5339,-295.54999999999995
5340,-168.5
5341,-266.45
5342,-301.04999999999995
5343,-249.20000000000005
5344,-356.9
5345,49.35000000000002
5346,-349.1248129750519
5347,-190.39999999999998
5348,-439.7138031141285
5349,-216.82814238963908
5350,-29.400000000000006
5351,-479.911946388184
5352,-280.42776684789544
5353,-242.8
5354,-122.98407427175285
5355,-188.59999999999997
5356,-397.35
5357,-354.95
5358,-224.15
5359,93.15250767699081
5360,-528.8
5361,-541.3000000000001
5362,-14.326391810780933
5363,-339.2
5364,-344.5
5365,-439.3795556942114
5366,-315.68502590423583
5367,-357.4
5368,-178.3382743713783
5369,-241.04999999999998
5370,-311.95
5371,-193.75
5372,-123.5
5373,-187.25
5374,-216.25
5375,-139.6379957393645
5376,-401.0167945125848
5377,-201.39999999999998
5378,-62.69464030056355
5379,-177.42588119592932
5380,-411.75
5381,-284.44999999999993
5382,-44.89999999999998
5383,-190.55000000000007
5384,-222.35000000000002
5385,-185.39999999999992
5386,-345.9
5387,-139.95
5388,-251.09266660172318
5389,-421.04588808255176
5390,28.30000000000001
5391,-152.29999999999995
5392,-704.0175442216021
5393,100.05000000000001
5394,-104.45000000000005
5395,-258.95
5396,-117.72717003428983
5397,-528.7325121878088
5398,-243.83529000654414
5399,-364.29999999999995
5400,-309.5386686218145
5401,-143.1
5402,-2.5
5403,-267.59999999999997
5404,-152.45
5405,-165.05
5406,-399.4500000000001
5407,-159.32234526022108
5408,-39.39999999999998
5409,-0.9499999999999886
5410,-133.20000000000005
5411,-304.99999999999994
5412,-370.9641107462677
5413,-340.35
5414,-316.7032642115843
5415,-325.1
5416,-280.6841066549036
5417,-128.45
5418,-189.31636078891825
5419,-409.4263157894737
5420,-199.39999999999998
5421,-616.0500000000001
5422,-528.95
5423,-335.59999999999997
5424,-282.79999999999995
5425,-58.599999999999994
5426,-407.65228286392164
5427,-310.6
5428,-307.95000000000005
5429,-342.15000000000003
5430,-295.25
5431,-300.46723858224436
5432,-213.64999999999998
5433,-242.55
5434,15.08837450460075
5435,-68.65
5436,-364.9733258772123
5437,-395.6
5438,-333.5
5439,-177.09999999999997
5440,-479.20000000000005
5441,-175.59999999999997
5442,-237.34999999999997
5443,-360.5219090446457
5444,-221.84999999999997
5445,40.47532278178414
5446,-252.43597057180006
5447,-346.40000000000003
5448,-183.49999999999997
5449,-300.22819538534594
5450,-415.81552337832886
5451,-161.22421361047844
5452,-254.55
5453,-200.9
5454,-216.12261579595275
5455,-378.3848282915201
5456,-82.6278428431711
5457,-300.40000000000003
5458,-322.3432750233703
5459,-383.19999999999993
5460,-384.05000000000007
5461,79.59999999999997
5462,-314.15000000000003
5463,-168.95
5464,-336.4507315951221
5465,-317.25
5466,-130.75
5467,-254.00000000000006
5468,-259.70297606333423
5469,-244.04999999999998
5470,-245.25
5471,-84.60000000000002
5472,-64.25000000000006
5473,-212.95578799358321
5474,0.9499999999999886
5475,-54.537843011642735
5476,-213.82511096552793
5477,-184.11100112508188
5478,-305.95
5479,-200.14471664712906
5480,-206.25
5481,-221.14999999999998
5482,-180.54510510880152
5483,-368.9213098244129
5484,-408.9
5485,-174.54999999999995
5486,-279.8999999999999
5487,-173.2552305549591
5488,-57.849999999999994
5489,47.20514536919194
5490,-86.30000000000001
5491,-268.4
5492,-52.48000000000002
5493,-31.767019564513646
5494,86.44999999999999
5495,-277.1327086301735
5496,-76.94999999999999
5497,-283.44999999999993
5498,2.371338402469007
5499,-333.6
5500,-169.65000000000003
5501,-192.72025603157374
5502,-518.25
5503,-168.6
5504,-338.95000000000005
5505,-138.9980543568185
5506,-158.2426963098426
5507,-246.39999999999998
5508,-439.55
5509,-468.80000000000007
5510,-446.9
5511,-610.9882847050925
5512,-415.38366933927824
5513,-415.75286835881127
5514,-536.9
5515,-45.94999999999999
5516,-175.14999999999998
5517,-123.54999999999998
5518,-234.14999999999998
5519,219.49422591019314
5520,-324.1
5521,-168.60443541464053
5522,-425.54999999999995
5523,-229.80000000000004
5524,151.95000000000005
5525,-291.9000000000001
5526,-126.85
5527,-414.35
5528,-250.0
5529,-12.699999999999989
5530,-271.7
5531,-95.89999999999998
5532,-288.0544728434505
5533,-100.94999999999999
5534,-32.30000000000001
5535,-349.29999999999995
5536,-261.1157618951355
5537,-124.25
5538,-220.05000000000007
5539,-546.2
5540,-453.90384910080127
5541,-169.64999999999998
5542,-361.34951533260346
5543,-128.64999999999998
5544,-168.04999999999995
5545,22.849999999999966
5546,-26.80000000000001
5547,-177.3443104199311
5548,-135.04999999999995
5549,-162.05
5550,-298.17359994020865
5551,-251.0
5552,-83.50957441293497
5553,-357.25
5554,-100.30558129077713
5555,-409.44999999999993
5556,-293.0766423711084
5557,-208.10000000000002
5558,164.95
5559,-372.20000000000005
5560,-383.37792162226003
5561,-13.786482092785718
5562,-183.53598742238444
5563,-301.7285636351204
5564,-426.98859375269205
5565,-150.45
5566,-430.25
5567,-474.1
5568,-254.67126401210373
5569,-399.0
5570,-286.6
5571,-170.19319826548266
5572,-509.34999999999997
5573,-329.1
5574,-262.27289861689377
5575,-477.4000000000001
5576,-236.14999999999998
5577,-43.80000000000001
5578,-399.34999999999997
5579,-124.25000000000003
5580,-137.60791498449697
5581,-88.65333638489142
5582,-439.8369104707478
5583,-424.0000000000001
5584,-140.43307393417308
5585,-395.32033776307696
5586,-80.10000000000002
5587,-287.2807458107246
5588,-208.95000000000005
5589,-125.55000000000001
5590,-140.24149891264824
5591,44.5
5592,-305.85
5593,104.25
5594,-220.8
5595,-182.64999999999992
5596,-90.19999999999999
5597,-249.25
5598,-292.04999999999995
5599,-345.68
5600,-285.32484509857784
5601,-323.5
5602,-218.25
5603,-312.58933226509487
5604,-95.6224385249318
5605,-115.30000000000001
5606,-91.19999999999999
5607,-347.24999999999994
5608,-391.02133871495175
5609,41.80000000000001
5610,-92.35000000000002
5611,-293.9215089282148
5612,-329.3046364145565
5613,-240.05
5614,-360.75
5615,-279.4457388872223
5616,-187.5
5617,-260.25
5618,-259.95
5619,-162.15000000000003
5620,-219.85000000000002
5621,-353.279543073245
5622,11.399999999999977
5623,-283.371973472994
5624,-264.15
5625,-475.4
5626,-512.25
5627,-283.0145920053226
5628,-335.2997106996223
5629,-500.8
5630,-205.70000000000005
5631,-335.59298802013836
5632,-264.34999999999997
5633,-309.5663995185017
5634,-261.8
5635,-280.67654029287644
5636,-356.45
5637,-291.45
5638,-108.35000000000002
5639,-10.0
5640,-273.4
5641,-329.57106638901803
5642,-154.39999999999998
5643,-195.8
5644,-542.5
5645,-379.9968183089673
5646,-205.91041176079642
5647,-412.9725034205421
5648,-397.5
5649,-165.4
5650,-297.7500000000001
5651,-548.8688285057702
5652,-313.5195409539111
5653,-244.05
5654,-495.6
5655,-95.05000000000001
5656,-35.55000000000001
5657,-169.9
5658,-263.9
5659,-198.70211313974357
5660,-24.600000000000023
5661,-6.699999999999989
5662,-280.84999999999997
5663,-170.85567312372663
5664,-545.4000000000001
5665,-464.54999999999995
5666,-385.6
5667,-281.4
5668,-230.99005926941945
5669,-42.599999999999966
5670,-338.29999999999995
5671,-244.60000000000002
5672,-300.05
5673,-400.99999999999994
5674,-392.35
5675,-339.00296039637186
5676,-315.15
5677,-430.5
5678,-457.54999999999995
5679,0.05000000000001137
5680,-362.29999999999995
5681,-241.55
5682,-180.9389953799802
5683,-119.35000000000002
5684,-189.14999999999998
5685,-203.18753349324282
5686,-354.761423139157
5687,-102.06257974575198
5688,-171.5
5689,-199.95
5690,-173.09999999999997
5691,-344.6
5692,-202.15000000000003
5693,-329.15
5694,-265.5194823902874
5695,-296.6
5696,-57.10000000000002
5697,-71.03302163154888
5698,-492.95
5699,-433.6
5700,-300.05
5701,-148.95
5702,-417.20000000000005
5703,-16.251179942356373
5704,-11.850000000000023
5705,-86.6350892901358
5706,36.650000000000034
5707,-350.05
5708,-248.39999999999998
5709,-282.622765449358
5710,-251.39999999999998
5711,-418.80000000000007
5712,-171.6591604366759
5713,-434.21837060702876
5714,-581.2
5715,-511.5
5716,-416.9
5717,-298.05000000000007
5718,-21.849999999999994
5719,-290.05
5720,-462.56539013787534
5721,-105.19999999999999
5722,-72.85
5723,-409.20000000000005
5724,-329.4
5725,-263.85
5726,-337.1
5727,-190.25
5728,-274.9825558152379
5729,-179.8
5730,-204.84663550479308
5731,-641.9691204588911
5732,-245.65000000000003
5733,-3.999999999999943
5734,-179.39999999999998
5735,-140.89999999999998
5736,183.9
5737,-524.6999999999999
5738,-151.0
5739,-359.6000000000001
5740,-330.88771925954256
5741,-183.25000000000006
5742,-18.200000000000045
5743,-204.55
5744,-211.69999999999993
5745,147.95
5746,-152.20000000000005
5747,-243.35000000000002
5748,-17.600000000000023
5749,-75.94999999999999
5750,135.84913057883915
5751,-372.5
5752,-319.6219698887769
5753,-256.5122872615167
5754,-576.7021661027671
5755,-235.87968100977648
5756,62.982868834187286
5757,-207.94053002595683
5758,-323.17776905548476
5759,-490.20000000000005
5760,-98.40000000000003
5761,-247.35000000000008
5762,-244.1
5763,-437.2
5764,-276.75
5765,-144.5
5766,-331.8949080483535
5767,-280.85
5768,-228.60000000000002
5769,-178.2
5770,-251.37828387269025
5771,-317.6944441535478
5772,-521.1500000000001
5773,-174.0
5774,-245.91502767273556
5775,-377.95
5776,-403.3
5777,-245.52962456730438
5778,-224.3
5779,-382.7
5780,-453.3
5781,-259.45
5782,-361.45
5783,88.35000000000002
5784,-234.3320230168664
5785,-216.9213243776395
5786,-33.9994095256171
5787,-241.31564804982975
5788,-309.45
5789,-154.75
5790,-326.205520018094
5791,-303.42708437338575
5792,-272.35
5793,-167.75
5794,-172.35000000000002
5795,-359.7
5796,-364.79999999999995
5797,-263.90000000000003
5798,-165.64597619881587
5799,-520.4
5800,-319.50000000000006
5801,-305.2
5802,-452.30000000000007
5803,-212.95
5804,-301.99982547690337
5805,-448.9
5806,-482.74999999999994
5807,-393.6
5808,-227.47838632229679
5809,-30.649999999999977
5810,-126.7623304952001
5811,-391.59999999999997
5812,-219.5
5813,-234.76012244156504
5814,-153.8
5815,-128.5275458376131
5816,-241.74999999999994
5817,-259.15000000000003
5818,-415.1
5819,-273.67582028690686
5820,-179.07676935630195
5821,-333.75
5822,7.71974388966504
5823,-334.34999999999997
5824,-41.849999999999966
5825,-385.15
5826,-240.85000000000002
5827,-648.2
5828,-117.19869146433763
5829,-91.64999999999998
5830,-478.79999999999995
5831,-581.1
5832,79.89167014396338
5833,-338.9956389308026
5834,-138.29999999999998
5835,-465.23266110155043
5836,-363.7
5837,-423.1
5838,-3.8999999999999773
5839,-259.6
5840,-444.65000000000003
5841,-445.95
5842,-290.4
5843,-327.2152534571776
5844,-330.844744709137
5845,-280.8340390394375
5846,-277.4
5847,-251.80000000000007
5848,-268.0503153620456
5849,-183.55
5850,-245.5
5851,-309.87
5852,18.891344306016947
5853,-24.849999999999966
5854,-548.35
5855,-196.00000000000003
5856,-362.55
5857,-268.85101323789723
5858,-264.35908121897455
5859,-74.35000000000002
5860,-102.0
5861,-315.65
5862,-402.05
5863,-303.7619596882555
5864,-213.55
5865,-181.06567686868692
5866,167.11173608672556
5867,-551.567073497613
5868,-277.9406312398604
5869,-116.0
5870,-433.1
5871,-319.09999999999997
5872,-356.0892181454255
5873,-220.04158223994466
5874,-210.5159319937905
5875,-461.35000000000014
5876,-458.79999999999995
5877,-181.45000000000002
5878,-82.70000000000005
5879,-485.5923686255618
5880,-207.9383786079008
5881,-115.0
5882,-170.13247359160448
5883,-68.80000000000001
5884,-126.10000000000002
5885,-489.4367939310271
5886,-360.0
5887,-468.6
5888,-520.8
5889,-368.7253557130084
5890,-232.3
5891,-239.40000000000003
5892,-428.09999999999997
5893,-67.49737946166272
5894,-421.98999703789696
5895,-455.54999999999995
5896,-15.499999999999972
5897,-194.7
5898,-240.2059102664169
5899,59.75
5900,-271.59999999999997
5901,-16.49999999999997
5902,5.056235021434986
5903,-369.62
5904,-192.24999999999997
5905,-500.75
5906,-308.65
5907,-60.549999999999955
5908,-68.0
5909,-491.69999999999993
5910,-62.200000000000045
5911,-166.7
5912,-415.45950090498593
5913,-466.6
5914,-279.9
5915,-259.5
5916,-113.08431155706984
5917,-126.82392422544575
5918,-442.55
5919,107.65000000000003
5920,-342.8499999999999
5921,-425.0887681172535
5922,-665.85
5923,-238.2809145616
5924,-74.92484267056182
5925,-96.0
5926,-344.5
5927,-509.25
5928,7.700000000000017
5929,-193.1
5930,-354.40000000000003
5931,-136.2
5932,-332.55
5933,-244.2
5934,-428.45
5935,-373.4079914279605
5936,-143.5129252653055
5937,-39.690595223504374
5938,39.64999999999998
5939,-413.50000000000006
5940,-179.04999999999998
5941,-430.35
5942,-259.8186028684184
5943,-205.39999999999998
5944,-294.65
5945,-363.25
5946,-227.26856033111244
5947,-79.55000000000001
5948,-235.5
5949,-365.19999999999993
5950,-231.96100789964188
5951,-418.44099345808104
5952,-326.45
5953,-557.55
5954,-312.74263479884013
5955,-60.06999999999999
5956,-311.95
5957,-356.40000000000003
5958,-128.73724909251717
5959,-323.2359485266783
5960,-251.05
5961,-201.80000000000007
5962,20.55000000000001
5963,121.6
5964,-529.6059941133485
5965,48.74150252605983
5966,-275.45
5967,-213.3
5968,-296.55
5969,-211.60000000000005
5970,-369.50000000000006
5971,-216.54999999999998
5972,-60.9391855319418
5973,-359.99609587225046
5974,-93.19
5975,-219.3
5976,-216.35000000000002
5977,-328.5480501394615
5978,-278.4
5979,-397.54999999999995
5980,-468.75
5981,-196.46652354302165
5982,-319.38386753448356
5983,-281.8810230802565
5984,-287.45
5985,-343.40000000000003
5986,-197.95000000000005
5987,-128.2
5988,-79.5
5989,-195.50000000000006
5990,-507.0
5991,-496.3350578549604
5992,-232.20000000000005
5993,-291.50000000000006
5994,-162.54999999999998
5995,-367.9
5996,-153.6600424405492
5997,-443.3
5998,-196.99060191275572
5999,-46.700000000000045
6000,-136.7144479470996
6001,-453.9518742600649
6002,31.149999999999977
6003,-134.69999999999996
6004,-404.95
6005,-39.0
6006,-436.22237364251794
6007,-328.45
6008,-183.0
6009,-439.5213445380898
6010,-109.59999999999997
6011,-414.1552533026618
6012,-131.01903328446906
6013,-399.29999999999995
6014,-49.80000000000001
6015,-407.95
6016,-352.65
6017,-112.5
6018,-208.52341747574084
6019,-19.099999999999994
6020,-48.69999999999999
6021,-181.45000000000002
6022,-286.1130629333519
6023,-99.85000000000002
6024,-651.65
6025,-277.29999999999995
6026,-385.34999999999997
6027,-270.65000000000003
6028,-260.9358939189355
6029,25.100000000000023
6030,-221.64999999999998
6031,-367.54999999999995
6032,-444.25
6033,-265.9
6034,-286.3236964387547
6035,-335.8
6036,-280.65000000000003
6037,-373.55
6038,-349.1
6039,-123.25387645146333
6040,-104.558985603311
6041,-260.0494422260987
6042,-69.15327368613305
6043,-226.55
6044,30.353536527725282
6045,-412.00000000000006
6046,-321.74999999999994
6047,-462.49749342850174
6048,77.74999999999994
6049,16.446997978271725
6050,-516.8500000000001
6051,-118.14999999999998
6052,11.379876175387153
6053,-271.00000000000006
6054,-217.25
6055,-326.6
6056,-219.3
6057,-470.20000000000005
6058,-554.95
6059,-336.7169645946641
6060,-61.44999999999999
6061,-390.1
6062,14.5
6063,-332.6587692839537
6064,-222.14999999999998
6065,133.95
6066,-457.6
6067,-173.3876980790161
6068,-81.40000000000003
6069,-405.0682520527186
6070,-305.90000000000003
6071,-112.80000000000004
6072,-138.25
6073,-546.1581185411686
6074,-365.20000000000005
6075,-46.44999999999999
6076,-288.9060520753172
6077,-291.8
6078,-95.12955017473317
6079,-118.69999999999999
6080,-127.63999999999999
6081,-203.25426820821352
6082,-309.2210883673748
6083,-20.33000000000004
6084,-372.74999999999994
6085,-303.85
6086,-309.95348701365134
6087,-250.39999999999998
6088,-194.70000000000005
6089,-187.93561242617756
6090,-91.14999999999998
6091,-47.05000000000001
6092,-181.8
6093,-95.82333592237762
6094,-16.065040276683817
6095,-180.59999999999997
6096,-181.3
6097,-558.7
6098,-292.2
6099,-171.0
6100,-223.50771534537358
6101,-171.14046735881294
6102,-104.19640589552165
6103,-129.60908286369818
6104,-109.05000000000007
6105,-338.79999999999995
6106,-243.5
6107,-204.54999999999998
6108,-301.14531280410006
6109,-301.29999999999995
6110,-430.003123754016
6111,-393.90000000000003
6112,-387.000533360169
6113,-163.25
6114,-344.2986549360188
6115,-60.75
6116,-217.61763240073248
6117,-333.1904961833967
6118,-218.1
6119,-170.93721678896014
6120,-346.45
6121,-523.35
6122,-351.9
6123,-134.25
6124,-202.10942596930084
6125,-625.5500000000001
6126,-241.39999999999998
6127,-477.7500000000001
6128,-487.15
6129,-491.20000000000005
6130,-621.9
6131,-232.45000000000002
6132,-123.69999999999999
6133,-524.7
6134,-365.49603308365926
6135,-340.8800000000001
6136,-376.2683983970229
6137,-230.0
6138,-457.4768675666554
6139,-105.44999999999999
6140,-168.8
6141,-460.65709311031776
6142,-168.90403834755185
6143,173.30000000000007
6144,-265.17614955759717
6145,-159.8559186071766
6146,-176.70000000000005
6147,-314.9
6148,-368.6823563815391
6149,-115.80000000000001
6150,-30.349999999999966
6151,-274.74758179231867
6152,-432.94999999999993
6153,-308.95000000000005
6154,-541.85
6155,-455.55
6156,-347.55000000000007
6157,53.349999999999966
6158,-133.15156365037396
6159,-341.85
6160,-185.49999999999994
6161,-271.15
6162,-55.657440255434096
6163,12.35000000000008
6164,-392.8713125938271
6165,-322.95
6166,-519.2
6167,-359.5
6168,-109.95000000000005
6169,-471.70000000000005
6170,-286.70000000000005
6171,-187.6
6172,-433.85
6173,-382.4
6174,-398.24730151189
6175,-233.5
6176,-385.6777057697153
6177,-311.2
6178,-230.60000000000002
6179,-219.64999999999998
6180,-360.5472720105622
6181,-224.3
6182,-184.39426939286176
6183,-131.15000000000003
6184,-159.9
6185,-112.14999999999998
6186,-326.4908459580832
6187,-594.359733614001
6188,-320.04999999999995
6189,-525.1057419633433
6190,-438.22796268235015
6191,-86.20000000000005
6192,55.92067991520645
6193,-514.65
6194,-107.5
6195,-191.20859278116984
6196,-360.95000000000005
6197,-40.10000000000002
6198,-181.15331550279245
6199,-283.07981327073907
6200,-183.25253053249315
6201,-37.5
6202,-257.02167813687686
6203,-355.84999999999997
6204,63.05000000000001
6205,-298.74999999999994
6206,-296.35973938866465
6207,-246.55
6208,-377.45000000000005
6209,-225.3
6210,-399.91858997849675
6211,-515.530618897086
6212,-315.35
6213,-144.87471816072417
6214,-404.0757242093641
6215,-235.45000000000005
6216,-333.35
6217,-224.3272377322121
6218,-510.6
6219,-261.5
6220,-269.9807502991469
6221,-135.45000000000005
6222,-404.8708410162325
6223,-305.1047962202985
6224,-581.55
6225,-323.65
6226,-256.77137313269674
6227,-398.45
6228,-491.75
6229,-370.95
6230,-197.10000000000002
6231,96.01084255459239
6232,-116.05000000000001
6233,-385.1500000000001
6234,-270.25
6235,-445.90000000000003
6236,-497.00461764975205
6237,-187.7
6238,-362.3147924924323
6239,-321.95
6240,-275.45000000000005
6241,-231.45000000000005
6242,-262.0855705367303
6243,-329.05000000000007
6244,-150.40000000000003
6245,-367.25
6246,-365.45
6247,-17.69999999999999
6248,-254.70000000000002
6249,-141.13000000000002
6250,-145.75
6251,-254.4462950639063
6252,-72.00000000000006
6253,-499.0
6254,-295.25
6255,-164.34093825234356
6256,-73.63579748319297
6257,-303.86851160121404
6258,-170.60000000000002
6259,-351.65
6260,-231.80000000000007
6261,-282.25
6262,-337.3947523515862
6263,-339.90000000000003
6264,-276.0374162634249
6265,-372.9
6266,-428.5830254943973
6267,-110.65000000000003
6268,-147.90000000000003
6269,-92.91811982260896
6270,-47.00243545271073
6271,-32.032456903311356
6272,-225.57582751493965
6273,-257.1
6274,-153.64999999999998
6275,-168.9500000000001
6276,-331.76191970514316
6277,-398.45000000000005
6278,-445.40000000000003
6279,137.69999999999993
6280,-540.4125661413722
6281,-298.1
6282,-178.42437389956586
6283,-23.650515373149062
6284,-435.1095502861764
6285,-9.799999999999955
6286,-431.8642299011492
6287,-176.6227574246679
6288,-468.4
6289,-310.19312226420504
6290,138.14999999999998
6291,-262.45000000000005
6292,-313.0
6293,-214.84999999999997
6294,-119.45000000000002
6295,-131.85
6296,-238.25
6297,-359.35
6298,-74.14999999999998
6299,-464.45000000000005
6300,25.25
6301,-327.59999999999997
6302,-279.79999999999995
6303,-146.85000000000002
6304,-411.59999999999997
6305,-386.6231780616896
6306,-368.3
6307,-266.00213577729005
6308,84.5
6309,-96.15000000000003
6310,-422.84999999999997
6311,-230.8336858965322
6312,-302.75
6313,-282.9000000000001
6314,-93.18145208124349
6315,-201.26269138781913
6316,-227.5991856836397
6317,-93.34884537333613
6318,-284.59999999999997
6319,-170.35000000000002
6320,-282.55
6321,-217.45
6322,-238.05
6323,-149.5
6324,-235.75
6325,-491.1308974520173
6326,-352.05000000000007
6327,-129.15000000000003
6328,-576.7987024752197
6329,-319.1
6330,-143.5
6331,4.199999999999989
6332,-10.151045277685682
6333,-145.33445499807607
6334,71.75
6335,-466.8
6336,18.80000000000001
6337,-518.3000000000001
6338,-484.4163944124691
6339,-510.50567250857034
6340,-162.85000000000002
6341,-199.68372314220915
6342,-180.49999999999997
6343,-209.0
6344,-120.93000000000006
6345,-154.07391261306157
6346,-405.4
6347,-283.65
6348,17.400000000000034
6349,-272.90000000000003
6350,-494.95000000000005
6351,-77.44
6352,-178.05000000000004
6353,-299.55000000000007
6354,-643.3
6355,-466.8342658499045
6356,-359.6
6357,-282.65
6358,-435.5
6359,-247.65655007509446
6360,-405.74999999999994
6361,-254.95
6362,-311.7747412183832
6363,-161.35
6364,-377.15
6365,-374.85
6366,154.89265053389641
6367,-286.8399512415705
6368,-84.07237093690247
6369,-264.54999999999995
6370,-46.74534483272129
6371,-508.57959631751567
6372,-258.74724972888794
6373,-316.5
6374,-252.6
6375,-210.20000000000005
6376,-553.4350390373663
6377,-185.5
6378,24.347643030473876
6379,-108.78456405271481
6380,-279.6491702228544
6381,-198.659266861708
6382,-356.81000000000006
6383,-152.7214275259339
6384,-154.0
6385,-311.65
6386,-79.31827724883297
6387,76.60000000000002
6388,-184.72962489851966
6389,-281.2026849123182
6390,-502.54999999999995
6391,-20.94999999999999
6392,-395.6176934283446
6393,-265.59999999999997
