,p1_atk_trend,p2_atk_trend,atk_trend_diff
4405,-65.83333333333333,0.0,-65.83333333333333
4406,-13.333333333333343,-18.333333333333336,4.999999999999993
4407,-43.33333333333333,-15.833333333333336,-27.499999999999993
4408,-34.166666666666664,0.0,-34.166666666666664
4409,-35.0,0.0,-35.0
4410,-29.166666666666664,-0.8333333333333286,-28.333333333333336
4411,-18.33333333333333,0.0,-18.33333333333333
4412,-59.16666666666666,0.0,-59.16666666666666
4413,-44.16666666666666,0.0,-44.16666666666666
4414,-42.50000000000001,0.0,-42.50000000000001
4415,-40.0,0.0,-40.0
4416,-37.5,-18.333333333333336,-19.166666666666664
4417,-26.666666666666664,-15.833333333333336,-10.833333333333329
4418,-50.83333333333334,-15.833333333333329,-35.000000000000014
4419,-49.16666666666667,-18.33333333333333,-30.833333333333343
4420,-24.166666666666664,0.0,-24.166666666666664
4421,-67.5,-15.833333333333343,-51.66666666666666
4422,-35.833333333333336,0.0,-35.833333333333336
4423,-20.833333333333336,-18.333333333333336,-2.5
4424,-42.5,0.0,-42.5
4425,-59.166666666666664,-0.8333333333333286,-58.333333333333336
4426,-34.166666666666664,0.0,-34.166666666666664
4427,-29.166666666666664,0.0,-29.166666666666664
4428,-40.833333333333336,0.0,-40.833333333333336
4429,-31.666666666666664,0.0,-31.666666666666664
4430,-42.49999999999999,0.0,-42.49999999999999
4431,-32.333333333333336,-18.33333333333333,-14.000000000000007
4432,-68.33333333333333,-46.666666666666664,-21.666666666666664
4433,-19.166666666666664,0.0,-19.166666666666664
4434,-54.16666666666667,0.0,-54.16666666666667
4435,-38.33333333333333,0.0,-38.33333333333333
4436,-52.5,0.0,-52.5
4437,-16.666666666666664,0.0,-16.666666666666664
4438,-15.833333333333329,0.0,-15.833333333333329
4439,-29.166666666666664,-16.666666666666664,-12.5
4440,-15.833333333333343,0.0,-15.833333333333343
4441,-34.166666666666664,-0.8333333333333286,-33.333333333333336
4442,-32.5,0.0,-32.5
4443,-22.500000000000007,0.0,-22.500000000000007
4444,-21.666666666666664,-34.166666666666664,12.5
4445,-59.16666666666666,-9.166666666666671,-49.999999999999986
4446,-50.83333333333334,0.0,-50.83333333333334
4447,-35.833333333333336,0.0,-35.833333333333336
4448,-16.666666666666664,0.0,-16.666666666666664
4449,-9.166666666666657,0.0,-9.166666666666657
4450,-34.166666666666664,0.0,-34.166666666666664
4451,-29.166666666666664,0.0,-29.166666666666664
4452,-65.83333333333333,-18.33333333333333,-47.5
4453,-45.00000000000001,-8.333333333333343,-36.666666666666664
4454,-30.833333333333336,0.0,-30.833333333333336
4455,-45.0,-19.166666666666664,-25.833333333333336
4456,-55.83333333333333,-16.666666666666664,-39.166666666666664
4457,-49.166666666666664,0.0,-49.166666666666664
4458,-66.66666666666666,0.0,-66.66666666666666
4459,-8.333333333333343,0.0,-8.333333333333343
4460,-48.333333333333336,-53.33333333333333,4.999999999999993
4461,-55.833333333333336,0.0,-55.833333333333336
4462,-16.666666666666664,0.0,-16.666666666666664
4463,-29.999999999999993,0.0,-29.999999999999993
4464,0.0,0.0,0.0
4465,-51.66666666666666,-25.000000000000007,-26.66666666666665
4466,-29.166666666666664,0.0,-29.166666666666664
4467,-53.33333333333333,0.0,-53.33333333333333
4468,-18.333333333333336,0.0,-18.333333333333336
4469,-23.33333333333333,0.0,-23.33333333333333
4470,-50.0,0.0,-50.0
4471,-16.66666666666667,-12.5,-4.166666666666671
4472,-33.33333333333334,0.0,-33.33333333333334
4473,-35.00000000000001,0.0,-35.00000000000001
4474,-31.66666666666667,0.0,-31.66666666666667
4475,-18.333333333333336,0.0,-18.333333333333336
4476,-8.333333333333343,0.0,-8.333333333333343
4477,-49.16666666666666,0.0,-49.16666666666666
4478,-34.166666666666664,0.0,-34.166666666666664
4479,-43.33333333333333,-8.333333333333329,-35.0
4480,-59.58333333333334,0.0,-59.58333333333334
4481,-41.66666666666667,0.0,-41.66666666666667
4482,-40.00000000000001,-16.666666666666657,-23.33333333333335
4483,-55.83333333333333,0.0,-55.83333333333333
4484,-33.33333333333333,0.0,-33.33333333333333
4485,-34.16666666666667,-8.333333333333343,-25.83333333333333
4486,-25.833333333333336,-15.833333333333329,-10.000000000000007
4487,-50.83333333333333,-18.333333333333336,-32.49999999999999
4488,-51.66666666666667,0.0,-51.66666666666667
4489,-34.166666666666664,-15.833333333333336,-18.33333333333333
4490,-50.83333333333333,0.0,-50.83333333333333
4491,-20.833333333333336,-15.833333333333336,-5.0
4492,-18.333333333333336,0.0,-18.333333333333336
4493,-26.666666666666664,-10.833333333333336,-15.833333333333329
4494,-38.33333333333334,-16.66666666666667,-21.66666666666667
4495,-26.666666666666664,-0.8333333333333286,-25.833333333333336
4496,-29.999999999999993,0.0,-29.999999999999993
4497,-17.5,0.0,-17.5
4498,-52.5,-8.333333333333329,-44.16666666666667
4499,-62.5,0.0,-62.5
4500,-25.0,0.0,-25.0
4501,-63.33333333333333,-9.166666666666671,-54.16666666666666
4502,-37.5,0.0,-37.5
4503,-43.333333333333336,0.0,-43.333333333333336
4504,-16.666666666666664,0.0,-16.666666666666664
4505,-12.5,-18.333333333333336,5.833333333333336
4506,-25.0,0.0,-25.0
4507,-75.66666666666667,-26.666666666666664,-49.00000000000001
4508,-25.833333333333336,0.0,-25.833333333333336
4509,-48.33333333333333,0.0,-48.33333333333333
4510,-11.666666666666664,0.0,-11.666666666666664
4511,0.0,0.0,0.0
4512,-30.833333333333336,0.0,-30.833333333333336
4513,-35.00000000000001,-0.8333333333333286,-34.16666666666668
4514,-71.66666666666667,0.0,-71.66666666666667
4515,-35.833333333333336,0.0,-35.833333333333336
4516,-45.0,0.0,-45.0
4517,-42.5,0.0,-42.5
4518,-45.0,0.0,-45.0
4519,-34.166666666666664,0.0,-34.166666666666664
4520,-45.833333333333336,-19.16666666666667,-26.666666666666664
4521,-34.16666666666667,0.0,-34.16666666666667
4522,-9.166666666666671,-18.333333333333336,9.166666666666664
4523,-41.666666666666664,0.0,-41.666666666666664
4524,-30.000000000000007,0.0,-30.000000000000007
4525,-15.833333333333336,0.0,-15.833333333333336
4526,-33.33333333333333,-0.8333333333333286,-32.5
4527,-43.333333333333336,-18.333333333333336,-25.0
4528,-54.166666666666664,0.0,-54.166666666666664
4529,-74.16666666666667,0.0,-74.16666666666667
4530,-69.16666666666667,0.0,-69.16666666666667
4531,-28.333333333333336,0.0,-28.333333333333336
4532,-35.0,-0.8333333333333286,-34.16666666666667
4533,-33.333333333333336,0.0,-33.333333333333336
4534,-45.0,0.0,-45.0
4535,-65.0,0.0,-65.0
4536,-16.66666666666667,0.0,-16.66666666666667
4537,-11.666666666666671,0.0,-11.666666666666671
4538,-49.0,0.0,-49.0
4539,-48.33333333333334,-10.833333333333329,-37.500000000000014
4540,-35.00000000000001,0.0,-35.00000000000001
4541,-46.66666666666667,-18.333333333333336,-28.333333333333336
4542,-45.0,0.0,-45.0
4543,-16.666666666666664,0.0,-16.666666666666664
4544,-47.5,-0.8333333333333428,-46.66666666666666
4545,-40.83333333333334,-15.833333333333336,-25.000000000000007
4546,0.0,0.0,0.0
4547,-57.5,0.0,-57.5
4548,-56.66666666666667,-18.333333333333336,-38.333333333333336
4549,-34.166666666666664,0.0,-34.166666666666664
4550,-50.83333333333333,0.0,-50.83333333333333
4551,-8.333333333333329,0.0,-8.333333333333329
4552,-16.666666666666664,0.0,-16.666666666666664
4553,-34.166666666666664,-18.33333333333333,-15.833333333333336
4554,-56.66666666666666,-15.833333333333329,-40.83333333333333
4555,-24.999999999999993,0.0,-24.999999999999993
4556,-11.666666666666671,0.0,-11.666666666666671
4557,-30.833333333333336,0.0,-30.833333333333336
4558,-34.166666666666664,0.0,-34.166666666666664
4559,-32.50000000000001,0.0,-32.50000000000001
4560,-62.5,-18.333333333333336,-44.166666666666664
4561,-55.0,0.0,-55.0
4562,-45.0,0.0,-45.0
4563,-40.833333333333336,-18.333333333333343,-22.499999999999993
4564,-39.166666666666664,0.0,-39.166666666666664
4565,-30.0,0.0,-30.0
4566,-56.66666666666667,-18.33333333333333,-38.33333333333334
4567,-51.66666666666666,0.0,-51.66666666666666
4568,-34.99999999999999,0.0,-34.99999999999999
4569,-41.25,-18.33333333333333,-22.91666666666667
4570,-32.5,-15.833333333333336,-16.666666666666664
4571,-36.66666666666667,0.0,-36.66666666666667
4572,-30.833333333333336,-18.33333333333333,-12.500000000000007
4573,-46.66666666666667,0.0,-46.66666666666667
4574,-10.833333333333329,0.0,-10.833333333333329
4575,-30.000000000000007,0.0,-30.000000000000007
4576,-53.33333333333333,-15.833333333333329,-37.5
4577,-15.833333333333343,-18.333333333333343,2.5
4578,-34.99999999999999,0.0,-34.99999999999999
4579,-57.5,0.0,-57.5
4580,-34.99999999999999,0.0,-34.99999999999999
4581,-63.33333333333333,-8.333333333333343,-54.999999999999986
4582,-84.16666666666667,0.0,-84.16666666666667
4583,-24.166666666666664,0.0,-24.166666666666664
4584,-32.50000000000001,0.0,-32.50000000000001
4585,-8.333333333333329,0.0,-8.333333333333329
4586,-19.166666666666664,0.0,-19.166666666666664
4587,-70.0,-0.8333333333333286,-69.16666666666667
4588,-47.5,0.0,-47.5
4589,-35.0,0.0,-35.0
4590,-50.0,0.0,-50.0
4591,-22.500000000000007,-18.333333333333336,-4.166666666666671
4592,-49.99999999999999,0.0,-49.99999999999999
4593,-50.0,0.0,-50.0
4594,-34.99999999999999,-18.33333333333333,-16.666666666666664
4595,-51.66666666666667,-34.166666666666664,-17.500000000000007
4596,-16.666666666666664,0.0,-16.666666666666664
4597,-30.0,0.0,-30.0
4598,-65.0,-15.833333333333336,-49.166666666666664
4599,-12.5,0.0,-12.5
4600,-84.66666666666667,0.0,-84.66666666666667
4601,-30.833333333333336,0.0,-30.833333333333336
4602,-34.166666666666664,0.0,-34.166666666666664
4603,-41.666666666666664,-15.833333333333336,-25.83333333333333
4604,-49.16666666666667,0.0,-49.16666666666667
4605,-43.33333333333334,0.0,-43.33333333333334
4606,-54.16666666666667,-0.8333333333333286,-53.33333333333334
4607,-9.166666666666657,0.0,-9.166666666666657
4608,-18.333333333333336,0.0,-18.333333333333336
4609,-50.83333333333333,0.0,-50.83333333333333
4610,-53.33333333333333,0.0,-53.33333333333333
4611,-57.5,-0.8333333333333428,-56.66666666666666
4612,-36.666666666666664,0.0,-36.666666666666664
4613,-20.833333333333336,0.0,-20.833333333333336
4614,-58.33333333333333,-27.499999999999993,-30.833333333333336
4615,-28.33333333333333,0.0,-28.33333333333333
4616,-32.49999999999999,0.0,-32.49999999999999
4617,-57.50000000000001,0.0,-57.50000000000001
4618,-50.83333333333333,-0.8333333333333286,-50.0
4619,-48.33333333333333,0.0,-48.33333333333333
4620,-58.33333333333333,0.0,-58.33333333333333
4621,-28.33333333333333,0.0,-28.33333333333333
4622,-50.83333333333333,0.0,-50.83333333333333
4623,-40.833333333333336,0.0,-40.833333333333336
4624,-8.333333333333329,0.0,-8.333333333333329
4625,-34.166666666666664,0.0,-34.166666666666664
4626,-24.16666666666667,0.0,-24.16666666666667
4627,-48.33333333333333,-12.499999999999993,-35.833333333333336
4628,-65.0,-0.8333333333333286,-64.16666666666667
4629,-47.5,-30.833333333333336,-16.666666666666664
4630,-38.33333333333333,0.0,-38.33333333333333
4631,-30.833333333333336,0.0,-30.833333333333336
4632,-25.0,-18.333333333333336,-6.666666666666664
4633,-34.99999999999999,0.0,-34.99999999999999
4634,-34.99999999999999,-0.8333333333333286,-34.166666666666664
4635,-56.66666666666667,-18.33333333333333,-38.33333333333334
4636,-76.66666666666667,0.0,-76.66666666666667
4637,-55.83333333333333,0.0,-55.83333333333333
4638,-15.0,0.0,-15.0
4639,-47.5,0.0,-47.5
4640,-8.333333333333329,0.0,-8.333333333333329
4641,-42.5,0.0,-42.5
4642,-16.666666666666657,0.0,-16.666666666666657
4643,-17.5,0.0,-17.5
4644,-37.5,0.0,-37.5
4645,-73.16666666666667,-31.66666666666667,-41.5
4646,-56.66666666666666,0.0,-56.66666666666666
4647,-15.833333333333336,0.0,-15.833333333333336
4648,-46.66666666666667,-16.666666666666664,-30.000000000000007
4649,-41.66666666666667,0.0,-41.66666666666667
4650,-17.5,0.0,-17.5
4651,-80.0,0.0,-80.0
4652,-71.66666666666667,-26.666666666666664,-45.00000000000001
4653,-19.166666666666664,-18.33333333333333,-0.8333333333333357
4654,-34.99999999999999,0.0,-34.99999999999999
4655,-38.33333333333333,0.0,-38.33333333333333
4656,-23.333333333333336,0.0,-23.333333333333336
4657,-25.000000000000007,-18.333333333333343,-6.666666666666664
4658,-16.666666666666657,0.0,-16.666666666666657
4659,-24.166666666666664,-18.33333333333333,-5.833333333333336
4660,-11.666666666666671,0.0,-11.666666666666671
4661,-70.0,0.0,-70.0
4662,-24.16666666666667,0.0,-24.16666666666667
4663,-74.16666666666667,0.0,-74.16666666666667
4664,-45.0,0.0,-45.0
4665,-39.16666666666667,0.0,-39.16666666666667
4666,-75.0,-22.500000000000007,-52.49999999999999
4667,-55.83333333333333,-0.8333333333333286,-55.0
4668,-41.666666666666664,-16.66666666666667,-24.999999999999993
4669,-57.49999999999999,0.0,-57.49999999999999
4670,-67.5,0.0,-67.5
4671,-15.0,0.0,-15.0
4672,-21.666666666666657,0.0,-21.666666666666657
4673,0.0,0.0,0.0
4674,-63.33333333333333,0.0,-63.33333333333333
4675,-43.33333333333334,0.0,-43.33333333333334
4676,-9.166666666666664,0.0,-9.166666666666664
4677,-27.499999999999993,0.0,-27.499999999999993
4678,-33.33333333333333,0.0,-33.33333333333333
4679,-65.83333333333333,0.0,-65.83333333333333
4680,-64.16666666666666,-18.33333333333333,-45.83333333333333
4681,-35.00000000000001,0.0,-35.00000000000001
4682,-64.16666666666666,-15.833333333333343,-48.333333333333314
4683,-19.166666666666664,0.0,-19.166666666666664
4684,-32.5,-15.833333333333336,-16.666666666666664
4685,-40.833333333333336,-15.833333333333329,-25.000000000000007
4686,-34.99999999999999,0.0,-34.99999999999999
4687,-24.16666666666667,-15.833333333333343,-8.333333333333329
4688,-29.166666666666664,0.0,-29.166666666666664
4689,-15.833333333333336,0.0,-15.833333333333336
4690,-39.166666666666664,0.0,-39.166666666666664
4691,-49.16666666666667,0.0,-49.16666666666667
4692,-37.5,0.0,-37.5
4693,-61.66666666666666,0.0,-61.66666666666666
4694,-40.83333333333333,-18.333333333333336,-22.499999999999993
4695,-32.49999999999999,-15.833333333333343,-16.66666666666665
4696,-39.99999999999999,0.0,-39.99999999999999
4697,0.0,0.0,0.0
4698,-29.16666666666667,-15.833333333333336,-13.333333333333336
4699,-34.166666666666664,0.0,-34.166666666666664
4700,-58.33333333333333,-26.666666666666664,-31.666666666666664
4701,-35.00000000000001,-18.333333333333336,-16.66666666666667
4702,-48.33333333333333,0.0,-48.33333333333333
4703,-47.5,-15.833333333333336,-31.666666666666664
4704,-75.0,0.0,-75.0
4705,-45.83333333333333,-26.666666666666664,-19.166666666666664
4706,-23.333333333333336,0.0,-23.333333333333336
4707,-25.0,0.0,-25.0
4708,-25.833333333333336,0.0,-25.833333333333336
4709,-58.33333333333333,0.0,-58.33333333333333
4710,-15.833333333333329,0.0,-15.833333333333329
4711,-21.666666666666657,0.0,-21.666666666666657
4712,-17.5,0.0,-17.5
4713,-15.833333333333343,0.0,-15.833333333333343
4714,-35.833333333333336,0.0,-35.833333333333336
4715,-32.49999999999999,0.0,-32.49999999999999
4716,-43.333333333333336,-15.833333333333336,-27.5
4717,-50.83333333333333,0.0,-50.83333333333333
4718,-16.666666666666664,0.0,-16.666666666666664
4719,-56.66666666666666,0.0,-56.66666666666666
4720,-8.333333333333329,0.0,-8.333333333333329
4721,-50.83333333333333,0.0,-50.83333333333333
4722,-43.33333333333333,0.0,-43.33333333333333
4723,-57.5,-15.833333333333336,-41.666666666666664
4724,-34.99999999999999,-18.333333333333336,-16.666666666666657
4725,-64.16666666666667,0.0,-64.16666666666667
4726,-32.5,-0.8333333333333286,-31.66666666666667
4727,-54.16666666666666,0.0,-54.16666666666666
4728,-43.333333333333336,-15.833333333333336,-27.5
4729,-51.666666666666664,0.0,-51.666666666666664
4730,-38.333333333333336,0.0,-38.333333333333336
4731,-34.166666666666664,0.0,-34.166666666666664
4732,-43.33333333333333,-0.8333333333333428,-42.499999999999986
4733,-37.49999999999999,0.0,-37.49999999999999
4734,-50.83333333333333,-33.333333333333336,-17.499999999999993
4735,-50.0,-9.166666666666657,-40.83333333333334
4736,-29.999999999999993,-18.333333333333336,-11.666666666666657
4737,-30.833333333333336,0.0,-30.833333333333336
4738,-43.33333333333333,0.0,-43.33333333333333
4739,-18.333333333333336,0.0,-18.333333333333336
4740,-34.166666666666664,-15.833333333333329,-18.333333333333336
4741,-35.83333333333333,-18.33333333333333,-17.5
4742,-34.99999999999999,0.0,-34.99999999999999
4743,-67.5,0.0,-67.5
4744,-41.66666666666667,0.0,-41.66666666666667
4745,-31.666666666666664,0.0,-31.666666666666664
4746,-30.833333333333336,0.0,-30.833333333333336
4747,-18.333333333333336,0.0,-18.333333333333336
4748,-10.833333333333336,0.0,-10.833333333333336
4749,-16.666666666666664,0.0,-16.666666666666664
4750,-34.16666666666667,0.0,-34.16666666666667
4751,-56.66666666666667,-43.333333333333336,-13.333333333333336
4752,-66.66666666666667,0.0,-66.66666666666667
4753,-28.333333333333336,0.0,-28.333333333333336
4754,-34.166666666666664,-0.8333333333333428,-33.33333333333332
4755,-39.16666666666667,-15.833333333333329,-23.333333333333343
4756,-39.99999999999999,0.0,-39.99999999999999
4757,-26.666666666666664,-10.833333333333343,-15.833333333333321
4758,-29.166666666666664,0.0,-29.166666666666664
4759,-30.000000000000007,0.0,-30.000000000000007
4760,-32.49999999999999,0.0,-32.49999999999999
4761,-48.333333333333336,-0.8333333333333428,-47.49999999999999
4762,-77.5,-9.166666666666664,-68.33333333333334
4763,-21.666666666666657,0.0,-21.666666666666657
4764,-72.5,0.0,-72.5
4765,-29.166666666666664,-18.33333333333333,-10.833333333333336
4766,-25.000000000000007,0.0,-25.000000000000007
4767,-51.66666666666667,0.0,-51.66666666666667
4768,-34.166666666666664,0.0,-34.166666666666664
4769,-33.333333333333336,0.0,-33.333333333333336
4770,-15.833333333333336,0.0,-15.833333333333336
4771,-33.33333333333333,-15.833333333333336,-17.499999999999993
4772,-51.66666666666667,0.0,-51.66666666666667
4773,-39.166666666666664,0.0,-39.166666666666664
4774,-47.5,-0.8333333333333428,-46.66666666666666
4775,-16.666666666666664,0.0,-16.666666666666664
4776,-46.66666666666666,-28.333333333333336,-18.33333333333332
4777,-12.5,-18.33333333333333,5.833333333333329
4778,-42.5,0.0,-42.5
4779,-14.0,0.0,-14.0
4780,-59.16666666666667,-29.166666666666664,-30.000000000000007
4781,-9.166666666666664,0.0,-9.166666666666664
4782,-15.833333333333336,0.0,-15.833333333333336
4783,-54.166666666666664,0.0,-54.166666666666664
4784,-35.0,-0.8333333333333286,-34.16666666666667
4785,-45.833333333333336,-15.833333333333343,-29.999999999999993
4786,-31.666666666666664,0.0,-31.666666666666664
4787,-62.5,-29.166666666666664,-33.333333333333336
4788,-32.49999999999999,-0.8333333333333357,-31.666666666666657
4789,-41.66666666666667,-16.666666666666664,-25.000000000000007
4790,-32.49999999999999,-8.333333333333329,-24.166666666666664
4791,-26.666666666666664,0.0,-26.666666666666664
4792,-41.66666666666667,0.0,-41.66666666666667
4793,0.0,0.0,0.0
4794,-25.833333333333336,-15.833333333333336,-10.0
4795,-37.50000000000001,0.0,-37.50000000000001
4796,-33.333333333333336,0.0,-33.333333333333336
4797,-20.833333333333336,0.0,-20.833333333333336
4798,0.0,0.0,0.0
4799,-15.833333333333329,0.0,-15.833333333333329
4800,-60.83333333333333,-34.16666666666667,-26.666666666666657
4801,-47.5,-15.833333333333336,-31.666666666666664
4802,-32.49999999999999,0.0,-32.49999999999999
4803,-27.500000000000007,-15.833333333333329,-11.666666666666679
4804,-53.33333333333333,-16.666666666666664,-36.666666666666664
4805,-58.33333333333333,-8.333333333333329,-50.0
4806,-12.5,0.0,-12.5
4807,-43.33333333333333,-15.833333333333336,-27.499999999999993
4808,-34.166666666666664,0.0,-34.166666666666664
4809,-0.8333333333333286,0.0,-0.8333333333333286
4810,-16.666666666666664,0.0,-16.666666666666664
4811,-54.16666666666666,0.0,-54.16666666666666
4812,-63.33333333333333,0.0,-63.33333333333333
4813,-17.499999999999993,0.0,-17.499999999999993
4814,-30.833333333333336,0.0,-30.833333333333336
4815,-47.5,-0.8333333333333286,-46.66666666666667
4816,-62.5,-0.8333333333333286,-61.66666666666667
4817,-41.66666666666667,0.0,-41.66666666666667
4818,-66.66666666666666,0.0,-66.66666666666666
4819,-65.0,0.0,-65.0
4820,-15.833333333333329,0.0,-15.833333333333329
4821,-63.333333333333336,0.0,-63.333333333333336
4822,-36.66666666666667,0.0,-36.66666666666667
4823,-64.16666666666666,0.0,-64.16666666666666
4824,-34.99999999999999,0.0,-34.99999999999999
4825,-33.333333333333336,0.0,-33.333333333333336
4826,-32.49999999999999,0.0,-32.49999999999999
4827,-32.50000000000001,0.0,-32.50000000000001
4828,-20.833333333333336,0.0,-20.833333333333336
4829,-16.666666666666664,0.0,-16.666666666666664
4830,-56.66666666666666,-9.166666666666671,-47.499999999999986
4831,-69.0,0.0,-69.0
4832,-31.666666666666664,0.0,-31.666666666666664
4833,-34.99999999999999,0.0,-34.99999999999999
4834,-49.16666666666667,0.0,-49.16666666666667
4835,-44.99999999999999,0.0,-44.99999999999999
4836,-68.33333333333333,-12.5,-55.83333333333333
4837,-74.16666666666667,0.0,-74.16666666666667
4838,-29.999999999999993,0.0,-29.999999999999993
4839,-26.666666666666664,-8.333333333333329,-18.333333333333336
4840,-57.5,-10.833333333333343,-46.66666666666666
4841,-28.333333333333336,0.0,-28.333333333333336
4842,-33.333333333333336,0.0,-33.333333333333336
4843,-56.66666666666667,-24.166666666666664,-32.50000000000001
4844,-51.66666666666666,0.0,-51.66666666666666
4845,-41.666666666666664,0.0,-41.666666666666664
4846,-19.166666666666664,0.0,-19.166666666666664
4847,-56.66666666666666,0.0,-56.66666666666666
4848,-8.333333333333329,0.0,-8.333333333333329
4849,-51.66666666666667,0.0,-51.66666666666667
4850,-47.5,0.0,-47.5
4851,-42.5,0.0,-42.5
4852,-41.66666666666667,0.0,-41.66666666666667
4853,-46.66666666666667,0.0,-46.66666666666667
4854,0.0,0.0,0.0
4855,-15.833333333333336,0.0,-15.833333333333336
4856,-42.50000000000001,-19.166666666666664,-23.333333333333343
4857,-15.833333333333329,0.0,-15.833333333333329
4858,-73.33333333333334,-0.8333333333333286,-72.50000000000001
4859,-35.83333333333333,0.0,-35.83333333333333
4860,-60.0,-15.833333333333329,-44.16666666666667
4861,-33.333333333333336,0.0,-33.333333333333336
4862,-49.16666666666667,-18.33333333333333,-30.833333333333343
4863,-48.33333333333333,0.0,-48.33333333333333
4864,-69.16666666666666,-18.333333333333336,-50.83333333333332
4865,-40.833333333333336,0.0,-40.833333333333336
4866,-28.333333333333336,-30.833333333333336,2.5
4867,-46.666666666666664,0.0,-46.666666666666664
4868,-34.166666666666664,0.0,-34.166666666666664
4869,-50.833333333333336,0.0,-50.833333333333336
4870,-39.16666666666667,-18.333333333333336,-20.833333333333336
4871,-50.83333333333333,0.0,-50.83333333333333
4872,-50.833333333333336,0.0,-50.833333333333336
4873,-49.99999999999999,0.0,-49.99999999999999
4874,-40.833333333333336,0.0,-40.833333333333336
4875,-34.166666666666664,-15.833333333333336,-18.33333333333333
4876,-29.166666666666664,0.0,-29.166666666666664
4877,-75.83333333333333,-39.166666666666664,-36.666666666666664
4878,-50.83333333333333,-8.333333333333329,-42.5
4879,-39.166666666666664,0.0,-39.166666666666664
4880,-11.666666666666664,-16.666666666666664,5.0
4881,-39.99999999999999,0.0,-39.99999999999999
4882,-29.16666666666667,0.0,-29.16666666666667
4883,-44.16666666666666,0.0,-44.16666666666666
4884,-19.16666666666667,0.0,-19.16666666666667
4885,-16.666666666666664,0.0,-16.666666666666664
4886,-87.5,0.0,-87.5
4887,-56.66666666666666,0.0,-56.66666666666666
4888,-55.833333333333336,-16.666666666666664,-39.16666666666667
4889,-45.83333333333333,0.0,-45.83333333333333
4890,0.0,0.0,0.0
4891,-57.50000000000001,0.0,-57.50000000000001
4892,-47.5,0.0,-47.5
4893,-66.66666666666666,-12.5,-54.16666666666666
4894,-34.166666666666664,-18.333333333333336,-15.833333333333329
4895,-42.5,0.0,-42.5
4896,-32.5,-18.33333333333333,-14.166666666666671
4897,-54.166666666666664,-12.499999999999993,-41.66666666666667
4898,-31.666666666666664,0.0,-31.666666666666664
4899,-40.00000000000001,-18.33333333333333,-21.66666666666668
4900,-50.833333333333336,-0.8333333333333286,-50.00000000000001
4901,-32.49999999999999,0.0,-32.49999999999999
4902,-43.33333333333333,-8.333333333333336,-34.99999999999999
4903,-18.33333333333333,0.0,-18.33333333333333
4904,-46.66666666666667,-28.333333333333336,-18.333333333333336
4905,-45.0,0.0,-45.0
4906,-30.833333333333336,0.0,-30.833333333333336
4907,-12.5,0.0,-12.5
4908,-66.5,0.0,-66.5
4909,-30.833333333333336,0.0,-30.833333333333336
4910,-26.66666666666667,0.0,-26.66666666666667
4911,-40.83333333333333,0.0,-40.83333333333333
4912,-34.16666666666667,-18.33333333333333,-15.833333333333343
4913,-29.16666666666667,0.0,-29.16666666666667
4914,-37.49999999999999,-0.8333333333333286,-36.666666666666664
4915,-47.5,0.0,-47.5
4916,-47.5,-30.833333333333336,-16.666666666666664
4917,-34.166666666666664,0.0,-34.166666666666664
4918,-29.166666666666664,0.0,-29.166666666666664
4919,-30.0,0.0,-30.0
4920,-30.83333333333333,0.0,-30.83333333333333
4921,0.0,0.0,0.0
4922,-19.16666666666667,0.0,-19.16666666666667
4923,-75.0,0.0,-75.0
4924,-8.333333333333329,0.0,-8.333333333333329
4925,-16.666666666666664,0.0,-16.666666666666664
4926,-56.66666666666666,0.0,-56.66666666666666
4927,-53.33333333333333,-15.833333333333336,-37.49999999999999
4928,-37.49999999999999,-15.833333333333329,-21.666666666666664
4929,-40.833333333333336,-15.833333333333336,-25.0
4930,-34.166666666666664,-15.833333333333329,-18.333333333333336
4931,-39.166666666666664,0.0,-39.166666666666664
4932,-74.16666666666667,0.0,-74.16666666666667
4933,-34.166666666666664,-16.66666666666667,-17.499999999999993
4934,-40.0,-15.833333333333336,-24.166666666666664
4935,-65.0,-12.5,-52.5
4936,-32.49999999999999,-15.833333333333343,-16.66666666666665
4937,-27.5,0.0,-27.5
4938,-72.5,0.0,-72.5
4939,-35.833333333333336,0.0,-35.833333333333336
4940,-43.333333333333336,-18.333333333333336,-25.0
4941,-30.000000000000007,0.0,-30.000000000000007
4942,-18.33333333333333,0.0,-18.33333333333333
4943,0.0,0.0,0.0
4944,-55.0,-15.833333333333343,-39.16666666666666
4945,-61.666666666666664,-29.166666666666664,-32.5
4946,-50.83333333333333,-15.833333333333329,-35.0
4947,-56.66666666666667,-16.66666666666667,-40.0
4948,-25.833333333333336,0.0,-25.833333333333336
4949,-57.5,0.0,-57.5
4950,-55.83333333333333,0.0,-55.83333333333333
4951,-19.166666666666664,0.0,-19.166666666666664
4952,-15.0,0.0,-15.0
4953,-21.666666666666664,0.0,-21.666666666666664
4954,-34.166666666666664,0.0,-34.166666666666664
4955,-18.33333333333333,0.0,-18.33333333333333
4956,-30.833333333333336,0.0,-30.833333333333336
4957,-71.66666666666667,-15.833333333333329,-55.83333333333334
4958,-40.833333333333336,-18.33333333333333,-22.500000000000007
4959,-63.333333333333336,0.0,-63.333333333333336
4960,-66.66666666666667,0.0,-66.66666666666667
4961,-74.16666666666667,-0.8333333333333428,-73.33333333333333
4962,0.0,0.0,0.0
4963,-39.166666666666664,-15.833333333333343,-23.33333333333332
