,offensive_ratio_difference
5195,0.017927603362497768
5196,-0.039682539682539764
5197,-0.08844971453667116
5198,-0.004597519966372365
5199,-0.08161211272536306
5200,0.04703511801957405
5201,-0.03895114786203879
5202,-0.02262122134307165
5203,-0.08921968332227181
5204,-0.0016296012269938487
5205,0.06404883682560647
5206,0.011059614017018493
5207,0.0
5208,0.019664115646258473
5209,-0.028004179728317702
5210,-0.0015698587127159769
5211,-0.03231154810102166
5212,-0.038144106828228
5213,-0.05184076005576488
5214,0.05352711804324706
5215,0.08542427007299269
5216,0.0
5217,-0.07476558190843907
5218,-0.0425646551724137
5219,-0.019435975609756184
5220,0.026750479197203747
5221,-0.09536384976525825
5222,-0.05490196078431375
5223,-0.07271123253365208
5224,-0.0055962374233493595
5225,-0.00011052166224589932
5226,-0.009965222043873734
5227,-0.14660140522617826
5228,0.0450615773591061
5229,0.02941176470588225
5230,0.07979346321728942
5231,0.09418234298795669
5232,0.009172822469356134
5233,-0.10768049155145942
5234,-0.1359940872135994
5235,-0.009159482758620774
5236,-0.010852868496627366
5237,0.01836969001148092
5238,-0.08107888316616962
5239,0.02129051442164731
5240,0.011192484781063605
5241,0.09213167402649536
5242,-0.02223117196939195
5243,0.1087540279269602
5244,0.018875521030693454
5245,-0.08119158878504673
5246,-0.00858039316129866
5247,0.005819956819675287
5248,0.04029675907848507
5249,-0.024455770218481998
5250,-0.00448361162646882
5251,-0.04791111396551173
5252,-0.021593467704744684
5253,0.10239952334524971
5254,-0.057698689231790334
5255,-0.07092198581560294
5256,-0.0017773225689841077
5257,-0.01604249947401648
5258,0.03633633633633626
5259,-0.07647058823529407
5260,0.11787259999419075
5261,-0.036306460834762744
5262,-0.08295281582952829
5263,-0.026268723451821963
5264,0.023670852257547503
5265,0.16028911564625836
5266,0.06571156795372046
5267,0.030148141730919065
5268,-0.038547237076648866
5269,-0.0392151780623089
5270,-0.06142167011732247
5271,-0.007554945054945028
5272,0.0232680956818887
5273,0.021986235246488794
5274,-0.06365479067591795
5275,-0.039778058830729046
5276,0.02695994522423817
5277,-0.015745551881593545
5278,-0.01090879265091882
5279,-0.1113817082832077
5280,0.12768745557924654
5281,0.06825152248881072
5282,-0.03349043777757643
5283,-0.0008737864077670299
5284,0.06658896658896651
5285,-0.0012144004387513174
5286,0.00031237797735239603
5287,-0.020022560631697717
5288,-0.021726134877638748
5289,0.025914886570624462
5290,-0.07629693098613477
5291,0.002679075014100585
5292,-0.08203025680142395
5293,0.022994166224714174
5294,0.057548709089164096
5295,-0.11410601976639723
5296,0.05474095796676437
5297,0.13405238828967647
5298,0.06104884461048843
5299,0.004684339401682003
5300,-0.005961358902535352
5301,-0.010204081632652962
5302,0.007151741293532243
5303,0.03993055555555558
5304,-0.05374331550802136
5305,-0.06533761484256528
5306,-0.01740192688885811
5307,0.10570922583909581
5308,-0.01668965517241361
5309,0.015496521189120704
5310,-0.09593388637506284
5311,-0.033906208366639934
5312,-0.10478380315336844
5313,0.04211469534050183
5314,0.17321772639691713
5315,-0.06576707526564118
5316,0.07990033222591353
5317,-0.0658311868436694
5318,-0.0063500127000255535
5319,0.0904361744697878
5320,-0.11180184555609529
5321,-0.0011432926829268997
5322,0.03718721037998152
5323,0.11760087925891027
5324,0.00734196117471364
5325,-0.024681878016673986
5326,-0.014096185737976663
5327,0.008297935394645961
5328,-0.04854368932038833
5329,0.1415495157763199
5330,-0.02764718452826176
5331,-0.00448361162646882
5332,0.15609881773681045
5333,0.019781144781144788
5334,-0.1872549019607842
5335,-0.00240500240500241
5336,-0.04428829979772164
5337,-0.01690150743174379
5338,-0.01273004012730028
5339,0.18679485694428366
5340,-0.1064466722361459
5341,-0.09040717736369919
5342,0.18465710964742343
5343,0.00769860769860764
5344,-0.047008547008547064
5345,0.007632302598350127
5346,0.1651392961876832
5347,0.14675328023096945
5348,-0.08621462734157037
5349,-0.016410696187729057
5350,-0.1477205040091638
5351,0.0
5352,0.060170454545454444
5353,0.12669229483536693
5354,-0.07874728649335516
5355,-0.04170809566172995
5356,-0.018323635012999828
5357,-0.033621140763997914
5358,0.13081100570115145
5359,0.019339536580915917
5360,-0.08683714842128787
5361,0.008542779866745676
5362,-0.029454796411318096
5363,-0.011610316920051433
5364,0.011423460260669538
5365,-0.08503401360544238
5366,0.02126963350785349
5367,0.09782608695652173
5368,-0.06637639090469283
5369,-0.021621621621621623
5370,-0.0565610859728507
5371,0.0216274743885172
5372,0.03834467120181406
5373,-0.13717181787969435
5374,0.015019633507853403
5375,0.0818414322250639
5376,-0.003636006289308158
5377,0.015430562468889963
5378,0.039064630488137575
5379,-0.001145475372279492
5380,-0.01077898550724643
5381,-0.014212723085780032
5382,0.0070426943783648
5383,-0.04378409909755354
5384,-0.13519736842105257
5385,-0.03911564625850361
5386,0.01334170031649018
5387,-0.0386143931256715
5388,0.1940304041527623
5389,-0.020148737461086252
5390,-0.1034715107209776
5391,-0.16043533930857878
5392,-0.09581105169340454
5393,0.05797101449275355
5394,-0.05663537814860464
5395,0.03891683930156842
5396,-0.015544041450777257
5397,0.028648993931651212
5398,-0.010092832469775548
5399,0.11117256637168138
5400,-0.051724137931034475
5401,0.024570394935182316
5402,0.001076577419958813
5403,-0.026403743315507988
5404,0.013621794871794712
5405,0.2674689440993788
5406,0.11289498453677549
5407,-0.06612220205686614
5408,0.06396217023394724
5409,0.016973125884016893
5410,0.012849079025549548
5411,-0.017578641289981434
5412,-0.023351553310731354
5413,-0.10208399449910066
5414,0.07823231714664425
5415,0.1184789067142008
5416,-0.015664720027481982
5417,-0.006580184245158716
5418,-0.004882420197150905
5419,-0.037894645037502395
5420,-0.033679833679833626
5421,-0.004716152088581671
5422,-0.02628989607035237
5423,0.01630546955624368
5424,-0.12183107672469384
5425,0.019085411942554753
5426,0.06332070255713651
5427,-0.03140693503387815
5428,-0.054113649508386374
5429,-0.013322759714512244
5430,-0.020670488101441675
5431,0.003545725820607304
5432,-0.009988782650499406
5433,0.019085411942554753
5434,0.04190654985398412
5435,0.08516809213311871
5436,0.008232526881720492
5437,-0.1089092025376901
5438,-0.04170809566172995
5439,0.03360473723168034
5440,0.00966882375333089
5441,0.009433962264150941
5442,0.019085411942554753
5443,-0.045946613068161835
5444,-0.06312034739454075
5445,-0.04389068504849636
5446,-0.0185487824807975
5447,-0.09536384976525825
5448,0.007949561403508776
5449,-0.038737446197991465
5450,-0.057728723692041406
5451,-0.06537287812321191
5452,0.029111200752991673
5453,0.16716069553040036
5454,0.054455445544554504
5455,0.007151741293532243
5456,-0.0759121830550401
5457,-0.030208486272206736
5458,0.09896551724137925
5459,-0.02764718452826176
5460,0.002894491129785237
5461,0.057656853999405344
5462,-0.012336540833950194
5463,-0.09290332512315269
5464,-0.04454869196000555
5465,-0.17167919799498754
5466,-0.08602150537634423
5467,0.0988998899889989
5468,-0.10389610389610393
5469,-0.033042558815754575
5470,-0.00015278838808252537
5471,-0.026995808719184167
5472,-0.00586080586080584
5473,0.04763719512195119
5474,0.11244377811094441
5475,-0.031705623698218055
5476,-0.012851731601731586
5477,-0.026205450733752578
5478,0.05726744186046506
5479,-0.034332004629034296
5480,0.024598035874717317
5481,-0.026759815336846904
5482,-0.03527568922305768
5483,-0.0187828083989503
5484,-0.14708333333333334
5485,0.0767359161519745
5486,0.10210265924551631
5487,0.0
5488,-0.04567853206250394
5489,-0.02241158243402075
5490,-0.08039731229915292
5491,0.022032902467685078
5492,0.05822181251788039
5493,-0.07079587079587069
5494,0.11707952384673481
5495,-0.0012144004387513174
5496,-0.05633573271764236
5497,0.022150755221507556
5498,-0.02631148880536016
5499,-0.11286709805873574
5500,-0.05147847403094841
5501,-0.025184938907821475
5502,-0.04689146469968386
5503,0.0863773621663746
5504,-0.028199102755821492
5505,0.009045680687471691
5506,-0.04418670438472416
5507,0.039368398591699494
5508,-0.021952698605215426
5509,-0.00032383419689119286
5510,0.0075326414462671965
5511,-0.006573834196891282
5512,0.03845568077977468
5513,-0.02761822067859998
5514,0.022238993710691934
5515,-0.014212723085780032
5516,-0.005990783410138256
5517,-0.0386143931256715
5518,-0.04096737204211398
5519,0.10120441619270648
5520,0.0037346073615502906
5521,-0.0056446335078534915
5522,-0.03496247997526769
5523,-2.4791134690227423e-05
5524,0.0075480075480074404
5525,0.007888073751866509
5526,-0.001098958605892486
5527,0.2415679639029894
5528,-0.04325643300798587
5529,-0.030743778865375493
5530,-0.07396068320979698
5531,-0.10659992584352984
5532,-0.00419254658385082
5533,0.05895357406042745
5534,-0.01621563573883167
5535,-0.0658263305322131
5536,-0.05789039227649573
5537,-0.07803952216143806
5538,-0.11624379481522329
5539,-0.1335907335907336
5540,-0.015094339622641506
5541,0.07633020820650183
5542,-0.06443365815702684
5543,-0.003676470588235281
5544,-0.04322498944702402
5545,0.022002551020408267
5546,0.07316468253968267
5547,-0.02462289263531514
5548,-0.009438071729345188
5549,0.031530160018945264
5550,0.05486052409129338
5551,-0.04624109733579529
5552,0.0
5553,0.06559441565918256
5554,-0.014117892214321248
5555,-0.03977779579920515
5556,0.03407620416966206
5557,-0.10876651226625489
5558,0.1294839192221392
5559,0.006543341996636753
5560,0.051851851851851816
5561,0.05913978494623651
5562,0.009347762011032046
5563,-0.06239761727475801
5564,0.046333045729076705
5565,0.11489557739557743
5566,-0.14426219205630963
5567,-0.026205450733752578
5568,0.023658536585365875
5569,-0.0055130610477702735
5570,0.0832154644035833
5571,-0.040249433106575916
5572,-0.005765909392852375
5573,0.019860215053763453
5574,0.010117582718074947
5575,-0.034041485446637765
5576,0.05036855036855026
5577,-0.01704796067490366
5578,0.11360476663356511
5579,0.045235177915030955
5580,-0.02873292510598202
5581,-0.001875000000000071
5582,-0.06812291743798593
5583,-0.012851731601731586
5584,-0.05320844958150661
5585,-0.015660809778456963
5586,-0.060046056419113425
5587,-0.1698655117392296
5588,0.0011312217194570096
5589,0.09294608085129719
5590,-0.005800837898807698
5591,0.10478903329179279
5592,0.046875
5593,-0.008666547128085567
5594,-0.011363636363636465
5595,-0.007473420888055138
5596,0.08877191048395983
5597,0.04097877358490565
5598,0.0008264725515749749
5599,-0.08917354175712844
5600,0.0641225539876823
5601,-0.029314187963298988
5602,0.019090909090909047
5603,0.024665839878737827
5604,0.015420496638770764
5605,-0.032043147208121736
5606,-0.008745820012494132
5607,-0.00032383419689119286
5608,0.06481813984507268
5609,0.05316499825688514
5610,-0.020019683000103594
5611,0.0016670034350372287
5612,0.05364915158014272
5613,-0.02307314678448713
5614,-0.04078264969354084
5615,-0.03543244949494939
5616,-0.09591429995017442
5617,-0.0407378335949764
5618,-0.036080297238779924
5619,0.007151741293532243
5620,-0.09804894179894186
5621,-0.006782419967444442
5622,0.08650937689050209
5623,-0.0664548838403285
5624,-0.12040834928447719
5625,0.0267104029990628
5626,-0.10741200828157349
5627,-0.018569175811798067
5628,-0.0579041050172433
5629,-0.06674237584877096
5630,-0.03382910469524658
5631,0.06053222795304236
5632,0.04591836734693877
5633,0.11480774475047728
5634,0.01803301428769588
5635,-0.11437472185135733
5636,0.1549707602339182
5637,-0.008202302835211173
5638,-0.06671003903513162
5639,-0.00032383419689119286
5640,-0.015810276679842028
5641,-0.012774806892454027
5642,-0.07613332252047678
5643,-0.06891155848454744
5644,0.043642951251646966
5645,-0.025098702763677316
5646,-0.01943810498150622
5647,-0.04931972789115657
5648,-0.00390502967822548
5649,0.02512315270935961
5650,-0.02558678643871337
5651,0.04686273483698766
5652,-0.02307314678448713
5653,0.14559721011333904
5654,0.007500000000000062
5655,-0.0025132071600759698
5656,0.03376811594202911
5657,0.021621621621621623
5658,0.14433656957928798
5659,-0.042328042328042326
5660,0.12399445214979199
5661,0.035127911416571234
5662,0.04202496532593614
5663,0.12610313662945238
5664,-0.02254614093959728
5665,0.032056900155059465
5666,0.0003060990230341343
5667,0.002678571428571308
5668,0.008212670978080538
5669,0.11788537549407119
5670,-0.076099339257234
5671,-0.060077853181301544
5672,0.10721733949054069
5673,-0.017113095238095344
5674,0.042925182371736925
5675,0.04914529914529919
5676,-0.06456720619282197
5677,0.05282738095238093
5678,-0.006053716823517075
5679,-0.08104409033141069
5680,-0.12304005477576185
5681,-0.01186853317102865
5682,0.0769557823129251
5683,-0.15343406593406594
5684,0.005743711626064574
5685,0.020073834794646972
5686,-0.0046867040244522595
5687,-0.010062893081761004
5688,0.16686231033433319
5689,0.02394137718856637
5690,0.005475134875273735
5691,0.014669334649050736
5692,-0.041597849049356705
5693,0.08081656502209411
5694,-0.04166666666666674
5695,-0.0005668934240361523
5696,0.038762020788511986
5697,0.011792294807370096
5698,-0.022246337493217583
5699,0.014336917562723928
5700,-0.0765302327887547
5701,-0.012627551020408356
5702,-0.09595415980752175
5703,-0.009993253499747112
5704,-0.05965039821184437
5705,-0.025971695210747603
5706,-0.000940109495105923
5707,-0.022537112010796223
5708,0.12015336429420032
5709,0.00018791105543369824
5710,-0.026205450733752578
5711,0.045154873543620466
5712,0.016034535923527438
5713,-0.03276153801271953
5714,0.009159482758620774
5715,-0.020192526771473984
5716,-0.008078817733990107
5717,0.019970486965076306
5718,-0.051178982880522694
5719,0.09951308581862439
5720,-0.15160717170085602
5721,0.039766081871345005
5722,0.08355001611690127
5723,-0.09998599635905325
5724,0.022727272727272707
5725,0.00888982404460692
5726,0.09010416666666665
5727,0.011398963730570033
5728,-0.10740410915336174
5729,-0.040311029261305587
5730,-0.03453453453453448
5731,-0.05789039227649573
5732,0.05179459843638945
5733,0.012058212058212003
5734,-0.022002551020408267
5735,-0.10933443800055231
5736,0.009054895302773147
5737,0.0024630541871919487
5738,-0.0030908109699259168
5739,-0.002813637868255503
5740,-0.02094597300652823
5741,0.014096185737976663
5742,-0.0180390492359932
5743,0.02873292510598202
5744,-0.06866495569221831
5745,-0.03855210723342606
5746,-0.030000000000000027
5747,-0.04734848484848486
5748,-0.015356025039123589
5749,0.08453153988868267
5750,0.017568407960198984
5751,-0.012795489047928932
5752,-0.10276462428851585
5753,0.004270597127739917
5754,-0.03351826167360139
5755,-0.036117489475698594
5756,0.011604685054245278
5757,0.0982484332315603
5758,0.014520202020201989
5759,-0.015895147796988418
5760,-0.0017768301350391535
5761,-0.0380067567567568
5762,-0.0005668934240361523
5763,-0.051042371317877144
5764,-0.09142857142857141
5765,0.020415818240274275
5766,-0.037114614338735086
5767,0.06810344827586212
5768,-0.01921643777280968
5769,0.07690428494649926
5770,-0.01986681465038842
5771,0.09209983034564517
5772,0.2146453089244852
5773,0.0009476427386874153
5774,-0.049669628616997086
5775,0.011645587117285139
5776,-0.015549681231534773
5777,0.06868932038834952
5778,0.0424447063089195
5779,-0.00038572806171632834
5780,0.1257569246396063
5781,-0.04580636975003172
5782,-0.0037579001309571147
5783,0.16808091522085
5784,0.0013000278577397495
5785,-0.0018115942028984477
5786,0.10829908428870128
5787,0.017568407960198984
5788,-0.16965940685820213
5789,0.03882783882783891
5790,0.0233853315230943
5791,0.0
5792,0.03168836092506
5793,-0.03153672171723643
5794,0.10195073769985807
5795,-0.058061766441544815
5796,-0.009993253499747112
5797,-0.06198778724088072
5798,0.05580673905151645
5799,0.07889158472736568
5800,-0.13955757970071558
5801,-0.07771869339098925
5802,0.11862244897959173
5803,-0.08605072463768115
5804,-0.017835113319939477
5805,0.17206447796509894
5806,-0.026680098791108886
5807,0.04034882207471058
5808,0.06245749668921574
5809,-0.1066609552366673
5810,-0.008751608751608853
5811,0.12362459546925564
5812,-0.012851731601731586
5813,0.06580556165156604
5814,0.03386107806351246
5815,-0.005183117844734353
5816,-0.017113095238095344
5817,-0.12141382868937045
5818,0.04712351945854498
5819,-0.037728194726166286
5820,0.0386143931256715
5821,0.029268292682926855
5822,0.01446221626281008
5823,0.09716494845360824
5824,0.0
5825,-0.051304153497429894
5826,0.05381830151415401
5827,-0.003636006289308158
5828,0.06406520001031657
5829,-0.0011432926829268997
5830,-0.07807027899106744
5831,-0.19498768651311016
5832,0.04170809566172995
5833,-0.042037060222862355
5834,0.14346534421857826
5835,0.009793919608243051
5836,-0.008044554455445496
5837,-0.009375819564647392
5838,-0.00032383419689119286
5839,-0.029314187963298988
5840,0.006388681126901163
5841,-0.026519262072707495
5842,0.11386138613861396
5843,0.01834795321637439
5844,0.13463993391905082
5845,-0.028307325938459638
5846,0.01214318600368336
5847,-0.012559101654846305
5848,-0.00010018032458436466
5849,-0.013707934547699918
5850,-0.03919488850165398
5851,0.005346523330283626
5852,-0.038494975136488474
5853,0.09606598984771575
5854,-0.0032368621477532056
5855,0.01575469204335178
5856,-0.16008869179600893
5857,0.12206227967097538
5858,0.07082817488760018
5859,0.059511908262275925
5860,0.01780913978494625
5861,0.01412292817679539
5862,-0.03795853269537475
5863,-0.10205737467400744
5864,-0.01134950248756228
5865,0.1144149717732581
5866,-0.059262166405023686
5867,-0.0024630541871921707
5868,-0.021791767554479424
5869,0.049441056910569214
5870,-0.04241722422370908
5871,0.0056982529214393285
5872,-0.20103959639198887
5873,0.007475575490423436
5874,0.07275441949354988
5875,0.010204942228219549
5876,-0.025284967567227312
5877,0.06316470250071848
5878,0.010204081632652962
5879,0.02055137844611532
5880,0.08944723618090444
5881,-0.04840730374516866
5882,-0.07671050123880319
5883,0.05618814185101306
5884,-0.058210784313725616
5885,-0.04339197416663865
5886,-0.055094362159579524
5887,-0.03978231767650309
5888,0.009240069084628821
5889,0.057256778309410006
5890,0.0
5891,-0.08605072463768115
5892,-0.00694444444444442
5893,0.03647849103607803
5894,-0.010322806403639362
5895,-0.02150369350194059
5896,0.05160733549083052
5897,0.014017902381354475
5898,-0.02718482028826852
5899,0.034959532374100766
5900,-0.025638557309716425
5901,0.028366676619886455
5902,-0.00560897435897445
5903,0.018260592545396692
5904,-0.01658163265306123
5905,-0.06975633062589592
5906,-0.1454002079002078
5907,0.06309467362098942
5908,-0.09476495726495726
5909,0.015966225292650016
5910,0.007258858267716439
5911,0.10121059160713519
5912,-0.02017677537336171
5913,-0.0753910286101116
5914,-0.09813621721122878
5915,0.12618561958184604
5916,-0.008232526881720492
5917,-0.02063902042378163
5918,-0.04638932496075343
5919,-0.01545977366891349
5920,0.06965174129353224
5921,0.04167177350165452
5922,-0.038928571428571423
5923,-0.035607160135461946
5924,0.039863953915921124
5925,-0.0296776729559749
5926,0.0059183673469387355
5927,-0.03584263894236939
5928,0.010404161664665845
5929,0.011435608726249047
5930,-0.034786641929499096
5931,0.049914310197086476
5932,-0.030995661174602285
5933,0.0
5934,0.041188263167486916
5935,0.06168162180126302
5936,-0.03276153801271953
5937,0.03157894736842115
5938,-0.01621691748832399
5939,0.03361831618605993
5940,-0.09743449781659386
5941,-0.0404092889404053
5942,-0.010730726836542859
5943,-0.14428274428274435
5944,-0.05435159500693487
5945,-0.042005420054200604
5946,0.01909850159665938
5947,0.0005668934240361523
5948,0.09417042370410256
5949,-0.042014194684764083
5950,-0.029415522197381083
5951,-0.012042612320518842
5952,-0.035127911416571234
5953,0.14486683848797244
5954,0.0806811836962591
5955,-0.12100840336134466
5956,-0.04454869196000555
5957,-0.023857807467493775
5958,-0.02871474484125791
5959,-0.0520282186948855
5960,-0.004413587899826599
5961,-0.03538480980664738
5962,0.13978494623655913
5963,-0.019047619047619202
5964,-0.07839252865430857
5965,-0.036601597160603294
5966,-0.02517942583732058
5967,-0.1459983031674208
5968,0.03882704596990316
5969,-0.010588235294117787
5970,-0.0702309395760834
5971,0.02371462734157026
5972,-0.024172105390379617
5973,-0.02027146130794999
5974,-0.023270821842250378
5975,0.025110155544938006
5976,0.06311681070532482
5977,-0.08805752980021264
5978,-0.007716307315170701
5979,-0.028552560018646478
5980,-0.02782303546810372
5981,-0.020438348796557815
5982,0.0022724753353287053
5983,0.1427139037433156
5984,-0.030055225148683196
5985,0.06307468275431671
5986,0.03217616580310878
5987,0.11824561403508782
5988,0.011866235167206085
5989,0.16549744897959173
5990,-0.03925936641110961
5991,-0.035764666832628134
5992,0.08163211755444766
5993,-0.04092261904761907
5994,-0.03392412935323397
5995,0.11253587803332465
5996,0.09277504105090306
5997,-0.08361244599776707
5998,-0.07050705070507046
5999,0.0691041957870473
6000,-0.009755780299827599
6001,-0.011965090090090058
6002,-0.07523667164922765
6003,0.014472640761300504
6004,0.01565217391304352
6005,-0.0386143931256715
6006,-0.03146258503401356
6007,0.13261443976290788
6008,-0.028250356608565674
6009,0.0006862240521530172
6010,0.07344632768361592
6011,0.027376669459366232
6012,-0.09118680724520134
6013,-0.01041666666666674
6014,0.001076577419958813
6015,0.05092195540308753
6016,-0.03110992766165177
6017,0.062158167036215684
6018,-0.014220954887767867
6019,-0.02287581699346397
6020,0.07937499999999997
6021,0.005557343005060167
6022,-0.0037945863900836763
6023,-0.041098002930063826
6024,-0.02449192287649815
6025,-0.03225605579425861
6026,0.007151741293532243
6027,0.007392473118279508
6028,0.08542427007299269
6029,0.0797076427255985
6030,-0.012296597633136175
6031,-0.05257048092868999
6032,0.03946078431372557
6033,0.02092024539877313
6034,0.0070426943783648
6035,0.0
6036,-0.005000766988801919
6037,-0.1156653684904978
6038,-0.01619778346121059
6039,0.08112244897959175
6040,-0.021825396825396748
6041,0.1784597897129866
6042,0.03888472118029496
6043,0.0
6044,-0.05946533819814759
6045,-0.005161902181276212
6046,0.07291666666666674
6047,-0.02254614093959728
6048,-0.03337331733973081
6049,0.01328869953337386
6050,0.043867924528301905
6051,0.03773204196933011
6052,0.012793449753726094
6053,-0.009596057835699945
6054,-0.00688628326819285
6055,-0.12250987275120662
6056,-0.14639202540578677
6057,0.0008264725515749749
6058,-0.067308134984577
6059,-0.0662342096278592
6060,0.05502717391304346
6061,0.004483858110801098
6062,-0.03171931301123054
6063,0.06901446901446895
6064,-0.09512925598991184
6065,-0.009125152527985625
6066,0.09504001556836705
6067,0.005661231884057871
6068,-0.05498866213151943
6069,-0.08663905506979597
6070,0.10443162772355308
6071,0.02454590083456054
6072,-0.026798736023335046
6073,-0.055560019283303896
6074,0.02338446064873012
6075,0.039163936415483436
6076,-0.08923351158645287
6077,0.05324329854716581
6078,-0.02419904567143827
6079,-0.12146663577386463
6080,-0.16492736343384262
6081,0.0
6082,-0.009419850414392528
6083,0.008133303561460359
6084,0.04830994897959173
6085,0.014695355593919546
6086,-0.014212723085780032
6087,-0.02523876965537286
6088,0.027029799456326664
6089,0.07450611022557108
6090,-0.08630952380952384
6091,0.017820903094875717
6092,-0.019709843361655377
6093,-0.053229665071770293
6094,0.0
6095,-0.003880803880803918
6096,0.024061324437504528
6097,0.014590163934426248
6098,-0.04376094023505872
6099,-0.003636006289308158
6100,0.07618768900595052
6101,-0.025656575080468258
6102,-0.039682539682539764
6103,-0.07355332376853174
6104,-0.02586822460240179
6105,0.018964351028383897
6106,-0.03535353535353525
6107,-0.010763888888888795
6108,-0.02040908679518516
6109,-0.01899064710629994
6110,-0.007729211087420085
6111,-0.05759346167353052
6112,-0.06443365815702684
6113,-0.05458144796380071
6114,-0.026620492756688208
6115,-0.0778631864181829
6116,0.03832641328649
6117,-0.04132860040567965
6118,-0.013817706763139315
6119,-0.05248948652717922
6120,-0.02523876965537286
6121,0.04349298500241883
6122,-0.11580882352941169
6123,0.08104409033141069
6124,0.05097104153707921
6125,-0.03888251052430158
6126,0.03732545649838892
6127,-0.032863849765258246
6128,0.02060545480508358
6129,-0.007828674948240133
6130,-0.08614657210401899
6131,0.16217616580310878
6132,0.0
6133,-0.010398755424547601
6134,-0.06557465965178721
6135,0.0025164944240088083
6136,-0.08672426607209216
6137,-0.058513489369304894
6138,0.008048955289707393
6139,-0.0008719916288804086
6140,0.1007625272331154
6141,-0.044871794871794934
6142,-0.034313725490195957
6143,-0.018643885665162063
6144,0.010010873233099682
6145,0.02764718452826176
6146,-0.023853211009174258
6147,0.047668147208121736
6148,0.003966786566712788
6149,0.020570436104100587
6150,0.07253886010362698
6151,0.02821407795229791
6152,-0.06591492482581596
6153,0.052670807453416124
6154,-0.06068973981345105
6155,0.020972306448352462
6156,0.09786450109030753
6157,-0.07673905042326101
6158,0.05045103092783498
6159,-0.04246794871794868
6160,0.010459929241655175
6161,-0.04893494530800235
6162,-0.07669592690326166
6163,-0.02648611820814173
6164,-0.07871457843970209
6165,-0.0002407318247472645
6166,0.012096634432082087
6167,0.130209371884347
6168,0.011827187464688027
6169,-0.03359486892085428
6170,0.08469387755102031
6171,0.1502663302495093
6172,-3.181268689966821e-05
6173,-0.01297416162726761
6174,-0.09782252246343548
6175,-0.022222222222222143
6176,0.17009009009009013
6177,-0.09016979225707866
6178,0.12758014931927975
6179,-0.06456720619282197
6180,-0.013877160389573984
6181,0.010480435210067585
6182,0.010227936879018129
6183,-0.0343755583348222
6184,0.009664964503674156
6185,-0.008642195295794686
6186,0.03113805456048513
6187,0.020408163265305923
6188,-0.008314678605692238
6189,-0.005181347150259086
6190,0.0041510240209992055
6191,0.11573790569503983
6192,-0.08299980941490381
6193,0.0
6194,0.03955375253549698
6195,-0.04963812170690751
6196,-0.03755319148936187
6197,-0.059771309771309844
6198,-0.014743692752691828
6199,-0.06543921916592721
6200,0.01024525731055459
6201,0.007029478458049798
6202,-0.008064209365133745
6203,-0.013239446950526146
6204,-0.023670852257547503
6205,-0.07112712634722751
6206,-0.052204356043002775
6207,-0.10078915765997598
6208,-0.08744158878504682
6209,0.12065958865466486
6210,-0.06554314720812182
6211,0.00045685279187823724
6212,0.017080745341614856
6213,-0.01443001443001446
6214,-0.01849957374254041
6215,-0.005216003927344115
6216,0.04193849021435225
6217,0.03520114942528729
6218,0.014003770245835323
6219,0.017080745341614856
6220,-0.008689975929174754
6221,0.10504997138202787
6222,-0.010247460509240636
6223,-0.016401478018248872
6224,0.1126651126651127
6225,0.0030045681699726323
6226,-0.0025261638397691133
6227,-0.06888089555249266
6228,-0.023669554455445496
6229,-0.021978021978022122
6230,-0.07171717171717162
6231,-0.003910743041177778
6232,0.06541313559322037
6233,0.06862745098039214
6234,0.06625074272133102
6235,-0.05240174672489084
6236,-0.01664376240647414
6237,0.15056073663085812
6238,-0.010511956347295737
6239,-0.013568304440826129
6240,0.03187313550007853
6241,-0.10650008736676586
6242,0.037284144427001564
6243,-0.02722481325598136
6244,-0.06104090811736995
6245,-0.025189786059351293
6246,-0.006789351438270419
6247,-0.07665581570051339
6248,0.03453053985145771
6249,-0.06439324116743483
6250,0.12319869126951666
6251,-0.04170809566172995
6252,0.03191489361702127
6253,0.03919488850165398
6254,-0.02700028640612384
6255,0.09052681688352893
6256,-0.010153315057366274
6257,-0.00858039316129866
6258,-0.05229947821866299
6259,-0.036066981537140386
6260,-0.006619445147145742
6261,-0.025306122448979562
6262,-0.04058600108518706
6263,-0.07929764939110728
6264,-0.0033067496595993173
6265,0.00023791900179770398
6266,0.021111985313401416
6267,-0.04030019087280934
6268,0.07972002545223167
6269,0.009045680687471691
6270,-0.029415522197381083
6271,-0.04810769061017317
6272,0.0394046682402307
6273,-0.02950765548264611
6274,0.08610731912212533
6275,0.08206593855261812
6276,0.015561174868702565
6277,-0.025059975361473086
6278,0.048122448979591725
6279,-0.13684946558785327
6280,0.08648648648648649
6281,0.008276125095347031
6282,-0.005924710600674565
6283,-0.0893050792813388
6284,-0.03127154226985018
6285,-0.0025393731082952176
6286,0.001672718371343418
6287,-0.12895940537449968
6288,0.024541757200958303
6289,-0.000697489039457988
6290,0.05612244897959173
6291,0.0626072041166379
6292,0.02922794117647065
6293,-0.05849462365591407
6294,0.024828457927049463
6295,-0.012843068261787494
6296,0.1066206102475532
6297,-0.1317053093702838
6298,0.02764718452826176
6299,0.027022058823529482
6300,-0.05385175499722061
6301,-0.08805031446540879
6302,-0.012109264995775915
6303,0.09898598175402906
6304,-0.043645699614890954
6305,-0.0033651758575770074
6306,0.0001500037500936635
6307,0.0056446335078534915
6308,0.11597542242703529
6309,-0.01924504950495054
