,p2_sum_def_last
4115,415.0
4116,566.9
4117,391.9
4118,391.9
4119,196.9
4120,316.9
4121,465.0
4122,456.9
4123,323.0
4124,375.0
4125,506.9
4126,455.0
4127,370.0
4128,381.9
4129,400.0
4130,381.9
4131,581.9
4132,515.0
4133,455.0
4134,381.9
4135,380.0
4136,416.9
4137,418.8
4138,341.9
4139,471.9
4140,380.0
4141,413.8
4142,395.0
4143,366.9
4144,506.9
4145,376.9
4146,366.9
4147,475.0
4148,395.0
4149,395.0
4150,435.0
4151,635.0
4152,310.0
4153,395.0
4154,435.0
4155,411.9
4156,436.9
4157,430.0
4158,390.0
4159,435.0
4160,255.0
4161,476.9
4162,335.0
4163,441.9
4164,466.9
4165,390.0
4166,410.0
4167,395.0
4168,476.9
4169,336.9
4170,270.0
4171,456.9
4172,366.9
4173,425.0
4174,310.0
4175,495.0
4176,255.0
4177,310.0
4178,436.9
4179,446.9
4180,386.9
4181,406.9
4182,360.0
4183,396.9
4184,305.0
4185,381.9
4186,381.9
4187,366.9
4188,406.9
4189,395.0
4190,386.9
4191,391.9
4192,341.9
4193,375.0
4194,376.9
4195,366.9
4196,460.0
4197,455.0
4198,280.0
4199,230.0
4200,356.9
4201,290.0
4202,450.0
4203,470.0
4204,321.9
4205,316.9
4206,420.0
4207,410.0
4208,295.0
4209,390.0
4210,291.9
4211,275.0
4212,363.8
4213,420.0
4214,321.9
4215,476.9
4216,470.0
4217,340.0
4218,366.9
4219,513.8
4220,400.70000000000005
4221,355.0
4222,483.8
4223,385.0
4224,441.9
4225,376.9
4226,366.9
4227,391.9
4228,431.9
4229,488.8
4230,465.0
4231,355.0
4232,391.9
4233,380.0
4234,566.9
4235,370.0
4236,416.9
4237,403.8
4238,363.8
4239,405.0
4240,330.0
4241,478.8
4242,295.0
4243,380.0
4244,476.9
4245,575.0
4246,380.0
4247,370.0
4248,321.9
4249,485.70000000000005
4250,450.0
4251,416.9
4252,260.0
4253,296.9
4254,451.9
4255,356.9
4256,473.8
4257,376.9
4258,570.0
4259,416.9
4260,330.0
4261,466.9
4262,341.9
4263,321.9
4264,521.9
4265,376.9
4266,415.0
4267,545.0
4268,325.0
4269,315.0
4270,465.0
4271,326.9
4272,380.0
4273,375.0
4274,435.0
4275,376.9
4276,456.9
4277,490.0
4278,300.0
4279,376.9
4280,471.9
4281,315.0
4282,440.70000000000005
4283,441.9
4284,335.0
4285,415.0
4286,356.9
4287,270.0
4288,465.0
4289,290.0
4290,301.9
4291,440.0
4292,395.0
4293,376.9
4294,255.0
4295,465.0
4296,450.0
4297,475.0
4298,190.0
4299,285.0
4300,401.9
4301,416.9
4302,345.0
4303,420.0
4304,370.0
4305,295.0
4306,370.0
4307,320.0
4308,473.8
4309,486.9
4310,456.9
4311,435.0
4312,463.0
4313,270.0
4314,465.0
4315,380.0
4316,326.9
4317,393.8
4318,416.9
4319,546.9
4320,495.0
4321,370.0
4322,240.0
4323,430.0
4324,440.0
4325,495.0
4326,370.0
4327,295.0
4328,441.9
4329,370.0
4330,270.0
4331,420.0
4332,290.0
4333,566.9
4334,368.8
4335,418.8
4336,365.0
4337,250.0
4338,361.9
4339,465.0
4340,400.0
4341,370.0
4342,453.8
4343,351.9
4344,368.8
4345,416.9
4346,356.9
4347,380.0
4348,336.9
4349,371.9
4350,450.0
4351,355.0
4352,516.9
4353,486.9
4354,480.0
4355,516.9
4356,370.0
4357,310.0
4358,341.9
4359,326.9
4360,230.0
4361,260.0
4362,366.9
4363,266.9
4364,375.0
4365,415.0
4366,455.70000000000005
4367,380.0
4368,416.9
4369,375.0
4370,318.8
4371,446.9
4372,358.8
4373,370.0
4374,331.9
4375,285.0
4376,373.8
4377,405.0
4378,518.8
4379,405.0
4380,500.0
4381,420.0
4382,415.0
4383,431.9
4384,270.0
4385,405.0
4386,350.0
4387,376.9
4388,300.0
4389,448.8
4390,341.9
4391,346.9
4392,530.0
4393,376.9
4394,326.9
4395,401.9
4396,520.0
4397,300.0
4398,420.0
4399,380.0
4400,421.9
4401,276.9
4402,330.0
4403,511.9
4404,448.8
4405,366.9
4406,311.9
4407,335.0
4408,475.0
4409,331.9
4410,411.9
4411,330.0
4412,491.9
4413,471.9
4414,371.9
4415,465.0
4416,315.0
4417,296.9
4418,360.0
4419,375.0
4420,426.9
4421,330.0
4422,581.9
4423,301.9
4424,415.0
4425,470.0
4426,366.9
4427,376.9
4428,418.8
4429,480.0
4430,530.0
4431,351.9
4432,220.0
4433,471.9
4434,550.0
4435,413.8
4436,450.0
4437,341.9
4438,435.0
4439,310.0
4440,455.0
4441,425.0
4442,366.9
4443,411.9
4444,216.9
4445,330.0
4446,455.0
4447,380.0
4448,406.9
4449,420.0
4450,496.9
4451,460.0
4452,425.0
4453,401.9
4454,391.9
4455,370.0
4456,260.0
4457,410.0
4458,416.9
4459,375.0
4460,135.0
4461,501.9
4462,441.9
4463,355.0
4464,421.9
4465,240.0
4466,421.9
4467,485.0
4468,385.0
4469,416.9
4470,390.0
4471,271.9
4472,451.9
4473,391.9
4474,415.0
4475,516.9
4476,395.0
4477,376.9
4478,428.8
4479,430.0
4480,371.9
4481,440.0
4482,335.0
4483,356.9
4484,380.0
4485,331.9
4486,371.9
4487,301.9
4488,441.9
4489,290.0
4490,395.0
4491,285.0
4492,441.9
4493,295.0
4494,370.0
4495,476.9
4496,381.9
4497,433.8
4498,360.0
4499,515.0
4500,395.0
4501,325.0
4502,370.0
4503,416.9
4504,520.0
4505,425.0
4506,363.8
4507,230.0
4508,466.9
4509,561.9
4510,370.0
4511,416.9
4512,326.9
4513,375.0
4514,415.0
4515,370.0
4516,511.9
4517,421.9
4518,380.0
4519,356.9
4520,306.9
4521,395.0
4522,298.8
4523,420.0
4524,361.9
4525,440.0
4526,375.0
4527,330.0
4528,575.0
4529,380.0
4530,390.0
4531,391.9
4532,465.0
4533,376.9
4534,380.0
4535,366.9
4536,528.8
4537,370.0
4538,416.9
4539,476.9
4540,455.0
4541,305.0
4542,601.9
4543,610.0
4544,396.9
4545,316.9
4546,320.0
4547,378.8
4548,450.0
4549,465.0
4550,376.9
4551,450.0
4552,455.0
4553,290.0
4554,331.9
4555,520.0
4556,415.0
4557,440.0
4558,380.0
4559,370.0
4560,300.0
4561,461.9
4562,355.0
4563,436.9
4564,415.0
4565,430.0
4566,410.0
4567,316.9
4568,353.8
4569,340.0
4570,306.9
4571,435.0
4572,410.0
4573,548.8
4574,555.0
4575,475.0
4576,245.0
4577,411.9
4578,415.0
4579,475.0
4580,455.0
4581,356.9
4582,496.9
4583,455.0
4584,400.70000000000005
4585,455.0
4586,441.9
4587,470.0
4588,465.0
4589,445.0
4590,396.9
4591,325.0
4592,455.0
4593,430.0
4594,340.0
4595,211.9
4596,438.8
4597,366.9
4598,305.0
4599,405.0
4600,506.9
4601,496.9
4602,380.0
4603,281.9
4604,380.0
4605,380.0
4606,411.9
4607,445.0
4608,545.0
4609,458.8
4610,355.0
4611,415.0
4612,401.9
4613,376.9
4614,225.0
4615,501.9
4616,355.0
4617,361.9
4618,400.0
4619,471.9
4620,401.9
4621,363.8
4622,401.9
4623,430.0
4624,380.0
4625,380.0
4626,484.9
4627,360.0
4628,400.0
4629,270.0
4630,455.0
4631,431.9
4632,315.0
4633,415.0
4634,510.0
4635,336.9
4636,391.9
4637,360.0
4638,416.9
4639,375.0
4640,410.0
4641,400.0
4642,391.9
4643,518.8
4644,390.0
4645,370.0
4646,455.0
4647,380.0
4648,300.0
4649,390.70000000000005
4650,411.9
4651,425.0
4652,370.0
4653,400.0
4654,530.0
4655,370.0
4656,405.0
4657,505.0
4658,511.9
4659,390.0
4660,443.8
4661,396.9
4662,376.9
4663,395.0
4664,355.0
4665,550.7
4666,290.0
4667,390.0
4668,370.0
4669,331.9
4670,441.9
4671,395.0
4672,441.9
4673,395.0
4674,490.0
4675,400.0
4676,491.9
4677,475.0
4678,366.9
4679,408.8
4680,328.8
4681,401.9
4682,380.0
4683,461.8
4684,295.0
4685,435.0
4686,465.0
4687,426.9
4688,395.0
4689,355.0
4690,445.0
4691,450.0
4692,413.8
4693,378.8
4694,301.9
4695,330.0
4696,446.9
4697,455.0
4698,280.0
4699,441.9
4700,270.0
4701,313.8
4702,510.0
4703,318.8
4704,395.0
4705,325.0
4706,376.9
4707,478.8
4708,363.8
4709,395.70000000000005
4710,455.0
4711,520.0
4712,370.0
4713,391.9
4714,413.8
4715,455.0
4716,285.0
4717,375.0
4718,460.0
4719,455.0
4720,460.0
4721,403.8
4722,366.9
4723,285.0
4724,350.0
4725,411.9
4726,541.9
4727,366.9
4728,310.0
4729,565.0
4730,416.9
4731,455.0
4732,410.0
4733,493.8
4734,185.0
4735,480.0
4736,340.0
4737,433.8
4738,446.9
4739,395.0
4740,350.0
4741,386.9
4742,435.0
4743,406.9
4744,450.0
4745,421.9
4746,495.0
4747,376.9
4748,366.9
4749,331.9
4750,380.0
4751,185.0
4752,430.0
4753,425.0
4754,335.0
4755,245.0
4756,490.0
4757,468.0
4758,411.9
4759,430.0
4760,421.9
4761,386.9
4762,330.0
4763,380.0
4764,413.8
4765,290.0
4766,476.9
4767,380.0
4768,343.8
4769,366.9
4770,351.9
4771,350.0
4772,380.0
4773,465.0
4774,370.0
4775,395.0
4776,305.0
4777,276.9
4778,370.0
4779,426.9
4780,245.0
4781,381.9
4782,455.0
4783,468.8
4784,450.0
4785,353.8
4786,360.0
4787,220.0
4788,391.9
4789,330.0
4790,430.0
4791,391.9
4792,395.0
4793,353.8
4794,310.0
4795,366.9
4796,428.8
4797,391.9
4798,416.9
4799,455.0
4800,265.0
4801,306.9
4802,415.0
4803,361.9
4804,320.0
4805,360.0
4806,420.0
4807,323.0
4808,395.0
4809,351.9
4810,401.9
4811,370.70000000000005
4812,391.9
4813,415.0
4814,470.0
4815,375.0
4816,375.0
4817,428.8
4818,380.0
4819,356.9
4820,530.0
4821,450.0
4822,615.0
4823,551.9
4824,476.9
4825,351.9
4826,380.0
4827,546.9
4828,351.9
4829,490.0
4830,365.0
4831,498.8
4832,495.0
4833,460.0
4834,435.0
4835,396.9
4836,370.0
4837,486.9
4838,370.0
4839,390.0
4840,405.0
4841,488.8
4842,465.0
4843,250.0
4844,450.0
4845,415.0
4846,406.9
4847,403.8
4848,471.9
4849,370.0
4850,566.9
4851,425.0
4852,456.9
4853,380.0
4854,416.9
4855,380.0
4856,350.0
4857,416.9
4858,460.0
4859,370.0
4860,395.0
4861,366.9
4862,336.9
4863,490.0
4864,301.9
4865,341.9
4866,230.0
4867,406.9
4868,415.0
4869,400.70000000000005
4870,305.0
4871,433.8
4872,405.0
4873,430.0
4874,475.0
4875,285.0
4876,396.9
4877,165.0
4878,471.9
4879,400.0
4880,395.0
4881,381.9
4882,395.0
4883,541.9
4884,368.8
4885,553.8
4886,535.0
4887,446.9
4888,321.9
4889,351.9
4890,365.0
4891,416.9
4892,373.8
4893,335.0
4894,360.0
4895,405.0
4896,425.0
4897,291.9
4898,441.9
4899,376.9
4900,450.0
4901,495.0
4902,295.0
4903,411.9
4904,210.0
4905,391.9
4906,416.9
4907,460.0
4908,541.9
4909,415.0
4910,455.0
4911,480.0
4912,390.0
4913,455.0
4914,350.0
4915,493.8
4916,275.0
4917,425.0
4918,416.9
4919,495.0
4920,430.0
4921,366.9
4922,380.0
4923,405.0
4924,455.0
4925,381.9
4926,366.9
4927,295.0
4928,370.0
4929,281.9
4930,341.9
4931,485.0
4932,370.0
4933,281.9
4934,310.0
4935,260.0
4936,410.0
4937,471.9
4938,483.0
4939,395.0
4940,325.0
4941,465.0
4942,356.9
4943,406.9
4944,345.0
4945,305.0
4946,395.70000000000005
4947,245.0
4948,433.8
4949,401.9
4950,478.8
4951,376.9
4952,376.9
4953,495.0
4954,421.9
4955,465.0
4956,378.8
4957,520.0
4958,386.9
4959,395.0
4960,456.9
4961,440.0
4962,375.0
4963,345.0
4964,295.0
4965,475.0
4966,410.0
4967,506.9
4968,396.9
4969,455.0
4970,418.8
4971,520.0
4972,366.9
4973,460.0
4974,365.0
4975,501.9
4976,376.9
4977,321.9
4978,365.0
4979,195.0
4980,351.9
4981,200.0
4982,285.0
4983,390.0
4984,635.0
4985,275.0
4986,506.9
4987,560.0
4988,455.0
4989,441.9
4990,381.9
4991,363.8
4992,470.0
4993,416.9
4994,390.0
4995,348.8
4996,425.0
4997,375.0
4998,380.0
4999,415.0
5000,388.8
5001,376.9
5002,365.0
5003,550.0
5004,293.8
5005,525.0
5006,338.8
5007,451.9
5008,530.0
5009,461.9
5010,376.9
5011,480.0
5012,403.8
5013,326.9
5014,485.0
5015,365.0
5016,380.0
5017,333.8
5018,465.0
5019,395.0
5020,365.0
5021,305.0
5022,330.0
5023,388.8
5024,531.9
5025,361.9
5026,416.9
5027,473.8
5028,408.8
5029,501.9
5030,451.9
5031,491.9
5032,311.9
5033,506.9
5034,386.9
5035,290.0
5036,403.8
5037,415.70000000000005
5038,361.9
5039,285.0
5040,405.0
5041,427.6
5042,380.0
5043,460.70000000000005
5044,373.8
5045,376.9
5046,511.9
5047,486.9
5048,353.8
5049,361.9
5050,380.0
5051,458.8
5052,398.8
5053,285.0
5054,420.70000000000005
5055,458.8
5056,456.9
5057,331.9
5058,376.9
5059,351.9
5060,388.8
5061,455.0
5062,370.0
5063,423.8
5064,495.70000000000005
5065,356.9
5066,391.9
5067,375.0
5068,376.9
5069,395.0
5070,378.8
5071,301.9
5072,511.9
5073,380.0
5074,376.9
5075,403.8
5076,498.8
5077,416.9
5078,408.8
5079,488.8
5080,455.0
5081,501.9
5082,436.9
5083,373.8
5084,451.8
5085,391.9
5086,315.0
5087,395.0
5088,416.9
5089,405.0
5090,278.8
5091,391.9
5092,453.8
5093,375.0
5094,366.9
5095,380.70000000000005
5096,380.0
5097,298.8
5098,331.9
5099,380.0
5100,416.9
5101,416.9
5102,375.0
5103,401.9
5104,413.8
5105,390.0
5106,318.8
5107,403.8
5108,411.9
5109,376.9
5110,315.0
5111,503.8
5112,551.9
5113,445.0
5114,403.8
5115,363.8
5116,325.0
5117,476.9
5118,415.0
5119,410.70000000000005
5120,301.9
5121,421.9
5122,391.9
5123,458.8
5124,370.0
5125,391.9
5126,378.8
5127,375.0
5128,415.0
5129,328.8
5130,338.8
5131,335.0
5132,416.9
5133,511.9
5134,416.9
5135,300.0
5136,366.9
5137,448.8
5138,380.0
5139,395.0
5140,451.9
5141,363.8
5142,461.9
5143,437.6
5144,301.9
5145,423.8
5146,416.9
5147,430.0
5148,378.8
5149,398.8
5150,363.8
5151,380.0
5152,403.8
5153,366.9
5154,386.9
5155,481.9
5156,315.0
5157,363.8
5158,436.9
5159,385.0
5160,395.0
5161,391.9
5162,493.8
5163,330.0
5164,380.70000000000005
5165,470.0
5166,403.8
5167,366.9
5168,526.9
5169,411.9
5170,370.0
5171,466.9
5172,366.9
5173,400.0
5174,405.70000000000005
5175,341.9
5176,391.9
5177,343.8
5178,350.70000000000005
5179,301.9
5180,286.9
5181,451.9
5182,525.0
5183,305.0
5184,428.8
5185,430.0
5186,458.8
5187,410.0
5188,391.9
5189,270.0
5190,501.9
5191,486.9
5192,431.9
5193,408.8
5194,430.0
5195,501.9
5196,363.8
5197,351.9
5198,451.9
5199,288.8
5200,395.0
5201,335.0
5202,376.9
5203,395.0
5204,286.9
5205,395.0
5206,355.0
5207,455.0
5208,501.9
5209,356.9
5210,391.9
5211,458.8
5212,416.9
5213,521.9
5214,440.0
5215,383.8
5216,356.9
5217,461.9
5218,268.8
5219,413.8
5220,380.0
5221,416.9
5222,450.0
5223,291.9
5224,485.70000000000005
5225,570.0
5226,366.9
5227,376.9
5228,363.8
5229,378.8
5230,465.0
5231,485.0
5232,403.8
5233,416.9
5234,421.9
5235,370.0
5236,316.9
5237,421.9
5238,381.9
5239,405.0
5240,548.8
5241,475.70000000000005
5242,370.0
5243,511.9
5244,385.0
5245,416.9
5246,391.9
5247,230.0
5248,260.0
5249,326.9
5250,381.9
5251,448.8
5252,370.0
5253,335.0
5254,323.8
5255,443.8
5256,471.9
5257,375.0
5258,370.70000000000005
5259,321.9
5260,410.0
5261,376.9
5262,467.6
5263,298.8
5264,355.0
5265,483.8
5266,585.0
5267,358.8
5268,345.0
5269,370.0
5270,363.8
5271,475.0
5272,456.9
5273,411.9
5274,468.8
5275,403.8
5276,403.8
5277,485.70000000000005
5278,403.8
5279,416.9
5280,470.0
5281,548.8
5282,438.8
5283,380.70000000000005
5284,486.9
5285,318.8
5286,405.0
5287,395.0
5288,295.0
5289,448.8
5290,398.8
5291,313.8
5292,381.9
5293,428.8
5294,543.8
5295,363.8
5296,295.0
5297,546.9
5298,488.8
5299,420.0
5300,356.9
5301,380.0
5302,416.9
5303,491.9
5304,381.9
5305,353.8
5306,360.70000000000005
5307,575.7
5308,268.8
5309,310.0
5310,286.9
5311,543.8
5312,296.9
5313,398.8
5314,671.9
5315,468.8
5316,411.9
5317,405.0
5318,403.8
5319,480.0
5320,391.9
5321,446.9
5322,431.9
5323,546.9
5324,383.8
5325,411.9
5326,380.0
5327,376.9
5328,340.0
5329,353.8
5330,370.0
5331,381.9
5332,486.9
5333,505.0
5334,440.70000000000005
5335,376.9
5336,415.0
5337,366.9
5338,405.0
5339,566.9
5340,365.0
5341,386.9
5342,553.8
5343,416.9
5344,398.8
5345,461.9
5346,405.70000000000005
5347,616.9
5348,455.0
5349,403.8
5350,370.0
5351,395.0
5352,398.8
5353,576.9
5354,521.9
5355,310.0
5356,383.8
5357,451.9
5358,515.0
5359,426.9
5360,376.9
5361,366.9
5362,541.9
5363,315.0
5364,476.9
5365,363.8
5366,351.9
5367,456.9
5368,311.9
5369,325.0
5370,440.70000000000005
5371,220.0
5372,425.0
5373,405.0
5374,376.9
5375,478.8
5376,376.9
5377,366.9
5378,445.0
5379,395.0
5380,441.9
5381,366.9
5382,386.9
5383,311.9
5384,416.9
5385,363.8
5386,395.0
5387,250.0
5388,528.8
5389,373.8
5390,350.0
5391,313.8
5392,403.8
5393,408.8
5394,311.9
5395,451.9
5396,435.0
5397,461.9
5398,455.0
5399,446.9
5400,353.8
5401,475.0
5402,325.0
5403,381.9
5404,457.6
5405,515.7
5406,441.9
5407,345.0
5408,568.8
5409,415.0
5410,333.8
5411,451.9
5412,366.9
5413,453.8
5414,476.9
5415,483.8
5416,296.9
5417,320.0
5418,391.9
5419,263.8
5420,353.8
5421,406.9
5422,361.9
5423,366.9
5424,378.8
5425,465.0
5426,515.0
5427,455.0
5428,418.8
5429,440.70000000000005
5430,446.9
5431,378.8
5432,335.0
5433,380.0
5434,585.0
5435,460.0
5436,285.0
5437,453.8
5438,310.0
5439,351.9
5440,383.8
5441,395.0
5442,380.0
5443,383.8
5444,313.8
5445,471.9
5446,371.9
5447,471.9
5448,531.9
5449,413.8
5450,345.0
5451,363.8
5452,396.9
5453,415.0
5454,405.0
5455,416.9
5456,381.9
5457,468.8
5458,495.70000000000005
5459,285.0
5460,381.9
5461,476.9
5462,363.8
5463,345.0
5464,366.9
5465,355.70000000000005
5466,437.6
5467,501.9
5468,360.70000000000005
5469,386.9
5470,480.70000000000005
5471,416.9
5472,441.9
5473,281.9
5474,575.0
5475,366.9
5476,401.9
5477,376.9
5478,431.9
5479,346.9
5480,406.9
5481,323.8
5482,366.9
5483,338.8
5484,378.8
5485,458.8
5486,576.9
5487,455.0
5488,376.9
5489,445.0
5490,366.9
5491,366.9
5492,563.8
5493,401.9
5494,456.9
5495,403.8
5496,330.0
5497,428.8
5498,395.0
5499,408.8
5500,426.9
5501,475.0
5502,444.5
5503,375.0
5504,341.9
5505,296.9
5506,396.9
5507,410.0
5508,260.0
5509,416.9
5510,431.9
5511,441.9
5512,348.8
5513,281.9
5514,376.9
5515,301.9
5516,286.9
5517,335.0
5518,511.9
5519,285.0
5520,376.9
5521,370.0
5522,381.9
5523,445.0
5524,405.0
5525,513.8
5526,310.0
5527,592.6
5528,421.9
5529,406.9
5530,353.8
5531,315.0
5532,330.70000000000005
5533,435.0
5534,350.0
5535,318.8
5536,366.9
5537,316.9
5538,350.70000000000005
5539,350.70000000000005
5540,376.9
5541,411.9
5542,453.8
5543,416.9
5544,388.8
5545,380.0
5546,526.9
5547,361.9
5548,468.8
5549,546.9
5550,456.9
5551,436.9
5552,425.0
5553,448.8
5554,305.0
5555,408.8
5556,310.0
5557,330.0
5558,411.9
5559,373.8
5560,458.8
5561,435.0
5562,403.8
5563,370.70000000000005
5564,350.0
5565,511.9
5566,366.9
5567,376.9
5568,335.70000000000005
5569,341.9
5570,391.9
5571,395.0
5572,455.0
5573,415.0
5574,468.8
5575,338.8
5576,401.9
5577,390.0
5578,475.0
5579,230.0
5580,493.8
5581,431.9
5582,483.8
5583,401.9
5584,440.70000000000005
5585,376.9
5586,400.70000000000005
5587,388.8
5588,326.9
5589,471.9
5590,480.0
5591,438.8
5592,428.8
5593,406.9
5594,471.9
5595,281.9
5596,586.9
5597,491.9
5598,366.9
5599,503.8
5600,448.8
5601,370.0
5602,535.0
5603,383.8
5604,350.0
5605,411.9
5606,443.8
5607,416.9
5608,465.0
5609,345.0
5610,485.0
5611,420.0
5612,406.9
5613,298.8
5614,363.8
5615,378.8
5616,395.0
5617,380.0
5618,426.9
5619,416.9
5620,460.70000000000005
5621,371.9
5622,481.9
5623,371.9
5624,226.9
5625,381.9
5626,361.9
5627,296.9
5628,430.70000000000005
5629,455.0
5630,403.8
5631,451.9
5632,281.9
5633,511.9
5634,380.70000000000005
5635,360.70000000000005
5636,346.9
5637,446.9
5638,350.0
5639,331.9
5640,326.9
5641,270.0
5642,305.0
5643,336.9
5644,453.8
5645,395.0
5646,433.8
5647,298.8
5648,381.9
5649,415.0
5650,441.9
5651,465.0
5652,363.8
5653,482.6
5654,416.9
5655,305.0
5656,488.8
5657,310.0
5658,550.7
5659,298.8
5660,516.9
5661,465.0
5662,410.0
5663,551.9
5664,366.9
5665,321.9
5666,270.0
5667,441.9
5668,391.9
5669,411.9
5670,363.8
5671,458.8
5672,458.8
5673,363.8
5674,371.9
5675,441.9
5676,353.8
5677,470.0
5678,455.0
5679,370.0
5680,398.8
5681,371.9
5682,501.9
5683,275.0
5684,420.0
5685,465.0
5686,386.9
5687,325.0
5688,325.0
5689,410.0
5690,395.0
5691,420.0
5692,338.8
5693,413.8
5694,378.8
5695,380.0
5696,451.9
5697,488.8
5698,430.0
5699,370.70000000000005
5700,455.0
5701,441.9
5702,366.9
5703,363.8
5704,213.0
5705,380.0
5706,451.9
5707,371.9
5708,506.9
5709,341.9
5710,311.9
5711,421.9
5712,443.8
5713,456.9
5714,365.0
5715,391.9
5716,410.0
5717,510.0
5718,361.9
5719,410.0
5720,421.9
5721,476.9
5722,475.0
5723,350.70000000000005
5724,446.9
5725,455.0
5726,398.8
5727,526.9
5728,411.9
5729,406.9
5730,318.8
5731,331.9
5732,535.7
5733,395.0
5734,415.0
5735,381.9
5736,370.0
5737,363.8
5738,490.0
5739,376.9
5740,383.8
5741,395.0
5742,316.9
5743,455.0
5744,388.8
5745,361.9
5746,375.70000000000005
5747,331.9
5748,361.9
5749,441.9
5750,350.0
5751,376.9
5752,420.0
5753,478.8
5754,388.8
5755,375.70000000000005
5756,375.0
5757,418.8
5758,366.9
5759,366.9
5760,390.0
5761,353.8
5762,330.0
5763,316.9
5764,411.9
5765,336.9
5766,336.9
5767,523.8
5768,485.0
5769,410.0
5770,296.9
5771,525.0
5772,513.8
5773,458.8
5774,376.9
5775,311.9
5776,436.9
5777,461.9
5778,501.9
5779,400.70000000000005
5780,498.8
5781,432.6
5782,345.0
5783,473.8
5784,363.8
5785,391.9
5786,405.0
5787,355.0
5788,316.9
5789,536.9
5790,455.0
5791,370.0
5792,451.9
5793,490.0
5794,516.9
5795,341.9
5796,363.8
5797,443.8
5798,406.9
5799,440.0
5800,353.8
5801,441.9
5802,405.70000000000005
5803,366.9
5804,316.9
5805,468.8
5806,306.9
5807,426.9
5808,398.8
5809,440.0
5810,363.8
5811,538.8
5812,401.9
5813,471.9
5814,591.9
5815,411.9
5816,363.8
5817,390.70000000000005
5818,471.9
5819,341.9
5820,375.0
5821,413.8
5822,435.0
5823,396.9
5824,420.0
5825,331.9
5826,480.0
5827,376.9
5828,435.0
5829,446.9
5830,418.8
5831,512.6
5832,405.0
5833,406.9
5834,581.9
5835,321.9
5836,416.9
5837,341.9
5838,416.9
5839,305.0
5840,366.9
5841,316.9
5842,546.9
5843,301.9
5844,498.8
5845,351.9
5846,396.9
5847,366.9
5848,391.9
5849,538.8
5850,295.0
5851,428.8
5852,366.9
5853,461.9
5854,391.9
5855,410.0
5856,411.9
5857,368.8
5858,483.8
5859,456.9
5860,290.0
5861,441.9
5862,380.70000000000005
5863,400.70000000000005
5864,485.70000000000005
5865,508.8
5866,440.70000000000005
5867,390.0
5868,363.8
5869,490.0
5870,353.8
5871,471.9
5872,378.8
5873,455.0
5874,416.9
5875,471.9
5876,356.9
5877,438.8
5878,425.0
5879,412.6
5880,526.9
5881,345.0
5882,331.9
5883,311.9
5884,348.8
5885,428.8
5886,441.9
5887,406.9
5888,392.6
5889,455.0
5890,420.0
5891,408.8
5892,351.9
5893,403.8
5894,316.9
5895,336.9
5896,605.0
5897,370.0
5898,405.0
5899,543.8
5900,376.9
5901,320.0
5902,391.9
5903,475.0
5904,351.9
5905,296.9
5906,451.9
5907,371.9
5908,411.9
5909,408.8
5910,403.8
5911,545.0
5912,400.70000000000005
5913,403.8
5914,381.9
5915,521.9
5916,415.0
5917,420.0
5918,480.0
5919,361.9
5920,391.9
5921,383.8
5922,380.70000000000005
5923,376.9
5924,391.9
5925,291.9
5926,385.0
5927,376.9
5928,245.0
5929,268.8
5930,338.8
5931,454.9
5932,421.9
5933,335.0
5934,428.8
5935,370.70000000000005
5936,391.9
5937,311.9
5938,451.9
5939,458.8
5940,411.9
5941,403.8
5942,401.9
5943,427.6
5944,373.8
5945,413.8
5946,486.9
5947,395.0
5948,536.9
5949,375.0
5950,416.9
5951,403.8
5952,310.0
5953,445.70000000000005
5954,546.9
5955,425.0
5956,301.9
5957,376.9
5958,341.9
5959,345.70000000000005
5960,461.9
5961,413.8
5962,401.9
5963,418.8
5964,350.70000000000005
5965,381.9
5966,351.9
5967,415.0
5968,250.0
5969,520.7
5970,318.8
5971,486.9
5972,363.8
5973,443.8
5974,396.9
5975,495.0
5976,396.9
5977,471.9
5978,305.0
5979,338.8
5980,411.9
5981,353.8
5982,285.0
5983,476.9
5984,351.9
5985,460.70000000000005
5986,380.70000000000005
5987,490.0
5988,340.0
5989,605.7
5990,461.9
5991,373.8
5992,460.0
5993,315.70000000000005
5994,441.9
5995,408.8
5996,510.0
5997,385.0
5998,381.9
5999,295.0
6000,381.9
6001,353.8
6002,435.0
6003,391.9
6004,408.8
6005,240.0
6006,321.9
6007,503.8
6008,326.9
6009,395.0
6010,441.9
6011,325.0
6012,358.8
6013,367.6
6014,475.0
6015,426.9
6016,470.70000000000005
6017,415.0
6018,443.8
6019,325.0
6020,380.70000000000005
6021,391.9
6022,405.0
6023,443.8
6024,371.9
6025,376.9
6026,351.9
6027,416.9
6028,428.8
6029,476.9
6030,406.9
6031,315.70000000000005
6032,441.9
6033,196.9
6034,411.9
6035,380.0
6036,346.9
6037,410.0
6038,493.8
6039,396.9
6040,211.9
6041,478.8
6042,498.8
6043,416.9
6044,488.0
6045,358.8
6046,298.8
6047,366.9
6048,451.9
6049,341.9
6050,461.9
6051,483.8
6052,380.70000000000005
6053,376.9
6054,380.0
6055,455.70000000000005
6056,390.0
6057,366.9
6058,363.8
6059,268.8
6060,336.9
6061,391.9
6062,385.0
6063,470.70000000000005
6064,495.0
6065,451.9
6066,515.0
6067,428.8
6068,477.6
6069,376.9
6070,390.0
6071,333.8
6072,431.9
