,p2_sum_hp_last
4137,473.9
4138,566.95
4139,541.95
4140,695.0
4141,728.9
4142,705.0
4143,376.95
4144,471.95
4145,786.95
4146,711.95
4147,560.0
4148,700.0
4149,700.0
4150,625.0
4151,445.0
4152,635.0
4153,700.0
4154,640.0
4155,801.95
4156,636.95
4157,375.0
4158,580.0
4159,725.0
4160,375.0
4161,561.95
4162,670.0
4163,761.95
4164,581.95
4165,585.0
4166,490.0
4167,695.0
4168,706.95
4169,646.95
4170,340.0
4171,596.95
4172,736.95
4173,715.0
4174,645.0
4175,500.0
4176,505.0
4177,605.0
4178,472.95
4179,686.95
4180,581.95
4181,746.95
4182,670.0
4183,631.95
4184,631.0
4185,716.95
4186,806.95
4187,701.95
4188,756.95
4189,705.0
4190,481.95
4191,746.95
4192,711.95
4193,390.0
4194,726.95
4195,701.95
4196,506.0
4197,745.0
4198,260.0
4199,470.0
4200,711.95
4201,385.0
4202,495.0
4203,400.0
4204,656.95
4205,681.95
4206,730.0
4207,335.0
4208,600.0
4209,585.0
4210,631.95
4211,660.0
4212,743.9
4213,730.0
4214,651.95
4215,706.95
4216,425.0
4217,570.0
4218,736.95
4219,543.9
4220,780.85
4221,660.0
4222,443.9
4223,615.0
4224,761.95
4225,691.95
4226,701.95
4227,731.95
4228,541.95
4229,643.9
4230,640.0
4231,700.0
4232,731.95
4233,695.0
4234,631.95
4235,735.0
4236,731.95
4237,748.9
4238,743.9
4239,730.0
4240,385.0
4241,633.9
4242,600.0
4243,695.0
4244,556.95
4245,420.0
4246,695.0
4247,650.0
4248,686.95
4249,526.85
4250,495.0
4251,731.95
4252,325.0
4253,661.95
4254,711.95
4255,386.95
4256,468.9
4257,726.95
4258,400.0
4259,731.95
4260,556.0
4261,761.95
4262,676.95
4263,686.95
4264,641.95
4265,726.95
4266,740.0
4267,465.0
4268,635.0
4269,535.0
4270,545.0
4271,696.95
4272,695.0
4273,360.0
4274,505.0
4275,726.95
4276,451.95
4277,480.0
4278,270.0
4279,726.95
4280,451.95
4281,565.0
4282,585.85
4283,761.95
4284,635.0
4285,770.0
4286,721.95
4287,480.0
4288,720.0
4289,535.0
4290,576.95
4291,720.0
4292,700.0
4293,726.95
4294,495.0
4295,695.0
4296,495.0
4297,680.0
4298,535.0
4299,650.0
4300,756.95
4301,731.95
4302,675.0
4303,730.0
4304,650.0
4305,630.0
4306,650.0
4307,635.0
4308,473.9
4309,386.95
4310,566.95
4311,645.0
4312,528.0
4313,480.0
4314,720.0
4315,690.0
4316,706.95
4317,658.9
4318,731.95
4319,456.95
4320,425.0
4321,735.0
4322,225.0
4323,740.0
4324,740.0
4325,585.0
4326,735.0
4327,515.0
4328,761.95
4329,735.0
4330,605.0
4331,730.0
4332,380.0
4333,661.95
4334,528.9
4335,673.9
4336,691.0
4337,545.0
4338,781.95
4339,575.0
4340,650.0
4341,700.0
4342,728.9
4343,791.95
4344,723.9
4345,731.95
4346,751.95
4347,725.0
4348,461.95
4349,471.95
4350,655.0
4351,570.0
4352,501.95
4353,686.95
4354,745.0
4355,671.95
4356,735.0
4357,605.0
4358,681.95
4359,386.95
4360,530.0
4361,620.0
4362,741.95
4363,341.95
4364,765.0
4365,800.0
4366,725.85
4367,695.0
4368,731.95
4369,765.0
4370,653.9
4371,541.95
4372,458.9
4373,705.0
4374,636.95
4375,640.0
4376,723.9
4377,730.0
4378,553.9
4379,750.0
4380,430.0
4381,740.0
4382,740.0
4383,726.95
4384,605.0
4385,730.0
4386,510.0
4387,726.95
4388,655.0
4389,433.9
4390,376.95
4391,641.95
4392,630.0
4393,726.95
4394,536.95
4395,726.95
4396,580.0
4397,650.0
4398,730.0
4399,725.0
4400,546.95
4401,516.95
4402,665.0
4403,721.95
4404,683.9
4405,711.95
4406,566.95
4407,635.0
4408,675.0
4409,686.95
4410,511.95
4411,700.0
4412,581.95
4413,546.95
4414,626.95
4415,720.0
4416,535.0
4417,621.95
4418,446.0
4419,645.0
4420,756.95
4421,645.0
4422,441.95
4423,576.95
4424,740.0
4425,395.0
4426,711.95
4427,726.95
4428,678.9
4429,525.0
4430,655.0
4431,571.95
4432,430.0
4433,681.95
4434,700.0
4435,763.9
4436,660.0
4437,676.95
4438,640.0
4439,640.0
4440,745.0
4441,440.0
4442,752.95
4443,736.95
4444,481.95
4445,385.0
4446,745.0
4447,725.0
4448,696.95
4449,730.0
4450,711.95
4451,535.0
4452,595.0
4453,496.95
4454,731.95
4455,310.0
4456,620.0
4457,725.0
4458,731.95
4459,765.0
4460,400.0
4461,486.95
4462,761.95
4463,660.0
4464,551.95
4465,365.0
4466,521.95
4467,565.0
4468,715.0
4469,731.95
4470,625.0
4471,661.95
4472,741.95
4473,731.95
4474,740.0
4475,511.95
4476,700.0
4477,726.95
4478,533.9
4479,521.0
4480,596.95
4481,685.0
4482,635.0
4483,751.95
4484,725.0
4485,671.95
4486,471.95
4487,581.95
4488,466.95
4489,670.0
4490,730.0
4491,610.0
4492,761.95
4493,600.0
4494,645.0
4495,401.95
4496,636.95
4497,613.9
4498,675.0
4499,720.0
4500,700.0
4501,460.0
4502,735.0
4503,691.95
4504,605.0
4505,500.0
4506,743.9
4507,475.0
4508,476.95
4509,436.95
4510,670.0
4511,731.95
4512,696.95
4513,475.0
4514,740.0
4515,735.0
4516,686.95
4517,746.95
4518,725.0
4519,751.95
4520,316.95
4521,705.0
4522,548.9
4523,615.0
4524,781.95
4525,775.0
4526,445.0
4527,545.0
4528,545.0
4529,695.0
4530,695.0
4531,731.95
4532,400.0
4533,726.95
4534,695.0
4535,711.95
4536,653.9
4537,735.0
4538,761.95
4539,401.95
4540,740.0
4541,575.0
4542,536.95
4543,560.0
4544,506.95
4545,556.95
4546,690.0
4547,753.9
4548,530.0
4549,720.0
4550,726.95
4551,680.0
4552,745.0
4553,535.0
4554,636.95
4555,645.0
4556,690.0
4557,720.0
4558,695.0
4559,735.0
4560,536.0
4561,691.95
4562,700.0
4563,396.95
4564,740.0
4565,710.0
4566,525.0
4567,716.95
4568,753.9
4569,555.0
4570,671.95
4571,505.0
4572,525.0
4573,523.9
4574,525.0
4575,685.0
4576,605.0
4577,417.95
4578,740.0
4579,650.0
4580,775.0
4581,701.95
4582,576.95
4583,745.0
4584,745.85
4585,745.0
4586,686.95
4587,435.0
4588,720.0
4589,440.0
4590,626.95
4591,615.0
4592,745.0
4593,710.0
4594,555.0
4595,526.95
4596,793.9
4597,711.95
4598,675.0
4599,715.0
4600,567.95
4601,461.95
4602,640.0
4603,641.95
4604,695.0
4605,695.0
4606,511.95
4607,645.0
4608,605.0
4609,693.9
4610,660.0
4611,480.0
4612,756.95
4613,726.95
4614,225.0
4615,466.95
4616,695.0
4617,691.95
4618,480.0
4619,676.95
4620,756.95
4621,743.9
4622,726.95
4623,745.0
4624,695.0
4625,695.0
4626,480.95
4627,670.0
4628,480.0
4629,480.0
4630,745.0
4631,671.95
4632,565.0
4633,770.0
4634,470.0
4635,456.95
4636,731.95
4637,770.0
4638,731.95
4639,765.0
4640,645.0
4641,630.0
4642,746.95
4643,603.9
4644,775.0
4645,300.0
4646,745.0
4647,695.0
4648,625.0
4649,655.85
4650,671.95
4651,655.0
4652,315.0
4653,535.0
4654,485.0
4655,705.0
4656,715.0
4657,365.0
4658,686.95
4659,580.0
4660,553.9
4661,656.95
4662,726.95
4663,695.0
4664,660.0
4665,545.85
4666,385.0
4667,490.0
4668,685.0
4669,726.95
4670,761.95
4671,700.0
4672,761.95
4673,695.0
4674,620.0
4675,785.0
4676,506.95
4677,675.0
4678,741.95
4679,814.9
4680,398.9
4681,721.95
4682,360.0
4683,556.9
4684,600.0
4685,440.0
4686,720.0
4687,376.95
4688,700.0
4689,660.0
4690,615.0
4691,525.0
4692,728.9
4693,748.9
4694,581.95
4695,645.0
4696,551.95
4697,745.0
4698,680.0
4699,761.95
4700,510.0
4701,593.9
4702,550.0
4703,653.9
4704,700.0
4705,430.0
4706,726.95
4707,633.9
4708,743.9
4709,645.85
4710,745.0
4711,580.0
4712,705.0
4713,736.95
4714,763.9
4715,475.0
4716,640.0
4717,765.0
4718,555.0
4719,745.0
4720,555.0
4721,748.9
4722,741.95
4723,640.0
4724,580.0
4725,801.95
4726,481.95
4727,736.95
4728,640.0
4729,390.0
4730,731.95
4731,745.0
4732,490.0
4733,573.9
4734,315.0
4735,690.0
4736,570.0
4737,563.9
4738,691.95
4739,740.0
4740,445.0
4741,446.95
4742,635.0
4743,701.95
4744,650.0
4745,526.95
4746,550.0
4747,691.95
4748,711.95
4749,691.95
4750,695.0
4751,420.0
4752,715.0
4753,715.0
4754,495.0
4755,605.0
4756,480.0
4757,543.0
4758,631.95
4759,750.0
4760,661.95
4761,481.95
4762,390.0
4763,736.0
4764,513.9
4765,535.0
4766,471.95
4767,695.0
4768,728.9
4769,711.95
4770,791.95
4771,540.0
4772,695.0
4773,720.0
4774,515.0
4775,740.0
4776,490.0
4777,551.95
4778,735.0
4779,441.95
4780,485.0
4781,711.95
4782,745.0
4783,608.9
4784,495.0
4785,528.9
4786,615.0
4787,450.0
4788,376.95
4789,395.0
4790,710.0
4791,696.95
4792,740.0
4793,718.9
4794,605.0
4795,711.95
4796,783.9
4797,726.95
4798,766.95
4799,745.0
4800,550.0
4801,651.95
4802,800.0
4803,451.95
4804,645.0
4805,675.0
4806,730.0
4807,568.0
4808,740.0
4809,791.95
4810,756.95
4811,685.85
4812,701.95
4813,705.0
4814,580.0
4815,445.0
4816,445.0
4817,748.9
4818,695.0
4819,711.95
4820,630.0
4821,780.0
4822,520.0
4823,491.95
4824,676.95
4825,696.95
4826,695.0
4827,426.95
4828,691.95
4829,690.0
4830,435.0
4831,488.9
4832,550.0
4833,650.0
4834,725.0
4835,556.95
4836,650.0
4837,481.95
4838,735.0
4839,590.0
4840,485.0
4841,508.9
4842,720.0
4843,545.0
4844,661.0
4845,705.0
4846,746.95
4847,743.9
4848,697.95
4849,705.0
4850,531.95
4851,485.0
4852,536.95
4853,725.0
4854,731.95
4855,695.0
4856,325.0
4857,731.95
4858,470.0
4859,705.0
4860,385.0
4861,701.95
4862,626.95
4863,660.0
4864,576.95
4865,711.95
4866,475.0
4867,746.95
4868,725.0
4869,745.85
4870,545.0
4871,663.9
4872,745.0
4873,616.0
4874,650.0
4875,640.0
4876,556.95
4877,485.0
4878,471.95
4879,615.0
4880,620.0
4881,716.95
4882,730.0
4883,501.95
4884,528.9
4885,548.9
4886,585.0
4887,546.95
4888,656.95
4889,691.95
4890,775.0
4891,591.95
4892,723.9
4893,640.0
4894,640.0
4895,730.0
4896,530.0
4897,631.95
4898,761.95
4899,631.95
4900,495.0
4901,550.0
4902,700.0
4903,631.95
4904,540.0
4905,746.95
4906,731.95
4907,555.0
4908,561.95
4909,725.0
4910,670.0
4911,530.0
4912,585.0
4913,745.0
4914,410.0
4915,573.9
4916,580.0
4917,715.0
4918,731.95
4919,615.0
4920,630.0
4921,701.95
4922,725.0
4923,730.0
4924,745.0
4925,746.95
4926,736.95
4927,600.0
4928,650.0
4929,641.95
4930,641.95
4931,650.0
4932,705.0
4933,651.95
4934,645.0
4935,610.0
4936,405.0
4937,676.95
4938,453.0
4939,740.0
4940,610.0
4941,690.0
4942,751.95
4943,726.95
4944,655.0
4945,506.0
4946,495.85
4947,670.0
4948,663.9
4949,756.95
4950,598.9
4951,726.95
4952,726.95
4953,495.0
4954,551.95
4955,680.0
4956,753.9
4957,430.0
4958,446.95
4959,730.0
4960,536.95
4961,421.0
4962,630.0
4963,655.0
4964,635.0
4965,496.0
4966,540.0
4967,656.95
4968,526.95
4969,745.0
4970,653.9
4971,580.0
4972,711.95
4973,470.0
4974,775.0
4975,401.95
4976,726.95
4977,686.95
4978,775.0
4979,595.0
4980,691.95
4981,555.0
4982,610.0
4983,580.0
4984,585.0
4985,240.0
4986,621.95
4987,585.0
4988,775.0
4989,761.95
4990,716.95
4991,733.9
4992,745.0
4993,731.95
4994,450.0
4995,603.9
4996,530.0
4997,765.0
4998,695.0
4999,725.0
5000,408.9
5001,656.95
5002,485.0
5003,735.0
5004,653.9
5005,330.0
5006,588.9
5007,606.95
5008,370.0
5009,701.95
5010,726.95
5011,445.0
5012,748.9
5013,466.95
5014,461.0
5015,500.0
5016,725.0
5017,613.9
5018,720.0
5019,730.0
5020,696.0
5021,525.0
5022,700.0
5023,728.9
5024,616.95
5025,781.95
5026,731.95
5027,558.9
5028,563.9
5029,491.95
5030,776.95
5031,616.95
5032,656.95
5033,581.95
5034,476.95
5035,670.0
5036,743.9
5037,555.85
5038,781.95
5039,610.0
5040,750.0
5041,592.8
5042,725.0
5043,610.85
5044,383.9
5045,726.95
5046,686.95
5047,481.95
5048,718.9
5049,641.95
5050,695.0
5051,693.9
5052,498.9
5053,575.0
5054,675.85
5055,693.9
5056,566.95
5057,666.95
5058,726.95
5059,571.95
5060,728.9
5061,745.0
5062,705.0
5063,473.9
5064,530.85
5065,666.95
5066,731.95
5067,345.0
5068,726.95
5069,280.0
5070,393.9
5071,541.95
5072,511.95
5073,725.0
5074,726.95
5075,748.9
5076,738.9
5077,731.95
5078,658.9
5079,503.9
5080,745.0
5081,491.95
5082,661.95
5083,458.9
5084,546.9
5085,731.95
5086,535.0
5087,700.0
5088,731.95
5089,715.0
5090,648.9
5091,726.95
5092,568.9
5093,765.0
5094,381.95
5095,675.85
5096,725.0
5097,583.9
5098,636.95
5099,695.0
5100,731.95
5101,731.95
5102,445.0
5103,706.95
5104,763.9
5105,775.0
5106,688.9
5107,778.9
5108,631.95
5109,726.95
5110,465.0
5111,543.9
5112,441.95
5113,715.0
5114,748.9
5115,743.9
5116,675.0
5117,466.95
5118,740.0
5119,760.85
5120,541.95
5121,686.95
5122,746.95
5123,553.9
5124,735.0
5125,696.95
5126,748.9
5127,765.0
5128,800.0
5129,723.9
5130,378.9
5131,520.0
5132,731.95
5133,721.95
5134,731.95
5135,510.0
5136,736.95
5137,768.9
5138,695.0
5139,700.0
5140,606.95
5141,733.9
5142,701.95
5143,582.8
5144,576.95
5145,538.9
5146,731.95
5147,405.0
5148,718.9
5149,738.9
5150,733.9
5151,610.0
5152,748.9
5153,741.95
5154,446.95
5155,556.95
5156,535.0
5157,743.9
5158,396.95
5159,735.0
5160,735.0
5161,696.95
5162,603.9
5163,700.0
5164,665.85
5165,580.0
5166,748.9
5167,701.95
5168,611.95
5169,731.95
5170,705.0
5171,746.95
5172,731.95
5173,465.0
5174,660.85
5175,706.95
5176,696.95
5177,638.9
5178,750.85
5179,576.95
5180,306.95
5181,741.95
5182,550.0
5183,545.0
5184,413.9
5185,710.0
5186,523.9
5187,635.0
5188,766.95
5189,475.0
5190,491.95
5191,686.95
5192,656.95
5193,728.9
5194,750.0
5195,556.95
5196,743.9
5197,601.95
5198,471.95
5199,588.9
5200,700.0
5201,340.0
5202,726.95
5203,735.0
5204,441.95
5205,730.0
5206,695.0
5207,745.0
5208,586.95
5209,386.95
5210,696.95
5211,469.9
5212,596.95
5213,606.95
5214,725.0
5215,608.9
5216,356.95
5217,556.95
5218,658.9
5219,763.9
5220,695.0
5221,731.95
5222,535.0
5223,631.95
5224,570.85
5225,530.0
5226,741.95
5227,721.95
5228,673.9
5229,633.9
5230,695.0
5231,540.0
5232,743.9
5233,396.95
5234,546.95
5235,685.0
5236,726.95
5237,681.95
5238,746.95
5239,715.0
5240,459.9
5241,525.85
5242,735.0
5243,686.95
5244,555.0
5245,731.95
5246,731.95
5247,470.0
5248,505.0
5249,696.95
5250,716.95
5251,468.9
5252,735.0
5253,305.0
5254,433.9
5255,553.9
5256,546.95
5257,765.0
5258,685.85
5259,686.95
5260,605.0
5261,726.95
5262,557.8
5263,578.9
5264,695.0
5265,363.9
5266,445.0
5267,633.9
5268,700.0
5269,735.0
5270,743.9
5271,680.0
5272,536.95
5273,731.95
5274,603.9
5275,748.9
5276,748.9
5277,520.85
5278,743.9
5279,596.95
5280,580.0
5281,539.9
5282,758.9
5283,675.85
5284,481.95
5285,688.9
5286,730.0
5287,700.0
5288,635.0
5289,733.9
5290,498.9
5291,583.9
5292,721.95
5293,413.9
5294,548.9
5295,743.9
5296,480.0
5297,431.95
5298,478.9
5299,730.0
5300,716.95
5301,695.0
5302,731.95
5303,471.95
5304,746.95
5305,718.9
5306,740.85
5307,580.85
5308,658.9
5309,630.0
5310,306.95
5311,638.9
5312,621.95
5313,678.9
5314,481.95
5315,608.9
5316,626.95
5317,720.0
5318,748.9
5319,290.0
5320,736.95
5321,546.95
5322,666.95
5323,431.95
5324,668.9
5325,626.95
5326,725.0
5327,721.95
5328,320.0
5329,393.9
5330,735.0
5331,716.95
5332,331.95
5333,500.0
5334,575.85
5335,466.95
5336,725.0
5337,736.95
5338,355.0
5339,631.95
5340,550.0
5341,481.95
5342,648.9
5343,761.95
5344,753.9
5345,691.95
5346,675.85
5347,446.95
5348,745.0
5349,748.9
5350,515.0
5351,700.0
5352,688.9
5353,426.95
5354,572.95
5355,605.0
5356,668.9
5357,776.95
5358,420.0
5359,436.95
5360,726.95
5361,711.95
5362,561.95
5363,655.0
5364,466.95
5365,743.9
5366,571.95
5367,651.95
5368,566.95
5369,450.0
5370,585.85
5371,450.0
5372,415.0
5373,715.0
5374,601.95
5375,633.9
5376,726.95
5377,641.95
5378,400.0
5379,705.0
5380,761.95
5381,701.95
5382,366.95
5383,656.95
5384,726.95
5385,743.9
5386,740.0
5387,265.0
5388,618.9
5389,598.9
5390,580.0
5391,713.9
5392,778.9
5393,678.9
5394,566.95
5395,436.95
5396,625.0
5397,716.95
5398,745.0
5399,641.95
5400,753.9
5401,545.0
5402,285.0
5403,361.95
5404,517.8
5405,635.85
5406,676.95
5407,710.0
5408,458.9
5409,480.0
5410,623.9
5411,776.95
5412,736.95
5413,628.9
5414,676.95
5415,728.9
5416,611.95
5417,300.0
5418,726.95
5419,508.9
5420,718.9
5421,746.95
5422,781.95
5423,701.95
5424,393.9
5425,455.0
5426,690.0
5427,745.0
5428,683.9
5429,585.85
5430,491.95
5431,713.9
5432,630.0
5433,360.0
5434,435.0
5435,305.0
5436,610.0
5437,568.9
5438,605.0
5439,601.95
5440,673.9
5441,380.0
5442,360.0
5443,643.9
5444,593.9
5445,606.95
5446,476.95
5447,541.95
5448,586.95
5449,763.9
5450,710.0
5451,733.9
5452,456.95
5453,530.0
5454,580.0
5455,731.95
5456,716.95
5457,568.9
5458,480.85
5459,640.0
5460,746.95
5461,466.95
5462,743.9
5463,330.0
5464,736.95
5465,490.85
5466,582.8
5467,706.95
5468,740.85
5469,616.95
5470,590.85
5471,766.95
5472,451.95
5473,651.95
5474,400.0
5475,736.95
5476,721.95
5477,726.95
5478,656.95
5479,596.95
5480,746.95
5481,603.9
5482,741.95
5483,588.9
5484,748.9
5485,698.9
5486,511.95
5487,745.0
5488,726.95
5489,565.0
5490,711.95
5491,466.95
5492,464.9
5493,732.95
5494,596.95
5495,748.9
5496,700.0
5497,663.9
5498,730.0
5499,513.9
5500,441.95
5501,685.0
5502,524.75
5503,475.0
5504,716.95
5505,621.95
5506,476.95
5507,730.0
5508,615.0
5509,731.95
5510,631.95
5511,761.95
5512,568.9
5513,651.95
5514,726.95
5515,541.95
5516,531.95
5517,360.0
5518,481.95
5519,280.0
5520,691.95
5521,735.0
5522,721.95
5523,395.0
5524,580.0
5525,508.9
5526,605.0
5527,477.8
5528,551.95
5529,541.95
5530,753.9
5531,515.0
5532,335.85
5533,750.0
5534,575.0
5535,688.9
5536,736.95
5537,436.95
5538,750.85
5539,750.85
5540,726.95
5541,631.95
5542,568.9
5543,731.95
5544,733.9
5545,695.0
5546,511.95
5547,781.95
5548,533.9
5549,581.95
5550,637.95
5551,436.95
5552,715.0
5553,433.9
5554,575.0
5555,663.9
5556,640.0
5557,570.0
5558,611.95
5559,503.9
5560,698.9
5561,625.0
5562,748.9
5563,650.85
5564,730.0
5565,721.95
5566,701.95
5567,726.95
5568,620.85
5569,586.95
5570,616.95
5571,375.0
5572,745.0
5573,725.0
5574,668.9
5575,708.9
5576,706.95
5577,585.0
5578,685.0
5579,440.0
5580,603.9
5581,536.95
5582,538.9
5583,721.95
5584,585.85
5585,691.95
5586,780.85
5587,763.9
5588,536.95
5589,601.95
5590,635.0
5591,458.9
5592,783.9
5593,746.95
5594,536.95
5595,651.95
5596,456.95
5597,471.95
5598,711.95
5599,519.9
5600,708.9
5601,735.0
5602,401.0
5603,668.9
5604,445.0
5605,481.95
5606,553.9
5607,731.95
5608,640.0
5609,320.0
5610,560.0
5611,730.0
5612,706.95
5613,583.9
5614,743.9
5615,743.9
5616,700.0
5617,695.0
5618,471.95
5619,731.95
5620,575.85
5621,761.95
5622,651.95
5623,476.95
5624,471.95
5625,756.95
5626,781.95
5627,621.95
5628,560.85
5629,745.0
5630,748.9
5631,711.95
5632,581.95
5633,686.95
5634,665.85
5635,740.85
5636,561.95
5637,546.95
5638,670.0
5639,636.95
5640,571.95
5641,480.0
5642,670.0
5643,596.95
5644,763.9
5645,700.0
5646,563.9
5647,583.9
5648,716.95
5649,635.0
5650,686.95
5651,720.0
5652,743.9
5653,517.8
5654,731.95
5655,355.0
5656,508.9
5657,610.0
5658,470.85
5659,583.9
5660,596.95
5661,455.0
5662,725.0
5663,526.95
5664,736.95
5665,656.95
5666,480.0
5667,761.95
5668,491.95
5669,611.95
5670,743.9
5671,558.9
5672,698.9
5673,743.9
5674,626.95
5675,731.95
5676,753.9
5677,740.0
5678,745.0
5679,650.0
5680,498.9
5681,476.95
5682,371.95
5683,536.0
5684,400.0
5685,715.0
5686,581.95
5687,415.0
5688,315.0
5689,735.0
5690,705.0
5691,620.0
5692,588.9
5693,643.9
5694,748.9
5695,695.0
5696,441.95
5697,473.9
5698,750.0
5699,685.85
5700,745.0
5701,761.95
5702,736.95
5703,708.9
5704,468.0
5705,695.0
5706,711.95
5707,761.95
5708,616.95
5709,681.95
5710,566.95
5711,656.95
5712,553.9
5713,536.95
5714,780.0
5715,696.95
5716,556.0
5717,585.0
5718,481.95
5719,525.0
5720,746.95
5721,466.95
5722,460.0
5723,750.85
5724,631.95
5725,745.0
5726,683.9
5727,502.95
5728,801.95
5729,411.95
5730,653.9
5731,671.95
5732,535.85
5733,705.0
5734,740.0
5735,746.95
5736,705.0
5737,743.9
5738,610.0
5739,726.95
5740,663.9
5741,700.0
5742,716.95
5743,745.0
5744,763.9
5745,481.95
5746,425.85
5747,671.95
5748,451.95
5749,311.95
5750,410.0
5751,726.95
5752,730.0
5753,548.9
5754,693.9
5755,420.85
5756,765.0
5757,673.9
5758,701.95
5759,711.95
5760,770.0
5761,718.9
5762,390.0
5763,726.95
5764,736.95
5765,651.95
5766,456.95
5767,368.9
5768,590.0
5769,370.0
5770,656.95
5771,465.0
5772,628.9
5773,693.9
5774,691.95
5775,566.95
5776,691.95
5777,691.95
5778,356.95
5779,745.85
5780,738.9
5781,482.8
5782,670.0
5783,373.9
5784,708.9
5785,731.95
5786,240.0
5787,660.0
5788,591.95
5789,516.95
5790,745.0
5791,735.0
5792,736.95
5793,690.0
5794,636.95
5795,716.95
5796,708.9
5797,578.9
5798,721.95
5799,685.0
5800,753.9
5801,761.95
5802,675.85
5803,701.95
5804,681.95
5805,608.9
5806,641.95
5807,706.95
5808,648.9
5809,520.0
5810,743.9
5811,623.9
5812,721.95
5813,676.95
5814,561.95
5815,511.95
5816,743.9
5817,475.85
5818,666.95
5819,701.95
5820,445.0
5821,683.9
5822,505.0
5823,531.95
5824,730.0
5825,671.95
5826,530.0
5827,726.95
5828,640.0
5829,546.95
5830,558.9
5831,632.8
5832,730.0
5833,541.95
5834,401.95
5835,656.95
5836,731.95
5837,711.95
5838,731.95
5839,575.0
5840,741.95
5841,716.95
5842,426.95
5843,541.95
5844,703.9
5845,611.95
5846,401.95
5847,701.95
5848,731.95
5849,513.9
5850,630.0
5851,783.9
5852,736.95
5853,691.95
5854,696.95
5855,520.0
5856,511.95
5857,473.9
5858,418.9
5859,451.95
5860,500.0
5861,761.95
5862,640.85
5863,745.85
5864,505.85
5865,718.9
5866,585.85
5867,770.0
5868,743.9
5869,660.0
5870,748.9
5871,546.95
5872,753.9
5873,745.0
5874,377.95
5875,676.95
5876,751.95
5877,493.9
5878,715.0
5879,747.8
5880,521.95
5881,710.0
5882,671.95
5883,656.95
5884,498.9
5885,663.9
5886,766.95
5887,751.95
5888,677.8
5889,775.0
5890,730.0
5891,428.9
5892,571.95
5893,748.9
5894,726.95
5895,616.95
5896,545.0
5897,700.0
5898,395.0
5899,638.9
5900,726.95
5901,635.0
5902,696.95
5903,691.0
5904,571.95
5905,621.95
5906,561.95
5907,621.95
5908,511.95
5909,663.9
5910,748.9
5911,400.0
5912,745.85
5913,748.9
5914,386.95
5915,396.95
5916,740.0
5917,730.0
5918,630.0
5919,641.95
5920,626.95
5921,668.9
5922,675.85
5923,726.95
5924,746.95
5925,631.95
5926,705.0
5927,726.95
5928,605.0
5929,303.9
5930,618.9
5931,479.95
5932,521.95
5933,640.0
5934,668.9
5935,650.85
5936,376.95
5937,566.95
5938,606.95
5939,693.9
5940,481.95
5941,748.9
5942,756.95
5943,592.8
5944,503.9
5945,763.9
5946,571.95
5947,375.0
5948,426.95
5949,765.0
5950,396.95
5951,748.9
5952,605.0
5953,680.85
5954,726.95
5955,511.0
5956,576.95
5957,501.95
5958,586.95
5959,600.85
5960,556.95
5961,763.9
5962,271.95
5963,558.9
5964,750.85
5965,721.95
5966,571.95
5967,740.0
5968,545.0
5969,520.85
5970,688.9
5971,481.95
5972,743.9
5973,543.9
5974,442.95
5975,550.0
5976,626.95
5977,676.95
5978,545.0
5979,708.9
5980,801.95
5981,718.9
5982,645.0
5983,376.95
5984,601.95
5985,485.85
5986,675.85
5987,265.0
5988,315.0
5989,495.85
5990,716.95
5991,723.9
5992,760.0
5993,685.85
5994,761.95
5995,543.9
5996,615.0
5997,700.0
5998,716.95
5999,600.0
6000,721.95
6001,718.9
6002,760.0
6003,696.95
6004,678.9
6005,235.0
6006,686.95
6007,653.9
6008,696.95
6009,730.0
6010,646.95
6011,635.0
6012,493.9
6013,682.8
6014,540.0
6015,666.95
6016,500.85
6017,730.0
6018,553.9
6019,325.0
6020,675.85
6021,406.95
6022,715.0
6023,543.9
6024,761.95
6025,726.95
6026,571.95
6027,731.95
6028,663.9
6029,706.95
6030,746.95
6031,685.85
6032,756.95
6033,556.95
6034,731.95
6035,725.0
6036,631.95
6037,490.0
6038,568.9
6039,531.95
6040,236.95
6041,633.9
6042,488.9
6043,406.95
6044,533.0
6045,648.9
6046,573.9
6047,736.95
6048,471.95
6049,676.95
6050,691.95
6051,598.9
6052,665.85
6053,726.95
6054,360.0
6055,590.85
6056,445.0
6057,711.95
6058,733.9
6059,658.9
6060,316.95
6061,696.95
6062,335.0
6063,500.85
6064,620.0
6065,471.95
6066,690.0
6067,413.9
6068,587.8
6069,726.95
6070,590.0
6071,648.9
6072,501.95
6073,748.9
6074,668.9
6075,736.95
6076,711.95
6077,663.9
6078,536.95
6079,666.95
6080,732.95
6081,720.0
6082,765.0
6083,647.95
6084,653.9
6085,748.9
6086,701.95
6087,353.9
6088,710.0
6089,620.0
6090,321.95
6091,535.0
6092,461.95
6093,716.95
6094,670.0
6095,471.95
6096,705.0
6097,638.9
6098,511.95
6099,671.95
6100,468.9
6101,575.0
6102,743.9
6103,721.95
6104,801.95
6105,701.95
6106,515.0
6107,428.9
6108,418.9
6109,728.9
6110,741.95
6111,606.95
6112,513.9
6113,581.95
6114,625.0
6115,746.95
6116,436.95
6117,498.9
6118,705.0
6119,740.0
6120,568.9
6121,710.85
6122,660.0
6123,430.0
6124,706.95
6125,725.0
6126,686.95
6127,690.85
6128,736.95
6129,781.95
6130,748.9
6131,481.95
6132,745.0
6133,711.95
6134,760.0
