,p2_sum_atk_last
4118,418.9
4119,248.9
4120,323.9
4121,430.0
4122,413.9
4123,369.0
4124,430.0
4125,543.9
4126,450.0
4127,450.0
4128,433.9
4129,475.0
4130,428.9
4131,478.9
4132,540.0
4133,440.0
4134,458.9
4135,450.0
4136,468.9
4137,477.8
4138,338.9
4139,528.9
4140,435.0
4141,457.8
4142,450.0
4143,398.9
4144,483.9
4145,443.9
4146,418.9
4147,530.0
4148,450.0
4149,450.0
4150,435.0
4151,535.0
4152,370.0
4153,450.0
4154,455.0
4155,478.9
4156,408.9
4157,430.0
4158,400.0
4159,465.0
4160,325.0
4161,513.9
4162,400.0
4163,498.9
4164,398.9
4165,405.0
4166,485.0
4167,445.0
4168,453.9
4169,373.9
4170,295.0
4171,513.9
4172,443.9
4173,470.0
4174,375.0
4175,570.0
4176,280.0
4177,335.0
4178,512.9
4179,433.9
4180,393.9
4181,458.9
4182,415.0
4183,398.9
4184,399.0
4185,433.9
4186,483.9
4187,423.9
4188,433.9
4189,450.0
4190,453.9
4191,418.9
4192,408.9
4193,450.0
4194,443.9
4195,423.9
4196,529.0
4197,515.0
4198,280.0
4199,245.0
4200,453.9
4201,355.0
4202,510.0
4203,430.0
4204,368.9
4205,373.9
4206,475.0
4207,380.0
4208,340.0
4209,405.0
4210,348.9
4211,350.0
4212,427.8
4213,475.0
4214,363.9
4215,453.9
4216,460.0
4217,325.0
4218,443.9
4219,517.8
4220,461.70000000000005
4221,405.0
4222,467.8
4223,370.0
4224,498.9
4225,423.9
4226,423.9
4227,458.9
4228,508.9
4229,557.8
4230,490.0
4231,390.0
4232,453.9
4233,435.0
4234,488.9
4235,450.0
4236,468.9
4237,452.8
4238,427.8
4239,385.0
4240,360.0
4241,412.8
4242,340.0
4243,435.0
4244,563.9
4245,505.0
4246,435.0
4247,420.0
4248,383.9
4249,510.70000000000005
4250,510.0
4251,468.9
4252,295.0
4253,323.9
4254,438.9
4255,393.9
4256,487.8
4257,443.9
4258,480.0
4259,468.9
4260,374.0
4261,478.9
4262,388.9
4263,383.9
4264,418.9
4265,443.9
4266,490.0
4267,485.0
4268,365.0
4269,325.0
4270,520.0
4271,398.9
4272,435.0
4273,365.0
4274,495.0
4275,443.9
4276,448.9
4277,530.0
4278,320.0
4279,443.9
4280,443.9
4281,340.0
4282,506.70000000000005
4283,498.9
4284,380.0
4285,470.0
4286,418.9
4287,275.0
4288,495.0
4289,315.0
4290,333.9
4291,485.0
4292,450.0
4293,443.9
4294,285.0
4295,455.0
4296,510.0
4297,470.0
4298,240.0
4299,350.0
4300,473.9
4301,468.9
4302,405.0
4303,475.0
4304,420.0
4305,355.0
4306,420.0
4307,340.0
4308,457.8
4309,428.9
4310,533.9
4311,425.0
4312,514.0
4313,275.0
4314,495.0
4315,430.0
4316,383.9
4317,417.8
4318,468.9
4319,498.9
4320,470.0
4321,450.0
4322,255.0
4323,500.0
4324,470.0
4325,390.0
4326,450.0
4327,275.0
4328,498.9
4329,450.0
4330,335.0
4331,475.0
4332,350.0
4333,503.9
4334,442.8
4335,427.8
4336,464.0
4337,290.0
4338,428.9
4339,510.0
4340,445.0
4341,430.0
4342,462.8
4343,428.9
4344,402.8
4345,468.9
4346,433.9
4347,450.0
4348,403.9
4349,433.9
4350,425.0
4351,370.0
4352,538.9
4353,458.9
4354,495.0
4355,593.9
4356,450.0
4357,335.0
4358,388.9
4359,368.9
4360,270.0
4361,325.0
4362,433.9
4363,283.9
4364,445.0
4365,485.0
4366,481.70000000000005
4367,435.0
4368,468.9
4369,445.0
4370,357.8
4371,508.9
4372,402.8
4373,435.0
4374,373.9
4375,355.0
4376,432.8
4377,435.0
4378,522.8
4379,490.0
4380,445.0
4381,450.0
4382,490.0
4383,458.9
4384,335.0
4385,435.0
4386,385.0
4387,443.9
4388,365.0
4389,457.8
4390,373.9
4391,368.9
4392,475.0
4393,443.9
4394,328.9
4395,423.9
4396,555.0
4397,345.0
4398,475.0
4399,450.0
4400,503.9
4401,278.9
4402,390.0
4403,488.9
4404,417.8
4405,418.9
4406,333.9
4407,380.0
4408,495.0
4409,388.9
4410,478.9
4411,410.0
4412,568.9
4413,528.9
4414,398.9
4415,465.0
4416,325.0
4417,338.9
4418,459.0
4419,360.0
4420,453.9
4421,395.0
4422,523.9
4423,333.9
4424,490.0
4425,445.0
4426,418.9
4427,443.9
4428,452.8
4429,530.0
4430,610.0
4431,358.9
4432,235.0
4433,443.9
4434,515.0
4435,477.8
4436,430.0
4437,388.9
4438,455.0
4439,370.0
4440,515.0
4441,435.0
4442,477.9
4443,478.9
4444,238.9
4445,375.0
4446,515.0
4447,450.0
4448,428.9
4449,475.0
4450,488.9
4451,520.0
4452,385.0
4453,453.9
4454,458.9
4455,370.0
4456,325.0
4457,455.0
4458,468.9
4459,445.0
4460,150.0
4461,528.9
4462,498.9
4463,405.0
4464,503.9
4465,295.0
4466,478.9
4467,520.0
4468,445.0
4469,468.9
4470,400.0
4471,343.9
4472,503.9
4473,453.9
4474,490.0
4475,498.9
4476,450.0
4477,443.9
4478,492.8
4479,504.0
4480,383.9
4481,465.0
4482,385.0
4483,433.9
4484,450.0
4485,393.9
4486,433.9
4487,323.9
4488,458.9
4489,350.0
4490,465.0
4491,340.0
4492,498.9
4493,340.0
4494,395.0
4495,463.9
4496,393.9
4497,532.8
4498,385.0
4499,495.0
4500,450.0
4501,390.0
4502,450.0
4503,428.9
4504,455.0
4505,340.0
4506,427.8
4507,250.0
4508,498.9
4509,503.9
4510,400.0
4511,468.9
4512,398.9
4513,445.0
4514,490.0
4515,450.0
4516,468.9
4517,423.9
4518,450.0
4519,433.9
4520,328.9
4521,450.0
4522,297.8
4523,425.0
4524,428.9
4525,515.0
4526,430.0
4527,340.0
4528,540.0
4529,435.0
4530,440.0
4531,453.9
4532,430.0
4533,443.9
4534,435.0
4535,418.9
4536,462.8
4537,450.0
4538,488.9
4539,463.9
4540,510.0
4541,340.0
4542,558.9
4543,575.0
4544,468.9
4545,323.9
4546,355.0
4547,442.8
4548,370.0
4549,495.0
4550,443.9
4551,450.0
4552,515.0
4553,315.0
4554,373.9
4555,465.0
4556,450.0
4557,485.0
4558,435.0
4559,450.0
4560,359.0
4561,478.9
4562,425.0
4563,438.9
4564,490.0
4565,485.0
4566,345.0
4567,393.9
4568,427.8
4569,360.0
4570,378.9
4571,495.0
4572,345.0
4573,522.8
4574,540.0
4575,455.0
4576,315.0
4577,462.9
4578,490.0
4579,435.0
4580,530.0
4581,423.9
4582,523.9
4583,515.0
4584,441.70000000000005
4585,515.0
4586,448.9
4587,450.0
4588,495.0
4589,515.0
4590,408.9
4591,350.0
4592,515.0
4593,465.0
4594,360.0
4595,223.9
4596,507.8
4597,418.9
4598,365.0
4599,470.0
4600,592.9
4601,468.9
4602,455.0
4603,348.9
4604,435.0
4605,435.0
4606,478.9
4607,450.0
4608,475.0
4609,472.8
4610,405.0
4611,470.0
4612,473.9
4613,443.9
4614,245.0
4615,473.9
4616,425.0
4617,428.9
4618,430.0
4619,488.9
4620,473.9
4621,427.8
4622,423.9
4623,505.0
4624,435.0
4625,435.0
4626,511.9
4627,380.0
4628,430.0
4629,275.0
4630,485.0
4631,463.9
4632,340.0
4633,470.0
4634,490.0
4635,398.9
4636,463.9
4637,460.0
4638,468.9
4639,445.0
4640,445.0
4641,390.0
4642,418.9
4643,577.8
4644,460.0
4645,345.0
4646,515.0
4647,435.0
4648,350.0
4649,406.70000000000005
4650,408.9
4651,410.0
4652,335.0
4653,345.0
4654,555.0
4655,435.0
4656,470.0
4657,425.0
4658,468.9
4659,400.0
4660,497.8
4661,423.9
4662,443.9
4663,445.0
4664,405.0
4665,521.7
4666,355.0
4667,430.0
4668,390.0
4669,413.9
4670,498.9
4671,450.0
4672,498.9
4673,445.0
4674,570.0
4675,480.0
4676,533.9
4677,495.0
4678,433.9
4679,501.8
4680,362.8
4681,453.9
4682,410.0
4683,526.8
4684,340.0
4685,460.0
4686,495.0
4687,408.9
4688,450.0
4689,405.0
4690,435.0
4691,470.0
4692,457.8
4693,437.8
4694,323.9
4695,395.0
4696,503.9
4697,515.0
4698,350.0
4699,498.9
4700,290.0
4701,297.8
4702,570.0
4703,357.8
4704,450.0
4705,250.0
4706,443.9
4707,412.8
4708,427.8
4709,396.70000000000005
4710,515.0
4711,555.0
4712,435.0
4713,458.9
4714,477.8
4715,460.0
4716,355.0
4717,445.0
4718,545.0
4719,515.0
4720,545.0
4721,452.8
4722,433.9
4723,355.0
4724,380.0
4725,478.9
4726,518.9
4727,443.9
4728,370.0
4729,500.0
4730,468.9
4731,515.0
4732,485.0
4733,517.8
4734,250.0
4735,415.0
4736,325.0
4737,497.8
4738,438.9
4739,435.0
4740,415.0
4741,413.9
4742,450.0
4743,433.9
4744,470.0
4745,478.9
4746,560.0
4747,423.9
4748,418.9
4749,388.9
4750,435.0
4751,200.0
4752,490.0
4753,470.0
4754,410.0
4755,315.0
4756,530.0
4757,389.0
4758,423.9
4759,510.0
4760,408.9
4761,453.9
4762,380.0
4763,494.0
4764,472.8
4765,315.0
4766,468.9
4767,435.0
4768,437.8
4769,418.9
4770,428.9
4771,335.0
4772,435.0
4773,495.0
4774,440.0
4775,435.0
4776,310.0
4777,298.9
4778,450.0
4779,458.9
4780,230.0
4781,408.9
4782,515.0
4783,552.8
4784,510.0
4785,412.8
4786,405.0
4787,230.0
4788,373.9
4789,350.0
4790,415.0
4791,438.9
4792,435.0
4793,407.8
4794,355.0
4795,418.9
4796,452.8
4797,453.9
4798,453.9
4799,515.0
4800,285.0
4801,323.9
4802,485.0
4803,418.9
4804,365.0
4805,385.0
4806,475.0
4807,304.0
4808,435.0
4809,428.9
4810,473.9
4811,401.70000000000005
4812,438.9
4813,470.0
4814,405.0
4815,430.0
4816,430.0
4817,432.8
4818,435.0
4819,453.9
4820,475.0
4821,505.0
4822,575.0
4823,513.9
4824,433.9
4825,413.9
4826,435.0
4827,488.9
4828,413.9
4829,470.0
4830,435.0
4831,522.8
4832,560.0
4833,465.0
4834,465.0
4835,478.9
4836,420.0
4837,523.9
4838,450.0
4839,360.0
4840,455.0
4841,517.8
4842,495.0
4843,290.0
4844,469.0
4845,470.0
4846,458.9
4847,447.8
4848,492.9
4849,435.0
4850,548.9
4851,465.0
4852,513.9
4853,450.0
4854,468.9
4855,435.0
4856,335.0
4857,468.9
4858,490.0
4859,435.0
4860,385.0
4861,423.9
4862,343.9
4863,450.0
4864,333.9
4865,408.9
4866,250.0
4867,458.9
4868,470.0
4869,441.70000000000005
4870,325.0
4871,442.8
4872,485.0
4873,464.0
4874,435.0
4875,355.0
4876,478.9
4877,215.0
4878,473.9
4879,425.0
4880,370.0
4881,433.9
4882,465.0
4883,518.9
4884,447.8
4885,532.8
4886,600.0
4887,513.9
4888,368.9
4889,413.9
4890,445.0
4891,488.9
4892,432.8
4893,385.0
4894,365.0
4895,435.0
4896,360.0
4897,348.9
4898,498.9
4899,403.9
4900,510.0
4901,560.0
4902,365.0
4903,423.9
4904,265.0
4905,418.9
4906,468.9
4907,545.0
4908,573.9
4909,470.0
4910,465.0
4911,495.0
4912,405.0
4913,515.0
4914,400.0
4915,547.8
4916,290.0
4917,470.0
4918,468.9
4919,435.0
4920,425.0
4921,423.9
4922,450.0
4923,435.0
4924,515.0
4925,448.9
4926,443.9
4927,340.0
4928,420.0
4929,348.9
4930,373.9
4931,475.0
4932,435.0
4933,343.9
4934,340.0
4935,330.0
4936,410.0
4937,488.9
4938,504.0
4939,435.0
4940,350.0
4941,450.0
4942,433.9
4943,448.9
4944,410.0
4945,344.0
4946,436.70000000000005
4947,315.0
4948,412.8
4949,473.9
4950,552.8
4951,443.9
4952,443.9
4953,505.0
4954,508.9
4955,480.0
4956,442.8
4957,460.0
4958,413.9
4959,465.0
4960,513.9
4961,509.0
4962,410.0
4963,410.0
4964,360.0
4965,544.0
4966,495.0
4967,458.9
4968,463.9
4969,515.0
4970,427.8
4971,555.0
4972,418.9
4973,490.0
4974,445.0
4975,443.9
4976,443.9
4977,383.9
4978,445.0
4979,250.0
4980,413.9
4981,255.0
4982,340.0
4983,400.0
4984,590.0
4985,235.0
4986,438.9
4987,580.0
4988,530.0
4989,498.9
4990,433.9
4991,432.8
4992,505.0
4993,468.9
4994,445.0
4995,367.8
4996,360.0
4997,445.0
4998,435.0
4999,470.0
5000,412.8
5001,408.9
5002,445.0
5003,535.0
5004,347.8
5005,430.0
5006,342.8
5007,523.9
5008,460.0
5009,438.9
5010,443.9
5011,460.0
5012,452.8
5013,398.9
5014,539.0
5015,480.0
5016,450.0
5017,352.8
5018,495.0
5019,465.0
5020,469.0
5021,330.0
5022,410.0
5023,447.8
5024,608.9
5025,428.9
5026,468.9
5027,557.8
5028,487.8
5029,538.9
5030,523.9
5031,428.9
5032,403.9
5033,578.9
5034,448.9
5035,350.0
5036,447.8
5037,476.70000000000005
5038,428.9
5039,340.0
5040,490.0
5041,495.6
5042,450.0
5043,561.7
5044,377.8
5045,443.9
5046,468.9
5047,523.9
5048,407.8
5049,403.9
5050,435.0
5051,472.8
5052,447.8
5053,305.0
5054,421.70000000000005
5055,472.8
5056,528.9
5057,388.9
5058,443.9
5059,358.9
5060,447.8
5061,515.0
5062,435.0
5063,462.8
5064,526.7
5065,403.9
5066,458.9
5067,405.0
5068,443.9
5069,335.0
5070,387.8
5071,313.9
5072,548.9
5073,450.0
5074,443.9
5075,452.8
5076,472.8
5077,468.9
5078,427.8
5079,517.8
5080,515.0
5081,538.9
5082,448.9
5083,392.8
5084,501.8
5085,453.9
5086,325.0
5087,450.0
5088,468.9
5089,470.0
5090,332.8
5091,453.9
5092,522.8
5093,445.0
5094,393.9
5095,401.70000000000005
5096,450.0
5097,317.8
5098,373.9
5099,435.0
5100,468.9
5101,468.9
5102,430.0
5103,433.9
5104,477.8
5105,460.0
5106,377.8
5107,467.8
5108,423.9
5109,443.9
5110,290.0
5111,507.8
5112,523.9
5113,480.0
5114,452.8
5115,427.8
5116,360.0
5117,498.9
5118,490.0
5119,466.70000000000005
5120,313.9
5121,453.9
5122,418.9
5123,507.8
5124,450.0
5125,438.9
5126,442.8
5127,445.0
5128,485.0
5129,397.8
5130,367.8
5131,330.0
5132,468.9
5133,488.9
5134,468.9
5135,290.0
5136,443.9
5137,487.8
5138,435.0
5139,450.0
5140,523.9
5141,432.8
5142,438.9
5143,495.6
5144,333.9
5145,507.8
5146,468.9
5147,445.0
5148,422.8
5149,442.8
5150,432.8
5151,355.0
5152,452.8
5153,433.9
5154,433.9
5155,553.9
5156,325.0
5157,427.8
5158,438.9
5159,445.0
5160,465.0
5161,438.9
5162,567.8
5163,410.0
5164,406.70000000000005
5165,405.0
5166,452.8
5167,423.9
5168,443.9
5169,453.9
5170,435.0
5171,498.9
5172,443.9
5173,465.0
5174,421.70000000000005
5175,413.9
5176,418.9
5177,357.8
5178,416.70000000000005
5179,333.9
5180,308.9
5181,503.9
5182,595.0
5183,325.0
5184,437.8
5185,485.0
5186,442.8
5187,440.0
5188,473.9
5189,270.0
5190,533.9
5191,458.9
5192,443.9
5193,442.8
5194,470.0
5195,548.9
5196,427.8
5197,373.9
5198,488.9
5199,312.8
5200,450.0
5201,375.0
5202,443.9
5203,465.0
5204,343.9
5205,465.0
5206,425.0
5207,515.0
5208,538.9
5209,393.9
5210,438.9
5211,521.8
5212,488.9
5213,553.9
5214,450.0
5215,377.8
5216,378.9
5217,518.9
5218,332.8
5219,477.8
5220,435.0
5221,468.9
5222,505.0
5223,348.9
5224,496.70000000000005
5225,555.0
5226,433.9
5227,438.9
5228,392.8
5229,382.8
5230,455.0
5231,405.0
5232,447.8
5233,438.9
5234,453.9
5235,440.0
5236,378.9
5237,463.9
5238,448.9
5239,470.0
5240,551.8
5241,466.70000000000005
5242,450.0
5243,468.9
5244,340.0
5245,468.9
5246,458.9
5247,245.0
5248,240.0
5249,398.9
5250,433.9
5251,477.8
5252,450.0
5253,355.0
5254,352.8
5255,497.8
5256,528.9
5257,445.0
5258,401.70000000000005
5259,383.9
5260,375.0
5261,443.9
5262,485.6
5263,312.8
5264,425.0
5265,412.8
5266,535.0
5267,387.8
5268,420.0
5269,450.0
5270,427.8
5271,455.0
5272,513.9
5273,453.9
5274,547.8
5275,452.8
5276,452.8
5277,471.70000000000005
5278,447.8
5279,488.9
5280,405.0
5281,556.8
5282,487.8
5283,401.70000000000005
5284,523.9
5285,377.8
5286,435.0
5287,450.0
5288,360.0
5289,467.8
5290,447.8
5291,327.8
5292,438.9
5293,437.8
5294,532.8
5295,427.8
5296,255.0
5297,488.9
5298,502.8
5299,427.5
5300,413.9
5301,435.0
5302,468.9
5303,508.9
5304,448.9
5305,407.8
5306,416.70000000000005
5307,551.7
5308,332.8
5309,350.0
5310,298.9
5311,577.8
5312,318.9
5313,422.8
5314,568.9
5315,552.8
5316,418.9
5317,460.0
5318,452.8
5319,400.0
5320,423.9
5321,513.9
5322,458.9
5323,488.9
5324,417.8
5325,418.9
5326,450.0
5327,438.9
5328,345.0
5329,372.8
5330,450.0
5331,433.9
5332,403.9
5333,500.0
5334,511.70000000000005
5335,428.9
5336,470.0
5337,443.9
5338,420.0
5339,488.9
5340,375.0
5341,453.9
5342,472.8
5343,483.9
5344,462.8
5345,448.9
5346,381.70000000000005
5347,533.9
5348,515.0
5349,452.8
5350,440.0
5351,450.0
5352,392.8
5353,518.9
5354,545.4
5355,335.0
5356,417.8
5357,523.9
5358,465.0
5359,448.9
5360,443.9
5361,418.9
5362,573.9
5363,360.0
5364,493.9
5365,427.8
5366,358.9
5367,458.9
5368,333.9
5369,405.0
5370,506.70000000000005
5371,230.0
5372,440.0
5373,470.0
5374,388.9
5375,412.8
5376,443.9
5377,383.9
5378,420.0
5379,450.0
5380,498.9
5381,423.9
5382,428.9
5383,403.9
5384,463.9
5385,427.8
5386,435.0
5387,285.0
5388,442.8
5389,377.8
5390,380.0
5391,382.8
5392,467.8
5393,392.8
5394,333.9
5395,468.9
5396,435.0
5397,483.9
5398,515.0
5399,398.9
5400,427.8
5401,535.0
5402,330.0
5403,403.9
5404,480.6
5405,426.70000000000005
5406,403.9
5407,430.0
5408,507.8
5409,470.0
5410,332.8
5411,523.9
5412,443.9
5413,517.8
5414,433.9
5415,472.8
5416,323.9
5417,345.0
5418,453.9
5419,272.8
5420,407.8
5421,458.9
5422,428.9
5423,428.9
5424,387.8
5425,505.0
5426,480.0
5427,515.0
5428,442.8
5429,506.70000000000005
5430,498.9
5431,402.8
5432,360.0
5433,410.0
5434,530.0
5435,370.0
5436,340.0
5437,522.8
5438,335.0
5439,373.9
5440,407.8
5441,380.0
5442,410.0
5443,392.8
5444,332.8
5445,558.9
5446,438.9
5447,528.9
5448,593.9
5449,477.8
5450,425.0
5451,432.8
5452,428.9
5453,335.0
5454,395.0
5455,468.9
5456,433.9
5457,532.8
5458,486.70000000000005
5459,355.0
5460,448.9
5461,493.9
5462,427.8
5463,375.0
5464,443.9
5465,411.70000000000005
5466,495.6
5467,463.9
5468,416.70000000000005
5469,413.9
5470,531.7
5471,488.9
5472,458.9
5473,343.9
5474,525.0
5475,443.9
5476,453.9
5477,443.9
5478,443.9
5479,363.9
5480,458.9
5481,352.8
5482,433.9
5483,342.8
5484,442.8
5485,427.8
5486,528.9
5487,515.0
5488,443.9
5489,520.0
5490,418.9
5491,408.9
5492,566.8
5493,497.9
5494,388.9
5495,452.8
5496,410.0
5497,427.8
5498,465.0
5499,472.8
5500,458.9
5501,455.0
5502,469.5
5503,445.0
5504,413.9
5505,338.9
5506,418.9
5507,460.0
5508,335.0
5509,468.9
5510,418.9
5511,498.9
5512,347.8
5513,343.9
5514,443.9
5515,313.9
5516,303.9
5517,380.0
5518,533.9
5519,305.0
5520,423.9
5521,450.0
5522,433.9
5523,465.0
5524,490.0
5525,532.8
5526,335.0
5527,505.6
5528,503.9
5529,441.4
5530,380.3
5531,305.0
5532,326.70000000000005
5533,450.0
5534,375.0
5535,377.8
5536,443.9
5537,378.9
5538,416.70000000000005
5539,416.70000000000005
5540,443.9
5541,423.9
5542,522.8
5543,468.9
5544,447.8
5545,435.0
5546,513.9
5547,428.9
5548,497.8
5549,583.9
5550,472.9
5551,443.9
5552,470.0
5553,457.8
5554,340.0
5555,427.8
5556,375.0
5557,355.0
5558,368.9
5559,437.8
5560,442.8
5561,435.0
5562,452.8
5563,381.70000000000005
5564,415.0
5565,488.9
5566,423.9
5567,443.9
5568,351.70000000000005
5569,348.9
5570,363.9
5571,410.0
5572,515.0
5573,470.0
5574,452.8
5575,397.8
5576,433.9
5577,405.0
5578,455.0
5579,230.0
5580,562.8
5581,503.9
5582,507.8
5583,453.9
5584,506.70000000000005
5585,423.9
5586,461.70000000000005
5587,462.8
5588,328.9
5589,438.9
5590,560.0
5591,417.8
5592,452.8
5593,458.9
5594,523.9
5595,343.9
5596,563.9
5597,508.9
5598,418.9
5599,596.8
5600,427.8
5601,450.0
5602,514.0
5603,417.8
5604,420.0
5605,463.9
5606,497.8
5607,468.9
5608,440.0
5609,360.0
5610,560.0
5611,475.0
5612,433.9
5613,317.8
5614,427.8
5615,437.8
5616,450.0
5617,435.0
5618,468.9
5619,468.9
5620,541.7
5621,433.9
5622,468.9
5623,438.9
5624,238.9
5625,418.9
5626,428.9
5627,318.9
5628,486.70000000000005
5629,515.0
5630,452.8
5631,438.9
5632,308.9
5633,468.9
5634,406.70000000000005
5635,416.70000000000005
5636,348.9
5637,513.9
5638,395.0
5639,373.9
5640,348.9
5641,275.0
5642,380.0
5643,363.9
5644,482.8
5645,450.0
5646,497.8
5647,317.8
5648,433.9
5649,430.0
5650,448.9
5651,495.0
5652,427.8
5653,460.6
5654,468.9
5655,330.0
5656,517.8
5657,360.0
5658,516.7
5659,317.8
5660,418.9
5661,505.0
5662,455.0
5663,533.9
5664,443.9
5665,368.9
5666,245.0
5667,498.9
5668,433.9
5669,368.9
5670,427.8
5671,512.8
5672,427.8
5673,427.8
5674,398.9
5675,448.9
5676,427.8
5677,505.0
5678,515.0
5679,420.0
5680,447.8
5681,438.9
5682,438.9
5683,339.0
5684,455.0
5685,490.0
5686,393.9
5687,385.0
5688,330.0
5689,460.0
5690,450.0
5691,425.0
5692,342.8
5693,377.8
5694,442.8
5695,435.0
5696,473.9
5697,502.8
5698,505.0
5699,401.70000000000005
5700,515.0
5701,498.9
5702,443.9
5703,407.8
5704,189.0
5705,435.0
5706,438.9
5707,433.9
5708,438.9
5709,388.9
5710,333.9
5711,438.9
5712,497.8
5713,513.9
5714,435.0
5715,418.9
5716,424.0
5717,590.0
5718,433.9
5719,345.0
5720,508.9
5721,493.9
5722,420.0
5723,416.70000000000005
5724,428.9
5725,515.0
5726,387.8
5727,577.9
5728,478.9
5729,433.9
5730,357.8
5731,393.9
5732,551.7
5733,455.0
5734,490.0
5735,448.9
5736,380.0
5737,427.8
5738,540.0
5739,443.9
5740,412.8
5741,450.0
5742,393.9
5743,515.0
5744,462.8
5745,433.9
5746,396.70000000000005
5747,393.9
5748,418.9
5749,373.9
5750,400.0
5751,443.9
5752,475.0
5753,517.8
5754,407.8
5755,391.70000000000005
5756,445.0
5757,427.8
5758,423.9
5759,418.9
5760,460.0
5761,407.8
5762,380.0
5763,378.9
5764,478.9
5765,358.9
5766,408.9
5767,437.8
5768,575.0
5769,405.0
5770,358.9
5771,480.0
5772,427.8
5773,472.8
5774,423.9
5775,333.9
5776,468.9
5777,443.9
5778,443.9
5779,441.70000000000005
5780,472.8
5781,425.6
5782,405.0
5783,412.8
5784,407.8
5785,453.9
5786,320.0
5787,405.0
5788,338.9
5789,533.9
5790,515.0
5791,450.0
5792,478.9
5793,470.0
5794,463.9
5795,413.9
5796,407.8
5797,522.8
5798,413.9
5799,445.0
5800,427.8
5801,468.9
5802,381.70000000000005
5803,423.9
5804,373.9
5805,392.8
5806,363.9
5807,448.9
5808,407.8
5809,530.0
5810,427.8
5811,442.8
5812,453.9
5813,488.9
5814,573.9
5815,478.9
5816,427.8
5817,456.70000000000005
5818,458.9
5819,413.9
5820,430.0
5821,417.8
5822,495.0
5823,333.9
5824,475.0
5825,393.9
5826,495.0
5827,443.9
5828,455.0
5829,513.9
5830,492.8
5831,575.6
5832,435.0
5833,488.9
5834,478.9
5835,368.9
5836,468.9
5837,408.9
5838,468.9
5839,340.0
5840,433.9
5841,393.9
5842,488.9
5843,313.9
5844,452.8
5845,408.9
5846,408.9
5847,423.9
5848,458.9
5849,522.8
5850,355.0
5851,452.8
5852,443.9
5853,443.9
5854,438.9
5855,465.0
5856,478.9
5857,427.8
5858,427.8
5859,433.9
5860,295.0
5861,498.9
5862,381.70000000000005
5863,441.70000000000005
5864,506.70000000000005
5865,477.8
5866,459.20000000000005
5867,460.0
5868,427.8
5869,450.0
5870,422.8
5871,528.9
5872,442.8
5873,515.0
5874,457.9
5875,488.9
5876,433.9
5877,437.8
5878,470.0
5879,425.6
5880,528.9
5881,425.0
5882,393.9
5883,403.9
5884,417.8
5885,427.8
5886,468.9
5887,433.9
5888,405.6
5889,530.0
5890,475.0
5891,462.8
5892,358.9
5893,452.8
5894,378.9
5895,368.9
5896,595.0
5897,430.0
5898,440.0
5899,577.8
5900,443.9
5901,340.0
5902,438.9
5903,529.0
5904,358.9
5905,318.9
5906,503.9
5907,393.9
5908,478.9
5909,432.8
5910,452.8
5911,465.0
5912,441.70000000000005
5913,452.8
5914,403.9
5915,463.9
5916,490.0
5917,475.0
5918,570.0
5919,398.9
5920,383.9
5921,417.8
5922,401.70000000000005
5923,443.9
5924,418.9
5925,348.9
5926,425.0
5927,443.9
5928,315.0
5929,287.8
5930,357.8
5931,482.9
5932,478.9
5933,385.0
5934,452.8
5935,381.70000000000005
5936,403.9
5937,333.9
5938,523.9
5939,472.8
5940,463.9
5941,452.8
5942,473.9
5943,495.6
5944,402.8
5945,477.8
5946,538.9
5947,410.0
5948,463.9
5949,445.0
5950,438.9
5951,452.8
5952,335.0
5953,406.70000000000005
5954,498.9
5955,529.0
5956,333.9
5957,443.9
5958,348.9
5959,356.70000000000005
5960,518.9
5961,477.8
5962,328.9
5963,452.8
5964,416.70000000000005
5965,433.9
5966,358.9
5967,490.0
5968,290.0
5969,546.7
5970,377.8
5971,523.9
5972,427.8
5973,502.8
5974,452.9
5975,560.0
5976,408.9
5977,488.9
5978,325.0
5979,397.8
5980,478.9
5981,407.8
5982,360.0
5983,423.9
5984,373.9
5985,471.70000000000005
5986,401.70000000000005
5987,380.0
5988,340.0
5989,541.7
5990,483.9
5991,432.8
5992,465.0
5993,366.70000000000005
5994,498.9
5995,332.8
5996,485.0
5997,425.0
5998,433.9
5999,340.0
6000,433.9
6001,407.8
6002,540.0
6003,438.9
6004,392.8
6005,215.0
6006,383.9
6007,447.8
6008,398.9
6009,465.0
6010,443.9
6011,365.0
6012,422.8
6013,390.6
6014,535.0
6015,433.9
6016,496.70000000000005
6017,460.0
6018,497.8
6019,355.0
6020,401.70000000000005
6021,418.9
6022,470.0
6023,507.8
6024,433.9
6025,443.9
6026,358.9
6027,468.9
6028,427.8
6029,453.9
6030,458.9
6031,366.70000000000005
6032,493.9
6033,248.9
6034,453.9
6035,450.0
6036,383.9
6037,485.0
6038,542.8
6039,333.9
6040,223.9
6041,412.8
6042,522.8
6043,433.9
6044,494.0
6045,347.8
6046,322.8
6047,443.9
6048,488.9
6049,388.9
6050,443.9
6051,512.8
6052,406.70000000000005
6053,443.9
6054,410.0
6055,521.7
6056,440.0
6057,418.9
6058,432.8
6059,332.8
6060,333.9
6061,438.9
6062,400.0
6063,496.70000000000005
6064,530.0
6065,488.9
6066,480.0
6067,437.8
6068,520.6
6069,443.9
6070,360.0
6071,367.8
6072,483.9
6073,452.8
6074,417.8
6075,478.9
6076,453.9
6077,432.8
