,p1_sum_def_last
4137,355.0
4138,225.0
4139,185.0
4140,240.0
4141,315.0
4142,310.0
4143,200.0
4144,240.0
4145,370.0
4146,355.0
4147,305.0
4148,175.0
4149,5.0
4150,145.0
4151,345.0
4152,245.0
4153,290.0
4154,320.0
4155,440.0
4156,195.0
4157,125.0
4158,325.0
4159,305.0
4160,95.0
4161,430.0
4162,305.0
4163,370.0
4164,285.0
4165,305.0
4166,300.0
4167,390.0
4168,365.0
4169,380.0
4170,185.0
4171,265.0
4172,395.0
4173,310.0
4174,250.0
4175,90.0
4176,145.0
4177,365.0
4178,285.0
4179,335.0
4180,430.0
4181,425.0
4182,160.0
4183,290.0
4184,270.0
4185,310.0
4186,150.0
4187,245.0
4188,310.0
4189,455.0
4190,285.0
4191,380.0
4192,280.0
4193,370.0
4194,380.0
4195,355.0
4196,215.0
4197,205.0
4198,155.0
4199,310.0
4200,215.0
4201,190.0
4202,320.0
4203,360.0
4204,310.0
4205,270.0
4206,255.0
4207,135.0
4208,285.0
4209,270.0
4210,285.0
4211,140.0
4212,430.0
4213,390.0
4214,230.0
4215,285.0
4216,200.0
4217,305.0
4218,220.0
4219,455.0
4220,370.0
4221,305.0
4222,390.0
4223,215.0
4224,465.0
4225,430.0
4226,345.0
4227,420.0
4228,355.0
4229,315.0
4230,250.0
4231,265.0
4232,250.0
4233,265.0
4234,545.0
4235,185.0
4236,475.0
4237,335.0
4238,345.0
4239,365.0
4240,140.0
4241,370.0
4242,125.0
4243,295.0
4244,445.0
4245,305.0
4246,495.0
4247,150.0
4248,265.0
4249,335.0
4250,215.0
4251,405.0
4252,50.0
4253,400.0
4254,405.0
4255,330.0
4256,330.0
4257,295.0
4258,325.0
4259,370.0
4260,300.0
4261,375.0
4262,420.0
4263,340.0
4264,455.0
4265,455.0
4266,345.0
4267,380.0
4268,300.0
4269,460.0
4270,310.0
4271,375.0
4272,475.0
4273,110.0
4274,260.0
4275,230.0
4276,400.0
4277,285.0
4278,80.0
4279,330.0
4280,250.0
4281,180.0
4282,470.0
4283,260.0
4284,100.0
4285,60.0
4286,210.0
4287,145.0
4288,285.0
4289,95.0
4290,265.0
4291,245.0
4292,50.0
4293,265.0
4294,245.0
4295,390.0
4296,330.0
4297,310.0
4298,385.0
4299,295.0
4300,380.0
4301,470.0
4302,290.0
4303,530.0
4304,190.0
4305,290.0
4306,140.0
4307,250.0
4308,230.0
4309,245.0
4310,375.0
4311,135.0
4312,150.0
4313,130.0
4314,160.0
4315,520.0
4316,230.0
4317,250.0
4318,315.0
4319,300.0
4320,215.0
4321,220.0
4322,5.0
4323,305.0
4324,270.0
4325,245.0
4326,220.0
4327,155.0
4328,250.0
4329,450.0
4330,150.0
4331,380.0
4332,155.0
4333,415.0
4334,355.0
4335,425.0
4336,205.0
4337,305.0
4338,370.0
4339,300.0
4340,270.0
4341,305.0
4342,380.0
4343,355.0
4344,350.0
4345,140.0
4346,230.0
4347,265.0
4348,190.0
4349,95.0
4350,430.0
4351,435.0
4352,540.0
4353,295.0
4354,390.0
4355,280.0
4356,350.0
4357,240.0
4358,380.0
4359,250.0
4360,270.0
4361,360.0
4362,405.0
4363,205.0
4364,270.0
4365,360.0
4366,380.0
4367,385.0
4368,400.0
4369,120.0
4370,330.0
4371,405.0
4372,335.0
4373,300.0
4374,315.0
4375,305.0
4376,295.0
4377,145.0
4378,330.0
4379,415.0
4380,260.0
4381,200.0
4382,350.0
4383,265.0
4384,250.0
4385,230.0
4386,130.0
4387,265.0
4388,220.0
4389,495.0
4390,260.0
4391,135.0
4392,255.0
4393,420.0
4394,310.0
4395,450.0
4396,490.0
4397,340.0
4398,365.0
4399,315.0
4400,540.0
4401,345.0
4402,370.0
4403,155.0
4404,425.0
4405,245.0
4406,335.0
4407,475.0
4408,305.0
4409,320.0
4410,205.0
4411,390.0
4412,165.0
4413,145.0
4414,340.0
4415,320.0
4416,245.0
4417,310.0
4418,295.0
4419,310.0
4420,250.0
4421,240.0
4422,380.0
4423,465.0
4424,180.0
4425,205.0
4426,455.0
4427,330.0
4428,415.0
4429,220.0
4430,280.0
4431,315.0
4432,220.0
4433,310.0
4434,325.0
4435,455.0
4436,245.0
4437,355.0
4438,245.0
4439,380.0
4440,330.0
4441,245.0
4442,310.0
4443,340.0
4444,245.0
4445,205.0
4446,130.0
4447,300.0
4448,425.0
4449,365.0
4450,395.0
4451,230.0
4452,265.0
4453,255.0
4454,335.0
4455,185.0
4456,95.0
4457,365.0
4458,360.0
4459,330.0
4460,250.0
4461,355.0
4462,380.0
4463,275.0
4464,415.0
4465,165.0
4466,415.0
4467,360.0
4468,350.0
4469,350.0
4470,405.0
4471,305.0
4472,215.0
4473,415.0
4474,420.0
4475,355.0
4476,370.0
4477,245.0
4478,305.0
4479,245.0
4480,260.0
4481,245.0
4482,395.0
4483,305.0
4484,275.0
4485,345.0
4486,330.0
4487,305.0
4488,310.0
4489,230.0
4490,245.0
4491,360.0
4492,330.0
4493,370.0
4494,180.0
4495,310.0
4496,355.0
4497,390.0
4498,185.0
4499,95.0
4500,240.0
4501,100.0
4502,315.0
4503,340.0
4504,365.0
4505,370.0
4506,380.0
4507,100.0
4508,300.0
4509,195.0
4510,390.0
4511,515.0
4512,375.0
4513,220.0
4514,5.0
4515,255.0
4516,200.0
4517,130.0
4518,290.0
4519,340.0
4520,245.0
4521,215.0
4522,375.0
4523,265.0
4524,475.0
4525,348.0
4526,480.0
4527,225.0
4528,150.0
4529,425.0
4530,5.0
4531,400.0
4532,400.0
4533,360.0
4534,295.0
4535,455.0
4536,335.0
4537,265.0
4538,185.0
4539,290.0
4540,415.0
4541,315.0
4542,468.0
4543,320.0
4544,305.0
4545,225.0
4546,455.0
4547,185.0
4548,180.0
4549,300.0
4550,205.0
4551,445.0
4552,295.0
4553,315.0
4554,430.0
4555,250.0
4556,463.0
4557,280.0
4558,245.0
4559,335.0
4560,90.0
4561,165.0
4562,160.0
4563,250.0
4564,220.0
4565,265.0
4566,165.0
4567,240.0
4568,540.0
4569,380.0
4570,310.0
4571,340.0
4572,205.0
4573,405.0
4574,485.0
4575,290.0
4576,265.0
4577,440.0
4578,455.0
4579,245.0
4580,220.0
4581,165.0
4582,615.0
4583,430.0
4584,440.0
4585,330.0
4586,290.0
4587,245.0
4588,225.0
4589,310.0
4590,275.0
4591,395.0
4592,250.0
4593,95.0
4594,245.0
4595,290.0
4596,395.0
4597,405.0
4598,95.0
4599,370.0
4600,60.0
4601,305.0
4602,540.0
4603,270.0
4604,145.0
4605,265.0
4606,265.0
4607,430.0
4608,315.0
4609,370.0
4610,455.0
4611,245.0
4612,245.0
4613,285.0
4614,95.0
4615,380.0
4616,370.0
4617,260.0
4618,220.0
4619,400.0
4620,335.0
4621,370.0
4622,220.0
4623,230.0
4624,380.0
4625,305.0
4626,223.0
4627,200.0
4628,130.0
4629,230.0
4630,250.0
4631,385.0
4632,290.0
4633,295.0
4634,300.0
4635,400.0
4636,5.0
4637,245.0
4638,560.0
4639,110.0
4640,360.0
4641,210.0
4642,525.0
4643,425.0
4644,260.0
4645,65.0
4646,305.0
4647,315.0
4648,230.0
4649,245.0
4650,395.0
4651,163.0
4652,45.0
4653,290.0
4654,395.0
4655,185.0
4656,345.0
4657,230.0
4658,430.0
4659,250.0
4660,325.0
4661,95.0
4662,235.0
4663,160.0
4664,200.0
4665,330.0
4666,100.0
4667,305.0
4668,250.0
4669,200.0
4670,150.0
4671,445.0
4672,455.0
4673,465.0
4674,245.0
4675,245.0
4676,325.0
4677,355.0
4678,390.0
4679,295.0
4680,215.0
4681,415.0
4682,215.0
4683,295.0
4684,310.0
4685,310.0
4686,455.0
4687,430.0
4688,345.0
4689,310.0
4690,295.0
4691,220.0
4692,245.0
4693,180.0
4694,345.0
4695,370.0
4696,390.0
4697,475.0
4698,285.0
4699,350.0
4700,140.0
4701,310.0
4702,330.0
4703,295.0
4704,35.0
4705,140.0
4706,380.0
4707,380.0
4708,375.0
4709,430.0
4710,500.0
4711,375.0
4712,410.0
4713,320.0
4714,415.0
4715,370.0
4716,210.0
4717,210.0
4718,250.0
4719,255.0
4720,405.0
4721,430.0
4722,295.0
4723,295.0
4724,315.0
4725,275.0
4726,320.0
4727,260.0
4728,240.0
4729,165.0
4730,430.0
4731,230.0
4732,265.0
4733,285.0
4734,220.0
4735,113.0
4736,250.0
4737,270.0
4738,385.0
4739,320.0
4740,305.0
4741,385.0
4742,390.0
4743,335.0
4744,205.0
4745,290.0
4746,270.0
4747,305.0
4748,295.0
4749,380.0
4750,350.0
4751,250.0
4752,270.0
4753,260.0
4754,230.0
4755,330.0
4756,335.0
4757,270.0
4758,295.0
4759,210.0
4760,455.0
4761,275.0
4762,5.0
4763,455.0
4764,370.0
4765,280.0
4766,350.0
4767,145.0
4768,490.0
4769,330.0
4770,380.0
4771,355.0
4772,210.0
4773,330.0
4774,250.0
4775,380.0
4776,270.0
4777,470.0
4778,315.0
4779,385.0
4780,150.0
4781,400.0
4782,310.0
4783,445.0
4784,290.0
4785,215.0
4786,210.0
4787,165.0
4788,405.0
4789,130.0
4790,165.0
4791,345.0
4792,365.0
4793,405.0
4794,490.0
4795,320.0
4796,380.0
4797,380.0
4798,405.0
4799,515.0
4800,220.0
4801,295.0
4802,175.0
4803,260.0
4804,220.0
4805,180.0
4806,455.0
4807,160.0
4808,250.0
4809,350.0
4810,330.0
4811,370.0
4812,155.0
4813,355.0
4814,200.0
4815,415.0
4816,270.0
4817,445.0
4818,190.0
4819,315.0
4820,405.0
4821,270.0
4822,245.0
4823,350.0
4824,280.0
4825,420.0
4826,275.0
4827,460.0
4828,450.0
4829,355.0
4830,70.0
4831,210.0
4832,275.0
4833,445.0
4834,310.0
4835,430.0
4836,100.0
4837,155.0
4838,270.0
4839,430.0
4840,270.0
4841,380.0
4842,315.0
4843,265.0
4844,210.0
4845,165.0
4846,485.0
4847,455.0
4848,485.0
4849,130.0
4850,180.0
4851,210.0
4852,270.0
4853,335.0
4854,330.0
4855,495.0
4856,220.0
4857,315.0
4858,130.0
4859,145.0
4860,130.0
4861,325.0
4862,315.0
4863,365.0
4864,340.0
4865,330.0
4866,275.0
4867,525.0
4868,220.0
4869,230.0
4870,205.0
4871,530.0
4872,250.0
4873,165.0
4874,155.0
4875,315.0
4876,290.0
4877,0.0
4878,395.0
4879,280.0
4880,340.0
4881,350.0
4882,335.0
4883,175.0
4884,280.0
4885,355.0
4886,185.0
4887,390.0
4888,310.0
4889,395.0
4890,380.0
4891,215.0
4892,465.0
4893,105.0
4894,220.0
4895,195.0
4896,310.0
4897,330.0
4898,440.0
4899,380.0
4900,335.0
4901,350.0
4902,225.0
4903,390.0
4904,185.0
4905,510.0
4906,375.0
4907,295.0
4908,255.0
4909,375.0
4910,405.0
4911,235.0
4912,395.0
4913,390.0
4914,295.0
4915,445.0
4916,225.0
4917,230.0
4918,295.0
4919,390.0
4920,345.0
4921,380.0
4922,335.0
4923,295.0
4924,335.0
4925,395.0
4926,390.0
4927,275.0
4928,405.0
4929,280.0
4930,465.0
4931,270.0
4932,155.0
4933,265.0
4934,310.0
4935,290.0
4936,150.0
4937,300.0
4938,90.0
4939,390.0
4940,265.0
4941,310.0
4942,390.0
4943,455.0
4944,100.0
4945,310.0
4946,310.0
4947,155.0
4948,315.0
4949,250.0
4950,295.0
4951,390.0
4952,445.0
4953,420.0
4954,245.0
4955,355.0
4956,325.0
4957,125.0
4958,185.0
4959,315.0
4960,370.0
4961,160.0
4962,415.0
4963,270.0
4964,135.0
4965,330.0
4966,265.0
4967,330.0
4968,345.0
4969,225.0
4970,375.0
4971,110.0
4972,405.0
4973,245.0
4974,215.0
4975,240.0
4976,300.0
4977,95.0
4978,325.0
4979,245.0
4980,550.0
4981,250.0
4982,270.0
4983,270.0
4984,495.0
4985,285.0
4986,555.0
4987,305.0
4988,100.0
4989,165.0
4990,450.0
4991,265.0
4992,310.0
4993,245.0
4994,370.0
4995,300.0
4996,325.0
4997,350.0
4998,390.0
4999,345.0
5000,85.0
5001,100.0
5002,285.0
5003,415.0
5004,165.0
5005,65.0
5006,365.0
5007,185.0
5008,250.0
5009,395.0
5010,245.0
5011,140.0
5012,380.0
5013,305.0
5014,180.0
5015,340.0
5016,160.0
5017,0.0
5018,335.0
5019,100.0
5020,225.0
5021,180.0
5022,85.0
5023,335.0
5024,155.0
5025,330.0
5026,155.0
5027,115.0
5028,250.0
5029,175.0
5030,285.0
5031,470.0
5032,305.0
5033,90.0
5034,65.0
5035,160.0
5036,180.0
5037,180.0
5038,225.0
5039,85.0
5040,280.0
5041,350.0
5042,245.0
5043,285.0
5044,185.0
5045,285.0
5046,220.0
5047,165.0
5048,390.0
5049,115.0
5050,0.0
5051,130.0
5052,145.0
5053,0.0
5054,220.0
5055,305.0
5056,180.0
5057,85.0
5058,175.0
5059,300.0
5060,295.0
5061,250.0
5062,250.0
5063,125.0
5064,290.0
5065,205.0
5066,180.0
5067,90.0
5068,395.0
5069,100.0
5070,260.0
5071,170.0
5072,130.0
5073,365.0
5074,115.0
5075,450.0
5076,165.0
5077,110.0
5078,95.0
5079,335.0
5080,390.0
5081,180.0
5082,405.0
5083,180.0
5084,140.0
5085,475.0
5086,130.0
5087,245.0
5088,175.0
5089,340.0
5090,205.0
5091,235.0
5092,95.0
5093,145.0
5094,225.0
5095,270.0
5096,175.0
5097,325.0
5098,95.0
5099,155.0
5100,95.0
5101,5.0
5102,245.0
5103,125.0
5104,0.0
5105,455.0
5106,265.0
5107,345.0
5108,175.0
5109,260.0
5110,320.0
5111,245.0
5112,355.0
5113,475.0
5114,285.0
5115,305.0
5116,45.0
5117,330.0
5118,365.0
5119,365.0
5120,350.0
5121,380.0
5122,280.0
5123,165.0
5124,180.0
5125,220.0
5126,245.0
5127,145.0
5128,110.0
5129,90.0
5130,85.0
5131,130.0
5132,385.0
5133,235.0
5134,215.0
5135,5.0
5136,430.0
5137,185.0
5138,220.0
5139,85.0
5140,185.0
5141,130.0
5142,330.0
5143,115.0
5144,100.0
5145,195.0
5146,280.0
5147,100.0
5148,410.0
5149,280.0
5150,455.0
5151,215.0
5152,305.0
5153,265.0
5154,255.0
5155,95.0
5156,130.0
5157,175.0
5158,145.0
5159,60.0
5160,135.0
5161,220.0
5162,225.0
5163,150.0
5164,375.0
5165,180.0
5166,295.0
5167,185.0
5168,355.0
5169,275.0
5170,120.0
5171,140.0
5172,395.0
5173,390.0
5174,160.0
5175,140.0
5176,335.0
5177,265.0
5178,180.0
5179,250.0
5180,0.0
5181,95.0
5182,195.0
5183,130.0
5184,110.0
5185,40.0
5186,330.0
5187,315.0
5188,375.0
5189,180.0
5190,150.0
5191,265.0
5192,205.0
5193,405.0
5194,130.0
5195,95.0
5196,245.0
5197,180.0
5198,225.0
5199,200.0
5200,255.0
5201,170.0
5202,290.0
5203,430.0
5204,120.0
5205,65.0
5206,120.0
5207,160.0
5208,130.0
5209,100.0
5210,165.0
5211,175.0
5212,205.0
5213,280.0
5214,220.0
5215,215.0
5216,45.0
5217,325.0
5218,210.0
5219,100.0
5220,65.0
5221,425.0
5222,340.0
5223,270.0
5224,145.0
5225,65.0
5226,240.0
5227,45.0
5228,135.0
5229,145.0
5230,370.0
5231,100.0
5232,180.0
5233,325.0
5234,95.0
5235,185.0
5236,250.0
5237,310.0
5238,245.0
5239,160.0
5240,405.0
5241,125.0
5242,245.0
5243,90.0
5244,190.0
5245,345.0
5246,190.0
5247,205.0
5248,165.0
5249,245.0
5250,330.0
5251,430.0
5252,210.0
5253,150.0
5254,280.0
5255,215.0
5256,390.0
5257,375.0
5258,270.0
5259,60.0
5260,65.0
5261,130.0
5262,80.0
5263,255.0
5264,60.0
5265,145.0
5266,300.0
5267,100.0
5268,5.0
5269,245.0
5270,345.0
5271,200.0
5272,135.0
5273,270.0
5274,265.0
5275,220.0
5276,165.0
5277,265.0
5278,200.0
5279,245.0
5280,290.0
5281,300.0
5282,380.0
5283,205.0
5284,45.0
5285,250.0
5286,170.0
5287,220.0
5288,95.0
5289,250.0
5290,305.0
5291,355.0
5292,225.0
5293,230.0
5294,460.0
5295,250.0
5296,100.0
5297,155.0
5298,35.0
5299,40.0
5300,135.0
5301,205.0
5302,230.0
5303,265.0
5304,405.0
5305,90.0
5306,78.0
5307,295.0
5308,305.0
5309,155.0
5310,50.0
5311,330.0
5312,295.0
5313,330.0
5314,150.0
5315,85.0
5316,170.0
5317,315.0
5318,330.0
5319,85.0
5320,405.0
5321,230.0
5322,365.0
5323,300.0
5324,335.0
5325,405.0
5326,175.0
5327,95.0
5328,125.0
5329,95.0
5330,135.0
5331,230.0
5332,280.0
5333,290.0
5334,545.0
5335,215.0
5336,85.0
5337,100.0
5338,170.0
5339,255.0
5340,425.0
5341,95.0
5342,345.0
5343,50.0
5344,460.0
5345,170.0
5346,143.0
5347,215.0
5348,340.0
5349,335.0
5350,190.0
5351,60.0
5352,320.0
5353,180.0
5354,145.0
5355,305.0
5356,165.0
5357,170.0
5358,305.0
5359,210.0
5360,335.0
5361,170.0
5362,395.0
5363,65.0
5364,150.0
5365,85.0
5366,205.0
5367,205.0
5368,390.0
5369,220.0
5370,280.0
5371,0.0
5372,65.0
5373,340.0
5374,180.0
5375,275.0
5376,410.0
5377,335.0
5378,145.0
5379,85.0
5380,180.0
5381,205.0
5382,165.0
5383,250.0
5384,515.0
5385,335.0
5386,230.0
5387,95.0
5388,285.0
5389,50.0
5390,270.0
5391,165.0
5392,0.0
5393,275.0
5394,250.0
5395,155.0
5396,165.0
5397,65.0
5398,45.0
5399,150.0
5400,390.0
5401,60.0
5402,90.0
5403,85.0
5404,135.0
5405,305.0
5406,295.0
5407,205.0
5408,200.0
5409,100.0
5410,275.0
5411,215.0
5412,65.0
5413,95.0
5414,310.0
5415,385.0
5416,180.0
5417,180.0
5418,205.0
5419,185.0
5420,265.0
5421,85.0
5422,245.0
5423,145.0
5424,500.0
5425,245.0
5426,375.0
5427,180.0
5428,290.0
5429,155.0
5430,60.0
5431,420.0
5432,175.0
5433,0.0
5434,455.0
5435,180.0
5436,0.0
5437,185.0
5438,180.0
5439,180.0
5440,200.0
5441,80.0
5442,195.0
5443,130.0
5444,270.0
5445,330.0
5446,150.0
5447,285.0
5448,165.0
5449,415.0
5450,235.0
5451,295.0
5452,130.0
5453,0.0
5454,265.0
5455,165.0
5456,425.0
5457,85.0
5458,180.0
5459,290.0
5460,275.0
5461,250.0
5462,295.0
5463,225.0
5464,180.0
5465,90.0
5466,395.0
5467,270.0
5468,295.0
5469,145.0
5470,345.0
5471,370.0
5472,325.0
5473,220.0
5474,245.0
5475,90.0
5476,355.0
5477,165.0
5478,170.0
5479,425.0
5480,100.0
5481,180.0
5482,405.0
5483,245.0
5484,315.0
5485,330.0
5486,265.0
5487,180.0
5488,330.0
5489,295.0
5490,280.0
5491,45.0
5492,285.0
5493,170.0
5494,325.0
5495,265.0
5496,160.0
5497,400.0
5498,390.0
5499,175.0
5500,155.0
5501,165.0
5502,45.0
5503,215.0
5504,125.0
5505,145.0
5506,275.0
5507,120.0
5508,65.0
5509,335.0
5510,215.0
5511,365.0
5512,180.0
5513,160.0
5514,275.0
5515,275.0
5516,85.0
5517,375.0
5518,100.0
5519,250.0
5520,205.0
5521,165.0
5522,280.0
5523,0.0
5524,275.0
5525,120.0
5526,140.0
5527,180.0
5528,250.0
5529,245.0
5530,400.0
5531,210.0
5532,200.0
5533,160.0
5534,245.0
5535,100.0
5536,150.0
5537,115.0
5538,250.0
5539,305.0
5540,0.0
5541,160.0
5542,95.0
5543,350.0
5544,185.0
5545,305.0
5546,275.0
5547,315.0
5548,65.0
5549,5.0
5550,280.0
5551,85.0
5552,100.0
5553,85.0
5554,5.0
5555,170.0
5556,175.0
5557,395.0
5558,250.0
5559,190.0
5560,385.0
5561,320.0
5562,250.0
5563,330.0
5564,325.0
5565,100.0
5566,155.0
5567,140.0
5568,90.0
5569,150.0
5570,270.0
5571,5.0
5572,145.0
5573,300.0
5574,320.0
5575,230.0
5576,95.0
5577,155.0
5578,210.0
5579,355.0
5580,370.0
5581,50.0
5582,265.0
5583,155.0
5584,455.0
5585,185.0
5586,100.0
5587,310.0
5588,185.0
5589,225.0
5590,5.0
5591,130.0
5592,280.0
5593,165.0
5594,160.0
5595,90.0
5596,5.0
5597,265.0
5598,65.0
5599,95.0
5600,255.0
5601,355.0
5602,85.0
5603,400.0
5604,145.0
5605,255.0
5606,190.0
5607,70.0
5608,85.0
5609,220.0
5610,265.0
5611,200.0
5612,335.0
5613,70.0
5614,245.0
5615,150.0
5616,260.0
5617,260.0
5618,245.0
5619,210.0
5620,280.0
5621,100.0
5622,330.0
5623,155.0
5624,180.0
5625,280.0
5626,240.0
5627,95.0
5628,250.0
5629,225.0
5630,205.0
5631,310.0
5632,195.0
5633,245.0
5634,220.0
5635,205.0
5636,5.0
5637,160.0
5638,100.0
5639,220.0
5640,130.0
5641,0.0
5642,210.0
5643,295.0
5644,270.0
5645,185.0
5646,220.0
5647,0.0
5648,90.0
5649,110.0
5650,510.0
5651,160.0
5652,225.0
5653,175.0
5654,225.0
5655,5.0
5656,245.0
5657,45.0
5658,205.0
5659,310.0
5660,280.0
5661,165.0
5662,320.0
5663,300.0
5664,165.0
5665,305.0
5666,95.0
5667,85.0
5668,170.0
5669,165.0
5670,300.0
5671,405.0
5672,185.0
5673,370.0
5674,150.0
5675,310.0
5676,115.0
5677,85.0
5678,140.0
5679,115.0
5680,265.0
5681,85.0
5682,290.0
5683,275.0
5684,130.0
5685,65.0
5686,220.0
5687,140.0
5688,60.0
5689,370.0
5690,210.0
5691,240.0
5692,145.0
5693,250.0
5694,350.0
5695,85.0
5696,165.0
5697,165.0
5698,240.0
5699,250.0
5700,190.0
5701,115.0
5702,260.0
5703,295.0
5704,250.0
5705,90.0
5706,330.0
5707,250.0
5708,235.0
5709,150.0
5710,5.0
5711,225.0
5712,295.0
5713,180.0
5714,345.0
5715,180.0
5716,130.0
5717,60.0
5718,230.0
5719,65.0
5720,95.0
5721,245.0
5722,215.0
5723,455.0
5724,120.0
5725,100.0
5726,210.0
5727,65.0
5728,185.0
5729,225.0
5730,240.0
5731,160.0
5732,185.0
5733,185.0
5734,100.0
5735,430.0
5736,70.0
5737,160.0
5738,185.0
5739,285.0
5740,165.0
5741,115.0
5742,340.0
5743,250.0
5744,250.0
5745,295.0
5746,105.0
5747,90.0
5748,265.0
5749,5.0
5750,100.0
5751,245.0
5752,355.0
5753,130.0
5754,85.0
5755,215.0
5756,40.0
5757,245.0
5758,355.0
5759,95.0
5760,50.0
5761,290.0
5762,65.0
5763,200.0
5764,100.0
5765,295.0
5766,0.0
5767,300.0
5768,270.0
5769,175.0
5770,290.0
5771,0.0
5772,330.0
5773,155.0
5774,170.0
5775,215.0
5776,440.0
5777,345.0
5778,425.0
5779,345.0
5780,320.0
5781,210.0
5782,390.0
5783,295.0
5784,225.0
5785,205.0
5786,130.0
5787,150.0
5788,85.0
5789,305.0
5790,65.0
5791,85.0
5792,280.0
5793,135.0
5794,100.0
5795,125.0
5796,225.0
5797,195.0
5798,300.0
5799,180.0
5800,295.0
5801,400.0
5802,195.0
5803,185.0
5804,300.0
5805,250.0
5806,140.0
5807,170.0
5808,380.0
5809,100.0
5810,180.0
5811,170.0
5812,205.0
5813,90.0
5814,160.0
5815,5.0
5816,285.0
5817,110.0
5818,115.0
5819,345.0
5820,155.0
5821,280.0
5822,65.0
5823,45.0
5824,270.0
5825,215.0
5826,240.0
5827,125.0
5828,285.0
5829,415.0
5830,100.0
5831,530.0
5832,265.0
5833,5.0
5834,225.0
5835,325.0
5836,170.0
5837,245.0
5838,250.0
5839,245.0
5840,180.0
5841,220.0
5842,85.0
5843,35.0
5844,390.0
5845,235.0
5846,5.0
5847,270.0
5848,210.0
5849,340.0
5850,65.0
5851,243.0
5852,390.0
5853,165.0
5854,150.0
5855,305.0
5856,275.0
5857,190.0
5858,85.0
5859,190.0
5860,105.0
5861,245.0
5862,275.0
5863,330.0
5864,210.0
5865,305.0
5866,335.0
5867,145.0
5868,200.0
5869,340.0
5870,310.0
5871,50.0
5872,185.0
5873,380.0
5874,95.0
5875,195.0
5876,45.0
5877,290.0
5878,380.0
5879,230.0
5880,275.0
5881,175.0
5882,115.0
5883,285.0
5884,185.0
5885,220.0
5886,445.0
5887,355.0
5888,220.0
5889,385.0
5890,95.0
5891,180.0
5892,145.0
5893,165.0
5894,255.0
5895,65.0
5896,435.0
5897,270.0
5898,160.0
5899,330.0
5900,90.0
5901,345.0
5902,295.0
5903,165.0
5904,230.0
5905,0.0
5906,395.0
5907,50.0
5908,5.0
5909,215.0
5910,220.0
5911,245.0
5912,370.0
5913,300.0
5914,180.0
5915,45.0
5916,250.0
5917,380.0
5918,95.0
5919,390.0
5920,225.0
5921,220.0
5922,335.0
5923,185.0
5924,250.0
5925,90.0
5926,420.0
5927,45.0
5928,5.0
5929,0.0
5930,135.0
5931,200.0
5932,185.0
5933,5.0
5934,315.0
5935,335.0
5936,310.0
5937,130.0
5938,305.0
5939,225.0
5940,190.0
5941,220.0
5942,185.0
5943,290.0
5944,130.0
5945,325.0
5946,220.0
5947,85.0
5948,95.0
5949,180.0
5950,350.0
5951,210.0
5952,165.0
5953,205.0
5954,90.0
5955,5.0
5956,95.0
5957,180.0
5958,295.0
5959,180.0
5960,125.0
5961,390.0
5962,70.0
5963,310.0
5964,270.0
5965,230.0
5966,130.0
5967,365.0
5968,95.0
5969,200.0
5970,245.0
5971,65.0
5972,205.0
5973,195.0
5974,165.0
5975,300.0
5976,45.0
5977,305.0
5978,385.0
5979,225.0
5980,330.0
5981,270.0
5982,0.0
5983,240.0
5984,280.0
5985,45.0
5986,305.0
5987,95.0
5988,180.0
5989,265.0
5990,165.0
5991,170.0
5992,265.0
5993,145.0
5994,340.0
5995,280.0
5996,90.0
5997,85.0
5998,345.0
5999,180.0
6000,180.0
6001,250.0
6002,290.0
6003,260.0
6004,265.0
6005,95.0
6006,45.0
6007,125.0
6008,380.0
6009,170.0
6010,70.0
6011,200.0
6012,260.0
6013,290.0
6014,100.0
6015,160.0
6016,215.0
6017,250.0
6018,395.0
6019,85.0
6020,275.0
6021,245.0
6022,230.0
6023,225.0
6024,350.0
6025,345.0
6026,180.0
6027,305.0
6028,370.0
6029,165.0
6030,240.0
6031,250.0
6032,180.0
6033,150.0
6034,210.0
6035,45.0
6036,235.0
6037,260.0
6038,0.0
6039,270.0
6040,180.0
6041,360.0
6042,245.0
6043,0.0
6044,245.0
6045,145.0
6046,325.0
6047,45.0
6048,445.0
6049,285.0
6050,180.0
6051,245.0
6052,285.0
6053,335.0
6054,0.0
6055,210.0
6056,0.0
6057,280.0
6058,90.0
6059,85.0
6060,130.0
6061,235.0
6062,5.0
6063,250.0
6064,100.0
6065,310.0
6066,450.0
6067,140.0
6068,70.0
6069,95.0
6070,245.0
6071,210.0
6072,245.0
6073,425.0
6074,205.0
6075,165.0
6076,115.0
6077,300.0
6078,330.0
6079,280.0
6080,115.0
6081,215.0
6082,260.0
6083,480.0
6084,380.0
6085,100.0
6086,100.0
6087,180.0
6088,255.0
6089,150.0
6090,205.0
6091,315.0
6092,65.0
6093,5.0
6094,180.0
6095,345.0
6096,380.0
6097,65.0
6098,145.0
6099,165.0
6100,170.0
6101,285.0
6102,155.0
6103,310.0
6104,170.0
6105,460.0
6106,215.0
6107,210.0
6108,0.0
6109,245.0
6110,140.0
6111,315.0
6112,85.0
6113,250.0
6114,230.0
6115,345.0
6116,180.0
6117,95.0
6118,95.0
6119,5.0
6120,180.0
6121,90.0
6122,0.0
6123,215.0
6124,155.0
6125,155.0
6126,425.0
6127,430.0
6128,130.0
6129,235.0
6130,215.0
6131,160.0
6132,305.0
6133,385.0
6134,350.0
