,speed_advantage_ratio
3115,1.0
3116,0.7692307692307693
3117,1.4285714285714286
3118,5.0
3119,1.8571428571428572
3120,2.0
3121,3.8
3122,1.1111111111111112
3123,1.625
3124,2.1666666666666665
3125,0.2
3126,1.125
3127,2.0
3128,4.666666666666667
3129,0.8333333333333334
3130,0.5
3131,1.4285714285714286
3132,0.6666666666666666
3133,18.0
3134,7.5
3135,0.8
3136,1.0
3137,0.6923076923076923
3138,1.5714285714285714
3139,1.2
3140,3.5
3141,0.75
3142,1.8333333333333333
3143,1.3333333333333333
3144,1.0
3145,1.8333333333333333
3146,1.2222222222222223
3147,0.22727272727272727
3148,0.7777777777777778
3149,1.5555555555555556
3150,0.1875
3151,0.17647058823529413
3152,1.5
3153,1.8333333333333333
3154,0.45454545454545453
3155,0.8333333333333334
3156,0.3333333333333333
3157,6.5
3158,9.0
3159,1.6666666666666667
3160,3.0
3161,4.0
3162,1.25
3163,0.4
3164,3.6
3165,0.7
3166,0.16666666666666666
3167,1.5555555555555556
3168,10.0
3169,4.75
3170,2.5
3171,1.0909090909090908
3172,1.2222222222222223
3173,1.2
3174,0.35714285714285715
3175,4.666666666666667
3176,0.36363636363636365
3177,2.0
3178,13.0
3179,1.2857142857142858
3180,1.4285714285714286
3181,1.5
3182,0.3076923076923077
3183,2.0
3184,0.5
3185,0.9
3186,0.18181818181818182
3187,4.0
3188,0.5833333333333334
3189,0.13636363636363635
3190,0.0625
3191,0.5384615384615384
3192,0.7777777777777778
3193,0.42857142857142855
3194,2.5
3195,7.0
3196,1.75
3197,0.38461538461538464
3198,0.2
3199,0.23529411764705882
3200,1.5555555555555556
3201,1.375
3202,0.75
3203,4.666666666666667
3204,5.0
3205,1.4285714285714286
3206,0.8333333333333334
3207,1.375
3208,2.6666666666666665
3209,0.42857142857142855
3210,0.5833333333333334
3211,0.15
3212,1.125
3213,0.29411764705882354
3214,1.0
3215,0.4444444444444444
3216,2.7142857142857144
3217,0.5
3218,1.7142857142857142
3219,5.0
3220,0.8181818181818182
3221,0.4166666666666667
3222,0.125
3223,0.6
3224,0.8
3225,2.3333333333333335
3226,5.333333333333333
3227,0.8181818181818182
3228,1.1428571428571428
3229,1.2222222222222223
3230,0.45454545454545453
3231,0.6666666666666666
3232,0.6923076923076923
3233,1.25
3234,0.38461538461538464
3235,0.6153846153846154
3236,2.3333333333333335
3237,0.6363636363636364
3238,7.5
3239,0.8888888888888888
3240,1.2857142857142858
3241,1.6666666666666667
3242,2.8
3243,4.666666666666667
3244,4.666666666666667
3245,2.1666666666666665
3246,0.3333333333333333
3247,1.5
3248,0.7
3249,0.6923076923076923
3250,1.75
3251,0.25
3252,0.5
3253,0.3333333333333333
3254,0.6
3255,2.0
3256,0.3125
3257,1.3333333333333333
3258,0.36363636363636365
3259,1.6
3260,0.4166666666666667
3261,2.5
3262,0.36363636363636365
3263,0.75
3264,0.2631578947368421
3265,1.3333333333333333
3266,0.25
3267,0.75
3268,0.2857142857142857
3269,1.0
3270,1.3333333333333333
3271,3.25
3272,1.2222222222222223
3273,0.5833333333333334
3274,1.4285714285714286
3275,1.6666666666666667
3276,0.5
3277,0.9090909090909091
3278,0.5454545454545454
3279,1.3333333333333333
3280,0.5
3281,8.5
3282,1.0
3283,0.45454545454545453
3284,2.0
3285,0.46153846153846156
3286,1.2
3287,0.6363636363636364
3288,0.75
3289,1.1818181818181819
3290,1.1666666666666667
3291,2.6666666666666665
3292,0.3333333333333333
3293,0.9166666666666666
3294,14.0
3295,0.3333333333333333
3296,2.6
3297,0.29411764705882354
3298,0.7692307692307693
3299,1.8333333333333333
3300,0.3076923076923077
3301,0.8888888888888888
3302,2.6
3303,1.0
3304,1.8333333333333333
3305,3.6
3306,1.8333333333333333
3307,0.5384615384615384
3308,6.5
3309,1.2
3310,0.3076923076923077
3311,1.5714285714285714
3312,0.75
3313,0.5
3314,0.4
3315,0.6363636363636364
3316,0.9090909090909091
3317,0.75
3318,1.0
3319,1.375
3320,2.142857142857143
3321,0.4
3322,2.75
3323,0.45454545454545453
3324,8.0
3325,3.1666666666666665
3326,0.13333333333333333
3327,1.6
3328,0.8333333333333334
3329,4.25
3330,3.0
3331,1.125
3332,1.4
3333,1.125
3334,0.7272727272727273
3335,0.4375
3336,1.1111111111111112
3337,0.36363636363636365
3338,1.0
3339,0.7777777777777778
3340,0.4
3341,0.8
3342,0.6666666666666666
3343,0.25
3344,1.0
3345,1.5
3346,0.625
3347,0.4
3348,3.0
3349,0.23529411764705882
3350,5.666666666666667
3351,2.142857142857143
3352,21.0
3353,3.6666666666666665
3354,1.2
3355,1.2857142857142858
3356,3.3333333333333335
3357,2.25
3358,8.0
3359,1.75
3360,2.75
3361,0.29411764705882354
3362,2.0
3363,1.0
3364,21.0
3365,22.0
3366,1.5714285714285714
3367,0.09090909090909091
3368,0.7142857142857143
3369,5.333333333333333
3370,0.11764705882352941
3371,2.3333333333333335
3372,1.2222222222222223
3373,2.8
3374,1.4
3375,15.0
3376,0.3125
3377,1.6
3378,0.21428571428571427
3379,4.0
3380,0.25
3381,2.6666666666666665
3382,0.45454545454545453
3383,0.6153846153846154
3384,0.7142857142857143
3385,0.125
3386,0.7142857142857143
3387,0.5833333333333334
3388,1.0
3389,0.5714285714285714
3390,1.0
3391,0.058823529411764705
3392,0.875
3393,2.75
3394,0.5454545454545454
3395,1.0
3396,0.6428571428571429
3397,3.0
3398,0.4166666666666667
3399,1.0
3400,0.13333333333333333
3401,2.6666666666666665
3402,2.6
3403,0.7272727272727273
3404,2.2857142857142856
3405,1.5
3406,2.0
3407,0.7777777777777778
3408,0.2727272727272727
3409,1.4285714285714286
3410,2.25
3411,1.3333333333333333
3412,1.4444444444444444
3413,1.0
3414,2.5
3415,1.0
3416,0.875
3417,0.5833333333333334
3418,0.75
3419,2.8
3420,1.5714285714285714
3421,1.0
3422,2.75
3423,0.36363636363636365
3424,0.16666666666666666
3425,1.6666666666666667
3426,0.7
3427,0.2727272727272727
3428,0.42857142857142855
3429,1.3333333333333333
3430,0.15384615384615385
3431,1.0
3432,1.3
3433,1.4285714285714286
3434,0.7777777777777778
3435,0.2222222222222222
3436,7.5
3437,1.5
3438,0.9
3439,0.46153846153846156
3440,1.5
3441,6.0
3442,0.3333333333333333
3443,0.6666666666666666
3444,1.4
3445,2.3333333333333335
3446,2.0
3447,3.25
3448,0.6
3449,0.7692307692307693
3450,2.2
3451,1.5714285714285714
3452,0.8
3453,0.75
3454,1.3333333333333333
3455,0.75
3456,10.5
3457,14.0
3458,0.9230769230769231
3459,4.0
3460,7.5
3461,0.5833333333333334
3462,0.4
3463,0.7
3464,2.0
3465,0.6
3466,2.0
3467,0.8
3468,1.125
3469,2.8
3470,1.1
3471,2.6666666666666665
3472,1.4285714285714286
3473,0.6363636363636364
3474,0.7777777777777778
3475,1.1666666666666667
3476,1.375
3477,1.0
3478,0.3333333333333333
3479,1.25
3480,1.4285714285714286
3481,2.2
3482,16.0
3483,3.5
3484,1.2857142857142858
3485,0.7777777777777778
3486,3.25
3487,1.75
3488,1.2222222222222223
3489,0.375
3490,4.0
3491,4.0
3492,0.75
3493,0.6153846153846154
3494,0.8888888888888888
3495,0.2
3496,0.3888888888888889
3497,0.5
3498,0.35714285714285715
3499,1.3333333333333333
3500,0.9
3501,0.5
3502,2.8333333333333335
3503,1.1
3504,2.8
3505,0.36363636363636365
3506,1.375
3507,0.8333333333333334
3508,3.0
3509,0.35294117647058826
3510,1.3333333333333333
3511,0.11764705882352941
3512,4.0
3513,0.3333333333333333
3514,1.0833333333333333
3515,1.75
3516,0.4
3517,3.0
3518,1.6666666666666667
3519,0.8571428571428571
3520,0.6
3521,2.0
3522,0.5714285714285714
3523,1.0
3524,2.6
3525,0.4
3526,0.9090909090909091
3527,1.1818181818181819
3528,0.75
3529,1.1111111111111112
3530,2.142857142857143
3531,1.6666666666666667
3532,0.75
3533,0.6363636363636364
3534,1.5
3535,1.8333333333333333
3536,0.5
3537,0.9090909090909091
3538,14.0
3539,2.6666666666666665
3540,1.5714285714285714
3541,1.0
3542,5.5
3543,0.16666666666666666
3544,0.8
3545,0.8333333333333334
3546,1.3636363636363635
3547,0.5454545454545454
3548,0.5833333333333334
3549,0.7272727272727273
3550,2.3333333333333335
3551,1.2
3552,0.8888888888888888
3553,0.35714285714285715
3554,0.3333333333333333
3555,19.0
3556,0.75
3557,0.26666666666666666
3558,0.5
3559,0.5
3560,0.07692307692307693
3561,2.6666666666666665
3562,0.7272727272727273
3563,8.5
3564,0.36363636363636365
3565,1.2857142857142858
3566,2.0
3567,1.2857142857142858
3568,2.1666666666666665
3569,2.0
3570,0.75
3571,0.8888888888888888
3572,0.46153846153846156
3573,0.38461538461538464
3574,1.0
3575,1.625
3576,15.0
3577,3.6666666666666665
3578,2.0
3579,0.6666666666666666
3580,0.05555555555555555
3581,0.3333333333333333
3582,5.333333333333333
3583,5.0
3584,0.75
3585,0.7692307692307693
3586,5.0
3587,0.9230769230769231
3588,16.0
3589,1.4444444444444444
3590,1.3333333333333333
3591,1.2
3592,0.4
3593,0.125
3594,0.875
3595,2.25
3596,0.6666666666666666
3597,1.0
3598,0.6666666666666666
3599,0.2
3600,2.3333333333333335
3601,0.7272727272727273
3602,0.05263157894736842
3603,4.5
3604,0.5384615384615384
3605,7.0
3606,0.5714285714285714
3607,2.4
3608,4.25
3609,1.25
3610,1.1666666666666667
3611,1.5714285714285714
3612,0.14285714285714285
3613,0.8181818181818182
3614,0.9
3615,0.3333333333333333
3616,0.8571428571428571
3617,1.0
3618,1.8333333333333333
3619,1.5
3620,1.8888888888888888
3621,2.3333333333333335
3622,0.6666666666666666
3623,1.5555555555555556
3624,0.7777777777777778
3625,0.45454545454545453
3626,2.8
3627,0.5333333333333333
3628,1.2
3629,0.08333333333333333
3630,5.333333333333333
3631,0.35294117647058826
3632,1.875
3633,1.2857142857142858
3634,0.3333333333333333
3635,1.5
3636,0.29411764705882354
3637,0.3333333333333333
3638,0.18181818181818182
3639,0.625
3640,1.125
3641,0.06666666666666667
3642,2.2
3643,3.0
3644,0.9090909090909091
3645,0.5333333333333333
3646,0.46153846153846156
3647,2.25
3648,1.0
3649,1.4444444444444444
3650,1.3333333333333333
3651,0.8333333333333334
3652,1.8571428571428572
3653,1.0
3654,0.5
3655,6.0
3656,1.2857142857142858
3657,0.45454545454545453
3658,0.75
3659,0.9
3660,5.0
3661,0.1875
3662,1.0
3663,23.0
3664,1.8571428571428572
3665,1.0
3666,2.0
3667,0.8461538461538461
3668,0.6923076923076923
3669,0.21428571428571427
3670,0.16666666666666666
3671,0.10526315789473684
3672,1.0909090909090908
3673,0.125
3674,1.75
3675,0.7777777777777778
3676,4.75
3677,1.4444444444444444
3678,0.5714285714285714
3679,2.1666666666666665
3680,0.9
3681,5.666666666666667
3682,1.4444444444444444
3683,5.333333333333333
3684,2.6
3685,1.3333333333333333
3686,1.3333333333333333
3687,4.666666666666667
3688,1.0
3689,0.38461538461538464
3690,1.1666666666666667
3691,1.7142857142857142
3692,1.0
3693,0.5
3694,15.0
3695,0.16666666666666666
3696,3.6666666666666665
3697,1.3333333333333333
3698,0.8181818181818182
3699,2.75
3700,1.0
3701,1.4444444444444444
3702,4.666666666666667
3703,0.6666666666666666
3704,1.5
3705,1.1428571428571428
3706,0.7272727272727273
3707,0.75
3708,0.26666666666666666
3709,0.13333333333333333
3710,4.0
3711,0.5
3712,1.5
3713,0.3888888888888889
3714,0.11764705882352941
3715,11.0
3716,4.75
3717,0.7777777777777778
3718,0.4666666666666667
3719,1.8333333333333333
3720,0.125
3721,0.4166666666666667
3722,0.8
3723,4.25
3724,0.2222222222222222
3725,20.0
3726,3.0
3727,0.9230769230769231
3728,16.0
3729,1.875
3730,1.5
3731,0.125
3732,1.4
3733,0.5384615384615384
3734,2.2
3735,0.6666666666666666
3736,0.5
3737,1.4285714285714286
3738,16.0
3739,18.0
3740,1.8333333333333333
3741,23.0
3742,2.2
3743,1.2
3744,0.8333333333333334
3745,1.2
3746,2.3333333333333335
3747,3.6666666666666665
3748,3.25
3749,1.0909090909090908
3750,0.45454545454545453
3751,1.2222222222222223
3752,1.2
3753,0.7272727272727273
3754,0.9090909090909091
3755,0.5
3756,1.2222222222222223
3757,3.0
3758,1.3333333333333333
3759,2.5
3760,0.8181818181818182
3761,4.0
3762,0.9
3763,0.5
3764,0.5
3765,1.3333333333333333
3766,1.25
3767,0.5833333333333334
3768,1.0
3769,0.03333333333333333
3770,0.6
3771,0.8333333333333334
3772,0.9090909090909091
3773,3.2
3774,0.5
3775,0.6363636363636364
3776,8.0
3777,14.0
3778,0.7
3779,0.38461538461538464
3780,2.1666666666666665
3781,0.9166666666666666
3782,1.0
3783,1.2222222222222223
3784,2.8
3785,0.6666666666666666
3786,1.8571428571428572
3787,1.3333333333333333
3788,2.1666666666666665
3789,1.1428571428571428
3790,3.4
3791,2.6
3792,0.8
3793,0.46153846153846156
3794,0.5384615384615384
3795,3.4
3796,0.4166666666666667
3797,0.5555555555555556
3798,0.15789473684210525
3799,2.4285714285714284
3800,0.6666666666666666
3801,0.5714285714285714
3802,1.1
3803,0.6363636363636364
3804,1.2
3805,1.4285714285714286
3806,1.75
3807,2.4
3808,0.7857142857142857
3809,4.0
3810,2.75
3811,2.8
3812,0.46153846153846156
3813,5.333333333333333
3814,5.0
3815,0.8888888888888888
3816,7.0
3817,0.75
3818,1.1111111111111112
3819,2.1666666666666665
3820,0.5
3821,1.5714285714285714
3822,0.26666666666666666
3823,1.4444444444444444
3824,3.0
3825,1.8333333333333333
3826,3.0
3827,6.0
3828,7.0
3829,1.1666666666666667
3830,0.5454545454545454
3831,1.75
3832,1.1666666666666667
3833,1.5714285714285714
3834,0.5
3835,1.0909090909090908
3836,0.46153846153846156
3837,1.2857142857142858
3838,0.7
3839,4.0
3840,3.6
3841,0.8888888888888888
3842,1.5555555555555556
3843,1.8
3844,0.5
3845,5.0
3846,2.3333333333333335
3847,0.8888888888888888
3848,1.5
3849,0.6666666666666666
3850,0.9090909090909091
3851,2.2
3852,1.3
3853,5.5
3854,4.5
3855,1.375
3856,0.8333333333333334
3857,0.5
3858,0.5555555555555556
3859,2.6666666666666665
3860,3.0
3861,1.75
3862,2.2
3863,0.375
3864,0.3125
3865,5.0
3866,1.5
3867,0.375
3868,2.0
3869,2.5714285714285716
3870,0.6923076923076923
3871,1.5714285714285714
3872,0.375
3873,0.5714285714285714
3874,4.0
3875,2.4
3876,1.0
3877,1.25
3878,0.5
3879,0.75
3880,0.3333333333333333
3881,1.5
3882,1.4285714285714286
3883,10.0
3884,0.058823529411764705
3885,2.6
3886,0.9
3887,1.0
3888,0.3076923076923077
3889,2.4285714285714284
3890,7.0
3891,1.7142857142857142
3892,1.2222222222222223
3893,5.0
3894,0.6
3895,0.6
3896,4.0
3897,0.07692307692307693
3898,2.25
3899,0.9
3900,0.23529411764705882
3901,2.75
3902,1.2
3903,0.46153846153846156
3904,1.5714285714285714
3905,0.75
3906,0.4166666666666667
3907,0.6153846153846154
3908,1.375
3909,6.666666666666667
3910,0.5
3911,1.1666666666666667
3912,0.38461538461538464
3913,1.7142857142857142
3914,0.46153846153846156
3915,0.08333333333333333
3916,0.75
3917,0.26666666666666666
3918,1.6
3919,1.0
3920,0.16666666666666666
3921,0.625
3922,4.5
3923,3.2
3924,0.7272727272727273
3925,14.0
3926,2.2
3927,0.7142857142857143
3928,2.0
3929,0.23076923076923078
3930,0.8
3931,2.0
3932,0.75
3933,0.75
3934,2.2
3935,1.2222222222222223
3936,0.6363636363636364
3937,1.2
3938,1.25
3939,0.5
3940,1.0
3941,0.25
3942,0.23529411764705882
3943,1.5555555555555556
3944,3.0
3945,9.0
3946,3.75
3947,2.6
3948,1.4285714285714286
3949,0.8888888888888888
3950,0.3333333333333333
3951,0.9090909090909091
3952,1.125
3953,1.0909090909090908
3954,0.2
3955,0.75
3956,2.5
3957,1.625
3958,0.6666666666666666
3959,0.5
3960,0.3333333333333333
3961,1.0
3962,9.0
3963,0.09523809523809523
3964,0.8181818181818182
3965,10.0
3966,0.3333333333333333
3967,0.8333333333333334
3968,0.4666666666666667
3969,5.0
3970,0.6923076923076923
3971,1.0
3972,0.2857142857142857
3973,0.8
3974,0.1
3975,0.6666666666666666
3976,1.375
3977,0.9
3978,0.7272727272727273
3979,1.3333333333333333
3980,4.25
3981,0.45454545454545453
3982,8.5
3983,2.75
3984,3.75
3985,0.5454545454545454
3986,0.6153846153846154
3987,0.3
3988,0.36363636363636365
3989,1.75
3990,9.5
3991,1.8571428571428572
3992,0.23809523809523808
3993,0.7142857142857143
3994,0.2222222222222222
3995,19.0
3996,0.3333333333333333
3997,1.4444444444444444
3998,1.0909090909090908
3999,1.6
4000,1.5
4001,2.25
4002,0.7
4003,0.7
4004,0.13333333333333333
4005,0.5714285714285714
4006,5.0
4007,2.4285714285714284
4008,6.0
4009,1.125
4010,0.5454545454545454
4011,0.3333333333333333
4012,0.5333333333333333
4013,0.7272727272727273
4014,1.4285714285714286
4015,2.0
4016,0.875
4017,2.0
4018,1.25
4019,0.3333333333333333
4020,1.2
4021,0.8888888888888888
4022,2.4
4023,1.1818181818181819
4024,7.0
4025,0.9090909090909091
4026,1.375
4027,8.5
4028,16.0
4029,1.1
4030,0.16666666666666666
4031,1.2222222222222223
4032,1.7142857142857142
4033,1.1666666666666667
4034,2.0
4035,0.8888888888888888
4036,2.0
4037,4.333333333333333
4038,1.1
4039,1.5
4040,0.8181818181818182
4041,1.375
4042,3.0
4043,2.8333333333333335
4044,1.25
4045,0.75
4046,2.6666666666666665
4047,7.666666666666667
4048,0.6923076923076923
4049,0.15384615384615385
4050,1.875
4051,5.333333333333333
4052,3.25
4053,1.2222222222222223
4054,1.8571428571428572
4055,0.6153846153846154
4056,1.0
4057,11.5
4058,2.75
4059,0.6
4060,0.23529411764705882
4061,1.7142857142857142
4062,1.3333333333333333
4063,1.0
4064,0.3076923076923077
4065,0.7857142857142857
4066,1.5714285714285714
4067,2.0
4068,0.5454545454545454
4069,1.1428571428571428
4070,2.1666666666666665
4071,9.5
4072,4.5
4073,3.0
4074,0.25
4075,2.4
4076,1.6666666666666667
4077,1.0
4078,2.5
4079,2.0
4080,3.25
4081,5.0
4082,0.6153846153846154
4083,2.5
4084,1.2857142857142858
4085,2.0
4086,0.9166666666666666
4087,2.25
4088,1.1428571428571428
4089,1.8
4090,1.25
4091,5.5
4092,2.0
4093,3.5
4094,0.45454545454545453
4095,7.5
4096,1.375
4097,0.5
4098,0.6
4099,5.333333333333333
4100,2.5
4101,1.8571428571428572
4102,0.75
4103,19.0
4104,0.8571428571428571
4105,0.8461538461538461
4106,2.6
4107,2.6
4108,3.0
4109,5.0
4110,0.42857142857142855
4111,1.8571428571428572
4112,4.666666666666667
4113,0.4166666666666667
4114,1.6666666666666667
4115,0.16666666666666666
4116,6.0
4117,21.0
4118,0.23529411764705882
4119,3.3333333333333335
4120,2.4
4121,0.4166666666666667
4122,1.3333333333333333
4123,0.4166666666666667
4124,0.5
4125,12.0
4126,2.8
4127,3.5
4128,1.625
4129,1.875
4130,0.5
4131,0.0625
4132,0.7
4133,0.4166666666666667
4134,1.2
4135,0.5
4136,0.9166666666666666
4137,0.21052631578947367
4138,5.0
4139,2.4
4140,0.35714285714285715
4141,2.0
4142,17.0
4143,0.5384615384615384
4144,4.25
4145,1.8888888888888888
4146,6.0
4147,0.7777777777777778
4148,1.4285714285714286
4149,7.5
4150,0.6
4151,2.5
4152,4.5
4153,0.5714285714285714
4154,1.75
4155,2.142857142857143
4156,21.0
4157,0.46153846153846156
4158,15.0
4159,0.375
4160,0.6666666666666666
4161,0.5333333333333333
4162,0.375
4163,0.8
4164,5.666666666666667
4165,0.8
4166,0.35714285714285715
4167,0.5
4168,8.5
4169,3.2
4170,13.0
4171,0.6363636363636364
4172,5.0
4173,7.5
4174,0.5
4175,0.6923076923076923
4176,0.23076923076923078
4177,4.333333333333333
4178,1.25
4179,7.0
4180,0.5714285714285714
4181,0.6
4182,0.3333333333333333
4183,1.2222222222222223
4184,0.8461538461538461
4185,1.375
4186,0.7142857142857143
4187,0.9090909090909091
4188,2.1666666666666665
4189,2.25
4190,0.375
4191,14.0
4192,0.8
4193,0.46153846153846156
4194,0.9166666666666666
4195,0.3076923076923077
4196,0.42857142857142855
4197,1.5714285714285714
4198,2.0
4199,0.7142857142857143
4200,2.6
4201,1.1111111111111112
4202,4.5
4203,2.6666666666666665
4204,0.2
4205,0.5833333333333334
4206,0.15384615384615385
4207,0.21428571428571427
4208,0.0625
4209,0.5
4210,1.3333333333333333
4211,0.8333333333333334
4212,0.8181818181818182
4213,10.5
4214,1.0
4215,8.5
4216,1.2222222222222223
4217,1.2222222222222223
4218,9.0
4219,0.16666666666666666
4220,11.0
4221,0.26666666666666666
4222,1.2
4223,0.5384615384615384
4224,1.1111111111111112
4225,1.1428571428571428
4226,0.6
4227,1.7142857142857142
4228,0.23076923076923078
4229,3.3333333333333335
4230,0.625
4231,1.4285714285714286
4232,0.7142857142857143
4233,2.0
4234,0.6666666666666666
4235,1.0
4236,1.5714285714285714
4237,3.5
4238,3.75
4239,0.7272727272727273
4240,0.9166666666666666
4241,1.0
4242,1.8
4243,1.6666666666666667
4244,0.2777777777777778
4245,1.2857142857142858
4246,0.7777777777777778
4247,3.75
4248,2.4
4249,8.5
4250,3.0
4251,3.25
4252,4.25
4253,0.2631578947368421
4254,0.75
4255,4.25
4256,0.625
4257,0.26666666666666666
4258,2.2
4259,3.0
4260,1.4285714285714286
4261,0.35714285714285715
4262,2.3333333333333335
4263,5.0
4264,7.5
4265,1.625
4266,0.9090909090909091
4267,0.2777777777777778
4268,2.5
4269,4.0
4270,0.8181818181818182
4271,2.6
4272,1.2222222222222223
4273,0.8333333333333334
4274,1.8333333333333333
4275,1.25
4276,1.125
4277,0.8333333333333334
4278,0.4666666666666667
4279,0.17647058823529413
4280,2.8
4281,1.7142857142857142
4282,1.6666666666666667
4283,1.2
4284,0.3333333333333333
4285,0.9090909090909091
4286,10.0
4287,2.2
4288,22.0
4289,0.5714285714285714
4290,2.1666666666666665
4291,3.0
4292,1.2
4293,1.6666666666666667
4294,10.0
4295,5.0
4296,1.625
4297,0.36363636363636365
4298,1.625
4299,4.0
4300,15.0
4301,1.25
4302,0.16666666666666666
4303,0.25
4304,1.0
4305,0.6153846153846154
4306,3.5
4307,2.5
4308,1.25
4309,0.11764705882352941
4310,0.8571428571428571
4311,1.0
4312,0.5384615384615384
4313,1.2222222222222223
4314,4.0
4315,0.9090909090909091
4316,0.5
4317,22.0
4318,0.8888888888888888
4319,0.4666666666666667
4320,3.0
4321,2.5
4322,2.0
4323,1.8571428571428572
4324,1.2
4325,1.125
4326,1.2
4327,1.5714285714285714
4328,21.0
4329,0.7
4330,0.42857142857142855
4331,2.2
4332,0.6923076923076923
4333,1.1818181818181819
4334,0.05263157894736842
4335,0.5384615384615384
4336,1.4
4337,2.6
4338,0.058823529411764705
4339,0.4444444444444444
4340,0.6363636363636364
4341,0.625
4342,0.7142857142857143
4343,0.875
4344,0.29411764705882354
4345,1.8333333333333333
4346,2.8333333333333335
4347,0.4
4348,3.6
4349,0.8888888888888888
4350,0.45454545454545453
4351,0.875
4352,0.6153846153846154
4353,2.0
4354,1.5714285714285714
4355,19.0
4356,0.5
4357,0.6666666666666666
4358,0.6428571428571429
4359,20.0
4360,0.6
4361,2.0
4362,0.46153846153846156
4363,3.2
4364,2.5
4365,1.25
4366,29.0
4367,0.8181818181818182
4368,2.2857142857142856
4369,0.875
4370,0.9
4371,1.2727272727272727
4372,1.4285714285714286
4373,0.45454545454545453
4374,0.23076923076923078
4375,0.7142857142857143
4376,0.6
4377,5.0
4378,2.6
4379,1.2222222222222223
4380,1.1666666666666667
4381,0.7272727272727273
4382,1.8333333333333333
4383,2.25
4384,0.8
4385,1.8333333333333333
4386,1.8571428571428572
4387,3.4
4388,1.125
4389,1.0
4390,1.0
4391,1.8571428571428572
4392,1.8571428571428572
4393,0.7777777777777778
4394,1.7777777777777777
4395,1.1428571428571428
4396,1.1666666666666667
4397,0.6923076923076923
4398,0.45454545454545453
4399,3.0
4400,1.75
4401,3.4
4402,2.0
4403,0.8571428571428571
4404,1.6666666666666667
4405,1.5555555555555556
4406,0.6666666666666666
4407,0.06666666666666667
4408,0.16666666666666666
4409,5.0
4410,7.5
4411,2.6
4412,0.21428571428571427
4413,0.23076923076923078
4414,1.3333333333333333
4415,0.8333333333333334
4416,0.9
4417,0.8888888888888888
4418,0.7692307692307693
4419,16.0
4420,1.3333333333333333
4421,0.5555555555555556
4422,2.6666666666666665
4423,21.0
4424,0.5
4425,1.5
4426,0.4
4427,0.16666666666666666
4428,1.0769230769230769
4429,0.875
4430,0.8888888888888888
4431,1.2222222222222223
4432,0.4666666666666667
4433,1.375
4434,2.3333333333333335
4435,1.0
4436,0.10526315789473684
4437,0.6363636363636364
4438,0.6363636363636364
4439,3.4
4440,3.3333333333333335
4441,0.6
4442,2.8333333333333335
4443,3.0
4444,1.4444444444444444
4445,0.05263157894736842
4446,0.7777777777777778
4447,0.2857142857142857
4448,1.3333333333333333
4449,0.42857142857142855
4450,3.5
4451,1.4285714285714286
4452,2.5
4453,0.6153846153846154
4454,1.8571428571428572
4455,4.0
4456,0.7
4457,0.21428571428571427
4458,13.0
4459,1.0
4460,0.4166666666666667
4461,2.857142857142857
4462,1.625
4463,1.1666666666666667
4464,1.1111111111111112
4465,1.0
4466,1.8333333333333333
4467,1.375
4468,1.0
4469,5.0
4470,1.1818181818181819
4471,1.1
4472,0.9
4473,2.2857142857142856
4474,0.9
4475,0.46153846153846156
4476,2.6666666666666665
4477,1.0
4478,2.6
4479,0.6666666666666666
4480,3.2
4481,4.0
4482,0.2727272727272727
4483,4.5
4484,1.2857142857142858
4485,2.4
4486,0.6153846153846154
4487,0.375
4488,1.3333333333333333
4489,1.5714285714285714
4490,1.4285714285714286
4491,0.7272727272727273
4492,3.75
4493,0.4
4494,2.0
4495,3.25
4496,1.0
4497,7.0
4498,0.25
4499,1.625
4500,1.0
4501,0.1
4502,1.8333333333333333
4503,1.375
4504,1.1666666666666667
4505,1.0
4506,0.18181818181818182
4507,1.1111111111111112
4508,0.25
4509,0.26666666666666666
4510,0.6363636363636364
4511,3.0
4512,21.0
4513,0.5
4514,0.2727272727272727
4515,1.5
4516,1.3333333333333333
4517,4.333333333333333
4518,0.043478260869565216
4519,2.0
4520,1.0
4521,0.4444444444444444
4522,0.5454545454545454
4523,1.1
4524,8.0
4525,1.1666666666666667
4526,0.75
4527,10.0
4528,1.5
4529,1.4
4530,1.8
4531,0.6666666666666666
4532,0.4
4533,0.9090909090909091
4534,3.25
4535,0.875
4536,5.25
4537,0.8888888888888888
4538,1.5
4539,0.11764705882352941
4540,0.5
4541,5.0
4542,1.0
4543,1.4285714285714286
4544,3.1666666666666665
4545,4.25
4546,1.5
4547,1.6666666666666667
4548,3.75
4549,0.6
4550,2.75
4551,1.625
4552,1.1666666666666667
4553,1.0
4554,2.125
4555,2.5
4556,0.3333333333333333
4557,1.5
4558,0.16666666666666666
4559,0.21428571428571427
4560,1.125
4561,0.3333333333333333
4562,0.8181818181818182
4563,1.4444444444444444
4564,1.375
4565,0.15384615384615385
4566,2.0
4567,0.42857142857142855
4568,9.5
4569,0.625
4570,3.2
4571,0.6428571428571429
4572,1.3333333333333333
4573,0.043478260869565216
4574,0.8
4575,0.16666666666666666
4576,3.5
4577,2.142857142857143
4578,1.625
4579,0.6
4580,3.0
4581,0.8
4582,1.8
4583,0.6923076923076923
4584,19.0
4585,1.25
4586,0.5
4587,1.375
4588,1.4285714285714286
4589,0.23529411764705882
4590,0.2
4591,7.0
4592,0.4444444444444444
4593,2.6
