,p1_defense_survivability,p2_defense_survivability,defense_survivability_diff
4956,8715.416666666666,18049.82,-9334.403333333334
4957,1733.3333333333333,20869.333333333336,-19136.000000000004
4958,12950.0,16965.565,-4015.5649999999987
4959,13518.75,34394.62499999999,-20875.874999999993
4960,14800.0,23968.212499999998,-9168.212499999998
4961,3200.0,16133.333333333332,-12933.333333333332
4962,32235.125000000007,22546.875,9688.250000000007
4963,16976.25,19843.25,-2867.0
4964,5810.625,14553.333333333332,-8742.708333333332
4965,17946.5,21692.458333333332,-3745.958333333332
4966,10699.375,13810.166666666664,-3110.7916666666642
4967,22679.25,39276.301666666666,-16597.051666666666
4968,24069.5,24627.644999999997,-558.1449999999968
4969,2895.0,20933.791666666668,-18038.791666666668
4970,33812.5,40682.93,-6870.43
4971,6157.25,21064.333333333332,-14907.083333333332
4972,30774.74810903285,29336.676475390625,1438.0716336422265
4973,13924.166666666668,23024.021623972152,-9099.854957305484
4974,3032.985960464714,25182.470116530865,-22149.48415606615
4975,13872.0,13957.0025,-85.00250000000051
4976,25250.0,17469.315,7780.685000000001
4977,1187.5,13133.370196840478,-11945.870196840478
4978,25949.69402447804,24426.560956863064,1523.1330676149773
4979,8677.083333333334,6423.624999999999,2253.458333333335
4980,49074.37670354437,29009.110795732635,20065.265907811732
4981,3199.9999999999995,13396.666666666666,-10196.666666666666
4982,2009.25,10036.75,-8027.5
4983,7953.75,16341.0,-8387.25
4984,9796.875,36459.58333333333,-26662.70833333333
4985,19287.375,5128.750000000001,14158.625
4986,31713.625000000004,33003.41416666666,-1289.7891666666583
4987,22509.0,22185.333333333332,323.6666666666679
4988,3425.0000000000005,38910.083333333336,-35485.083333333336
4989,7837.5,35510.347499999996,-27672.847499999996
4990,29576.25,29441.3075,134.94250000000102
4991,18329.166666666664,37610.85666666667,-19281.690000000002
4992,21475.25,35344.0,-13868.75
4993,15269.625,26202.164999999997,-10932.539999999997
4994,22976.999999999996,15733.249999999996,7243.75
4995,9430.000000000002,22491.786666666667,-13061.786666666665
4996,19657.083333333336,20598.33333333333,-941.2499999999927
4997,13772.47035713946,22570.604038945967,-8798.133681806507
4998,13131.675383324706,33884.3895279034,-20752.71414457869
4999,7571.004687894,20980.26750478218,-13409.262816888178
5000,280.5,17826.48,-17545.98
5001,4166.666666666667,35409.31996158529,-31242.65329491862
5002,18677.000000000004,15768.0,2909.0000000000036
5003,35537.833333333336,37409.16666666667,-1871.3333333333358
5004,10703.0,29375.103333333333,-18672.103333333333
5005,520.0,16226.875000000002,-15706.875000000002
5006,14833.528772547706,24276.353801941757,-9442.825029394051
5007,9330.166666666668,40418.68916666666,-31088.522499999995
5008,13154.166666666666,29454.749999999996,-16300.58333333333
5009,14404.333333333334,42048.29666666667,-27643.963333333333
5010,581.875,25717.14333333333,-25135.26833333333
5011,2558.5,25496.000000000004,-22937.500000000004
5012,30957.333333333336,23484.335000000003,7472.998333333333
5013,7157.333333333334,15721.165833333333,-8563.832499999999
5014,2587.5,30708.58333333333,-28121.08333333333
5015,24281.666666666664,14089.0,10192.666666666664
5016,1152.0000000000002,26273.833333333336,-25121.833333333336
5017,0.0,25713.72666666667,-25713.72666666667
5018,8093.147745774392,33439.90103570894,-25346.75328993455
5019,4625.0,27251.708333333332,-22626.708333333332
5020,13284.375,24424.583333333336,-11140.208333333336
5021,9781.5,12431.291666666668,-2649.791666666668
5022,3373.065884458973,20737.524731635127,-17364.458847176153
5023,13196.208333333336,29380.319999999996,-16184.11166666666
5024,11622.416666666666,34985.722499999996,-23363.305833333332
5025,7086.75,44154.815833333334,-37068.065833333334
5026,10122.641759406464,38813.46751023875,-28690.825750832286
5027,6462.041666666667,23855.83,-17393.788333333334
5028,7654.166666666666,30050.206666666665,-22396.04
5029,6788.663362036203,32073.642527608386,-25284.979165572186
5030,22942.5,33305.03,-10362.529999999999
5031,8695.0,28944.215833333335,-20249.215833333335
5032,23075.791666666668,18641.223333333328,4434.56833333334
5033,3076.5,30202.791666666668,-27126.291666666668
5034,537.3333333333334,21076.3775,-20539.044166666667
5035,2386.666666666667,25268.66666666667,-22882.000000000004
5036,288.0,23709.79,-23421.79
5037,0.0,29687.90833333334,-29687.90833333334
5038,14353.935503255623,29419.396323027293,-15065.46081977167
5039,336.4583333333333,10851.375,-10514.916666666666
5040,16445.333333333332,24657.75,-8212.416666666668
5041,4768.306207207835,38954.714289356285,-34186.40808214845
5042,7313.851002705493,38307.870155842254,-30994.01915313676
5043,6312.75,39992.599166666674,-33679.849166666674
5044,7498.666666666666,20758.360000000004,-13259.693333333338
5045,11941.5,34759.6025,-22818.1025
5046,12441.0,40956.26583333333,-28515.26583333333
5047,3093.75,39110.24249999999,-36016.49249999999
5048,27787.5,37933.256666666675,-10145.756666666675
5049,3265.041666666667,24696.659166666665,-21431.617499999997
5050,0.0,22692.333333333336,-22692.333333333336
5051,2301.0,45551.193333333336,-43250.193333333336
5052,5324.573257467995,23894.721911235014,-18570.14865376702
5053,0.0,13371.25,-13371.25
5054,6322.426205903527,34995.75196420105,-28673.325758297524
5055,18627.875,44966.22333333333,-26338.348333333328
5056,4615.580736543909,20209.623216083863,-15594.042479539954
5057,42.5,30117.159166666668,-30074.659166666668
5058,2187.5,33789.08500000001,-31601.585000000006
5059,10000.0,30058.125,-20058.125
5060,18199.643498298385,38467.25142908431,-20267.607930785925
5061,15664.583333333332,35406.58333333333,-19741.999999999996
5062,7379.166666666667,31551.749999999996,-24172.58333333333
5063,5247.415580506179,25657.035873033037,-20409.62029252686
5064,3625.0,36611.575833333336,-32986.575833333336
5065,6594.8852772466535,29374.58630057531,-22779.701023328656
5066,2317.4653461064377,27101.34267585175,-24783.87732974531
5067,2908.5,10165.625,-7257.125
5068,11520.833333333332,36076.86737451563,-24556.034041182294
5069,4666.666666666667,12537.958333333332,-7871.291666666665
5070,6647.333333333334,22437.586666666666,-15790.253333333332
5071,3737.1666666666665,19885.146666666664,-16147.979999999998
5072,2576.166666666667,23973.983333333334,-21397.816666666666
5073,21685.359061955092,40962.02229105187,-19276.66322909678
5074,6018.333333333334,32557.878333333334,-26539.545
5075,10533.472526641977,32036.700367158355,-21503.227840516378
5076,589.875,46770.81333333334,-46180.93833333334
5077,850.479233226837,48477.428495336324,-47626.94926210949
5078,531.5155807365439,39657.215902729666,-39125.70032199312
5079,13092.916666666668,32435.95333333333,-19343.036666666663
5080,19258.51942940269,36097.87450966282,-16839.355080260128
5081,2556.0,30695.367499999997,-28139.367499999997
5082,40125.375,41643.85166666667,-1518.4766666666692
5083,396.0,19537.280000000002,-19141.280000000002
5084,1283.3333333333333,27196.100999999995,-25912.767666666663
5085,44636.6774359847,30702.968710705078,13933.70872527962
5086,853.6666666666666,17167.5,-16313.833333333334
5087,4369.166666666667,33611.20833333333,-29242.04166666666
5088,8689.84115694642,36818.49357421691,-28128.65241727049
5089,12886.0,27843.75,-14957.75
5090,4639.833333333333,25765.766666666666,-21125.933333333334
5091,5549.916666666666,23932.026666666665,-18382.11
5092,700.625,32060.97,-31360.345
5093,7370.833333333334,27837.500000000004,-20466.66666666667
5094,4678.5,15975.4375,-11296.9375
5095,19518.75,33796.64250000001,-14277.892500000009
5096,1797.004132231405,24432.600164672018,-22635.59603244061
5097,6674.514021669853,18791.8465148902,-12117.332493220347
5098,1187.5,24737.61333333333,-23550.11333333333
5099,9062.333333333334,37379.333333333336,-28317.0
5100,11.875,30854.07416666667,-30842.19916666667
5101,145.83333333333334,27991.360833333332,-27845.5275
5102,10055.208333333334,15162.5,-5107.291666666666
5103,1761.4583333333333,31559.1975,-29797.739166666666
5104,0.0,33872.97833333333,-33872.97833333333
5105,29240.810768046264,37005.4204300273,-7764.609661981034
5106,5962.5,33202.89658500807,-27240.39658500807
5107,31849.25,34430.68,-2581.4300000000003
5108,8499.871001031994,33535.83389047912,-25035.96288944713
5109,9659.0,30758.18083333333,-21099.18083333333
5110,3296.0,12048.75,-8752.75
5111,9212.000000000002,33275.990000000005,-24063.990000000005
5112,12906.25708803578,29318.998018944785,-16412.740930909007
5113,14245.092595522288,20234.720199006515,-5989.627603484227
5114,12900.730593560165,39178.292985252076,-26277.56239169191
5115,13961.140196485181,21781.99254353768,-7820.852347052498
5116,412.5,23882.083333333332,-23469.583333333332
5117,7503.328173374613,23306.07778867273,-15802.749615298118
5118,14067.708333333334,37896.416666666664,-23828.70833333333
5119,7178.333333333334,42784.6725,-35606.339166666665
5120,13337.916666666668,13167.871666666666,170.0450000000019
5121,14158.166666666668,35893.142499999994,-21734.975833333327
5122,9594.666666666666,39190.0,-29595.333333333336
5123,6462.5,28254.433333333334,-21791.933333333334
5124,4050.0,35082.166666666664,-31032.166666666664
5125,4042.4999999999995,41185.42416666667,-37142.92416666667
5126,8938.416666666668,36497.380000000005,-27558.963333333337
5127,6814.526307457618,29146.275893868326,-22331.749586410708
5128,544.5,20916.0,-20371.5
5129,2558.9615931721196,25150.796911872123,-22591.835318700003
5130,323.0,14017.85,-13694.85
5131,1353.0833333333335,14008.583333333334,-12655.5
5132,19724.833333333332,43705.01666666667,-23980.183333333338
5133,15071.333333333332,36545.394166666665,-21474.060833333333
5134,6172.291666666667,39438.740000000005,-33266.44833333334
5135,100.0,16950.0,-16850.0
5136,12147.5,26395.3975,-14247.8975
5137,11954.312227074233,47581.80271909467,-35627.490492020435
5138,14752.998148957155,24235.277131833376,-9482.278982876222
5139,1275.0,26785.721839135058,-25510.721839135058
5140,9558.333333333332,40555.97760920664,-30997.644275873306
5141,2642.25,27779.161666666667,-25136.911666666667
5142,28512.875403148093,36190.06031464843,-7677.184911500335
5143,3833.3333333333335,42505.54666666667,-38672.21333333333
5144,5416.666666666667,26154.896827036962,-20738.230160370294
5145,4012.125,29503.54333333334,-25491.41833333334
5146,6325.021342026569,42728.64999031067,-36403.628648284095
5147,2255.481028963957,22027.35348663111,-19771.872457667152
5148,20977.44119873246,39433.63098373915,-18456.189785006693
5149,19309.19230547082,36801.10611243829,-17491.91380696747
5150,17343.083333333332,32417.611666666664,-15074.528333333332
5151,2805.9322033898306,29868.06047228109,-27062.128268891258
5152,5548.458333333334,44815.07,-39266.611666666664
5153,4747.916666666666,39405.060000000005,-34657.14333333334
5154,16586.55340253874,23704.90401016107,-7118.350607622331
5155,154.375,30018.35416666666,-29863.97916666666
5156,2172.0833333333335,20419.875000000004,-18247.79166666667
5157,4042.5,23589.398333333334,-19546.898333333334
5158,6551.583333333334,19067.044166666667,-12515.460833333333
5159,78.0,30119.833333333336,-30041.833333333336
5160,6257.9128703774595,38661.8405704237,-32403.927700046243
5161,9841.333333333332,18481.35083333333,-8640.017499999998
5162,3680.625,30743.165,-27062.54
5163,2162.5,23482.25,-21319.75
5164,9987.5,35909.52750000001,-25922.02750000001
5165,5100.0,31435.166666666664,-26335.166666666664
5166,12976.976650700153,38998.86768644378,-26021.891035743625
5167,9444.727913932415,20628.564350791945,-11183.83643685953
5168,25222.749999999996,45335.354166666664,-20112.604166666668
5169,4952.291666666667,38588.16499999999,-33635.87333333333
5170,1141.0,21820.75,-20679.75
5171,1779.6969696969697,23644.212566332244,-21864.515596635276
5172,15151.541666666666,30513.85,-15362.308333333332
5173,29754.64795895557,22148.22246388157,7606.425495074
5174,1158.4448693435309,29353.861791133244,-28195.416921789714
5175,1775.6666666666665,15810.025833333331,-14034.359166666665
5176,20016.25,41371.57666666667,-21355.326666666668
5177,12781.833333333332,19275.72,-6493.886666666669
5178,4059.0000000000005,26761.332500000004,-22702.332500000004
5179,7799.726071680747,23759.022530381924,-15959.296458701177
5180,0.0,10321.2275,-10321.2275
5181,201.84135977337112,26720.06935462418,-26518.227994850808
5182,12610.0,37121.875,-24511.875
5183,1197.756609300519,27080.946852425182,-25883.190243124664
5184,5775.0,24391.573333333334,-18616.573333333334
5185,2071.5504978662875,32224.50033261287,-30152.949834746585
5186,25142.069033368392,27861.647874057362,-2719.5788406889696
5187,18621.75,32376.333333333332,-13754.583333333332
5188,12509.375,23272.32833333333,-10762.953333333331
5189,705.0,17217.0,-16512.0
5190,1405.0,33602.204999999994,-32197.204999999994
5191,13470.833333333332,40432.987499999996,-26962.154166666664
5192,2289.015764706361,36962.26997185151,-34673.254207145146
5193,18821.454545454544,42245.88126387215,-23424.426718417606
5194,1367.1666666666667,38445.583333333336,-37078.41666666667
5195,3.3640226628895187,29635.312371414275,-29631.948348751386
5196,9032.333333333334,37807.91499999999,-28775.581666666658
5197,1242.0,25700.43,-24458.43
5198,5122.5,28345.427499999994,-23222.927499999994
5199,14351.666666666668,24018.533333333333,-9666.866666666665
5200,13005.0,24121.33333333333,-11116.333333333328
5201,119.0,14929.833333333336,-14810.833333333336
5202,5568.0,39298.106666666674,-33730.106666666674
5203,17587.0,17317.458333333332,269.5416666666679
5204,2100.0,15566.61188620436,-13466.61188620436
5205,866.6666666666667,24483.416666666664,-23616.749999999996
5206,826.0,21447.916666666664,-20621.916666666664
5207,2482.6666666666665,40077.916666666664,-37595.25
5208,3250.0,24763.717748741656,-21513.717748741656
5209,3979.166666666667,16896.240833333333,-12917.074166666665
5210,5296.170700849853,38169.75280074383,-32873.582099893974
5211,3791.666666666667,22140.923333333336,-18349.256666666668
5212,3347.116200169635,27069.846664796765,-23722.73046462713
5213,7396.666666666666,38859.80416666667,-31463.137500000004
5214,17600.0,36608.0,-19008.0
5215,2820.745906755654,27717.45800011291,-24896.71209335726
5216,412.5,12051.323333333334,-11638.823333333334
5217,15962.916666666666,37217.5925,-21254.675833333335
5218,10482.848611815863,26246.608607536793,-15763.75999572093
5219,4172.000948316738,40552.49659572513,-36380.495647408396
5220,606.6666666666667,33500.166666666664,-32893.5
5221,17963.333333333332,36541.285,-18577.95166666667
5222,10540.0,25012.5,-14472.5
5223,6075.0,28243.96214627151,-22168.96214627151
5224,1907.9583333333335,30105.305000000004,-28197.34666666667
5225,450.6666666666667,28481.0,-28030.333333333332
5226,5000.0,31369.95,-26369.95
5227,70.12500000000001,32557.878333333334,-32487.753333333334
5228,2985.7428115015978,35284.1041671539,-32298.3613556523
5229,3289.083333333334,38192.51,-34903.426666666666
5230,17252.62014252714,36989.830593090606,-19737.210450563467
5231,3595.8333333333335,29997.25,-26401.416666666668
5232,4729.5,33683.65,-28954.15
5233,13980.416666666668,17058.158333333333,-3077.741666666665
5234,368.125,27539.5225,-27171.3975
5235,7854.791666666666,26525.916666666664,-18671.125
5236,18570.833333333332,22175.077499999996,-3604.2441666666637
5237,10457.333333333334,36772.10083333334,-26314.7675
5238,15941.333333333334,24864.8725,-8923.539166666667
5239,7108.708708708709,19973.511065585393,-12864.802356876684
5240,31406.86917343616,37561.816133434426,-6154.946959998266
5241,4600.348128238886,31215.569561016637,-26615.22143277775
5242,6735.866666666668,33719.33333333333,-26983.46666666666
5243,1305.0,37910.46083333333,-36605.46083333333
5244,3641.666666666667,25244.024706524706,-21602.358039858038
5245,25856.6499011339,34279.726743082116,-8423.076841948216
5246,7118.666666666667,29346.778333333332,-22228.111666666664
5247,3765.1666666666665,11325.583333333334,-7560.416666666668
5248,8679.0,12672.833333333336,-3993.8333333333358
5249,12809.416666666666,30202.83583333333,-17393.419166666667
5250,9770.581089919027,34091.93180138692,-24321.350711467894
5251,22033.916666666668,23894.860000000004,-1860.9433333333363
5252,11737.25,31745.999999999996,-20008.749999999996
5253,3979.9999999999995,8489.458333333334,-4509.458333333334
5254,8605.333333333334,18181.37,-9576.036666666665
5255,6036.125,24549.536666666667,-18513.411666666667
5256,17903.0850950292,33515.14668223173,-15612.06158720253
5257,18428.125,36521.875,-18093.75
5258,9189.842729588076,36542.214497646506,-27352.37176805843
5259,600.0,21950.897500000003,-21350.897500000003
5260,216.66666666666669,24928.0,-24711.333333333332
5261,1653.1666666666667,35208.74166666666,-33555.575
5262,168.46652267818575,38234.49084549769,-38066.0243228195
5263,9418.0,26583.24,-17165.24
5264,0.0,24838.166666666668,-24838.166666666668
5265,6488.75,27346.795000000002,-20858.045000000002
5266,8457.106288555995,30003.65654912333,-21546.550260567335
5267,4166.666666666667,33106.12440800828,-28939.457741341615
5268,102.83309625414888,13178.826726191912,-13075.993629937762
5269,6998.949544518875,27829.30207259051,-20830.352528071635
5270,3312.0356037151705,26844.46830184317,-23532.432698128003
5271,1986.9112158978119,28767.192172118885,-26780.28095622107
5272,1006.875,29930.757499999996,-28923.882499999996
5273,9506.25,29416.524999999998,-19910.274999999998
5274,2982.050618790872,35799.448962231836,-32817.39834344097
5275,3549.333333333333,34696.51500000001,-31147.181666666675
5276,7822.635135135136,34319.50147590635,-26496.866340771212
5277,13139.583333333332,32643.0875,-19503.50416666667
5278,15666.666666666668,37048.65,-21381.983333333334
5279,1653.1896879936562,27017.656992984572,-25364.467304990914
5280,11989.883837803927,37262.16813587364,-25272.28429806971
5281,5430.0,36733.01333333333,-31303.01333333333
5282,4395.333333333334,41521.450000000004,-37126.11666666667
5283,10335.416666666666,28765.057500000006,-18429.64083333334
5284,412.5,23034.427499999998,-22621.927499999998
5285,13091.666666666666,32799.206666666665,-19707.54
5286,16.59159159159159,25272.176124721937,-25255.584533130346
5287,8683.600793437878,23264.8569973344,-14581.25620389652
5288,2058.3333333333335,18231.0,-16172.666666666666
5289,6354.166666666666,36352.799999999996,-29998.63333333333
5290,6223.621551404038,27517.467617622115,-21293.846066218077
5291,13537.405816738752,30463.574551920345,-16926.168735181593
5292,852.5141643059491,30190.983505057884,-29338.469340751933
5293,13501.0,22633.493333333336,-9132.493333333336
5294,6585.666666666668,40626.39166666666,-34040.72499999999
5295,21633.333333333336,25881.338333333333,-4248.004999999997
5296,4166.666666666667,19052.083333333332,-14885.416666666664
5297,2585.9166666666665,22012.725,-19426.80833333333
5298,379.16666666666663,27951.213333333337,-27572.04666666667
5299,1920.4204204204204,31850.363283385494,-29929.942862965072
5300,4668.75,25681.92916666666,-21013.17916666666
5301,6161.958333333333,35735.833333333336,-29573.875000000004
5302,8759.794437955698,31578.421441727238,-22818.62700377154
5303,8738.375,22947.135,-14208.759999999998
5304,1923.7499999999998,36366.4275,-34442.6775
5305,4020.0,32213.489999999998,-28193.489999999998
5306,648.96,34924.777500000004,-34275.817500000005
5307,7173.101336445332,54671.72416666667,-47498.622830221335
5308,9201.027724665391,25096.109600126445,-15895.081875461054
5309,9269.0,29966.666666666664,-20697.666666666664
5310,1312.5,9871.750833333332,-8559.250833333332
5311,16632.0,43753.24166666666,-27121.24166666666
5312,17916.333333333332,19669.624999999996,-1753.2916666666642
5313,16132.982791587,36281.16873603545,-20148.18594444845
5314,4475.0,41674.597499999996,-37199.597499999996
5315,416.49999999999994,38047.02666666667,-37630.52666666667
5316,7637.25,35371.9125,-27734.6625
5317,18094.125,33777.0,-15682.875
5318,9008.999999999998,45770.73,-36761.73
5319,850.0,11020.0,-10170.0
5320,12200.123762376239,37938.854699467476,-25738.730937091237
5321,2875.4472639824726,28812.156279066297,-25936.709015083827
5322,7293.916666666667,19237.545833333334,-11943.629166666666
5323,5925.0,27062.434999999994,-21137.434999999994
5324,18062.083333333336,34123.01833333334,-16060.935000000005
5325,15670.125,41062.99749999999,-25392.87249999999
5326,9318.75,20849.333333333336,-11530.583333333336
5327,570.0,37982.0975,-37412.0975
5328,5173.533634253448,9959.06385386608,-4785.530219612632
5329,0.0,19476.690000000002,-19476.690000000002
5330,8047.124999999999,26516.666666666664,-18469.541666666664
5331,14470.833333333334,40058.1275,-25587.294166666667
5332,9827.683615819209,22915.95349705817,-13088.26988123896
5333,5732.333333333333,31785.541666666668,-26053.208333333336
5334,5385.342969385053,37890.92894403611,-32505.585974651058
5335,6450.0,14174.580833333332,-7724.580833333332
5336,1275.0,37671.625,-36396.625
5337,1771.5742057847324,35200.59444194369,-33429.02023615896
5338,8173.926717441552,14434.643492592679,-6260.716775151127
5339,6164.625000000001,41629.35666666667,-35464.73166666667
5340,13716.874999999998,22030.791666666668,-8313.91666666667
5341,819.3749999999999,20518.596666666665,-19699.221666666665
5342,12483.25,47825.244999999995,-35341.994999999995
5343,2333.3333333333335,36770.58,-34437.246666666666
5344,21420.666666666668,42292.74,-20872.07333333333
5345,11050.0,26224.372499999998,-15174.372499999998
5346,3834.933715742511,34486.604415022564,-30651.670699280054
5347,1746.8750000000002,24588.60583333333,-22841.73083333333
5348,11564.864864864865,48821.47373668468,-37256.608871819815
5349,25881.964393163304,45789.95852598492,-19907.994132821615
5350,4433.333333333334,10446.333333333334,-6013.0
5351,269.3498452012384,33367.422951463595,-33098.07310626236
5352,11773.09090909091,33311.31344861133,-21538.222539520415
5353,3748.5,35359.1625,-31610.6625
5354,1594.8155216284988,16437.80073216036,-14842.985210531862
5355,15077.166666666668,25068.666666666664,-9991.499999999996
5356,4881.25,36771.238333333335,-31889.988333333335
5357,4391.666666666666,38407.73416666666,-34016.0675
5358,6438.041666666667,30110.333333333332,-23672.291666666664
5359,14932.254623044095,23727.339548198885,-8795.08492515479
5360,2858.6666666666665,36433.666666666664,-33575.0
5361,3503.4166666666665,40661.692500000005,-37158.27583333334
5362,26886.006300587156,38178.78996456652,-11292.78366397936
5363,1074.6666666666667,23016.0,-21941.333333333332
5364,0.0,27382.008333333335,-27382.008333333335
5365,1146.9469469469468,31549.979993191948,-30403.033046245
5366,5466.666666666666,27898.92676928343,-22432.26010261676
5367,1317.1249999999998,30151.592499999995,-28834.467499999995
5368,20757.63751996806,25871.405507554293,-5113.767987586234
5369,1956.1666666666665,15946.666666666664,-13990.499999999998
5370,9324.0,37588.0375,-28264.0375
5371,0.0,7104.166666666666,-7104.166666666666
5372,1386.6666666666667,17814.583333333332,-16427.916666666664
5373,13758.666666666666,29028.375,-15269.708333333334
5374,2623.4999999999995,19077.421666666665,-16453.921666666665
5375,14708.5939189525,36752.111217799305,-22043.517298846804
5376,10009.976165331233,34392.392007933035,-24382.415842601804
5377,12593.208333333334,26107.9925,-13514.784166666666
5378,7078.63323850166,26373.93380711873,-19295.30056861707
5379,850.0,15630.537178732013,-14780.537178732013
5380,1800.0,34744.3875,-32944.3875
5381,4496.333333333333,25441.457499999997,-20945.124166666665
5382,5582.5,15985.418333333331,-10402.918333333331
5383,14958.333333333332,28567.440833333334,-13609.107500000002
5384,14565.916666666664,27240.940833333334,-12675.02416666667
5385,23662.166666666668,36937.82666666666,-13275.659999999993
5386,12381.666666666668,44035.916666666664,-31654.249999999996
5387,1187.5,8956.249999999998,-7768.749999999998
5388,14470.813181869307,48979.33898341955,-34508.52580155024
5389,766.5362731152205,31961.784005352365,-31195.247732237145
5390,20673.0,25147.5,-4474.5
5391,9432.5,25904.19,-16471.69
5392,0.0,47380.38072611381,-47380.38072611381
5393,22352.916666666668,26411.88666666667,-4058.970000000001
5394,17083.333333333332,26742.825833333332,-9659.4925
5395,2042.1249999999998,25457.033333333333,-23414.908333333333
5396,7988.538938120819,29595.91339162272,-21607.3744535019
5397,560.1019757807521,44683.76203935758,-44123.660063576826
5398,412.5,22661.676158829596,-22249.176158829596
5399,4092.5000000000005,39327.2,-35234.7
5400,9287.422655683975,26677.82281506887,-17390.400159384895
5401,650.0,16474.583333333332,-15824.583333333332
5402,2779.5,10172.5,-7393.0
5403,518.5,19362.329999999998,-18843.829999999998
5404,6003.0,31974.8,-25971.8
5405,16266.666666666668,41690.0475,-25423.380833333333
5406,6979.208333333332,39874.11,-32894.90166666667
5407,3834.2465346106437,15613.791215587942,-11779.544680977298
5408,10583.333333333334,33834.119999999995,-23250.78666666666
5409,3983.3333333333335,16596.541666666668,-12613.208333333334
5410,17966.666666666668,29218.62666666667,-11251.960000000003
5411,1999.5,27174.253333333327,-25174.753333333327
5412,1733.3333333333335,32468.455372134267,-30735.122038800935
5413,1187.5,31414.305000000004,-30226.805000000004
5414,8429.883891343716,38141.055722831894,-29711.17183148818
5415,14604.333333333334,44566.04333333334,-29961.710000000006
5416,1338.7755984689575,16097.421184225885,-14758.645585756927
5417,657.0000000000001,8018.666666666667,-7361.666666666667
5418,5958.972310969115,23757.324601312255,-17798.35229034314
5419,3067.1052631578946,22374.636666666665,-19307.531403508772
5420,18638.333333333332,36641.886666666665,-18003.553333333333
5421,263.5,43039.8475,-42776.3475
5422,5047.0,39359.64083333334,-34312.64083333334
5423,2030.0,25658.539999999997,-23628.539999999997
5424,4425.0,21206.486666666664,-16781.486666666664
5425,7025.375000000001,17875.375,-10850.0
5426,9461.230753748616,47983.577847634704,-38522.347093886085
5427,5211.0,36726.08333333333,-31515.08333333333
5428,10046.083333333334,36002.840000000004,-25956.756666666668
5429,1550.0,29537.917500000003,-27987.917500000003
5430,650.0,26832.620833333334,-26182.620833333334
5431,7902.358683940998,26096.67325648486,-18194.314572543863
5432,9770.833333333334,30632.958333333332,-20862.125
5433,0.0,15361.500000000002,-15361.500000000002
5434,14486.988422597518,17155.011457712524,-2668.0230351150058
5435,2898.0,12669.166666666668,-9771.166666666668
5436,0.0,17336.232979167584,-17336.232979167584
5437,2004.1666666666665,34836.71333333334,-32832.546666666676
5438,2844.0,22128.833333333332,-19284.833333333332
5439,4050.0,18304.664999999997,-14254.664999999997
5440,4750.0,39768.07666666667,-35018.07666666667
5441,984.0,16418.833333333332,-15434.833333333332
5442,1894.75,18724.5,-16829.75
5443,2327.9552715654954,29934.225037480224,-27606.26976591473
5444,8079.750000000001,20993.22,-12913.470000000001
5445,26205.800537379484,34290.910631665334,-8085.11009428585
5446,2085.58329238911,20817.679085538806,-18732.095793149696
5447,6602.5,38176.71,-31574.21
5448,6514.75,37268.45999999999,-30753.709999999992
5449,25953.78586296066,46584.47664638475,-20630.69078342409
5450,7528.797696184305,34962.30836099257,-27433.510664808262
5451,20929.911626874105,35586.75419662766,-14656.842569753557
5452,1191.6666666666667,20476.7325,-19285.06583333333
5453,0.0,13895.583333333334,-13895.583333333334
5454,6045.660884004713,23827.87150215854,-17782.21061815383
5455,5534.7961091982315,40276.02398836332,-34741.22787916509
5456,32590.17909779195,34544.41372037195,-1954.2346225799993
5457,928.6249999999999,28592.89333333334,-27664.26833333334
5458,1498.4378582681827,30757.45827342266,-29259.02041515448
5459,11846.500000000002,29844.249999999996,-17997.749999999993
5460,5958.333333333334,32719.282500000005,-26760.949166666673
5461,15641.666666666664,23511.170000000002,-7869.503333333338
5462,12085.166666666666,33951.635,-21866.468333333338
5463,5812.5,18627.125,-12814.625
5464,2233.42776203966,25126.43249199922,-22893.00472995956
5465,540.0,20941.8375,-20401.8375
5466,23535.416666666664,35609.700000000004,-12074.28333333334
5467,13266.0,45907.12,-32641.120000000003
5468,16656.169985775246,35978.17390152428,-19322.003915749032
5469,1822.166666666667,20599.200833333332,-18777.034166666665
5470,17940.0,44645.012500000004,-26705.012500000004
5471,22200.0,30892.29,-8692.29
5472,10743.95833333333,19340.489999999998,-8596.531666666668
5473,9820.358270848903,22588.822756893846,-12768.464486044943
5474,10481.916666666666,24509.375,-14027.458333333334
5475,4790.6488549618325,22864.86759888969,-18074.218743927857
5476,23950.850825889378,41437.78050516472,-17486.929679275345
5477,12359.548364153627,39797.44410521633,-27437.895741062704
5478,3330.583333333333,30484.941666666666,-27154.358333333334
5479,8447.789612450142,18467.084406443755,-10019.294793993613
5480,2416.666666666667,23820.604166666664,-21403.937499999996
5481,8602.5,27409.67,-18807.17
5482,18126.980198019803,27462.034497535224,-9335.054299515421
5483,5873.207456978968,28953.563511450386,-23080.356054471416
5484,5040.0,31876.019999999997,-26836.019999999997
5485,18691.75,39334.45333333333,-20642.70333333333
5486,7082.125000000001,42330.03749999999,-35247.91249999999
5487,4050.0,23376.02165041773,-19326.02165041773
5488,10007.250000000002,15063.436666666666,-5056.186666666665
5489,19103.55746737907,25316.1824743285,-6212.625006949431
5490,14000.0,23622.245,-9622.244999999999
5491,412.5,19775.91,-19363.41
5492,15494.5,35583.29733333333,-20088.79733333333
