,p2_sum_stats_last
3620,3232.75
3621,3165.0
3622,3197.75
3623,3132.75
3624,3037.75
3625,3270.0
3626,3157.75
3627,2532.75
3628,2067.75
3629,3140.0
3630,3178.25
3631,3080.0
3632,2155.0
3633,3015.0
3634,3227.75
3635,2990.0
3636,3095.0
3637,3232.75
3638,3240.0
3639,3190.5
3640,3115.0
3641,3190.0
3642,3270.0
3643,3135.0
3644,3198.25
3645,3280.0
3646,3020.0
3647,2765.0
3648,3180.0
3649,2270.0
3650,3265.0
3651,3355.5
3652,3270.0
3653,3045.0
3654,1480.0
3655,3132.75
3656,3085.0
3657,3260.5
3658,3190.5
3659,2540.0
3660,2050.0
3661,2750.0
3662,3177.75
3663,2412.75
3664,3230.5
3665,3147.75
3666,3182.75
3667,2672.75
3668,3245.0
3669,3205.0
3670,3110.0
3671,3290.0
3672,3130.0
3673,3027.75
3674,2700.5
3675,2610.0
3676,2522.75
3677,2140.0
3678,1630.0
3679,3052.75
3680,3190.0
3681,1985.0
3682,3237.75
3683,3162.75
3684,2990.0
3685,2515.0
3686,3105.0
3687,2462.75
3688,2670.0
3689,2760.0
3690,3057.75
3691,3132.75
3692,2160.0
3693,3115.0
3694,3070.0
3695,3182.75
3696,2545.0
3697,3140.0
3698,3140.5
3699,3140.0
3700,3045.5
3701,3052.75
3702,3285.0
3703,3135.0
3704,3165.0
3705,2512.75
3706,3132.75
3707,3097.75
3708,3130.5
3709,3177.75
3710,3185.5
3711,3172.75
3712,3157.75
3713,3202.75
3714,3190.0
3715,3035.0
3716,2990.0
3717,2550.0
3718,3130.0
3719,2070.0
3720,3197.75
3721,3075.0
3722,3197.75
3723,3058.25
3724,3145.0
3725,3242.75
3726,3190.0
3727,3245.5
3728,2662.75
3729,3037.75
3730,2555.0
3731,3260.5
3732,3265.0
3733,2040.0
3734,3185.5
3735,2637.75
3736,3022.75
3737,3142.75
3738,2620.0
3739,2550.5
3740,3120.0
3741,3033.25
3742,3185.0
3743,2740.5
3744,3200.5
3745,2705.0
3746,3040.0
3747,3165.0
3748,3110.5
3749,2692.75
3750,2060.0
3751,3215.0
3752,3265.0
3753,3190.0
3754,2750.0
3755,2725.0
3756,3120.0
3757,2647.75
3758,2650.0
3759,3085.0
3760,2615.0
3761,3160.0
3762,3190.0
3763,3245.5
3764,3185.5
3765,2632.75
3766,2630.0
3767,2540.0
3768,3165.0
3769,3178.75
3770,3165.0
3771,3177.75
3772,3085.0
3773,3142.75
3774,3247.75
3775,2655.0
3776,2657.75
3777,2685.0
3778,2990.0
3779,2575.0
3780,2625.0
3781,2065.0
3782,3230.0
3783,2617.75
3784,2740.0
3785,3080.0
3786,3037.75
3787,2557.75
3788,3105.0
3789,3077.75
3790,3205.0
3791,2610.0
3792,3125.0
3793,2680.0
3794,2585.0
3795,3265.0
3796,2760.0
3797,3135.0
3798,2745.5
3799,2695.0
3800,2595.0
3801,3182.75
3802,3265.0
3803,2945.0
3804,3310.5
3805,2797.75
3806,3162.75
3807,2085.0
3808,3097.75
3809,1940.0
3810,3190.0
3811,3190.0
3812,3265.0
3813,3067.75
3814,3182.75
3815,3247.75
3816,2610.5
3817,3190.0
3818,3142.75
3819,3180.0
3820,2697.75
3821,2570.0
3822,3190.0
3823,3177.75
3824,3120.0
3825,3132.75
3826,3110.0
3827,2615.0
3828,3205.5
3829,3045.5
3830,3190.0
3831,2625.0
3832,2135.0
3833,3265.0
3834,2677.75
3835,2990.0
3836,3200.0
3837,3077.75
3838,3270.0
3839,2565.0
3840,3190.5
3841,3190.5
3842,3185.0
3843,2670.0
3844,3150.0
3845,3127.75
3846,3255.0
3847,3135.0
3848,2640.0
3849,2610.0
3850,2630.0
3851,3135.0
3852,2095.0
3853,3185.0
3854,3177.75
3855,3315.0
3856,3010.0
3857,3200.0
3858,2670.0
3859,3225.5
3860,3135.0
3861,3085.0
3862,3200.0
3863,2585.0
3864,3217.75
3865,3075.0
3866,2590.0
3867,3295.0
3868,2665.0
3869,3190.5
3870,3190.0
3871,2730.0
3872,2555.0
3873,3290.0
3874,3205.5
3875,3187.75
3876,3210.0
3877,2670.5
3878,2610.0
3879,3270.0
3880,3152.75
3881,3200.0
3882,2990.0
3883,3142.75
3884,3135.0
3885,2750.0
3886,3157.75
3887,3122.75
3888,3190.0
3889,3210.0
3890,3027.75
3891,3142.75
3892,2667.75
3893,3075.5
3894,3125.5
3895,2155.0
3896,2680.0
3897,2640.0
3898,2562.75
3899,2642.75
3900,3310.5
3901,2657.75
3902,3177.75
3903,3225.0
3904,3132.75
3905,3170.0
3906,3037.75
3907,3202.75
3908,3085.0
3909,3222.75
3910,3220.0
3911,3202.75
3912,3095.0
3913,3045.0
3914,3172.75
3915,3182.75
3916,3197.75
3917,2515.0
3918,2630.0
3919,3165.5
3920,3190.0
3921,2690.0
3922,3185.0
3923,3140.0
3924,3135.0
3925,2615.0
3926,2640.0
3927,3182.75
3928,3142.75
3929,2167.75
3930,3147.75
3931,3140.0
3932,3257.75
3933,3165.0
3934,2555.0
3935,2735.0
3936,3135.0
3937,2662.75
3938,3112.75
3939,3207.75
3940,3045.0
3941,3152.75
3942,3020.0
3943,2625.5
3944,3135.0
3945,2717.75
3946,2515.0
3947,3220.0
3948,3082.75
3949,2820.0
3950,3300.0
3951,3085.0
3952,3162.75
3953,3090.0
3954,3197.75
3955,3255.0
3956,3090.0
3957,2115.0
3958,2772.75
3959,3177.75
3960,3135.0
3961,3177.75
3962,2730.0
3963,3150.0
3964,3085.0
3965,3087.75
3966,3135.0
3967,3330.0
3968,3190.0
3969,2745.0
3970,3190.0
3971,3177.75
3972,3177.75
3973,3272.75
3974,3382.75
3975,2597.75
3976,3135.0
3977,3187.75
3978,3127.75
3979,2620.0
3980,3250.5
3981,3185.5
3982,2670.0
3983,3125.0
3984,2077.75
3985,2510.0
3986,2635.0
3987,3205.5
3988,2790.0
3989,2635.0
3990,3175.0
3991,3265.0
3992,3253.25
3993,3115.0
3994,3270.0
3995,2540.0
3996,3265.0
3997,3097.75
3998,3265.0
3999,2617.75
4000,2057.75
4001,2595.5
4002,2617.75
4003,2630.0
4004,3290.0
4005,3267.75
4006,3040.5
4007,3182.75
4008,3215.0
4009,3090.0
4010,3177.75
4011,3182.75
4012,3207.75
4013,3035.0
4014,2717.75
4015,2200.0
4016,3215.0
4017,3185.5
4018,3027.75
4019,3135.0
4020,2050.0
4021,2120.0
4022,3275.0
4023,2655.5
4024,3170.5
4025,3210.5
4026,2705.0
4027,2620.0
4028,2395.0
4029,3135.0
4030,3135.0
4031,3080.0
4032,2662.75
4033,2990.0
4034,3315.0
4035,3190.0
4036,3005.5
4037,3212.75
4038,2662.75
4039,3220.0
4040,2615.0
4041,3075.0
4042,2980.0
4043,3062.75
4044,2575.0
4045,3202.75
4046,3212.75
4047,3195.5
4048,2637.75
4049,2620.0
4050,3170.0
4051,3177.75
4052,3020.0
4053,2990.0
4054,3020.0
4055,3090.5
4056,2935.0
4057,3218.25
4058,2592.75
4059,2115.5
4060,3375.0
4061,3290.0
4062,2790.0
4063,3257.75
4064,3112.75
4065,3075.0
4066,3095.0
4067,3032.75
4068,3045.0
4069,3165.0
4070,3270.0
4071,2625.0
4072,3155.5
4073,3085.5
4074,3030.0
4075,2745.0
4076,3095.0
4077,3140.0
4078,2100.0
4079,2740.0
4080,3200.0
4081,2615.0
4082,3277.75
4083,3165.0
4084,2740.0
4085,3135.5
4086,3155.0
4087,3197.75
4088,3207.75
4089,2525.0
4090,2115.0
4091,3265.0
4092,3212.75
4093,3177.75
4094,3182.75
4095,3135.0
4096,2990.0
4097,3142.75
4098,3250.0
4099,3207.75
4100,2980.0
4101,3112.75
4102,2165.0
4103,3247.75
4104,3135.0
4105,3252.75
4106,3127.75
4107,3285.0
4108,2495.0
4109,2610.0
4110,3222.75
4111,2697.75
4112,3065.0
4113,3315.0
4114,3190.0
4115,2655.0
4116,3197.75
4117,3132.75
4118,3232.75
4119,2082.75
4120,2717.75
4121,2585.0
4122,3147.75
4123,2060.0
4124,2670.0
4125,2957.75
4126,2595.0
4127,3165.0
4128,3212.75
4129,2715.0
4130,3247.75
4131,3182.75
4132,3275.0
4133,2725.0
4134,3072.75
4135,3270.0
4136,3117.75
4137,3270.5
4138,2732.75
4139,3212.75
4140,3190.0
4141,3125.5
4142,3190.0
4143,2547.75
4144,2687.75
4145,3222.75
4146,3197.75
4147,3300.0
4148,3205.0
4149,3205.0
4150,3065.0
4151,3290.0
4152,2705.0
4153,3205.0
4154,3180.0
4155,3187.75
4156,3012.75
4157,2545.0
4158,2675.0
4159,3295.0
4160,2055.0
4161,3287.75
4162,2730.0
4163,3142.75
4164,3227.75
4165,2640.0
4166,2620.0
4167,3240.0
4168,3242.75
4169,3217.75
4170,2220.0
4171,3237.75
4172,3077.75
4173,3130.0
4174,2655.0
4175,3260.0
4176,2125.0
4177,2705.0
4178,3202.75
4179,3157.75
4180,2587.75
4181,3272.75
4182,2615.0
4183,2627.75
4184,2675.0
4185,3212.75
4186,3187.75
4187,3032.75
4188,3132.75
4189,3190.0
4190,2677.75
4191,3132.75
4192,3217.75
4193,2500.0
4194,3182.75
4195,3032.75
4196,3340.0
4197,3135.0
4198,1710.0
4199,2195.0
4200,3122.75
4201,2135.0
4202,2615.0
4203,2655.0
4204,2657.75
4205,3052.75
4206,3265.0
4207,2010.0
4208,2610.0
4209,2640.0
4210,2602.75
4211,2645.0
4212,3190.5
4213,3265.0
4214,2692.75
4215,3242.75
4216,2645.0
4217,2630.0
4218,3077.75
4219,3025.5
4220,3178.25
4221,3165.0
4222,3145.5
4223,2655.0
4224,3142.75
4225,3137.75
4226,3032.75
4227,3197.75
4228,3102.75
4229,3195.5
4230,3150.0
4231,2980.0
4232,2997.75
4233,3190.0
4234,3152.75
4235,3165.0
4236,3177.75
4237,3185.5
4238,3190.5
4239,3125.0
4240,2150.0
4241,3260.5
4242,2610.0
4243,3190.0
4244,3212.75
4245,3295.0
4246,3190.0
4247,2555.0
4248,2737.75
4249,3088.25
4250,2615.0
4251,3177.75
4252,1625.0
4253,2447.75
4254,3122.75
4255,2617.75
4256,3230.5
4257,3182.75
4258,2610.0
4259,3177.75
4260,2790.0
4261,3032.75
4262,3172.75
4263,2737.75
4264,3217.75
4265,3182.75
4266,3140.0
4267,3105.0
4268,2700.0
4269,2695.0
4270,3300.0
4271,3037.75
4272,3190.0
4273,2840.0
4274,3225.0
4275,3182.75
4276,2602.75
4277,3295.0
4278,1620.0
4279,3182.75
4280,2757.75
4281,2775.0
4282,3198.25
4283,3142.75
4284,2685.0
4285,3195.0
4286,3092.75
4287,2155.0
4288,3125.0
4289,2715.0
4290,2582.75
4291,3145.0
4292,3205.0
4293,3182.75
4294,1960.0
4295,3115.0
4296,2615.0
4297,3130.0
4298,1985.0
4299,2750.0
4300,3147.75
4301,3177.75
4302,3045.0
4303,3265.0
4304,2555.0
4305,2690.0
4306,2555.0
4307,2545.0
4308,3125.5
4309,3167.75
4310,3182.75
4311,3075.0
4312,3155.0
4313,2155.0
4314,3125.0
4315,3225.0
4316,2607.75
4317,3215.5
4318,3177.75
4319,3167.75
4320,2625.0
4321,3165.0
4322,1690.0
4323,3190.0
4324,3030.0
4325,3170.0
4326,3165.0
4327,2090.0
4328,3142.75
4329,3165.0
4330,2515.0
4331,3265.0
4332,2170.0
4333,3232.75
4334,3065.5
4335,3065.5
4336,3230.0
4337,2070.0
4338,3207.75
4339,3225.0
4340,3015.0
4341,3120.0
4342,3140.5
4343,3102.75
4344,3135.5
4345,3177.75
4346,3172.75
4347,3270.0
4348,2697.75
4349,2697.75
4350,3180.0
4351,2675.0
4352,3297.75
4353,3182.75
4354,3025.0
4355,3247.75
4356,3165.0
4357,2705.0
4358,3157.75
4359,2077.75
4360,2515.0
4361,2690.0
4362,3277.75
4363,2152.75
4364,3200.0
4365,3275.0
4366,3168.25
4367,3190.0
4368,3177.75
4369,3200.0
4370,2605.5
4371,3127.75
4372,2625.5
4373,3085.0
4374,2597.75
4375,2585.0
4376,3130.5
4377,3125.0
4378,3195.5
4379,3035.0
4380,3190.0
4381,3125.0
4382,3140.0
4383,3207.75
4384,2515.0
4385,3125.0
4386,2500.0
4387,3182.75
4388,2765.0
4389,3205.5
4390,2637.75
4391,2692.75
4392,3210.0
4393,3107.75
4394,2657.75
4395,3072.75
4396,3125.0
4397,2745.0
4398,3265.0
4399,3270.0
4400,3112.75
4401,2677.75
4402,3045.0
4403,3207.75
4404,3160.5
4405,3197.75
4406,2687.75
4407,2685.0
4408,3255.0
4409,3067.75
4410,2737.75
4411,3090.0
4412,3147.75
4413,3197.75
4414,3242.75
4415,3035.0
4416,2695.0
4417,2632.75
4418,2695.0
4419,2635.0
4420,3037.75
4421,2560.0
4422,3177.75
4423,2582.75
4424,3140.0
4425,2565.0
4426,3197.75
4427,3182.75
4428,3015.5
4429,3165.0
4430,3240.0
4431,2682.75
4432,1525.0
4433,3167.75
4434,3120.0
4435,3170.5
4436,3130.0
4437,3172.75
4438,3180.0
4439,2470.0
4440,3135.0
4441,2590.0
4442,3157.75
4443,3087.75
4444,2002.75
4445,2165.0
4446,3135.0
4447,3270.0
4448,3282.75
4449,3265.0
4450,3102.75
4451,3285.0
4452,2565.0
4453,2752.75
4454,3197.75
4455,2130.0
4456,2690.0
4457,3315.0
4458,3177.75
4459,3200.0
4460,1640.0
4461,3117.75
4462,3142.75
4463,3165.0
4464,3097.75
4465,1560.0
4466,3232.75
4467,3160.0
4468,3065.0
4469,3177.75
4470,3325.0
4471,2557.75
4472,3082.75
4473,2997.75
4474,3140.0
4475,3262.75
4476,3205.0
4477,3182.75
4478,3165.5
4479,2670.0
4480,3082.75
4481,3100.0
4482,2590.0
4483,3172.75
4484,3270.0
4485,2642.75
4486,2697.75
4487,2782.75
4488,3247.75
4489,2620.0
4490,3285.0
4491,2505.0
4492,3142.75
4493,2610.0
4494,2605.0
4495,2637.75
4496,3077.75
4497,3170.5
4498,2585.0
4499,3295.0
4500,3205.0
4501,2140.0
4502,3165.0
4503,3152.75
4504,3060.0
4505,2680.0
4506,3190.5
4507,2160.0
4508,3337.75
4509,3287.75
4510,3245.0
4511,3177.75
4512,3037.75
4513,2750.0
4514,3140.0
4515,3165.0
4516,3162.75
4517,3177.75
4518,3270.0
4519,3172.75
4520,2167.75
4521,3190.0
4522,2650.5
4523,3190.0
4524,3207.75
4525,3075.0
4526,2670.0
4527,2695.0
4528,3420.0
4529,3190.0
4530,2985.0
4531,2997.75
4532,2585.0
4533,3182.75
4534,3190.0
4535,3197.75
4536,3240.5
4537,3165.0
4538,3162.75
4539,2637.75
4540,3170.0
4541,2670.0
4542,3197.75
4543,3385.0
4544,2627.75
4545,2637.75
4546,3000.0
4547,3190.5
4548,2720.0
4549,3125.0
4550,3182.75
4551,3045.0
4552,3135.0
4553,2715.0
4554,2597.75
4555,3305.0
4556,2980.0
4557,3145.0
4558,3190.0
4559,3165.0
4560,2620.0
4561,3262.75
4562,3195.0
4563,2642.75
4564,3140.0
4565,3110.0
4566,2725.0
4567,3097.75
4568,3085.5
4569,2495.0
4570,2462.75
4571,3225.0
4572,2725.0
4573,3175.5
4574,3315.0
4575,3220.0
4576,2510.0
4577,2672.75
4578,3140.0
4579,3175.0
4580,3215.0
4581,2607.75
4582,2947.75
4583,3135.0
4584,3133.25
4585,3135.0
4586,3167.75
4587,2700.0
4588,3125.0
4589,3160.0
4590,3222.75
4591,2705.0
4592,3135.0
4593,3190.0
4594,2495.0
4595,2132.75
4596,3135.5
4597,3197.75
4598,2635.0
4599,2990.0
4600,3292.75
4601,2967.75
4602,3020.0
4603,2497.75
4604,3190.0
4605,3190.0
4606,2737.75
4607,3250.0
4608,3065.0
4609,3175.5
4610,3165.0
4611,2745.0
4612,3147.75
4613,3182.75
4614,1640.0
4615,3207.75
4616,3210.0
4617,3067.75
4618,2605.0
4619,3167.75
4620,3147.75
4621,3190.5
4622,3072.75
4623,3155.0
4624,3190.0
4625,3190.0
4626,3102.75
4627,2620.0
4628,2605.0
4629,2155.0
4630,3045.0
4631,3172.75
4632,2775.0
4633,3195.0
4634,2775.0
4635,2732.75
4636,3022.75
4637,3250.0
4638,3177.75
4639,3200.0
4640,3185.0
4641,3185.0
4642,3132.75
4643,3150.5
4644,3200.0
4645,2145.0
4646,3135.0
4647,3190.0
4648,2685.0
4649,3163.25
4650,3052.75
4651,3075.0
4652,1900.0
4653,2620.0
4654,3290.0
4655,3085.0
4656,2990.0
4657,2815.0
4658,3162.75
4659,2675.0
4660,3205.5
4661,3302.75
4662,3182.75
4663,3240.0
4664,3165.0
4665,3198.25
4666,2135.0
4667,2500.0
4668,2600.0
4669,2997.75
4670,3142.75
4671,3130.0
4672,3142.75
4673,3240.0
4674,3165.0
4675,3000.0
4676,3202.75
4677,3255.0
4678,3277.75
4679,3215.5
4680,2610.5
4681,3102.75
4682,2640.0
4683,3135.5
4684,2610.0
4685,2565.0
4686,3125.0
4687,2692.75
4688,3205.0
4689,3165.0
4690,3170.0
4691,3175.0
4692,3125.5
4693,3225.5
4694,2782.75
4695,2560.0
4696,3292.75
4697,3135.0
4698,2515.0
4699,3142.75
4700,2235.0
4701,2480.5
4702,3205.0
4703,2605.5
4704,3125.0
4705,2145.0
4706,3182.75
4707,3260.5
4708,3190.5
4709,3193.25
4710,3135.0
4711,3125.0
4712,3085.0
4713,3182.75
4714,3170.5
4715,3160.0
4716,2585.0
4717,3200.0
4718,3105.0
4719,3135.0
4720,3105.0
4721,3185.5
4722,3277.75
4723,2585.0
4724,2645.0
4725,3187.75
4726,2592.75
4727,3077.75
4728,2690.0
4729,3175.0
4730,3177.75
4731,3135.0
4732,2620.0
4733,3095.5
4734,1545.0
4735,3175.0
4736,2630.0
4737,3100.5
4738,3122.75
4739,3020.0
4740,2710.0
4741,2712.75
4742,3215.0
4743,3247.75
4744,3180.0
4745,3217.75
4746,3155.0
4747,3137.75
4748,3197.75
4749,3052.75
4750,3190.0
4751,1620.0
4752,2995.0
4753,3130.0
4754,2535.0
4755,2510.0
4756,3295.0
4757,2615.0
4758,3237.75
4759,3040.0
4760,3157.75
4761,2677.75
4762,2130.0
4763,3150.0
4764,3200.5
4765,2715.0
4766,3192.75
4767,3190.0
4768,3130.5
4769,3197.75
4770,3102.75
4771,2650.0
4772,3190.0
4773,3125.0
4774,2680.0
4775,3020.0
4776,2060.0
4777,2722.75
4778,3165.0
4779,3262.75
4780,1945.0
4781,3327.75
4782,3135.0
4783,3050.5
4784,2615.0
4785,2635.5
4786,2940.0
4787,2010.0
4788,2612.75
4789,2025.0
4790,3190.0
4791,3152.75
4792,3020.0
4793,3040.5
4794,2625.0
4795,3197.75
4796,3120.5
4797,3232.75
4798,2932.75
4799,3135.0
4800,2165.0
4801,2552.75
4802,3275.0
4803,2512.75
4804,2540.0
4805,2585.0
4806,3265.0
4807,2655.0
4808,3020.0
4809,3102.75
4810,3147.75
4811,3118.25
4812,3137.75
4813,3095.0
4814,3315.0
4815,2670.0
4816,2670.0
4817,3075.5
4818,3190.0
4819,3122.75
4820,3210.0
4821,3100.0
4822,3190.0
4823,3182.75
4824,3182.75
4825,3142.75
4826,3190.0
4827,3212.75
4828,3157.75
4829,3235.0
4830,2080.0
4831,3030.5
4832,3155.0
4833,3265.0
4834,3295.0
4835,3192.75
4836,2555.0
4837,3207.75
4838,3165.0
4839,2640.0
4840,2745.0
4841,3090.5
4842,3125.0
4843,2070.0
4844,3280.0
4845,3095.0
4846,3272.75
4847,3220.5
4848,3142.75
4849,3085.0
4850,3242.75
4851,3165.0
4852,3197.75
4853,3270.0
4854,3177.75
4855,3190.0
4856,2125.0
4857,3177.75
4858,2605.0
4859,3085.0
4860,2650.0
4861,3032.75
4862,2707.75
4863,3175.0
4864,2582.75
4865,3217.75
4866,2160.0
4867,3272.75
4868,3025.0
4869,3133.25
4870,2590.0
4871,3210.5
4872,3070.0
4873,3195.0
4874,3175.0
4875,2585.0
4876,3192.75
4877,1535.0
4878,2647.75
4879,3050.0
4880,2700.0
4881,3212.75
4882,3285.0
4883,3202.75
4884,2965.5
4885,3250.5
4886,3230.0
4887,3092.75
4888,2657.75
4889,3157.75
4890,3095.0
4891,3242.75
4892,3130.5
4893,2650.0
4894,2540.0
4895,3125.0
4896,2740.0
4897,2602.75
4898,3142.75
4899,2727.75
4900,2615.0
4901,3155.0
4902,2580.0
4903,3237.75
4904,2075.0
4905,3132.75
4906,3177.75
4907,3105.0
4908,3132.75
4909,3025.0
4910,3160.0
4911,2935.0
4912,2640.0
4913,3135.0
4914,2645.0
4915,3185.5
4916,2005.0
4917,3130.0
4918,3177.75
4919,3340.0
4920,3320.0
4921,3032.75
4922,3270.0
4923,3125.0
4924,3135.0
4925,3292.75
4926,3077.75
4927,2610.0
4928,2555.0
4929,2497.75
4930,2572.75
4931,3245.0
4932,3085.0
4933,2662.75
4934,2440.0
4935,2525.0
4936,2620.0
4937,3167.75
4938,3075.0
4939,3020.0
4940,2720.0
4941,3150.0
4942,3172.75
4943,3227.75
4944,2560.0
4945,2140.0
4946,2613.25
4947,2535.0
4948,3120.5
4949,3147.75
4950,3155.5
4951,3182.75
4952,3182.75
4953,3215.0
4954,2997.75
4955,3255.0
4956,3190.5
4957,2690.0
4958,2712.75
4959,3285.0
4960,3197.75
4961,2725.0
4962,3220.0
4963,2560.0
4964,2655.0
4965,2730.0
4966,3185.0
4967,3112.75
4968,3112.75
4969,3135.0
4970,3135.5
4971,3125.0
4972,3197.75
4973,2605.0
4974,3095.0
4975,2527.75
4976,3182.75
4977,2737.75
4978,3095.0
4979,2100.0
4980,3157.75
4981,2170.0
4982,2505.0
4983,2675.0
4984,3215.0
4985,1380.0
4986,3067.75
4987,3120.0
4988,3215.0
4989,3142.75
4990,3212.75
4991,3025.5
4992,3265.0
4993,3177.75
4994,2685.0
4995,2675.5
4996,2740.0
4997,3200.0
4998,3190.0
4999,3025.0
5000,2695.5
5001,2537.75
5002,2645.0
5003,3165.0
5004,2625.5
5005,2530.0
5006,2690.5
5007,3207.75
5008,2720.0
5009,3227.75
5010,3182.75
5011,3185.0
5012,3185.5
5013,2627.75
5014,3150.0
5015,3050.0
5016,3270.0
5017,3210.5
5018,3125.0
5019,3285.0
5020,3115.0
5021,2105.0
5022,3090.0
5023,3145.5
5024,3222.75
5025,3207.75
5026,3177.75
5027,3125.5
5028,3040.5
5029,3207.75
5030,3127.75
5031,3252.75
5032,2582.75
5033,3197.75
5034,2712.75
5035,2620.0
5036,3220.5
5037,3158.25
5038,3207.75
5039,2505.0
5040,3035.0
5041,3041.0
5042,3270.0
5043,3178.25
5044,2505.5
5045,3182.75
5046,3162.75
5047,3207.75
5048,3040.5
5049,3022.75
5050,3190.0
5051,3175.5
5052,2665.5
5053,2665.0
5054,3253.25
5055,3175.5
5056,3277.75
5057,2677.75
5058,3182.75
5059,2682.75
5060,3145.5
5061,3135.0
5062,3085.0
5063,3130.5
5064,3188.25
5065,2562.75
5066,3197.75
5067,2520.0
5068,3182.75
5069,2135.0
5070,2710.5
5071,2537.75
5072,3267.75
5073,3270.0
5074,3182.75
5075,3185.5
5076,3215.5
5077,3177.75
5078,3265.5
5079,3325.5
5080,3135.0
5081,3207.75
5082,3297.75
5083,2755.5
5084,3135.5
5085,2997.75
5086,2695.0
5087,3205.0
5088,3177.75
5089,2990.0
5090,2610.5
5091,3232.75
5092,3190.5
5093,3200.0
5094,2707.75
5095,3223.25
5096,3270.0
5097,2695.5
5098,2597.75
5099,3190.0
5100,3177.75
5101,3177.75
5102,2670.0
5103,2987.75
5104,3170.5
5105,3200.0
5106,2650.5
5107,3265.5
5108,3237.75
5109,3182.75
5110,2050.0
5111,3195.5
5112,3287.75
5113,3205.0
5114,3185.5
5115,3190.5
5116,2575.0
5117,3222.75
5118,3140.0
5119,3118.25
5120,2537.75
5121,3267.75
5122,3132.75
5123,3255.5
5124,3165.0
5125,3152.75
5126,3205.5
5127,3200.0
5128,3275.0
5129,3045.5
5130,2550.5
5131,2610.0
5132,3177.75
5133,3207.75
5134,3177.75
5135,2505.0
5136,3077.75
5137,3125.5
5138,3190.0
5139,3205.0
5140,3207.75
5141,3025.5
5142,3227.75
5143,3146.0
5144,2582.75
5145,3145.5
5146,3177.75
5147,2625.0
5148,3145.5
5149,2980.5
5150,3025.5
5151,2700.0
5152,3185.5
5153,3277.75
5154,2632.75
5155,3122.75
5156,2695.0
5157,3190.5
5158,2642.75
5159,3160.0
5160,3270.0
5161,3152.75
5162,3170.5
5163,3090.0
5164,3058.25
5165,3315.0
5166,3185.5
5167,3032.75
5168,3042.75
5169,3137.75
5170,3085.0
5171,3177.75
5172,3017.75
5173,2470.0
5174,3178.25
5175,3037.75
5176,3232.75
5177,2640.5
5178,3033.25
5179,2582.75
5180,2137.75
5181,3082.75
5182,3125.0
5183,2590.0
5184,2690.5
5185,3110.0
5186,3165.5
5187,3235.0
5188,3042.75
5189,2190.0
5190,3082.75
5191,3182.75
5192,3057.75
5193,3085.5
5194,2925.0
5195,3137.75
5196,3190.5
5197,2762.75
5198,3227.75
5199,2625.5
5200,3205.0
5201,2020.0
5202,3182.75
5203,3270.0
5204,2122.75
5205,3285.0
5206,3210.0
5207,3135.0
5208,3362.75
5209,2617.75
5210,3152.75
5211,3155.5
5212,3227.75
5213,3207.75
5214,2915.0
5215,2630.5
5216,2457.75
5217,3307.75
5218,2505.5
5219,3170.5
5220,3190.0
5221,3177.75
5222,3300.0
5223,2602.75
5224,3093.25
5225,3330.0
5226,3277.75
5227,3217.75
5228,2545.5
5229,3025.5
5230,3115.0
5231,2625.0
5232,3220.5
5233,2502.75
5234,3112.75
5235,2600.0
5236,2667.75
5237,3067.75
5238,3292.75
5239,2990.0
5240,3280.5
5241,3103.25
5242,3165.0
5243,3162.75
5244,2525.0
5245,3177.75
5246,3197.75
5247,2195.0
5248,2110.0
5249,3037.75
5250,3212.75
5251,3250.5
5252,3165.0
5253,1975.0
5254,2575.5
5255,3205.5
5256,3197.75
5257,3200.0
5258,3118.25
5259,2737.75
5260,3155.0
5261,3182.75
5262,3211.0
5263,2730.5
5264,3210.0
5265,2680.5
5266,3230.0
5267,3085.5
5268,3140.0
5269,3165.0
5270,3190.5
5271,3160.0
5272,3197.75
5273,3137.75
5274,3085.5
5275,3185.5
5276,3185.5
5277,3173.25
5278,3220.5
5279,3227.75
5280,3315.0
5281,3255.5
5282,3090.5
5283,3223.25
5284,3207.75
5285,2650.5
5286,3125.0
5287,3205.0
5288,2655.0
5289,3080.5
5290,2665.5
5291,2745.5
5292,3097.75
5293,2690.5
5294,3190.5
5295,3190.5
5296,2045.0
5297,3272.75
5298,3230.5
5299,3265.0
5300,3127.75
5301,3190.0
5302,3177.75
5303,3332.75
5304,3292.75
5305,3040.5
5306,3138.25
5307,3223.25
5308,2505.5
5309,2685.0
5310,2112.75
5311,3085.5
5312,2712.75
5313,3325.5
5314,3277.75
5315,3050.5
5316,3272.75
5317,3190.0
5318,3185.5
5319,2105.0
5320,2967.75
5321,3092.75
5322,3207.75
5323,3272.75
5324,3110.5
5325,3272.75
5326,3270.0
5327,3217.75
5328,2265.0
5329,2750.5
5330,3165.0
5331,3212.75
5332,2687.75
5333,3135.0
5334,3033.25
5335,2692.75
5336,3025.0
5337,3077.75
5338,2635.0
5339,3152.75
5340,2615.0
5341,2677.75
5342,3160.5
5343,3257.75
5344,3095.5
5345,3172.75
5346,3113.25
5347,3207.75
5348,3135.0
5349,3185.5
5350,2680.0
5351,3205.0
5352,3060.5
5353,3057.75
5354,3292.75
5355,2705.0
5356,3110.5
5357,3127.75
5358,2595.0
5359,3172.75
5360,3182.75
5361,3197.75
5362,3132.75
5363,2760.0
5364,3242.75
5365,3190.5
5366,2682.75
5367,3177.75
