,p1_spd_trend,p2_spd_trend,spd_trend_diff
6032,-65.83333333333333,0.0,-65.83333333333333
6033,-65.83333333333333,-30.0,-35.83333333333333
6034,-37.5,0.0,-37.5
6035,-81.66666666666667,0.0,-81.66666666666667
6036,-54.166666666666664,0.0,-54.166666666666664
6037,-52.49999999999999,-16.66666666666667,-35.83333333333332
6038,-104.16666666666667,0.0,-104.16666666666667
6039,-33.33333333333333,-10.833333333333343,-22.499999999999986
6040,-70.83333333333334,-49.16666666666667,-21.66666666666667
6041,-17.5,0.0,-17.5
6042,-54.166666666666664,0.0,-54.166666666666664
6043,-103.33333333333333,-10.833333333333329,-92.5
6044,-36.66666666666666,0.0,-36.66666666666666
6045,-59.16666666666667,0.0,-59.16666666666667
6046,-38.33333333333333,-9.166666666666671,-29.166666666666657
6047,-68.33333333333333,0.0,-68.33333333333333
6048,0.0,0.0,0.0
6049,-20.83333333333333,0.0,-20.83333333333333
6050,-67.5,0.0,-67.5
6051,-22.5,0.0,-22.5
6052,-37.5,0.0,-37.5
6053,-10.833333333333329,0.0,-10.833333333333329
6054,-98.33333333333333,-20.83333333333333,-77.5
6055,-63.33333333333333,0.0,-63.33333333333333
6056,-85.0,-20.83333333333333,-64.16666666666667
6057,-55.0,0.0,-55.0
6058,-66.66666666666666,0.0,-66.66666666666666
6059,-81.66666666666666,-20.83333333333333,-60.83333333333333
6060,-72.5,-31.66666666666667,-40.83333333333333
6061,-36.666666666666664,0.0,-36.666666666666664
6062,-79.16666666666667,-28.333333333333336,-50.833333333333336
6063,-39.166666666666664,0.0,-39.166666666666664
6064,-85.0,0.0,-85.0
6065,-21.66666666666667,0.0,-21.66666666666667
6066,-17.5,0.0,-17.5
6067,-56.666666666666664,-10.833333333333329,-45.833333333333336
6068,-71.66666666666667,0.0,-71.66666666666667
6069,-84.16666666666666,0.0,-84.16666666666666
6070,-56.666666666666664,-9.166666666666657,-47.50000000000001
6071,-36.66666666666667,0.0,-36.66666666666667
6072,-44.99999999999999,0.0,-44.99999999999999
6073,-17.5,0.0,-17.5
6074,-54.16666666666667,0.0,-54.16666666666667
6075,-64.16666666666667,0.0,-64.16666666666667
6076,-59.16666666666667,0.0,-59.16666666666667
6077,-17.5,0.0,-17.5
6078,-10.833333333333343,-17.5,6.666666666666657
6079,-41.666666666666664,0.0,-41.666666666666664
6080,-33.333333333333336,0.0,-33.333333333333336
6081,-56.66666666666667,0.0,-56.66666666666667
6082,-44.166666666666664,0.0,-44.166666666666664
6083,0.0,0.0,0.0
6084,0.0,0.0,0.0
6085,-69.16666666666666,0.0,-69.16666666666666
6086,-55.83333333333333,0.0,-55.83333333333333
6087,-71.66666666666667,-33.33333333333334,-38.33333333333333
6088,-27.5,0.0,-27.5
6089,-72.5,-21.66666666666667,-50.83333333333333
6090,-76.66666666666667,-28.333333333333343,-48.33333333333333
6091,-31.66666666666667,-20.833333333333343,-10.833333333333329
6092,-76.66666666666666,-32.5,-44.16666666666666
6093,-74.16666666666667,0.0,-74.16666666666667
6094,-54.16666666666667,-20.833333333333343,-33.33333333333333
6095,-30.83333333333333,0.0,-30.83333333333333
6096,-20.83333333333333,0.0,-20.83333333333333
6097,-55.00000000000001,0.0,-55.00000000000001
6098,-53.33333333333333,-20.83333333333333,-32.5
6099,-50.83333333333333,-22.5,-28.33333333333333
6100,-62.50000000000001,0.0,-62.50000000000001
6101,-55.00000000000001,-10.833333333333329,-44.16666666666668
6102,-54.16666666666667,0.0,-54.16666666666667
6103,-43.333333333333336,0.0,-43.333333333333336
6104,-39.166666666666664,0.0,-39.166666666666664
6105,-43.333333333333336,0.0,-43.333333333333336
6106,-76.66666666666667,0.0,-76.66666666666667
6107,-44.99999999999999,-10.833333333333343,-34.16666666666665
6108,-87.5,-10.833333333333329,-76.66666666666667
6109,-40.833333333333336,0.0,-40.833333333333336
6110,-70.0,0.0,-70.0
6111,-38.333333333333336,-43.33333333333333,4.999999999999993
6112,-70.0,-22.5,-47.5
6113,-35.833333333333336,0.0,-35.833333333333336
6114,-54.166666666666664,-11.666666666666671,-42.49999999999999
6115,-42.50000000000001,0.0,-42.50000000000001
6116,-65.83333333333333,0.0,-65.83333333333333
6117,-91.66666666666666,-20.833333333333343,-70.83333333333331
6118,-87.5,0.0,-87.5
6119,-74.16666666666667,0.0,-74.16666666666667
6120,-71.66666666666667,0.0,-71.66666666666667
6121,-67.5,0.0,-67.5
6122,-83.33333333333333,0.0,-83.33333333333333
6123,-65.83333333333333,-31.66666666666667,-34.16666666666666
6124,-67.5,0.0,-67.5
6125,-62.5,0.0,-62.5
6126,0.0,0.0,0.0
6127,-20.833333333333343,0.0,-20.833333333333343
6128,-60.83333333333333,0.0,-60.83333333333333
6129,-49.166666666666664,0.0,-49.166666666666664
6130,-66.66666666666666,0.0,-66.66666666666666
6131,-62.5,0.0,-62.5
6132,-27.5,0.0,-27.5
6133,-34.166666666666664,0.0,-34.166666666666664
6134,-9.166666666666671,0.0,-9.166666666666671
6135,-35.0,0.0,-35.0
6136,-56.666666666666664,0.0,-56.666666666666664
6137,-28.333333333333336,0.0,-28.333333333333336
6138,-88.33333333333333,0.0,-88.33333333333333
6139,-47.49999999999999,0.0,-47.49999999999999
6140,-50.0,-17.5,-32.5
6141,-20.83333333333333,0.0,-20.83333333333333
6142,-75.83333333333333,0.0,-75.83333333333333
6143,-59.16666666666667,-10.833333333333329,-48.33333333333334
6144,-62.5,0.0,-62.5
6145,-85.83333333333333,-39.166666666666664,-46.666666666666664
6146,-50.00000000000001,0.0,-50.00000000000001
6147,-80.0,0.0,-80.0
6148,-17.5,0.0,-17.5
6149,-52.49999999999999,0.0,-52.49999999999999
6150,-84.16666666666667,-20.833333333333343,-63.33333333333333
6151,-10.833333333333329,0.0,-10.833333333333329
6152,-49.166666666666664,0.0,-49.166666666666664
6153,-47.5,0.0,-47.5
6154,-80.0,0.0,-80.0
6155,-84.16666666666667,0.0,-84.16666666666667
6156,-43.33333333333333,0.0,-43.33333333333333
6157,-31.66666666666667,0.0,-31.66666666666667
6158,-48.33333333333333,0.0,-48.33333333333333
6159,-90.83333333333333,-20.833333333333343,-69.99999999999999
6160,-75.83333333333333,0.0,-75.83333333333333
6161,-18.33333333333333,0.0,-18.33333333333333
6162,-55.83333333333333,0.0,-55.83333333333333
6163,-44.166666666666664,0.0,-44.166666666666664
6164,-17.5,0.0,-17.5
6165,-104.16666666666667,-31.666666666666664,-72.5
6166,-61.66666666666667,-20.83333333333333,-40.83333333333334
6167,-59.166666666666664,-20.83333333333333,-38.333333333333336
6168,-26.66666666666667,-10.833333333333329,-15.833333333333343
6169,-17.5,0.0,-17.5
6170,-27.5,0.0,-27.5
6171,-82.5,0.0,-82.5
6172,-44.166666666666664,0.0,-44.166666666666664
6173,-60.00000000000001,0.0,-60.00000000000001
6174,-22.500000000000007,0.0,-22.500000000000007
6175,-38.333333333333336,-38.333333333333336,0.0
6176,-53.33333333333333,0.0,-53.33333333333333
6177,-42.5,0.0,-42.5
6178,-34.166666666666664,0.0,-34.166666666666664
6179,-60.833333333333336,0.0,-60.833333333333336
6180,-28.33333333333333,-11.666666666666671,-16.666666666666657
6181,-31.666666666666657,0.0,-31.666666666666657
6182,-38.333333333333336,0.0,-38.333333333333336
6183,-65.83333333333333,-28.333333333333343,-37.499999999999986
6184,-96.66666666666666,-31.66666666666667,-64.99999999999999
6185,-32.50000000000001,0.0,-32.50000000000001
6186,-40.0,0.0,-40.0
6187,-34.16666666666667,0.0,-34.16666666666667
6188,-60.83333333333333,-20.83333333333333,-40.0
6189,-65.83333333333333,0.0,-65.83333333333333
6190,-55.83333333333333,0.0,-55.83333333333333
6191,-33.33333333333333,0.0,-33.33333333333333
6192,-40.83333333333333,-22.5,-18.33333333333333
6193,-85.0,0.0,-85.0
6194,-20.83333333333333,0.0,-20.83333333333333
6195,-54.99999999999999,-22.5,-32.49999999999999
6196,-62.50000000000001,0.0,-62.50000000000001
6197,-21.66666666666667,0.0,-21.66666666666667
6198,-33.33333333333333,0.0,-33.33333333333333
6199,-57.5,0.0,-57.5
6200,-65.0,0.0,-65.0
6201,-60.83333333333333,-20.833333333333343,-39.999999999999986
6202,-40.0,0.0,-40.0
6203,-76.66666666666667,-10.833333333333329,-65.83333333333334
6204,-82.5,-10.833333333333343,-71.66666666666666
6205,-16.66666666666667,0.0,-16.66666666666667
6206,-62.5,0.0,-62.5
6207,-28.33333333333333,-10.833333333333329,-17.5
6208,-17.5,0.0,-17.5
6209,-43.333333333333336,-9.166666666666671,-34.166666666666664
6210,0.0,0.0,0.0
6211,-38.333333333333336,0.0,-38.333333333333336
6212,-41.666666666666664,0.0,-41.666666666666664
6213,-54.166666666666664,0.0,-54.166666666666664
6214,-66.66666666666667,0.0,-66.66666666666667
6215,-59.16666666666667,0.0,-59.16666666666667
6216,-61.666666666666664,0.0,-61.666666666666664
6217,-22.5,0.0,-22.5
6218,-55.833333333333336,0.0,-55.833333333333336
6219,-10.833333333333329,0.0,-10.833333333333329
6220,-37.5,-10.833333333333343,-26.666666666666657
6221,-22.5,0.0,-22.5
6222,-43.333333333333336,0.0,-43.333333333333336
6223,-50.833333333333336,-10.833333333333329,-40.00000000000001
6224,-53.333333333333336,0.0,-53.333333333333336
6225,-60.83333333333333,0.0,-60.83333333333333
6226,-16.66666666666667,0.0,-16.66666666666667
6227,-22.5,0.0,-22.5
6228,-60.83333333333333,0.0,-60.83333333333333
6229,-52.5,0.0,-52.5
6230,-32.5,-17.5,-15.0
6231,-49.99999999999999,0.0,-49.99999999999999
6232,-83.33333333333333,0.0,-83.33333333333333
6233,0.0,0.0,0.0
6234,-47.5,0.0,-47.5
6235,-37.49999999999999,0.0,-37.49999999999999
6236,-27.5,0.0,-27.5
6237,-31.666666666666664,0.0,-31.666666666666664
6238,-76.66666666666666,0.0,-76.66666666666666
6239,-58.33333333333334,0.0,-58.33333333333334
6240,-40.0,0.0,-40.0
6241,-38.33333333333333,0.0,-38.33333333333333
6242,-43.333333333333336,0.0,-43.333333333333336
6243,-16.666666666666664,0.0,-16.666666666666664
6244,0.0,0.0,0.0
6245,-70.83333333333333,0.0,-70.83333333333333
6246,-66.66666666666667,0.0,-66.66666666666667
6247,0.0,0.0,0.0
6248,-60.833333333333336,-10.833333333333343,-49.99999999999999
6249,-65.83333333333333,-10.833333333333329,-55.0
6250,-53.333333333333336,0.0,-53.333333333333336
6251,-65.83333333333334,0.0,-65.83333333333334
6252,-43.33333333333333,0.0,-43.33333333333333
6253,-104.16666666666667,-10.833333333333343,-93.33333333333333
6254,-45.00000000000001,0.0,-45.00000000000001
6255,-16.666666666666657,0.0,-16.666666666666657
6256,-70.0,-33.33333333333333,-36.66666666666667
6257,-54.16666666666667,-31.66666666666667,-22.5
6258,-43.333333333333336,0.0,-43.333333333333336
6259,-67.5,0.0,-67.5
6260,-10.833333333333343,0.0,-10.833333333333343
6261,-58.333333333333336,-20.83333333333333,-37.50000000000001
6262,-50.0,0.0,-50.0
6263,-46.66666666666667,-16.66666666666667,-30.0
6264,-81.66666666666667,-22.5,-59.16666666666667
6265,-76.66666666666667,0.0,-76.66666666666667
6266,-49.166666666666664,-15.833333333333343,-33.33333333333332
6267,-13.333333333333329,0.0,-13.333333333333329
6268,-37.5,0.0,-37.5
6269,-54.16666666666667,-17.5,-36.66666666666667
6270,-48.33333333333333,0.0,-48.33333333333333
6271,-54.166666666666664,-38.33333333333333,-15.833333333333336
6272,-26.666666666666657,-10.833333333333343,-15.833333333333314
6273,-49.166666666666664,0.0,-49.166666666666664
6274,-33.33333333333333,-10.833333333333343,-22.499999999999986
6275,-20.833333333333343,0.0,-20.833333333333343
6276,-56.666666666666664,0.0,-56.666666666666664
6277,-49.99999999999999,0.0,-49.99999999999999
6278,-10.833333333333329,0.0,-10.833333333333329
6279,0.0,0.0,0.0
6280,-50.833333333333336,0.0,-50.833333333333336
6281,-45.83333333333333,0.0,-45.83333333333333
6282,-80.0,-54.166666666666664,-25.833333333333336
6283,0.0,0.0,0.0
6284,-45.00000000000001,0.0,-45.00000000000001
6285,-20.83333333333333,0.0,-20.83333333333333
6286,-50.00000000000001,-10.833333333333343,-39.166666666666664
6287,0.0,0.0,0.0
6288,-30.0,0.0,-30.0
6289,-38.333333333333336,0.0,-38.333333333333336
6290,-20.83333333333333,0.0,-20.83333333333333
6291,-67.5,-20.833333333333343,-46.66666666666666
6292,-23.33333333333333,0.0,-23.33333333333333
6293,-75.83333333333334,-20.833333333333343,-55.0
6294,-49.166666666666664,0.0,-49.166666666666664
6295,-88.33333333333333,-49.166666666666664,-39.166666666666664
6296,-55.0,0.0,-55.0
6297,-28.333333333333343,0.0,-28.333333333333343
6298,-57.5,0.0,-57.5
6299,-70.83333333333333,0.0,-70.83333333333333
6300,-24.16666666666667,0.0,-24.16666666666667
6301,-54.166666666666664,-10.833333333333329,-43.333333333333336
6302,-60.833333333333336,-10.833333333333329,-50.00000000000001
6303,-20.83333333333333,0.0,-20.83333333333333
6304,-68.33333333333334,0.0,-68.33333333333334
6305,-69.16666666666667,0.0,-69.16666666666667
6306,-75.0,0.0,-75.0
6307,-65.0,0.0,-65.0
6308,-20.83333333333333,0.0,-20.83333333333333
6309,-31.66666666666667,0.0,-31.66666666666667
6310,-49.166666666666664,0.0,-49.166666666666664
6311,-42.50000000000001,0.0,-42.50000000000001
6312,-65.83333333333334,0.0,-65.83333333333334
6313,-33.33333333333333,0.0,-33.33333333333333
6314,-60.00000000000001,0.0,-60.00000000000001
6315,-83.33333333333334,-20.83333333333333,-62.500000000000014
6316,-95.83333333333333,-33.33333333333334,-62.499999999999986
6317,-54.166666666666664,0.0,-54.166666666666664
6318,-45.00000000000001,0.0,-45.00000000000001
6319,-82.5,-37.49999999999999,-45.00000000000001
6320,-53.333333333333336,0.0,-53.333333333333336
6321,-42.49999999999999,0.0,-42.49999999999999
6322,-10.833333333333329,0.0,-10.833333333333329
6323,-27.5,0.0,-27.5
6324,-39.16666666666667,0.0,-39.16666666666667
6325,-48.333333333333336,0.0,-48.333333333333336
6326,-47.49999999999999,0.0,-47.49999999999999
6327,0.0,0.0,0.0
6328,-49.16666666666667,0.0,-49.16666666666667
6329,-84.16666666666667,-17.5,-66.66666666666667
6330,-35.0,-10.833333333333329,-24.16666666666667
6331,-26.66666666666667,0.0,-26.66666666666667
6332,-39.166666666666664,-14.166666666666657,-25.000000000000007
6333,-32.5,0.0,-32.5
6334,-57.5,-20.833333333333336,-36.666666666666664
6335,-76.66666666666667,0.0,-76.66666666666667
6336,-52.50000000000001,-10.833333333333329,-41.66666666666668
6337,-60.833333333333336,0.0,-60.833333333333336
6338,-50.833333333333336,0.0,-50.833333333333336
6339,-71.66666666666667,0.0,-71.66666666666667
6340,-56.66666666666666,0.0,-56.66666666666666
6341,-22.5,0.0,-22.5
6342,-60.0,0.0,-60.0
6343,-52.5,-16.666666666666664,-35.833333333333336
6344,-48.33333333333333,0.0,-48.33333333333333
6345,-24.166666666666664,-20.83333333333333,-3.3333333333333357
6346,-71.66666666666667,0.0,-71.66666666666667
6347,-58.333333333333336,0.0,-58.333333333333336
6348,-20.833333333333343,0.0,-20.833333333333343
6349,-71.66666666666667,0.0,-71.66666666666667
6350,-87.5,0.0,-87.5
6351,-39.16666666666667,-20.833333333333343,-18.33333333333333
6352,-43.333333333333336,-31.66666666666667,-11.666666666666664
6353,-50.0,0.0,-50.0
6354,-59.166666666666664,0.0,-59.166666666666664
6355,-51.66666666666667,0.0,-51.66666666666667
6356,-35.0,0.0,-35.0
6357,-37.49999999999999,0.0,-37.49999999999999
6358,-37.49999999999999,0.0,-37.49999999999999
6359,-35.83333333333333,-20.83333333333333,-15.0
6360,-47.49999999999999,0.0,-47.49999999999999
6361,-49.16666666666667,0.0,-49.16666666666667
6362,-60.83333333333333,0.0,-60.83333333333333
6363,-49.166666666666664,0.0,-49.166666666666664
6364,-20.83333333333333,0.0,-20.83333333333333
6365,-48.333333333333336,0.0,-48.333333333333336
6366,-42.5,-16.66666666666667,-25.83333333333333
6367,-81.66666666666667,0.0,-81.66666666666667
6368,-38.33333333333334,-17.5,-20.833333333333343
6369,-78.33333333333334,0.0,-78.33333333333334
6370,-10.833333333333329,0.0,-10.833333333333329
6371,-28.333333333333336,0.0,-28.333333333333336
6372,-62.5,-16.66666666666667,-45.83333333333333
6373,-56.66666666666667,-10.833333333333343,-45.83333333333333
6374,-11.666666666666671,0.0,-11.666666666666671
6375,-57.5,-10.833333333333343,-46.66666666666666
6376,0.0,0.0,0.0
6377,-65.83333333333333,0.0,-65.83333333333333
6378,-26.666666666666664,0.0,-26.666666666666664
6379,-20.83333333333333,0.0,-20.83333333333333
6380,-28.333333333333336,-31.666666666666657,3.3333333333333215
6381,-70.83333333333334,-31.66666666666667,-39.16666666666667
6382,-61.666666666666664,0.0,-61.666666666666664
6383,-74.16666666666667,-20.833333333333343,-53.33333333333333
6384,-39.166666666666664,-21.666666666666657,-17.500000000000007
6385,-33.333333333333336,0.0,-33.333333333333336
6386,-75.0,-32.5,-42.5
6387,-59.166666666666664,-17.5,-41.666666666666664
6388,-49.16666666666667,-10.833333333333343,-38.33333333333333
6389,-76.66666666666667,0.0,-76.66666666666667
6390,-88.33333333333334,-20.833333333333343,-67.5
6391,-27.5,0.0,-27.5
6392,-50.833333333333336,0.0,-50.833333333333336
6393,-39.166666666666664,0.0,-39.166666666666664
6394,-58.33333333333333,0.0,-58.33333333333333
6395,-28.333333333333336,-10.833333333333329,-17.500000000000007
6396,-49.99999999999999,0.0,-49.99999999999999
6397,-54.16666666666667,0.0,-54.16666666666667
6398,-104.16666666666667,-21.66666666666667,-82.5
6399,-41.66666666666666,0.0,-41.66666666666666
6400,-34.16666666666666,0.0,-34.16666666666666
6401,-65.83333333333334,-10.833333333333329,-55.000000000000014
6402,-97.5,0.0,-97.5
6403,-88.33333333333333,0.0,-88.33333333333333
6404,-47.5,0.0,-47.5
6405,-47.5,0.0,-47.5
6406,-74.16666666666666,0.0,-74.16666666666666
6407,-42.49999999999999,-30.83333333333333,-11.666666666666664
6408,-53.33333333333333,0.0,-53.33333333333333
6409,-44.16666666666667,0.0,-44.16666666666667
6410,-11.666666666666657,0.0,-11.666666666666657
6411,-82.5,0.0,-82.5
6412,-81.66666666666667,0.0,-81.66666666666667
6413,-65.83333333333333,-10.833333333333329,-55.0
6414,-70.83333333333334,0.0,-70.83333333333334
6415,-70.0,-10.833333333333329,-59.16666666666667
6416,-85.83333333333334,0.0,-85.83333333333334
6417,-49.166666666666664,0.0,-49.166666666666664
6418,-41.666666666666664,0.0,-41.666666666666664
6419,-44.166666666666664,-10.833333333333329,-33.333333333333336
6420,-29.166666666666664,0.0,-29.166666666666664
6421,-64.16666666666666,0.0,-64.16666666666666
6422,-86.66666666666666,0.0,-86.66666666666666
6423,-70.83333333333333,-17.5,-53.33333333333333
6424,0.0,0.0,0.0
6425,-100.0,-20.0,-80.0
6426,-44.16666666666667,-13.333333333333343,-30.83333333333333
6427,-73.33333333333333,-25.0,-48.33333333333333
6428,-36.666666666666664,0.0,-36.666666666666664
6429,-90.83333333333333,0.0,-90.83333333333333
6430,-76.66666666666666,0.0,-76.66666666666666
6431,-15.833333333333343,0.0,-15.833333333333343
6432,-17.5,0.0,-17.5
6433,-49.166666666666664,0.0,-49.166666666666664
6434,-50.833333333333336,0.0,-50.833333333333336
6435,-28.33333333333333,0.0,-28.33333333333333
6436,-19.16666666666667,0.0,-19.16666666666667
6437,-20.83333333333333,0.0,-20.83333333333333
6438,-29.166666666666657,0.0,-29.166666666666657
6439,-71.66666666666667,0.0,-71.66666666666667
6440,-33.33333333333333,0.0,-33.33333333333333
6441,-7.5,0.0,-7.5
6442,-70.0,0.0,-70.0
6443,-47.49999999999999,0.0,-47.49999999999999
6444,-68.33333333333333,0.0,-68.33333333333333
6445,-45.0,0.0,-45.0
6446,-21.66666666666667,0.0,-21.66666666666667
6447,-11.666666666666657,0.0,-11.666666666666657
6448,-33.33333333333334,-11.666666666666671,-21.66666666666667
6449,-39.16666666666667,-17.5,-21.66666666666667
6450,-74.16666666666667,0.0,-74.16666666666667
6451,-20.83333333333333,0.0,-20.83333333333333
6452,-42.49999999999999,0.0,-42.49999999999999
6453,-30.833333333333343,0.0,-30.833333333333343
6454,0.0,0.0,0.0
6455,-76.66666666666667,0.0,-76.66666666666667
6456,-39.166666666666664,0.0,-39.166666666666664
6457,-40.0,0.0,-40.0
6458,-37.5,0.0,-37.5
6459,-53.333333333333336,-17.5,-35.833333333333336
6460,-70.83333333333333,0.0,-70.83333333333333
6461,-7.5,0.0,-7.5
6462,-63.33333333333333,0.0,-63.33333333333333
6463,-50.00000000000001,0.0,-50.00000000000001
6464,-97.5,-20.83333333333333,-76.66666666666667
6465,-42.50000000000001,-10.833333333333343,-31.666666666666664
6466,-82.5,-17.5,-65.0
6467,-22.5,0.0,-22.5
6468,-29.16666666666667,0.0,-29.16666666666667
6469,-85.83333333333334,0.0,-85.83333333333334
6470,-33.333333333333336,-10.833333333333329,-22.500000000000007
6471,-84.16666666666667,0.0,-84.16666666666667
6472,-54.16666666666667,0.0,-54.16666666666667
6473,-34.166666666666664,0.0,-34.166666666666664
6474,-64.16666666666667,-16.66666666666667,-47.5
6475,-49.166666666666664,0.0,-49.166666666666664
6476,-22.5,0.0,-22.5
6477,-62.5,-21.66666666666667,-40.83333333333333
6478,-34.16666666666667,0.0,-34.16666666666667
6479,-38.33333333333334,-17.5,-20.833333333333343
6480,-60.833333333333336,0.0,-60.833333333333336
6481,-36.666666666666664,0.0,-36.666666666666664
6482,-54.166666666666664,-20.83333333333333,-33.333333333333336
6483,-43.333333333333336,0.0,-43.333333333333336
6484,-60.00000000000001,0.0,-60.00000000000001
6485,-88.33333333333334,-9.166666666666671,-79.16666666666667
6486,-58.33333333333333,0.0,-58.33333333333333
6487,-60.833333333333336,0.0,-60.833333333333336
6488,-20.83333333333333,-20.83333333333333,0.0
6489,-61.66666666666667,0.0,-61.66666666666667
6490,-31.666666666666657,0.0,-31.666666666666657
6491,-70.83333333333334,-33.33333333333333,-37.500000000000014
6492,-38.333333333333336,-20.83333333333333,-17.500000000000007
6493,-51.666666666666664,-10.833333333333329,-40.833333333333336
6494,-43.333333333333336,0.0,-43.333333333333336
6495,-44.166666666666664,0.0,-44.166666666666664
6496,-38.333333333333336,-20.83333333333333,-17.500000000000007
6497,-55.0,-10.833333333333343,-44.16666666666666
6498,-74.16666666666667,0.0,-74.16666666666667
6499,-39.166666666666664,0.0,-39.166666666666664
6500,-65.83333333333334,0.0,-65.83333333333334
6501,-26.66666666666667,-10.833333333333329,-15.833333333333343
6502,-54.166666666666664,0.0,-54.166666666666664
6503,-40.0,0.0,-40.0
6504,-79.16666666666667,0.0,-79.16666666666667
6505,-55.0,0.0,-55.0
6506,-18.33333333333333,0.0,-18.33333333333333
6507,-52.49999999999999,0.0,-52.49999999999999
6508,-75.0,0.0,-75.0
6509,-51.66666666666667,0.0,-51.66666666666667
6510,-45.00000000000001,0.0,-45.00000000000001
6511,-60.83333333333333,-10.833333333333329,-50.0
6512,-28.333333333333343,0.0,-28.333333333333343
6513,-70.0,-10.833333333333329,-59.16666666666667
6514,-35.0,0.0,-35.0
6515,-35.833333333333336,0.0,-35.833333333333336
6516,-82.5,-31.666666666666664,-50.833333333333336
6517,-33.33333333333333,-10.833333333333329,-22.5
6518,-22.5,0.0,-22.5
6519,-80.83333333333333,-22.5,-58.33333333333333
6520,-77.5,0.0,-77.5
6521,-78.33333333333334,-10.833333333333329,-67.50000000000001
6522,-39.166666666666664,0.0,-39.166666666666664
6523,-49.166666666666664,0.0,-49.166666666666664
6524,-83.33333333333333,-10.833333333333329,-72.5
6525,-35.83333333333333,0.0,-35.83333333333333
6526,-38.33333333333333,0.0,-38.33333333333333
6527,-16.66666666666667,0.0,-16.66666666666667
6528,-56.666666666666664,-10.833333333333329,-45.833333333333336
6529,-45.00000000000001,0.0,-45.00000000000001
6530,-39.16666666666667,0.0,-39.16666666666667
6531,-17.5,0.0,-17.5
6532,-44.166666666666664,0.0,-44.166666666666664
6533,-32.5,0.0,-32.5
6534,-50.0,0.0,-50.0
6535,-35.0,0.0,-35.0
6536,-48.33333333333333,0.0,-48.33333333333333
6537,-50.833333333333336,0.0,-50.833333333333336
6538,-67.5,-10.833333333333329,-56.66666666666667
6539,-60.83333333333333,0.0,-60.83333333333333
6540,-38.33333333333333,0.0,-38.33333333333333
6541,-20.83333333333333,0.0,-20.83333333333333
6542,-65.83333333333333,-50.833333333333336,-14.999999999999993
6543,-15.833333333333329,0.0,-15.833333333333329
6544,-83.33333333333334,0.0,-83.33333333333334
6545,-49.166666666666664,0.0,-49.166666666666664
6546,-22.5,0.0,-22.5
6547,-44.99999999999999,0.0,-44.99999999999999
6548,-68.33333333333334,-9.166666666666671,-59.16666666666667
6549,-42.49999999999999,-15.833333333333329,-26.666666666666664
6550,-10.833333333333343,0.0,-10.833333333333343
6551,-49.16666666666667,-17.5,-31.66666666666667
6552,-79.16666666666666,0.0,-79.16666666666666
6553,-39.16666666666667,-15.833333333333329,-23.333333333333343
6554,-73.33333333333334,-21.66666666666667,-51.66666666666667
6555,-45.833333333333336,0.0,-45.833333333333336
6556,-40.00000000000001,0.0,-40.00000000000001
6557,-101.66666666666667,-34.99999999999999,-66.66666666666669
6558,-59.166666666666664,-13.333333333333329,-45.833333333333336
6559,-53.333333333333336,0.0,-53.333333333333336
6560,-60.83333333333333,-10.833333333333343,-49.999999999999986
6561,-33.333333333333336,-21.666666666666657,-11.666666666666679
6562,-81.66666666666667,0.0,-81.66666666666667
6563,-83.33333333333334,0.0,-83.33333333333334
6564,-79.16666666666666,0.0,-79.16666666666666
6565,-65.0,0.0,-65.0
6566,-33.33333333333334,0.0,-33.33333333333334
6567,-34.166666666666664,-9.166666666666671,-24.999999999999993
6568,-60.0,0.0,-60.0
6569,-60.0,-10.833333333333329,-49.16666666666667
6570,-11.666666666666657,0.0,-11.666666666666657
6571,-85.83333333333333,0.0,-85.83333333333333
6572,-22.5,0.0,-22.5
6573,0.0,0.0,0.0
6574,-95.0,0.0,-95.0
6575,-54.166666666666664,0.0,-54.166666666666664
6576,-43.333333333333336,0.0,-43.333333333333336
6577,-43.333333333333336,0.0,-43.333333333333336
6578,-16.66666666666667,0.0,-16.66666666666667
6579,-85.83333333333334,-33.333333333333336,-52.50000000000001
6580,-40.833333333333336,-22.5,-18.333333333333336
6581,-81.66666666666666,-10.833333333333329,-70.83333333333333
6582,-54.16666666666667,0.0,-54.16666666666667
6583,-64.16666666666667,-20.83333333333333,-43.33333333333334
6584,0.0,0.0,0.0
6585,-56.66666666666667,0.0,-56.66666666666667
6586,-70.83333333333334,0.0,-70.83333333333334
6587,-45.00000000000001,-20.83333333333333,-24.16666666666668
6588,-65.83333333333333,-17.5,-48.33333333333333
6589,-71.66666666666667,-10.833333333333329,-60.83333333333334
6590,-45.0,0.0,-45.0
6591,-75.0,-20.833333333333343,-54.16666666666666
6592,-48.333333333333336,0.0,-48.333333333333336
6593,-78.33333333333333,-20.83333333333333,-57.5
6594,-57.49999999999999,0.0,-57.49999999999999
6595,-33.33333333333334,0.0,-33.33333333333334
6596,-68.33333333333333,-10.833333333333329,-57.5
6597,-50.0,0.0,-50.0
6598,-20.83333333333333,-10.833333333333343,-9.999999999999986
6599,-39.99999999999999,0.0,-39.99999999999999
6600,-66.66666666666667,0.0,-66.66666666666667
6601,-58.33333333333333,-10.833333333333343,-47.499999999999986
6602,-85.0,-10.833333333333329,-74.16666666666667
6603,-28.333333333333336,0.0,-28.333333333333336
6604,-50.833333333333336,-20.83333333333333,-30.000000000000007
6605,-26.66666666666667,0.0,-26.66666666666667
