,p1_sum_atk_last
4137,170.0
4138,240.0
4139,105.0
4140,100.0
4141,250.0
4142,335.0
4143,160.0
4144,240.0
4145,155.0
4146,175.0
4147,280.0
4148,80.0
4149,5.0
4150,160.0
4151,390.0
4152,240.0
4153,335.0
4154,315.0
4155,280.0
4156,95.0
4157,140.0
4158,150.0
4159,330.0
4160,100.0
4161,300.0
4162,305.0
4163,240.0
4164,80.0
4165,310.0
4166,295.0
4167,330.0
4168,325.0
4169,335.0
4170,100.0
4171,275.0
4172,320.0
4173,105.0
4174,185.0
4175,100.0
4176,150.0
4177,305.0
4178,310.0
4179,295.0
4180,295.0
4181,405.0
4182,110.0
4183,250.0
4184,80.0
4185,0.0
4186,95.0
4187,265.0
4188,265.0
4189,515.0
4190,215.0
4191,340.0
4192,275.0
4193,320.0
4194,300.0
4195,240.0
4196,230.0
4197,175.0
4198,165.0
4199,265.0
4200,225.0
4201,140.0
4202,340.0
4203,335.0
4204,165.0
4205,180.0
4206,210.0
4207,105.0
4208,260.0
4209,175.0
4210,345.0
4211,150.0
4212,275.0
4213,275.0
4214,100.0
4215,100.0
4216,294.0
4217,235.0
4218,235.0
4219,280.0
4220,190.0
4221,330.0
4222,359.0
4223,240.0
4224,355.0
4225,370.0
4226,325.0
4227,385.0
4228,275.0
4229,170.0
4230,5.0
4231,265.0
4232,200.0
4233,285.0
4234,395.0
4235,200.0
4236,190.0
4237,275.0
4238,325.0
4239,425.0
4240,100.0
4241,240.0
4242,90.0
4243,100.0
4244,290.0
4245,330.0
4246,460.0
4247,200.0
4248,75.0
4249,290.0
4250,230.0
4251,270.0
4252,5.0
4253,255.0
4254,285.0
4255,140.0
4256,165.0
4257,165.0
4258,140.0
4259,190.0
4260,359.0
4261,340.0
4262,475.0
4263,200.0
4264,340.0
4265,405.0
4266,319.0
4267,285.0
4268,305.0
4269,235.0
4270,290.0
4271,260.0
4272,260.0
4273,70.0
4274,230.0
4275,155.0
4276,270.0
4277,245.0
4278,85.0
4279,155.0
4280,290.0
4281,90.0
4282,225.0
4283,330.0
4284,105.0
4285,65.0
4286,215.0
4287,155.0
4288,150.0
4289,100.0
4290,190.0
4291,170.0
4292,55.0
4293,185.0
4294,265.0
4295,165.0
4296,395.0
4297,275.0
4298,400.0
4299,230.0
4300,260.0
4301,245.0
4302,245.0
4303,360.0
4304,150.0
4305,140.0
4306,150.0
4307,115.0
4308,245.0
4309,185.0
4310,220.0
4311,145.0
4312,165.0
4313,100.0
4314,175.0
4315,300.0
4316,50.0
4317,210.0
4318,250.0
4319,195.0
4320,230.0
4321,235.0
4322,5.0
4323,230.0
4324,170.0
4325,285.0
4326,250.0
4327,95.0
4328,195.0
4329,335.0
4330,95.0
4331,390.0
4332,100.0
4333,390.0
4334,280.0
4335,260.0
4336,220.0
4337,370.0
4338,420.0
4339,5.0
4340,200.0
4341,130.0
4342,285.0
4343,355.0
4344,185.0
4345,150.0
4346,110.0
4347,175.0
4348,115.0
4349,100.0
4350,250.0
4351,390.0
4352,355.0
4353,175.0
4354,405.0
4355,240.0
4356,380.0
4357,310.0
4358,260.0
4359,190.0
4360,170.0
4361,260.0
4362,370.0
4363,100.0
4364,180.0
4365,210.0
4366,184.0
4367,245.0
4368,365.0
4369,65.0
4370,100.0
4371,260.0
4372,300.0
4373,245.0
4374,250.0
4375,330.0
4376,130.0
4377,210.0
4378,305.0
4379,395.0
4380,255.0
4381,260.0
4382,380.0
4383,260.0
4384,210.0
4385,105.0
4386,140.0
4387,130.0
4388,235.0
4389,335.0
4390,180.0
4391,5.0
4392,185.0
4393,330.0
4394,210.0
4395,425.0
4396,270.0
4397,210.0
4398,415.0
4399,155.0
4400,235.0
4401,270.0
4402,450.0
4403,165.0
4404,420.0
4405,90.0
4406,395.0
4407,210.0
4408,230.0
4409,210.0
4410,260.0
4411,405.0
4412,115.0
4413,160.0
4414,295.0
4415,140.0
4416,300.0
4417,245.0
4418,155.0
4419,150.0
4420,290.0
4421,90.0
4422,290.0
4423,355.0
4424,155.0
4425,70.0
4426,310.0
4427,275.0
4428,245.0
4429,275.0
4430,200.0
4431,290.0
4432,105.0
4433,335.0
4434,210.0
4435,285.0
4436,105.0
4437,325.0
4438,315.0
4439,260.0
4440,395.0
4441,260.0
4442,255.0
4443,325.0
4444,305.0
4445,160.0
4446,140.0
4447,280.0
4448,370.0
4449,415.0
4450,325.0
4451,230.0
4452,90.0
4453,220.0
4454,290.0
4455,180.0
4456,100.0
4457,205.0
4458,115.0
4459,395.0
4460,280.0
4461,70.0
4462,335.0
4463,335.0
4464,490.0
4465,175.0
4466,295.0
4467,115.0
4468,340.0
4469,300.0
4470,130.0
4471,360.0
4472,185.0
4473,280.0
4474,285.0
4475,365.0
4476,440.0
4477,160.0
4478,310.0
4479,175.0
4480,147.5
4481,185.0
4482,310.0
4483,180.0
4484,255.0
4485,255.0
4486,295.0
4487,145.0
4488,140.0
4489,230.0
4490,160.0
4491,310.0
4492,340.0
4493,310.0
4494,185.0
4495,290.0
4496,245.0
4497,395.0
4498,180.0
4499,100.0
4500,300.0
4501,105.0
4502,150.0
4503,235.0
4504,335.0
4505,440.0
4506,285.0
4507,5.0
4508,260.0
4509,145.0
4510,370.0
4511,480.0
4512,260.0
4513,235.0
4514,5.0
4515,275.0
4516,115.0
4517,135.0
4518,155.0
4519,265.0
4520,200.0
4521,240.0
4522,395.0
4523,269.0
4524,250.0
4525,359.0
4526,400.0
4527,245.0
4528,80.0
4529,95.0
4530,5.0
4531,320.0
4532,285.0
4533,245.0
4534,165.0
4535,145.0
4536,300.0
4537,295.0
4538,195.0
4539,185.0
4540,280.0
4541,155.0
4542,184.0
4543,320.0
4544,150.0
4545,140.0
4546,515.0
4547,105.0
4548,90.0
4549,245.0
4550,120.0
4551,385.0
4552,290.0
4553,250.0
4554,115.0
4555,305.0
4556,384.0
4557,220.0
4558,260.0
4559,280.0
4560,100.0
4561,105.0
4562,210.0
4563,205.0
4564,235.0
4565,270.0
4566,105.0
4567,160.0
4568,245.0
4569,162.5
4570,255.0
4571,225.0
4572,220.0
4573,185.0
4574,405.0
4575,265.0
4576,90.0
4577,470.0
4578,305.0
4579,180.0
4580,200.0
4581,105.0
4582,65.0
4583,310.0
4584,340.0
4585,360.0
4586,355.0
4587,75.0
4588,125.0
4589,255.0
4590,150.0
4591,340.0
4592,215.0
4593,100.0
4594,260.0
4595,150.0
4596,350.0
4597,285.0
4598,100.0
4599,440.0
4600,65.0
4601,250.0
4602,370.0
4603,200.0
4604,155.0
4605,185.0
4606,195.0
4607,400.0
4608,305.0
4609,210.0
4610,210.0
4611,105.0
4612,265.0
4613,260.0
4614,100.0
4615,255.0
4616,320.0
4617,55.0
4618,150.0
4619,180.0
4620,100.0
4621,255.0
4622,145.0
4623,235.0
4624,385.0
4625,325.0
4626,273.0
4627,165.0
4628,55.0
4629,240.0
4630,285.0
4631,310.0
4632,285.0
4633,305.0
4634,305.0
4635,110.0
4636,5.0
4637,130.0
4638,425.0
4639,120.0
4640,385.0
4641,180.0
4642,430.0
4643,400.0
4644,175.0
4645,75.0
4646,175.0
4647,335.0
4648,155.0
4649,219.0
4650,360.0
4651,84.0
4652,50.0
4653,355.0
4654,230.0
4655,195.0
4656,260.0
4657,235.0
4658,385.0
4659,290.0
4660,390.0
4661,0.0
4662,255.0
4663,5.0
4664,190.0
4665,155.0
4666,85.0
4667,180.0
4668,215.0
4669,80.0
4670,110.0
4671,415.0
4672,385.0
4673,495.0
4674,195.0
4675,170.0
4676,370.0
4677,260.0
4678,285.0
4679,55.0
4680,130.0
4681,280.0
4682,100.0
4683,260.0
4684,255.0
4685,310.0
4686,305.0
4687,270.0
4688,230.0
4689,355.0
4690,200.0
4691,155.0
4692,180.0
4693,100.0
4694,210.0
4695,320.0
4696,275.0
4697,435.0
4698,285.0
4699,230.0
4700,150.0
4701,235.0
4702,180.0
4703,165.0
4704,50.0
4705,150.0
4706,310.0
4707,285.0
4708,280.0
4709,195.0
4710,385.0
4711,400.0
4712,385.0
4713,395.0
4714,260.0
4715,320.0
4716,230.0
4717,160.0
4718,305.0
4719,130.0
4720,415.0
4721,180.0
4722,175.0
4723,195.0
4724,365.0
4725,134.0
4726,240.0
4727,100.0
4728,205.0
4729,215.0
4730,275.0
4731,245.0
4732,150.0
4733,200.0
4734,145.0
4735,134.0
4736,290.0
4737,290.0
4738,210.0
4739,335.0
4740,310.0
4741,300.0
4742,305.0
4743,195.0
4744,150.0
4745,260.0
4746,290.0
4747,340.0
4748,340.0
4749,350.0
4750,285.0
4751,125.0
4752,80.0
4753,210.0
4754,230.0
4755,210.0
4756,290.0
4757,290.0
4758,260.0
4759,265.0
4760,320.0
4761,245.0
4762,5.0
4763,385.0
4764,80.0
4765,250.0
4766,280.0
4767,155.0
4768,245.0
4769,275.0
4770,340.0
4771,315.0
4772,155.0
4773,250.0
4774,185.0
4775,335.0
4776,190.0
4777,315.0
4778,180.0
4779,395.0
4780,90.0
4781,380.0
4782,370.0
4783,244.0
4784,225.0
4785,230.0
4786,265.0
4787,105.0
4788,275.0
4789,180.0
4790,215.0
4791,310.0
4792,255.0
4793,490.0
4794,280.0
4795,280.0
4796,250.0
4797,310.0
4798,470.0
4799,385.0
4800,105.0
4801,165.0
4802,230.0
4803,280.0
4804,135.0
4805,100.0
4806,440.0
4807,210.0
4808,290.0
4809,400.0
4810,310.0
4811,190.0
4812,165.0
4813,320.0
4814,265.0
4815,210.0
4816,75.0
4817,210.0
4818,115.0
4819,90.0
4820,375.0
4821,235.0
4822,300.0
4823,115.0
4824,200.0
4825,275.0
4826,320.0
4827,235.0
4828,305.0
4829,305.0
4830,115.0
4831,100.0
4832,260.0
4833,260.0
4834,165.0
4835,200.0
4836,105.0
4837,5.0
4838,335.0
4839,290.0
4840,105.0
4841,210.0
4842,250.0
4843,140.0
4844,115.0
4845,215.0
4846,350.0
4847,175.0
4848,510.0
4849,125.0
4850,190.0
4851,155.0
4852,180.0
4853,225.0
4854,390.0
4855,340.0
4856,235.0
4857,345.0
4858,50.0
4859,160.0
4860,90.0
4861,245.0
4862,155.0
4863,195.0
4864,55.0
4865,200.0
4866,265.0
4867,295.0
4868,245.0
4869,220.0
4870,170.0
4871,130.0
4872,205.0
4873,215.0
4874,205.0
4875,290.0
4876,250.0
4877,0.0
4878,234.0
4879,260.0
4880,335.0
4881,230.0
4882,300.0
4883,175.0
4884,285.0
4885,305.0
4886,5.0
4887,175.0
4888,215.0
4889,175.0
4890,435.0
4891,205.0
4892,150.0
4893,55.0
4894,230.0
4895,140.0
4896,255.0
4897,275.0
4898,250.0
4899,265.0
4900,289.0
4901,260.0
4902,195.0
4903,405.0
4904,120.0
4905,195.0
4906,260.0
4907,360.0
4908,110.0
4909,335.0
4910,345.0
4911,150.0
4912,240.0
4913,270.0
4914,230.0
4915,175.0
4916,150.0
4917,230.0
4918,260.0
4919,270.0
4920,255.0
4921,435.0
4922,375.0
4923,5.0
4924,400.0
4925,350.0
4926,175.0
4927,195.0
4928,290.0
4929,215.0
4930,370.0
4931,200.0
4932,5.0
4933,205.0
4934,210.0
4935,170.0
4936,215.0
4937,270.0
4938,0.0
4939,280.0
4940,230.0
4941,265.0
4942,405.0
4943,510.0
4944,105.0
4945,80.0
4946,145.0
4947,165.0
4948,335.0
4949,105.0
4950,100.0
4951,380.0
4952,415.0
4953,350.0
4954,205.0
4955,315.0
4956,310.0
4957,110.0
4958,200.0
4959,55.0
4960,105.0
4961,5.0
4962,490.0
4963,200.0
4964,55.0
4965,265.0
4966,155.0
4967,355.0
4968,325.0
4969,125.0
4970,260.0
4971,120.0
4972,260.0
4973,334.0
4974,150.0
4975,295.0
4976,190.0
4977,100.0
4978,250.0
4979,210.0
4980,415.0
4981,110.0
4982,95.0
4983,135.0
4984,300.0
4985,345.0
4986,540.0
4987,325.0
4988,105.0
4989,115.0
4990,470.0
4991,205.0
4992,340.0
4993,245.0
4994,340.0
4995,310.0
4996,250.0
4997,360.0
4998,390.0
4999,235.0
5000,90.0
5001,5.0
5002,340.0
5003,470.0
5004,115.0
5005,110.0
5006,200.0
5007,180.0
5008,205.0
5009,380.0
5010,95.0
5011,150.0
5012,400.0
5013,250.0
5014,175.0
5015,225.0
5016,110.0
5017,0.0
5018,320.0
5019,105.0
5020,240.0
5021,190.0
5022,90.0
5023,260.0
5024,210.0
5025,185.0
5026,190.0
5027,165.0
5028,190.0
5029,175.0
5030,340.0
5031,295.0
5032,330.0
5033,95.0
5034,105.0
5035,210.0
5036,75.0
5037,0.0
5038,240.0
5039,95.0
5040,325.0
5041,320.0
5042,145.0
5043,110.0
5044,234.0
5045,215.0
5046,235.0
5047,110.0
5048,305.0
5049,55.0
5050,0.0
5051,125.0
5052,155.0
5053,0.0
5054,185.0
5055,230.0
5056,195.0
5057,75.0
5058,100.0
5059,225.0
5060,340.0
5061,305.0
5062,270.0
5063,150.0
5064,100.0
5065,260.0
5066,195.0
5067,95.0
5068,205.0
5069,105.0
5070,175.0
5071,185.0
5072,140.0
5073,415.0
5074,160.0
5075,275.0
5076,50.0
5077,50.0
5078,100.0
5079,385.0
5080,415.0
5081,190.0
5082,444.0
5083,75.0
5084,50.0
5085,435.0
5086,150.0
5087,205.0
5088,170.0
5089,345.0
5090,175.0
5091,150.0
5092,100.0
5093,55.0
5094,184.0
5095,275.0
5096,160.0
5097,160.0
5098,100.0
5099,185.0
5100,100.0
5101,5.0
5102,300.0
5103,175.0
5104,0.0
5105,415.0
5106,175.0
5107,310.0
5108,80.0
5109,280.0
5110,245.0
5111,285.0
5112,355.0
5113,380.0
5114,245.0
5115,330.0
5116,50.0
5117,170.0
5118,285.0
5119,185.0
5120,360.0
5121,405.0
5122,340.0
5123,210.0
5124,175.0
5125,165.0
5126,300.0
5127,105.0
5128,50.0
5129,80.0
5130,95.0
5131,150.0
5132,415.0
5133,185.0
5134,240.0
5135,5.0
5136,275.0
5137,195.0
5138,230.0
5139,90.0
5140,80.0
5141,145.0
5142,370.0
5143,55.0
5144,105.0
5145,185.0
5146,250.0
5147,105.0
5148,385.0
5149,329.0
5150,285.0
5151,230.0
5152,260.0
5153,185.0
5154,230.0
5155,100.0
5156,150.0
5157,165.0
5158,155.0
5159,65.0
5160,155.0
5161,250.0
5162,240.0
5163,205.0
5164,245.0
5165,195.0
5166,240.0
5167,200.0
5168,365.0
5169,195.0
5170,145.0
5171,184.0
5172,375.0
5173,360.0
5174,110.0
5175,150.0
5176,210.0
5177,165.0
5178,190.0
5179,280.0
5180,0.0
5181,100.0
5182,210.0
5183,150.0
5184,70.0
5185,55.0
5186,395.0
5187,235.0
5188,275.0
5189,95.0
5190,185.0
5191,55.0
5192,160.0
5193,139.0
5194,140.0
5195,100.0
5196,145.0
5197,75.0
5198,240.0
5199,260.0
5200,204.0
5201,75.0
5202,110.0
5203,305.0
5204,130.0
5205,105.0
5206,140.0
5207,210.0
5208,145.0
5209,105.0
5210,215.0
5211,85.0
5212,175.0
5213,200.0
5214,245.0
5215,230.0
5216,50.0
5217,250.0
5218,265.0
5219,105.0
5220,110.0
5221,285.0
5222,300.0
5223,160.0
5224,140.0
5225,110.0
5226,140.0
5227,50.0
5228,140.0
5229,155.0
5230,430.0
5231,105.0
5232,195.0
5233,385.0
5234,100.0
5235,195.0
5236,290.0
5237,335.0
5238,245.0
5239,230.0
5240,370.0
5241,130.0
5242,299.0
5243,80.0
5244,125.0
5245,310.0
5246,245.0
5247,225.0
5248,115.0
5249,130.0
5250,380.0
5251,305.0
5252,210.0
5253,185.0
5254,330.0
5255,230.0
5256,405.0
5257,430.0
5258,340.0
5259,65.0
5260,105.0
5261,150.0
5262,85.0
5263,260.0
5264,0.0
5265,105.0
5266,325.0
5267,5.0
5268,5.0
5269,300.0
5270,125.0
5271,150.0
5272,150.0
5273,220.0
5274,165.0
5275,125.0
5276,105.0
5277,105.0
5278,190.0
5279,205.0
5280,250.0
5281,175.0
5282,315.0
5283,170.0
5284,50.0
5285,205.0
5286,65.0
5287,235.0
5288,120.0
5289,95.0
5290,310.0
5291,280.0
5292,100.0
5293,215.0
5294,140.0
5295,310.0
5296,5.0
5297,180.0
5298,50.0
5299,55.0
5300,155.0
5301,160.0
5302,150.0
5303,270.0
5304,95.0
5305,95.0
5306,84.0
5307,260.0
5308,270.0
5309,115.0
5310,55.0
5311,150.0
5312,210.0
5313,380.0
5314,205.0
5315,75.0
5316,230.0
5317,180.0
5318,185.0
5319,75.0
5320,305.0
5321,160.0
5322,200.0
5323,220.0
5324,285.0
5325,340.0
5326,175.0
5327,100.0
5328,130.0
5329,0.0
5330,150.0
5331,150.0
5332,240.0
5333,250.0
5334,280.0
5335,230.0
5336,90.0
5337,105.0
5338,180.0
5339,125.0
5340,380.0
5341,100.0
5342,305.0
5343,55.0
5344,330.0
5345,165.0
5346,194.0
5347,100.0
5348,165.0
5349,300.0
5350,175.0
5351,65.0
5352,244.0
5353,175.0
5354,95.0
5355,285.0
5356,5.0
5357,170.0
5358,350.0
5359,235.0
5360,225.0
5361,170.0
5362,390.0
5363,110.0
5364,0.0
5365,100.0
5366,145.0
5367,205.0
5368,390.0
5369,280.0
5370,240.0
5371,0.0
5372,110.0
5373,360.0
5374,190.0
5375,265.0
5376,355.0
5377,370.0
5378,55.0
5379,75.0
5380,75.0
5381,225.0
5382,210.0
5383,290.0
5384,365.0
5385,385.0
5386,250.0
5387,100.0
5388,335.0
5389,55.0
5390,275.0
5391,115.0
5392,0.0
5393,300.0
5394,115.0
5395,165.0
5396,215.0
5397,110.0
5398,50.0
5399,200.0
5400,370.0
5401,70.0
5402,100.0
5403,75.0
5404,130.0
5405,310.0
5406,155.0
5407,175.0
5408,165.0
5409,105.0
5410,320.0
5411,90.0
5412,110.0
5413,100.0
5414,290.0
5415,160.0
5416,195.0
5417,195.0
5418,160.0
5419,80.0
5420,165.0
5421,75.0
5422,200.0
5423,165.0
5424,205.0
5425,285.0
5426,295.0
5427,190.0
5428,215.0
5429,65.0
5430,65.0
5431,335.0
5432,175.0
5433,0.0
5434,400.0
5435,175.0
5436,0.0
5437,70.0
5438,175.0
5439,175.0
5440,55.0
5441,100.0
5442,235.0
5443,125.0
5444,290.0
5445,340.0
5446,185.0
5447,125.0
5448,215.0
5449,230.0
5450,250.0
5451,340.0
5452,50.0
5453,0.0
5454,270.0
5455,215.0
5456,310.0
5457,95.0
5458,190.0
5459,355.0
5460,120.0
5461,190.0
5462,220.0
5463,210.0
5464,175.0
5465,90.0
5466,150.0
5467,175.0
5468,180.0
5469,140.0
5470,275.0
5471,335.0
5472,305.0
5473,135.0
5474,300.0
5475,100.0
5476,305.0
5477,215.0
5478,185.0
5479,395.0
5480,5.0
5481,190.0
5482,310.0
5483,210.0
5484,100.0
5485,290.0
5486,220.0
5487,175.0
5488,305.0
5489,340.0
5490,100.0
5491,50.0
5492,135.0
5493,180.0
5494,230.0
5495,285.0
5496,170.0
5497,210.0
5498,385.0
5499,150.0
5500,165.0
5501,115.0
5502,0.0
5503,230.0
5504,130.0
5505,155.0
5506,195.0
5507,130.0
5508,110.0
5509,285.0
5510,205.0
5511,205.0
5512,95.0
5513,70.0
5514,195.0
5515,190.0
5516,90.0
5517,235.0
5518,105.0
5519,200.0
5520,205.0
5521,180.0
5522,180.0
5523,0.0
5524,340.0
5525,130.0
5526,150.0
5527,195.0
5528,190.0
5529,245.0
5530,405.0
5531,210.0
5532,50.0
5533,180.0
5534,245.0
5535,105.0
5536,130.0
5537,165.0
5538,310.0
5539,230.0
5540,0.0
5541,5.0
5542,100.0
5543,230.0
5544,180.0
5545,200.0
5546,210.0
5547,225.0
5548,5.0
5549,5.0
5550,115.0
5551,75.0
5552,105.0
5553,75.0
5554,5.0
5555,165.0
5556,185.0
5557,275.0
5558,305.0
5559,100.0
5560,305.0
5561,260.0
5562,205.0
5563,245.0
5564,290.0
5565,105.0
5566,165.0
5567,150.0
5568,5.0
5569,90.0
5570,240.0
5571,5.0
5572,195.0
5573,255.0
5574,245.0
5575,125.0
5576,100.0
5577,190.0
5578,275.0
5579,205.0
5580,440.0
5581,55.0
5582,170.0
5583,165.0
5584,385.0
5585,100.0
5586,105.0
5587,255.0
5588,80.0
5589,220.0
5590,5.0
5591,115.0
5592,340.0
5593,215.0
5594,210.0
5595,100.0
5596,5.0
5597,195.0
5598,110.0
5599,100.0
5600,225.0
5601,275.0
5602,0.0
5603,335.0
5604,155.0
5605,230.0
5606,245.0
5607,5.0
5608,0.0
5609,235.0
5610,270.0
5611,240.0
5612,210.0
5613,110.0
5614,210.0
5615,200.0
5616,50.0
5617,160.0
5618,110.0
5619,165.0
5620,240.0
5621,5.0
5622,265.0
5623,125.0
5624,175.0
5625,135.0
5626,240.0
5627,100.0
5628,215.0
5629,225.0
5630,225.0
5631,265.0
5632,110.0
5633,305.0
5634,130.0
5635,175.0
5636,5.0
5637,210.0
5638,105.0
5639,235.0
5640,140.0
5641,0.0
5642,165.0
5643,210.0
5644,165.0
5645,200.0
5646,235.0
5647,0.0
5648,5.0
5649,0.0
5650,260.0
5651,210.0
5652,155.0
5653,5.0
5654,175.0
5655,5.0
5656,190.0
5657,50.0
5658,225.0
5659,215.0
5660,190.0
5661,105.0
5662,180.0
5663,394.0
5664,180.0
5665,200.0
5666,100.0
5667,85.0
5668,165.0
5669,115.0
5670,325.0
5671,305.0
5672,180.0
5673,335.0
5674,195.0
5675,245.0
5676,5.0
5677,75.0
5678,50.0
5679,165.0
5680,185.0
5681,75.0
5682,255.0
5683,265.0
5684,150.0
5685,70.0
5686,85.0
5687,150.0
5688,65.0
5689,210.0
5690,230.0
5691,140.0
5692,140.0
5693,210.0
5694,400.0
5695,75.0
5696,175.0
5697,115.0
5698,240.0
5699,210.0
5700,205.0
5701,165.0
5702,140.0
5703,265.0
5704,310.0
5705,100.0
5706,260.0
5707,190.0
5708,185.0
5709,205.0
5710,5.0
5711,225.0
5712,235.0
5713,95.0
5714,275.0
5715,190.0
5716,140.0
5717,70.0
5718,220.0
5719,5.0
5720,100.0
5721,210.0
5722,235.0
5723,190.0
5724,130.0
5725,105.0
5726,110.0
5727,110.0
5728,105.0
5729,210.0
5730,240.0
5731,0.0
5732,100.0
5733,200.0
5734,105.0
5735,285.0
5736,115.0
5737,210.0
5738,200.0
5739,345.0
5740,180.0
5741,165.0
5742,415.0
5743,150.0
5744,190.0
5745,340.0
5746,5.0
5747,100.0
5748,265.0
5749,5.0
5750,105.0
5751,190.0
5752,255.0
5753,145.0
5754,75.0
5755,235.0
5756,55.0
5757,265.0
5758,290.0
5759,100.0
5760,55.0
5761,295.0
5762,110.0
5763,150.0
5764,5.0
5765,360.0
5766,0.0
5767,175.0
5768,100.0
5769,185.0
5770,235.0
5771,0.0
5772,110.0
5773,190.0
5774,185.0
5775,230.0
5776,375.0
5777,245.0
5778,190.0
5779,55.0
5780,217.5
5781,110.0
5782,405.0
5783,165.0
5784,115.0
5785,155.0
5786,140.0
5787,205.0
5788,75.0
5789,195.0
5790,70.0
5791,90.0
5792,210.0
5793,150.0
5794,105.0
5795,110.0
5796,225.0
5797,235.0
5798,305.0
5799,90.0
5800,250.0
5801,335.0
5802,255.0
5803,180.0
5804,305.0
5805,110.0
5806,50.0
5807,115.0
5808,150.0
5809,105.0
5810,205.0
5811,180.0
5812,220.0
5813,100.0
5814,205.0
5815,5.0
5816,115.0
5817,75.0
5818,80.0
5819,355.0
5820,170.0
5821,275.0
5822,70.0
5823,50.0
5824,270.0
5825,185.0
5826,255.0
5827,0.0
5828,255.0
5829,490.0
5830,100.0
5831,95.0
5832,285.0
5833,0.0
5834,245.0
5835,260.0
5836,90.0
5837,185.0
5838,290.0
5839,210.0
5840,100.0
5841,235.0
5842,90.0
5843,50.0
5844,275.0
5845,150.0
5846,0.0
5847,365.0
5848,165.0
5849,265.0
5850,110.0
5851,239.0
5852,405.0
5853,215.0
5854,200.0
5855,135.0
5856,160.0
5857,145.0
5858,75.0
5859,115.0
5860,165.0
5861,170.0
5862,224.0
5863,395.0
5864,100.0
5865,230.0
5866,310.0
5867,160.0
5868,265.0
5869,305.0
5870,235.0
5871,55.0
5872,5.0
5873,350.0
5874,100.0
5875,205.0
5876,50.0
5877,205.0
5878,335.0
5879,135.0
5880,175.0
5881,185.0
5882,80.0
5883,345.0
5884,180.0
5885,130.0
5886,370.0
5887,355.0
5888,150.0
5889,374.0
5890,0.0
5891,75.0
5892,95.0
5893,110.0
5894,225.0
5895,110.0
5896,305.0
5897,330.0
5898,205.0
5899,295.0
5900,80.0
5901,355.0
5902,340.0
5903,85.0
5904,250.0
5905,0.0
5906,320.0
5907,55.0
5908,5.0
5909,210.0
5910,235.0
5911,305.0
5912,290.0
5913,305.0
5914,95.0
5915,50.0
5916,290.0
5917,405.0
5918,100.0
5919,375.0
5920,245.0
5921,205.0
5922,0.0
5923,200.0
5924,305.0
5925,80.0
5926,365.0
5927,50.0
5928,5.0
5929,0.0
5930,130.0
5931,265.0
5932,100.0
5933,5.0
5934,340.0
5935,225.0
5936,285.0
5937,180.0
5938,300.0
5939,260.0
5940,175.0
5941,235.0
5942,200.0
5943,255.0
5944,110.0
5945,335.0
5946,290.0
5947,75.0
5948,0.0
5949,190.0
5950,270.0
5951,210.0
5952,180.0
5953,110.0
5954,95.0
5955,5.0
5956,100.0
5957,100.0
5958,260.0
5959,90.0
5960,65.0
5961,405.0
5962,115.0
5963,245.0
5964,255.0
5965,230.0
5966,110.0
5967,175.0
5968,100.0
5969,130.0
5970,245.0
5971,110.0
5972,170.0
5973,260.0
5974,105.0
5975,220.0
5976,50.0
5977,180.0
5978,400.0
5979,225.0
5980,375.0
5981,200.0
5982,0.0
5983,100.0
5984,100.0
5985,50.0
5986,230.0
5987,100.0
5988,175.0
5989,270.0
5990,180.0
5991,185.0
5992,295.0
5993,55.0
5994,365.0
5995,210.0
5996,100.0
5997,95.0
5998,305.0
5999,190.0
6000,190.0
6001,275.0
6002,315.0
6003,280.0
6004,190.0
6005,100.0
6006,50.0
6007,135.0
6008,350.0
6009,185.0
6010,115.0
6011,115.0
6012,110.0
6013,230.0
6014,105.0
6015,210.0
6016,100.0
6017,305.0
6018,285.0
6019,75.0
6020,165.0
6021,300.0
6022,155.0
6023,280.0
6024,170.0
6025,180.0
6026,100.0
6027,225.0
6028,340.0
6029,215.0
6030,175.0
6031,215.0
6032,190.0
6033,205.0
6034,260.0
6035,50.0
6036,250.0
6037,175.0
6038,0.0
6039,275.0
6040,75.0
6041,340.0
6042,285.0
6043,0.0
6044,265.0
6045,160.0
6046,280.0
6047,50.0
6048,445.0
6049,340.0
6050,175.0
6051,130.0
6052,245.0
6053,220.0
6054,0.0
6055,80.0
6056,0.0
6057,210.0
6058,100.0
6059,75.0
6060,215.0
6061,280.0
6062,5.0
6063,95.0
6064,85.0
6065,285.0
6066,380.0
6067,150.0
6068,115.0
6069,100.0
6070,305.0
6071,265.0
6072,305.0
6073,290.0
6074,160.0
6075,215.0
6076,80.0
6077,225.0
6078,240.0
6079,200.0
6080,165.0
6081,205.0
6082,180.0
6083,525.0
6084,265.0
6085,105.0
6086,105.0
6087,100.0
6088,210.0
6089,200.0
6090,175.0
6091,130.0
6092,105.0
6093,5.0
6094,90.0
6095,250.0
6096,280.0
6097,65.0
6098,95.0
6099,215.0
6100,185.0
6101,180.0
6102,190.0
6103,300.0
6104,185.0
6105,335.0
6106,200.0
6107,100.0
6108,0.0
6109,285.0
6110,50.0
6111,125.0
6112,75.0
6113,270.0
6114,110.0
6115,310.0
6116,195.0
6117,100.0
6118,100.0
6119,5.0
6120,90.0
6121,5.0
6122,0.0
6123,100.0
6124,170.0
6125,165.0
6126,310.0
6127,180.0
6128,50.0
6129,150.0
6130,0.0
6131,210.0
6132,330.0
6133,255.0
6134,360.0
