,p1_sum_spe_last
4137,152.5
4138,330.0
4139,122.5
4140,110.0
4141,245.0
4142,395.0
4143,150.0
4144,355.0
4145,255.0
4146,220.0
4147,230.0
4148,165.0
4149,50.0
4150,165.0
4151,280.0
4152,335.0
4153,375.0
4154,258.75
4155,115.0
4156,55.0
4157,195.0
4158,190.0
4159,176.25
4160,110.0
4161,123.75
4162,182.5
4163,252.5
4164,165.0
4165,232.5
4166,125.0
4167,255.0
4168,305.0
4169,332.5
4170,110.0
4171,227.5
4172,400.0
4173,70.0
4174,58.75
4175,63.75
4176,140.0
4177,195.0
4178,373.75
4179,185.0
4180,243.75
4181,332.5
4182,7.5
4183,160.0
4184,127.5
4185,0.0
4186,55.0
4187,287.5
4188,176.25
4189,313.75
4190,152.5
4191,335.0
4192,295.0
4193,197.5
4194,123.75
4195,206.25
4196,150.0
4197,117.5
4198,240.0
4199,220.0
4200,320.0
4201,245.0
4202,340.0
4203,145.0
4204,66.25
4205,151.25
4206,140.0
4207,160.0
4208,195.0
4209,182.5
4210,170.0
4211,147.5
4212,203.75
4213,330.0
4214,120.0
4215,27.5
4216,257.5
4217,245.0
4218,162.5
4219,177.5
4220,195.0
4221,217.5
4222,265.0
4223,315.0
4224,228.75
4225,285.0
4226,365.0
4227,318.75
4228,207.5
4229,190.0
4230,50.0
4231,262.5
4232,173.75
4233,320.0
4234,310.0
4235,177.5
4236,86.25
4237,292.5
4238,275.0
4239,363.75
4240,110.0
4241,185.0
4242,100.0
4243,63.75
4244,282.5
4245,217.5
4246,183.75
4247,140.0
4248,115.0
4249,305.0
4250,150.0
4251,208.75
4252,50.0
4253,141.25
4254,212.5
4255,140.0
4256,137.5
4257,162.5
4258,225.0
4259,195.0
4260,375.0
4261,225.0
4262,422.5
4263,87.5
4264,265.0
4265,302.5
4266,138.75
4267,171.25
4268,182.5
4269,152.5
4270,255.0
4271,217.5
4272,195.0
4273,160.0
4274,150.0
4275,242.5
4276,210.0
4277,120.0
4278,60.0
4279,217.5
4280,267.5
4281,100.0
4282,292.5
4283,357.5
4284,122.5
4285,130.0
4286,152.5
4287,160.0
4288,225.0
4289,110.0
4290,100.0
4291,270.0
4292,132.5
4293,170.0
4294,345.0
4295,190.0
4296,253.75
4297,265.0
4298,320.0
4299,107.5
4300,165.0
4301,210.0
4302,347.5
4303,332.5
4304,133.75
4305,220.0
4306,230.0
4307,80.0
4308,297.5
4309,122.5
4310,200.0
4311,270.0
4312,227.5
4313,110.0
4314,237.5
4315,83.75
4316,120.0
4317,135.0
4318,297.5
4319,165.0
4320,150.0
4321,200.0
4322,50.0
4323,145.0
4324,103.75
4325,255.0
4326,310.0
4327,112.5
4328,260.0
4329,125.0
4330,37.5
4331,253.75
4332,110.0
4333,257.5
4334,180.0
4335,232.5
4336,300.0
4337,263.75
4338,258.75
4339,12.5
4340,177.5
4341,173.75
4342,212.5
4343,247.5
4344,165.0
4345,147.5
4346,45.0
4347,140.0
4348,80.0
4349,27.5
4350,107.5
4351,418.75
4352,302.5
4353,133.75
4354,328.75
4355,70.0
4356,243.75
4357,261.25
4358,86.25
4359,195.0
4360,455.0
4361,180.0
4362,258.75
4363,110.0
4364,275.0
4365,205.0
4366,200.0
4367,260.0
4368,280.0
4369,130.0
4370,67.5
4371,217.5
4372,235.0
4373,218.75
4374,297.5
4375,217.5
4376,247.5
4377,245.0
4378,172.5
4379,295.0
4380,178.75
4381,242.5
4382,247.5
4383,180.0
4384,135.0
4385,77.5
4386,220.0
4387,260.0
4388,200.0
4389,285.0
4390,160.0
4391,50.0
4392,172.5
4393,295.0
4394,135.0
4395,430.0
4396,53.75
4397,167.5
4398,295.0
4399,107.5
4400,315.0
4401,180.0
4402,398.75
4403,220.0
4404,292.5
4405,110.0
4406,220.0
4407,93.75
4408,332.5
4409,205.0
4410,170.0
4411,332.5
4412,80.0
4413,128.75
4414,260.0
4415,140.0
4416,240.0
4417,385.0
4418,71.25
4419,135.0
4420,267.5
4421,100.0
4422,248.75
4423,345.0
4424,217.5
4425,122.5
4426,207.5
4427,206.25
4428,195.0
4429,250.0
4430,230.0
4431,320.0
4432,122.5
4433,253.75
4434,72.5
4435,250.0
4436,122.5
4437,286.25
4438,405.0
4439,255.0
4440,327.5
4441,370.0
4442,282.5
4443,337.5
4444,195.0
4445,37.5
4446,192.5
4447,173.75
4448,300.0
4449,295.0
4450,167.5
4451,308.75
4452,27.5
4453,248.75
4454,218.75
4455,275.0
4456,27.5
4457,100.0
4458,80.0
4459,263.75
4460,143.75
4461,122.5
4462,332.5
4463,125.0
4464,405.0
4465,160.0
4466,193.75
4467,80.0
4468,328.75
4469,275.0
4470,200.0
4471,285.0
4472,127.5
4473,223.75
4474,212.5
4475,351.25
4476,285.0
4477,260.0
4478,228.75
4479,138.75
4480,360.0
4481,145.0
4482,298.75
4483,192.5
4484,190.0
4485,282.5
4486,68.75
4487,132.5
4488,130.0
4489,271.25
4490,260.0
4491,222.5
4492,418.75
4493,161.25
4494,170.0
4495,305.0
4496,195.0
4497,260.0
4498,151.25
4499,110.0
4500,212.5
4501,160.0
4502,140.0
4503,213.75
4504,327.5
4505,247.5
4506,190.0
4507,12.5
4508,72.5
4509,175.0
4510,258.75
4511,388.75
4512,255.0
4513,200.0
4514,50.0
4515,125.0
4516,80.0
4517,90.0
4518,152.5
4519,360.0
4520,107.5
4521,206.25
4522,178.75
4523,132.5
4524,170.0
4525,415.0
4526,335.0
4527,290.0
4528,165.0
4529,70.0
4530,50.0
4531,155.0
4532,227.5
4533,91.25
4534,110.0
4535,190.0
4536,370.0
4537,291.25
4538,165.0
4539,127.5
4540,227.5
4541,242.5
4542,220.0
4543,235.0
4544,200.0
4545,220.0
4546,358.75
4547,160.0
4548,100.0
4549,188.75
4550,242.5
4551,337.5
4552,267.5
4553,287.5
4554,42.5
4555,195.0
4556,325.0
4557,245.0
4558,370.0
4559,148.75
4560,105.0
4561,77.5
4562,117.5
4563,43.75
4564,200.0
4565,152.5
4566,160.0
4567,127.5
4568,275.0
4569,231.25
4570,282.5
4571,277.5
4572,390.0
4573,58.75
4574,347.5
4575,272.5
4576,72.5
4577,325.0
4578,218.75
4579,185.0
4580,177.5
4581,122.5
4582,27.5
4583,245.0
4584,248.75
4585,302.5
4586,315.0
4587,28.75
4588,60.0
4589,201.25
4590,128.75
4591,265.0
4592,152.5
4593,110.0
4594,262.5
4595,145.0
4596,236.25
4597,163.75
4598,110.0
4599,247.5
4600,110.0
4601,201.25
4602,375.0
4603,215.0
4604,280.0
4605,86.25
4606,82.5
4607,320.0
4608,377.5
4609,97.5
4610,97.5
4611,40.0
4612,420.0
4613,255.0
4614,110.0
4615,123.75
4616,197.5
4617,170.0
4618,128.75
4619,68.75
4620,67.5
4621,92.5
4622,245.0
4623,330.0
4624,281.25
4625,262.5
4626,350.0
4627,175.0
4628,80.0
4629,198.75
4630,255.0
4631,370.0
4632,255.0
4633,222.5
4634,265.0
4635,30.0
4636,50.0
4637,222.5
4638,333.75
4639,242.5
4640,237.5
4641,130.0
4642,127.5
4643,255.0
4644,135.0
4645,127.5
4646,138.75
4647,290.0
4648,190.0
4649,165.0
4650,315.0
4651,100.0
4652,120.0
4653,315.0
4654,103.75
4655,165.0
4656,255.0
4657,265.0
4658,345.0
4659,136.25
4660,187.5
4661,0.0
4662,262.5
4663,50.0
4664,207.5
4665,255.0
4666,170.0
4667,275.0
4668,190.0
4669,42.5
4670,30.0
4671,290.0
4672,236.25
4673,367.5
4674,165.0
4675,290.0
4676,300.0
4677,142.5
4678,227.5
4679,132.5
4680,40.0
4681,133.75
4682,110.0
4683,230.0
4684,325.0
4685,155.0
4686,132.5
4687,245.0
4688,233.75
4689,377.5
4690,177.5
4691,217.5
4692,275.0
4693,27.5
4694,112.5
4695,212.5
4696,292.5
4697,405.0
4698,258.75
4699,332.5
4700,140.0
4701,206.25
4702,160.0
4703,162.5
4704,95.0
4705,140.0
4706,203.75
4707,163.75
4708,177.5
4709,123.75
4710,262.5
4711,310.0
4712,245.0
4713,287.5
4714,270.0
4715,235.0
4716,145.0
4717,240.0
4718,420.0
4719,247.5
4720,290.0
4721,190.0
4722,93.75
4723,105.0
4724,110.0
4725,80.0
4726,140.0
4727,67.5
4728,85.0
4729,167.5
4730,222.5
4731,380.0
4732,162.5
4733,173.75
4734,270.0
4735,195.0
4736,305.0
4737,198.75
4738,245.0
4739,357.5
4740,228.75
4741,168.75
4742,222.5
4743,180.0
4744,140.0
4745,170.0
4746,195.0
4747,338.75
4748,301.25
4749,205.0
4750,320.0
4751,235.0
4752,165.0
4753,135.0
4754,395.0
4755,135.0
4756,236.25
4757,315.0
4758,170.0
4759,310.0
4760,148.75
4761,186.25
4762,12.5
4763,296.25
4764,127.5
4765,250.0
4766,223.75
4767,210.0
4768,347.5
4769,147.5
4770,297.5
4771,185.0
4772,152.5
4773,147.5
4774,320.0
4775,283.75
4776,205.0
4777,422.5
4778,155.0
4779,251.25
4780,72.5
4781,325.0
4782,400.0
4783,110.0
4784,345.0
4785,267.5
4786,310.0
4787,122.5
4788,222.5
4789,145.0
4790,190.0
4791,260.0
4792,180.0
4793,301.25
4794,143.75
4795,270.0
4796,256.25
4797,125.0
4798,417.5
4799,315.0
4800,40.0
4801,87.5
4802,310.0
4803,225.0
4804,90.0
4805,110.0
4806,285.0
4807,140.0
4808,245.0
4809,395.0
4810,241.25
4811,172.5
4812,240.0
4813,292.5
4814,213.75
4815,81.25
4816,7.5
4817,97.5
4818,152.5
4819,200.0
4820,370.0
4821,110.0
4822,240.0
4823,230.0
4824,251.25
4825,251.25
4826,197.5
4827,175.0
4828,175.0
4829,425.0
4830,80.0
4831,105.0
4832,158.75
4833,285.0
4834,156.25
4835,173.75
4836,122.5
4837,50.0
4838,125.0
4839,305.0
4840,122.5
4841,230.0
4842,293.75
4843,245.0
4844,57.5
4845,190.0
4846,390.0
4847,133.75
4848,308.75
4849,148.75
4850,210.0
4851,280.0
4852,190.0
4853,170.0
4854,448.75
4855,223.75
4856,162.5
4857,337.5
4858,95.0
4859,150.0
4860,100.0
4861,243.75
4862,242.5
4863,222.5
4864,145.0
4865,140.0
4866,242.5
4867,125.0
4868,355.0
4869,112.5
4870,290.0
4871,260.0
4872,180.0
4873,190.0
4874,180.0
4875,282.5
4876,256.25
4877,0.0
4878,190.0
4879,185.0
4880,278.75
4881,357.5
4882,175.0
4883,220.0
4884,330.0
4885,425.0
4886,50.0
4887,55.0
4888,243.75
4889,141.25
4890,480.0
4891,100.0
4892,215.0
4893,145.0
4894,332.5
4895,138.75
4896,267.5
4897,240.0
4898,275.0
4899,282.5
4900,215.0
4901,325.0
4902,325.0
4903,370.0
4904,106.25
4905,96.25
4906,195.0
4907,245.0
4908,30.0
4909,285.0
4910,310.0
4911,158.75
4912,245.0
4913,230.0
4914,182.5
4915,135.0
4916,230.0
4917,395.0
4918,213.75
4919,153.75
4920,315.0
4921,438.75
4922,228.75
4923,12.5
4924,345.0
4925,322.5
4926,182.5
4927,127.5
4928,235.0
4929,115.0
4930,282.5
4931,200.0
4932,50.0
4933,375.0
4934,72.5
4935,128.75
4936,257.5
4937,238.75
4938,0.0
4939,113.75
4940,175.0
4941,272.5
4942,370.0
4943,445.0
4944,40.0
4945,127.5
4946,43.75
4947,240.0
4948,267.5
4949,122.5
4950,63.75
4951,310.0
4952,252.5
4953,338.75
4954,100.0
4955,355.0
4956,171.25
4957,7.5
4958,177.5
4959,132.5
4960,122.5
4961,12.5
4962,315.0
4963,136.25
4964,170.0
4965,310.0
4966,217.5
4967,342.5
4968,281.25
4969,235.0
4970,165.0
4971,242.5
4972,158.75
4973,420.0
4974,205.0
4975,132.5
4976,72.5
4977,110.0
4978,295.0
4979,140.0
4980,267.5
4981,7.5
4982,55.0
4983,180.0
4984,210.0
4985,230.0
4986,443.75
4987,300.0
4988,122.5
4989,42.5
4990,435.0
4991,375.0
4992,206.25
4993,318.75
4994,152.5
4995,303.75
4996,237.5
4997,293.75
4998,270.0
4999,250.0
5000,75.0
5001,12.5
5002,193.75
5003,251.25
5004,42.5
5005,30.0
5006,230.0
5007,275.0
5008,180.0
5009,197.5
5010,13.75
5011,147.5
5012,241.25
5013,255.0
5014,225.0
5015,213.75
5016,30.0
5017,0.0
5018,142.5
5019,122.5
5020,340.0
5021,220.0
5022,110.0
5023,147.5
5024,97.5
5025,80.0
5026,71.25
5027,110.0
5028,195.0
5029,182.5
5030,276.25
5031,180.0
5032,255.0
5033,150.0
5034,17.5
5035,117.5
5036,115.0
5037,0.0
5038,167.5
5039,55.0
5040,278.75
5041,151.25
5042,237.5
5043,120.0
5044,185.0
5045,152.5
5046,87.5
5047,120.0
5048,173.75
5049,170.0
5050,0.0
5051,235.0
5052,280.0
5053,0.0
5054,125.0
5055,145.0
5056,165.0
5057,115.0
5058,110.0
5059,95.0
5060,248.75
5061,192.5
5062,155.0
5063,162.5
5064,110.0
5065,260.0
5066,82.5
5067,75.0
5068,100.0
5069,77.5
5070,115.0
5071,38.75
5072,220.0
5073,126.25
5074,187.5
5075,147.5
5076,120.0
5077,120.0
5078,110.0
5079,191.25
5080,187.5
5081,210.0
5082,356.25
5083,28.75
5084,120.0
5085,367.5
5086,205.0
5087,85.0
5088,227.5
5089,282.5
5090,140.0
5091,92.5
5092,27.5
5093,170.0
5094,100.0
5095,288.75
5096,165.0
5097,37.5
5098,110.0
5099,96.25
5100,110.0
5101,50.0
5102,165.0
5103,160.0
5104,0.0
5105,252.5
5106,138.75
5107,192.5
5108,165.0
5109,180.0
5110,247.5
5111,232.5
5112,157.5
5113,260.0
5114,187.5
5115,168.75
5116,120.0
5117,83.75
5118,255.0
5119,58.75
5120,297.5
5121,235.0
5122,157.5
5123,140.0
5124,142.5
5125,220.0
5126,157.5
5127,193.75
5128,30.0
5129,127.5
5130,55.0
5131,205.0
5132,192.5
5133,210.0
5134,198.75
5135,50.0
5136,307.5
5137,370.0
5138,130.0
5139,50.0
5140,78.75
5141,85.0
5142,210.0
5143,80.0
5144,160.0
5145,131.25
5146,225.0
5147,122.5
5148,215.0
5149,257.5
5150,186.25
5151,150.0
5152,151.25
5153,170.0
5154,227.5
5155,110.0
5156,205.0
5157,140.0
5158,190.0
5159,130.0
5160,183.75
5161,160.0
5162,330.0
5163,43.75
5164,113.75
5165,82.5
5166,277.5
5167,215.0
5168,430.0
5169,170.0
5170,108.75
5171,200.0
5172,283.75
5173,380.0
5174,30.0
5175,147.5
5176,112.5
5177,215.0
5178,210.0
5179,173.75
5180,0.0
5181,110.0
5182,222.5
5183,133.75
5184,180.0
5185,107.5
5186,327.5
5187,176.25
5188,218.75
5189,17.5
5190,145.0
5191,80.0
5192,150.0
5193,92.5
5194,145.0
5195,110.0
5196,237.5
5197,115.0
5198,330.0
5199,255.0
5200,240.0
5201,115.0
5202,30.0
5203,167.5
5204,40.0
5205,70.0
5206,123.75
5207,140.0
5208,133.75
5209,160.0
5210,152.5
5211,60.0
5212,35.0
5213,230.0
5214,280.0
5215,150.0
5216,120.0
5217,312.5
5218,287.5
5219,160.0
5220,7.5
5221,255.0
5222,250.0
5223,75.0
5224,245.0
5225,30.0
5226,147.5
5227,30.0
5228,130.0
5229,230.0
5230,363.75
5231,77.5
5232,82.5
5233,340.0
5234,110.0
5235,140.0
5236,305.0
5237,310.0
5238,385.0
5239,240.0
5240,280.0
5241,222.5
5242,180.0
5243,165.0
5244,148.75
5245,222.5
5246,120.0
5247,95.0
5248,57.5
5249,173.75
5250,201.25
5251,167.5
5252,205.0
5253,145.0
5254,278.75
5255,67.5
5256,246.25
5257,347.5
5258,285.0
5259,110.0
5260,17.5
5261,205.0
5262,60.0
5263,108.75
5264,0.0
5265,122.5
5266,205.0
5267,50.0
5268,12.5
5269,165.0
5270,148.75
5271,140.0
5272,51.25
5273,300.0
5274,215.0
5275,123.75
5276,122.5
5277,160.0
5278,135.0
5279,47.5
5280,175.0
5281,225.0
5282,100.0
5283,270.0
5284,120.0
5285,157.5
5286,130.0
5287,157.5
5288,210.0
5289,75.0
5290,287.5
5291,115.0
5292,110.0
5293,205.0
5294,160.0
5295,245.0
5296,12.5
5297,135.0
5298,95.0
5299,73.75
5300,255.0
5301,150.0
5302,225.0
5303,193.75
5304,70.0
5305,150.0
5306,100.0
5307,255.0
5308,153.75
5309,42.5
5310,132.5
5311,97.5
5312,150.0
5313,268.75
5314,85.0
5315,115.0
5316,88.75
5317,188.75
5318,145.0
5319,115.0
5320,225.0
5321,127.5
5322,31.25
5323,130.0
5324,208.75
5325,212.5
5326,96.25
5327,110.0
5328,260.0
5329,0.0
5330,146.25
5331,183.75
5332,70.0
5333,168.75
5334,162.5
5335,150.0
5336,100.0
5337,160.0
5338,165.0
5339,127.5
5340,325.0
5341,110.0
5342,348.75
5343,170.0
5344,320.0
5345,101.25
5346,32.5
5347,110.0
5348,230.0
5349,197.5
5350,155.0
5351,110.0
5352,50.0
5353,142.5
5354,55.0
5355,223.75
5356,50.0
5357,170.0
5358,385.0
5359,308.75
5360,170.0
5361,128.75
5362,217.5
5363,30.0
5364,0.0
5365,143.75
5366,150.0
5367,155.0
5368,187.5
5369,255.0
5370,70.0
5371,0.0
5372,30.0
5373,323.75
5374,135.0
5375,205.0
5376,273.75
5377,215.0
5378,132.5
5379,115.0
5380,115.0
5381,95.0
5382,57.5
5383,196.25
5384,202.5
5385,337.5
5386,297.5
5387,110.0
5388,278.75
5389,132.5
5390,277.5
5391,80.0
5392,0.0
5393,328.75
5394,80.0
5395,137.5
5396,167.5
5397,30.0
5398,120.0
5399,130.0
5400,241.25
5401,115.0
5402,105.0
5403,28.75
5404,108.75
5405,315.0
5406,152.5
5407,140.0
5408,103.75
5409,122.5
5410,235.0
5411,65.0
5412,30.0
5413,27.5
5414,265.0
5415,240.0
5416,123.75
5417,82.5
5418,60.0
5419,127.5
5420,225.0
5421,28.75
5422,130.0
5423,42.5
5424,115.0
5425,255.0
5426,167.5
5427,50.0
5428,260.0
5429,110.0
5430,130.0
5431,183.75
5432,141.25
5433,0.0
5434,111.25
5435,225.0
5436,0.0
5437,160.0
5438,225.0
5439,142.5
5440,145.0
5441,143.75
5442,175.0
5443,235.0
5444,315.0
5445,460.0
5446,36.25
5447,37.5
5448,152.5
5449,267.5
5450,157.5
5451,256.25
5452,120.0
5453,0.0
5454,193.75
5455,70.0
5456,222.5
5457,55.0
5458,52.5
5459,202.5
5460,123.75
5461,157.5
5462,127.5
5463,72.5
5464,225.0
5465,25.0
5466,162.5
5467,133.75
5468,151.25
5469,147.5
5470,166.25
5471,125.0
5472,180.0
5473,52.5
5474,240.0
5475,105.0
5476,316.25
5477,190.0
5478,155.0
5479,182.5
5480,50.0
5481,110.0
5482,117.5
5483,117.5
5484,120.0
5485,280.0
5486,65.0
5487,225.0
5488,180.0
5489,297.5
5490,120.0
5491,120.0
5492,90.0
5493,210.0
5494,267.5
5495,190.0
5496,270.0
5497,150.0
5498,157.5
5499,133.75
5500,220.0
5501,140.0
5502,0.0
5503,67.5
5504,260.0
5505,280.0
5506,45.0
5507,40.0
5508,30.0
5509,163.75
5510,100.0
5511,85.0
5512,55.0
5513,160.0
5514,82.5
5515,157.5
5516,110.0
5517,175.0
5518,160.0
5519,177.5
5520,155.0
5521,160.0
5522,152.5
5523,0.0
5524,175.0
5525,157.5
5526,230.0
5527,165.0
5528,157.5
5529,318.75
5530,390.0
5531,167.5
5532,30.0
5533,135.0
5534,270.0
5535,160.0
5536,115.0
5537,200.0
5538,98.75
5539,235.0
5540,0.0
5541,50.0
5542,110.0
5543,308.75
5544,275.0
5545,91.25
5546,205.0
5547,298.75
5548,12.5
5549,50.0
5550,140.0
5551,28.75
5552,160.0
5553,115.0
5554,50.0
5555,215.0
5556,125.0
5557,133.75
5558,215.0
5559,110.0
5560,96.25
5561,192.5
5562,180.0
5563,52.5
5564,100.0
5565,160.0
5566,142.5
5567,230.0
5568,50.0
5569,100.0
5570,70.0
5571,50.0
5572,67.5
5573,217.5
5574,157.5
5575,148.75
5576,110.0
5577,108.75
5578,158.75
5579,85.0
5580,247.5
5581,170.0
5582,132.5
5583,55.0
5584,191.25
5585,105.0
5586,160.0
5587,227.5
5588,78.75
5589,175.0
5590,12.5
5591,57.5
5592,157.5
5593,167.5
5594,140.0
5595,63.75
5596,50.0
5597,82.5
5598,7.5
5599,110.0
5600,260.0
5601,330.0
5602,0.0
5603,350.0
5604,280.0
5605,197.5
5606,82.5
5607,12.5
5608,0.0
5609,162.5
5610,238.75
5611,315.0
5612,93.75
5613,30.0
5614,57.5
5615,130.0
5616,30.0
5617,140.0
5618,7.5
5619,162.5
5620,70.0
5621,12.5
5622,246.25
5623,150.0
5624,142.5
5625,135.0
5626,171.25
5627,27.5
5628,107.5
5629,258.75
5630,95.0
5631,262.5
5632,30.0
5633,172.5
5634,260.0
5635,140.0
5636,50.0
5637,57.5
5638,160.0
5639,200.0
5640,145.0
5641,0.0
5642,200.0
5643,167.5
5644,200.0
5645,215.0
5646,290.0
5647,0.0
5648,50.0
5649,0.0
5650,232.5
5651,140.0
5652,197.5
5653,12.5
5654,138.75
5655,50.0
5656,182.5
5657,30.0
5658,95.0
5659,262.5
5660,72.5
5661,77.5
5662,160.0
5663,250.0
5664,160.0
5665,215.0
5666,27.5
5667,15.0
5668,140.0
5669,42.5
5670,163.75
5671,187.5
5672,151.25
5673,102.5
5674,45.0
5675,243.75
5676,50.0
5677,115.0
5678,120.0
5679,177.5
5680,155.0
5681,115.0
5682,115.0
5683,325.0
5684,122.5
5685,122.5
5686,60.0
5687,230.0
5688,110.0
5689,205.0
5690,66.25
5691,158.75
5692,158.75
5693,75.0
5694,316.25
5695,115.0
5696,115.0
5697,80.0
5698,257.5
5699,135.0
5700,157.5
5701,72.5
5702,220.0
5703,310.0
5704,207.5
5705,63.75
5706,285.0
5707,195.0
5708,60.0
5709,43.75
5710,12.5
5711,345.0
5712,193.75
5713,55.0
5714,95.0
5715,135.0
5716,130.0
5717,115.0
5718,180.0
5719,50.0
5720,110.0
5721,140.0
5722,185.0
5723,195.0
5724,40.0
5725,160.0
5726,30.0
5727,30.0
5728,160.0
5729,140.0
5730,252.5
5731,0.0
5732,105.0
5733,288.75
5734,77.5
5735,175.0
5736,80.0
5737,117.5
5738,177.5
5739,200.0
5740,160.0
5741,110.0
5742,242.5
5743,122.5
5744,172.5
5745,387.5
5746,50.0
5747,105.0
5748,325.0
5749,50.0
5750,160.0
5751,135.0
5752,182.5
5753,85.0
5754,28.75
5755,110.0
5756,73.75
5757,266.25
5758,215.0
5759,27.5
5760,170.0
5761,418.75
5762,7.5
5763,230.0
5764,12.5
5765,198.75
5766,0.0
5767,142.5
5768,67.5
5769,170.0
5770,178.75
5771,0.0
5772,30.0
5773,135.0
5774,155.0
5775,150.0
5776,193.75
5777,345.0
5778,72.5
5779,36.25
5780,365.0
5781,7.5
5782,283.75
5783,162.5
5784,20.0
5785,242.5
5786,220.0
5787,85.0
5788,115.0
5789,445.0
5790,122.5
5791,100.0
5792,57.5
5793,225.0
5794,160.0
5795,7.5
5796,168.75
5797,178.75
5798,182.5
5799,100.0
5800,293.75
5801,322.5
5802,73.75
5803,275.0
5804,265.0
5805,30.0
5806,120.0
5807,230.0
5808,225.0
5809,40.0
5810,176.25
5811,115.0
5812,307.5
5813,105.0
5814,97.5
5815,12.5
5816,42.5
5817,30.0
5818,42.5
5819,298.75
5820,138.75
5821,212.5
5822,160.0
5823,120.0
5824,262.5
5825,160.0
5826,320.0
5827,0.0
5828,252.5
5829,273.75
5830,110.0
5831,70.0
5832,192.5
5833,0.0
5834,180.0
5835,192.5
5836,50.0
5837,145.0
5838,267.5
5839,35.0
5840,27.5
5841,290.0
5842,100.0
5843,95.0
5844,288.75
5845,230.0
5846,0.0
5847,330.0
5848,215.0
5849,262.5
5850,30.0
5851,270.0
5852,261.25
5853,190.0
5854,55.0
5855,180.0
5856,75.0
5857,43.75
5858,115.0
5859,80.0
5860,175.0
5861,200.0
5862,120.0
5863,350.0
5864,105.0
5865,145.0
5866,207.5
5867,165.0
5868,285.0
5869,256.25
5870,185.0
5871,42.5
5872,50.0
5873,242.5
5874,110.0
5875,247.5
5876,120.0
5877,85.0
5878,370.0
5879,51.25
5880,142.5
5881,170.0
5882,80.0
5883,207.5
5884,188.75
5885,40.0
5886,185.0
5887,206.25
5888,122.5
5889,335.0
5890,0.0
5891,28.75
5892,55.0
5893,67.5
5894,190.0
5895,30.0
5896,210.0
5897,135.0
5898,180.0
5899,120.0
5900,165.0
5901,385.0
5902,425.0
5903,15.0
5904,256.25
5905,0.0
5906,390.0
5907,42.5
5908,50.0
5909,226.25
5910,200.0
5911,195.0
5912,196.25
5913,296.25
5914,70.0
5915,30.0
5916,282.5
5917,390.0
5918,110.0
5919,290.0
5920,285.0
5921,180.0
5922,0.0
5923,136.25
5924,230.0
5925,165.0
5926,186.25
5927,120.0
5928,50.0
5929,0.0
5930,285.0
5931,285.0
5932,63.75
5933,50.0
5934,180.0
5935,233.75
5936,187.5
5937,167.5
5938,212.5
5939,120.0
5940,72.5
5941,157.5
5942,215.0
5943,205.0
5944,45.0
5945,266.25
5946,93.75
5947,28.75
5948,0.0
5949,110.0
5950,238.75
5951,205.0
5952,70.0
5953,7.5
5954,112.5
5955,50.0
5956,110.0
5957,110.0
5958,176.25
5959,27.5
5960,110.0
5961,340.0
5962,80.0
5963,342.5
5964,138.75
5965,271.25
5966,45.0
5967,235.0
5968,110.0
5969,247.5
5970,228.75
5971,30.0
5972,232.5
5973,235.0
5974,160.0
5975,140.0
5976,30.0
5977,237.5
5978,320.0
5979,285.0
5980,355.0
5981,132.5
5982,0.0
5983,110.0
5984,82.5
5985,120.0
5986,107.5
5987,27.5
5988,225.0
5989,238.75
5990,70.0
5991,38.75
5992,290.0
5993,42.5
5994,195.0
5995,140.0
5996,105.0
5997,55.0
5998,210.0
5999,72.5
6000,220.0
6001,173.75
6002,195.0
6003,225.0
6004,31.25
6005,110.0
6006,120.0
6007,180.0
6008,276.25
6009,155.0
6010,42.5
6011,230.0
6012,30.0
6013,226.25
6014,160.0
6015,57.5
6016,110.0
6017,252.5
6018,212.5
6019,115.0
6020,200.0
6021,165.0
6022,190.0
6023,262.5
6024,128.75
6025,140.0
6026,110.0
6027,228.75
6028,133.75
6029,70.0
6030,140.0
6031,167.5
6032,210.0
6033,43.75
6034,170.0
6035,30.0
6036,157.5
6037,160.0
6038,0.0
6039,202.5
6040,115.0
6041,198.75
6042,232.5
6043,0.0
6044,122.5
6045,165.0
6046,180.0
6047,120.0
6048,321.25
6049,400.0
6050,225.0
6051,102.5
6052,120.0
6053,150.0
6054,0.0
6055,80.0
6056,0.0
6057,35.0
6058,26.25
6059,115.0
6060,100.0
6061,91.25
6062,12.5
6063,55.0
6064,85.0
6065,230.0
6066,160.0
6067,57.5
6068,42.5
6069,27.5
6070,153.75
6071,287.5
6072,153.75
6073,215.0
6074,150.0
6075,190.0
6076,20.0
6077,147.5
6078,165.0
6079,192.5
6080,177.5
6081,58.75
6082,40.0
6083,316.25
6084,220.0
6085,160.0
6086,160.0
6087,110.0
6088,93.75
6089,32.5
6090,140.0
6091,157.5
6092,70.0
6093,50.0
6094,110.0
6095,188.75
6096,380.0
6097,110.0
6098,55.0
6099,190.0
6100,113.75
6101,73.75
6102,135.0
6103,227.5
6104,165.0
6105,117.5
6106,145.0
6107,67.5
6108,0.0
6109,232.5
6110,120.0
6111,37.5
6112,28.75
6113,230.0
6114,45.0
6115,237.5
6116,82.5
6117,110.0
6118,27.5
6119,50.0
6120,25.0
6121,50.0
6122,0.0
6123,110.0
6124,225.0
6125,240.0
6126,293.75
6127,151.25
6128,95.0
6129,145.0
6130,0.0
6131,140.0
6132,172.5
6133,130.0
6134,352.5
