,p1_sum_stats_last,p2_sum_stats_last
5096,1015.0,3232.5
5097,922.5,2654.25
5098,520.0,2515.25
5099,1436.25,2908.75
5100,520.0,2971.5
5101,520.0,3057.75
5102,1555.0,2647.5
5103,1035.0,2987.75
5104,0.0,3133.0
5105,2577.5,3098.75
5106,968.75,2650.5
5107,2017.5,3153.0
5108,1055.0,3200.25
5109,1455.0,3055.25
5110,1572.5,2012.5
5111,1527.5,3195.5
5112,1942.5,3197.75
5113,2215.0,3205.0
5114,1557.5,3099.25
5115,2008.75,3153.0
5116,540.0,2485.0
5117,1028.75,3136.5
5118,1550.0,3117.5
5119,943.75,3118.25
5120,2167.5,2455.25
5121,2090.0,3177.75
5122,1477.5,3054.0
5123,1015.0,3169.25
5124,972.5,3093.75
5125,1075.0,3115.25
5126,1547.5,3085.5
5127,1423.75,3200.0
5128,450.0,3162.5
5129,1017.5,3045.5
5130,580.0,2550.5
5131,955.0,2482.5
5132,2087.5,3114.0
5133,1545.0,3102.75
5134,1903.75,3155.25
5135,520.0,2505.0
5136,2102.5,2901.5
5137,1580.0,3046.75
5138,1770.0,3152.5
5139,540.0,3077.5
5140,968.75,3207.75
5141,1030.0,2988.0
5142,2520.0,3149.0
5143,970.0,3056.0
5144,1040.0,2582.75
5145,1066.25,3055.5
5146,1545.0,3016.5
5147,1002.5,2553.75
5148,2070.0,2924.25
5149,2172.5,2943.0
5150,2066.25,2916.75
5151,1005.0,2658.75
5152,1531.25,3163.0
5153,1180.0,3150.25
5154,1967.5,2632.75
5155,520.0,3122.75
5156,955.0,2657.5
5157,1075.0,3153.0
5158,1490.0,2560.25
5159,540.0,3088.75
5160,1403.75,3232.5
5161,1905.0,3070.25
5162,1675.0,3129.25
5163,1033.75,3090.0
5164,1498.75,3058.25
5165,1017.5,3315.0
5166,2052.5,3185.5
5167,1620.0,2886.5
5168,2770.0,3005.25
5169,1025.0,3077.75
5170,973.75,2998.75
5171,1140.0,3054.0
5172,2058.75,2924.0
5173,2640.0,2470.0
5174,495.0,3095.75
5175,977.5,2966.5
5176,1572.5,2981.5
5177,1535.0,2640.5
5178,1135.0,3010.75
5179,1368.75,2582.75
5180,0.0,2062.75
5181,520.0,3045.25
5182,2072.5,2986.25
5183,883.75,2590.0
5184,1060.0,2649.25
5185,917.5,3023.75
5186,2537.5,3083.0
5187,2026.25,3062.5
5188,2088.75,3042.75
5189,512.5,2115.0
5190,1030.0,3011.5
5191,970.0,3122.75
5192,1035.0,2952.75
5193,1082.5,2995.5
5194,1080.0,2902.5
5195,520.0,3074.0
5196,1572.5,3190.5
5197,535.0,2687.75
5198,1675.0,3130.25
5199,2135.0,2588.0
5200,1675.0,3182.5
5201,535.0,1948.75
5202,495.0,3182.75
5203,2122.5,3228.75
5204,485.0,2122.75
5205,520.0,3180.0
5206,978.75,3168.75
5207,1015.0,3048.75
5208,1078.75,3212.75
5209,1040.0,2464.0
5210,1497.5,3115.25
5211,545.0,2979.25
5212,885.0,3186.5
5213,1605.0,3185.25
5214,2015.0,2892.5
5215,1005.0,2630.5
5216,540.0,2457.75
5217,2107.5,3232.75
5218,2052.5,2505.5
5219,1040.0,3170.5
5220,472.5,3021.25
5221,1550.0,3069.0
5222,1605.0,3258.75
5223,925.0,2565.25
5224,1075.0,3068.25
5225,495.0,3288.75
5226,977.5,3217.75
5227,450.0,3052.75
5228,1065.0,2545.5
5229,1155.0,3025.5
5230,2523.75,3077.5
5231,957.5,2538.75
5232,1017.5,3111.75
5233,2065.0,2416.5
5234,520.0,3062.75
5235,1535.0,2558.75
5236,2070.0,2626.5
5237,2180.0,3067.75
5238,2130.0,3270.25
5239,1370.0,2990.0
5240,2515.0,3190.5
5241,1452.5,2957.0
5242,2105.0,3165.0
5243,1055.0,3050.25
5244,988.75,2525.0
5245,2062.5,3091.5
5246,1490.0,3096.5
5247,1065.0,2195.0
5248,992.5,2110.0
5249,1403.75,2947.75
5250,2021.25,3066.5
5251,2122.5,3036.75
5252,1540.0,3052.5
5253,1030.0,1975.0
5254,2108.75,2504.25
5255,922.5,3093.0
5256,2516.25,3111.5
5257,2587.5,3158.75
5258,1955.0,3047.0
5259,555.0,2659.0
5260,467.5,3105.0
5261,955.0,3014.0
5262,545.0,3211.0
5263,1568.75,2528.0
5264,0.0,3150.0
5265,1002.5,2590.5
5266,1585.0,3098.75
5267,520.0,2976.75
5268,482.5,2971.25
5269,1555.0,3165.0
5270,988.75,3168.0
5271,970.0,2987.5
5272,801.25,3156.5
5273,2045.0,3025.25
5274,1150.0,3085.5
5275,883.75,3061.75
5276,1002.5,3144.25
5277,1040.0,3132.0
5278,1490.0,3134.25
5279,1007.5,3160.25
5280,1575.0,3150.0
5281,1055.0,3255.5
5282,1450.0,3053.0
5283,1595.0,3144.5
5284,540.0,3166.5
5285,1607.5,2650.5
5286,540.0,3102.5
5287,1482.5,2998.75
5288,875.0,2565.0
5289,1060.0,2994.25
5290,1887.5,2665.5
5291,1545.0,2745.5
5292,520.0,3097.75
5293,1515.0,2521.75
5294,1010.0,3145.5
5295,2115.0,3100.5
5296,482.5,1876.25
5297,920.0,3190.25
5298,435.0,3144.25
5299,883.75,3180.0
5300,1475.0,3019.0
5301,1035.0,3100.0
5302,1640.0,3099.0
5303,1548.75,3205.25
5304,565.0,3292.75
5305,1135.0,2845.5
5306,510.0,3138.25
5307,2135.0,3182.0
5308,1588.75,2505.5
5309,977.5,2535.0
5310,1022.5,2026.5
5311,1512.5,3044.25
5312,1580.0,2626.5
5313,2088.75,3325.5
5314,1075.0,3195.25
5315,535.0,2979.25
5316,1298.75,3149.0
5317,1488.75,3062.5
5318,1030.0,3148.0
5319,535.0,2022.5
5320,1560.0,2922.75
5321,1012.5,3092.75
5322,1006.25,3207.75
5323,1025.0,3002.75
5324,2088.75,3039.25
5325,2062.5,3235.25
5326,1511.25,3191.25
5327,520.0,3135.25
5328,1490.0,2118.75
5329,0.0,2585.5
5330,1561.25,3018.75
5331,1598.75,3171.5
5332,980.0,2687.75
5333,1438.75,3041.25
5334,1542.5,3033.25
5335,1005.0,2542.75
5336,615.0,3025.0
5337,1040.0,3077.75
5338,1635.0,2635.0
5339,987.5,3029.0
5340,2115.0,2502.5
5341,520.0,2636.5
5342,2453.75,3108.0
5343,1060.0,3179.0
5344,2150.0,3058.0
5345,1476.25,3135.25
5346,907.5,2985.75
5347,520.0,3031.5
5348,1640.0,3135.0
5349,2172.5,3058.0
5350,1030.0,2635.0
5351,555.0,3122.5
5352,1035.0,2989.25
5353,972.5,2986.5
5354,580.0,3245.25
5355,2068.75,2615.0
5356,520.0,3001.75
5357,1115.0,3090.25
5358,2090.0,2422.5
5359,2038.75,3097.75
5360,1440.0,3141.5
5361,1073.75,3160.25
5362,2537.5,3132.75
5363,495.0,2673.75
5364,0.0,3242.75
5365,903.75,3153.0
5366,1015.0,2596.5
5367,1020.0,3177.75
5368,2037.5,2687.75
5369,1455.0,2498.75
5370,980.0,3175.75
5371,0.0,1923.75
5372,495.0,2660.0
5373,2408.75,2952.5
5374,1060.0,2610.25
5375,1935.0,3223.0
5376,2093.75,3141.5
5377,1940.0,2466.5
5378,1022.5,2532.5
5379,535.0,3152.5
5380,535.0,2977.75
5381,1065.0,2875.25
5382,932.5,2489.0
5383,1961.25,2582.75
5384,2062.5,3152.75
5385,2627.5,3100.5
5386,2122.5,2941.25
5387,520.0,1878.75
5388,1913.75,3195.5
5389,1022.5,2471.75
5390,2057.5,2645.0
5391,1015.0,3023.0
5392,0.0,3205.5
5393,2638.75,3128.0
5394,1015.0,2597.75
5395,992.5,3175.25
5396,1512.5,3027.5
5397,495.0,2986.5
5398,540.0,3135.0
5399,1110.0,2962.75
5400,2086.25,3085.5
5401,440.0,3187.5
5402,1100.0,2063.75
5403,448.75,2065.25
5404,1418.75,3099.75
5405,2060.0,3165.75
5406,1452.5,3159.0
5407,990.0,2866.25
5408,1378.75,3260.5
5409,1002.5,2722.5
5410,2035.0,2573.0
5411,1020.0,3127.75
5412,495.0,3040.25
5413,437.5,3055.5
5414,1980.0,3070.25
5415,1580.0,3073.0
5416,1058.75,2427.75
5417,1017.5,2085.0
5418,945.0,3075.25
5419,1017.5,2013.0
5420,1600.0,2931.75
5421,448.75,3149.0
5422,1110.0,3117.75
5423,892.5,3157.75
5424,1040.0,2620.5
5425,1550.0,3130.0
5426,1482.5,3121.25
5427,1425.0,3056.25
5428,2090.0,3140.5
5429,555.0,3198.25
5430,540.0,2540.25
5431,1898.75,3240.5
5432,1556.25,2577.5
5433,0.0,2640.0
5434,1931.25,3227.5
5435,1055.0,2227.5
5436,0.0,2433.75
5437,1075.0,3190.5
5438,1055.0,2663.75
5439,972.5,2721.5
5440,955.0,3273.0
5441,903.75,2393.75
5442,1480.0,2460.0
5443,1075.0,3230.5
5444,2235.0,2658.0
5445,2695.0,2991.5
5446,921.25,2531.5
5447,897.5,3126.5
5448,1497.5,3142.75
5449,1987.5,3133.0
5450,1462.5,2977.5
5451,2441.25,2916.75
5452,540.0,2467.75
5453,0.0,2496.25
5454,1548.75,2501.25
5455,1415.0,3177.75
5456,2412.5,3134.0
5457,580.0,3165.5
5458,977.5,2942.0
5459,2022.5,2525.0
5460,788.75,3292.75
5461,1512.5,3141.5
5462,1477.5,3168.0
5463,912.5,1993.75
5464,1055.0,2927.75
5465,540.0,2528.25
5466,1497.5,3146.0
5467,1548.75,3099.0
5468,1451.25,3100.75
5469,977.5,2632.75
5470,2071.25,3193.25
5471,1560.0,3147.75
5472,1475.0,3262.75
5473,967.5,2602.75
5474,1630.0,3175.0
5475,1100.0,3077.75
5476,2536.25,3072.75
5477,1535.0,3092.75
5478,1195.0,3057.75
5479,2067.5,2987.75
5480,520.0,3235.25
5481,1485.0,2458.0
5482,1527.5,3146.5
5483,992.5,2649.25
5484,1085.0,3145.5
5485,2065.0,3115.5
5486,1025.0,3139.0
5487,1055.0,3135.0
5488,1475.0,3092.75
5489,2482.5,2602.5
5490,1085.0,3119.0
5491,540.0,2630.25
5492,1005.0,3160.5
5493,1680.0,3067.75
5494,1987.5,3285.25
5495,1640.0,3148.0
5496,1595.0,3090.0
5497,1575.0,3133.0
5498,1997.5,3150.0
5499,883.75,2650.5
5500,1075.0,3165.25
5501,1005.0,3220.0
5502,0.0,3073.75
5503,922.5,2708.75
5504,1490.0,2956.5
5505,1580.0,2632.75
5506,950.0,2552.75
5507,485.0,3197.5
5508,495.0,2256.25
5509,2043.75,3136.5
5510,1055.0,3177.75
5511,1075.0,3105.25
5512,580.0,2510.5
5513,1075.0,2602.75
5514,1017.5,3092.75
5515,1512.5,2466.5
5516,1065.0,2625.25
5517,1480.0,2417.5
5518,1040.0,3064.0
5519,1582.5,2065.0
5520,1020.0,3100.25
5521,1025.0,3165.0
5522,1126.25,3111.5
5523,0.0,2675.0
5524,2080.0,3115.0
5525,1012.5,3195.5
5526,1060.0,2705.0
5527,1100.0,3211.0
5528,1512.5,3056.5
5529,2028.75,2960.25
5530,2695.0,2929.25
5531,1502.5,2482.5
5532,450.0,2032.0
5533,920.0,3031.25
5534,1980.0,2642.5
5535,1040.0,2609.25
5536,1365.0,3036.5
5537,1555.0,2176.5
5538,1968.75,2962.0
5539,1665.0,3010.75
5540,0.0,3145.25
5541,520.0,3159.0
5542,520.0,3190.5
5543,2028.75,3099.0
5544,1575.0,3130.5
5545,1496.25,2991.25
5546,1540.0,3056.5
5547,2133.75,3207.75
5548,482.5,3135.5
5549,520.0,2902.75
5550,1005.0,3014.0
5551,448.75,2557.75
5552,1040.0,3051.25
5553,535.0,3119.25
5554,520.0,2516.25
5555,1150.0,2993.0
5556,1020.0,2670.0
5557,1413.75,2707.5
5558,2075.0,2535.25
5559,520.0,2648.0
5560,1371.25,3025.5
5561,1992.5,3065.0
5562,1630.0,3125.5
5563,1387.5,3035.75
5564,1430.0,3085.0
5565,1040.0,3166.5
5566,962.5,2924.0
5567,1060.0,3077.75
5568,520.0,2642.0
5569,615.0,2736.5
5570,980.0,2461.5
5571,520.0,2621.25
5572,1017.5,3097.5
5573,1497.5,2987.5
5574,1482.5,3041.75
5575,988.75,3128.0
5576,520.0,2987.75
5577,1463.75,2516.25
5578,1473.75,3182.5
5579,1075.0,1938.75
5580,2562.5,3224.25
5581,1060.0,3086.5
5582,1047.5,3215.5
5583,910.0,3016.5
5584,2481.25,3108.25
5585,1100.0,3017.75
5586,1040.0,3140.75
5587,1992.5,2953.0
5588,968.75,2620.25
5589,1615.0,3192.75
5590,482.5,3192.5
5591,992.5,2926.75
5592,1477.5,3079.25
5593,1512.5,3235.25
5594,1015.0,3165.25
5595,1058.75,2550.25
5596,520.0,3157.75
5597,1017.5,3257.75
5598,472.5,3111.5
5599,520.0,3228.0
5600,1590.0,2999.25
5601,2155.0,3093.75
5602,0.0,2871.25
5603,1985.0,3069.25
5604,1580.0,2690.0
5605,1937.5,2571.5
5606,1462.5,3141.75
5607,482.5,3057.75
5608,0.0,2585.0
5609,1487.5,2402.5
5610,1593.75,2892.5
5611,2090.0,3227.5
5612,1553.75,3232.75
5613,495.0,2605.5
5614,932.5,3063.0
5615,1110.0,3240.5
5616,450.0,3081.25
5617,910.0,3167.5
5618,472.5,3071.5
5619,1517.5,3117.75
5620,980.0,3024.5
5621,482.5,3020.25
5622,2096.25,3116.5
5623,1010.0,2599.0
5624,972.5,2107.75
5625,1040.0,2919.0
5626,1411.25,3170.25
5627,437.5,2667.75
5628,1452.5,3048.25
5629,1508.75,3135.0
5630,1065.0,3185.5
5631,1947.5,3122.75
5632,495.0,1995.25
5633,1572.5,3072.75
5634,1490.0,3020.75
5635,990.0,3115.75
5636,520.0,2406.5
5637,932.5,2912.75
5638,1040.0,2725.0
5639,1525.0,2560.25
5640,1080.0,2579.0
5641,0.0,2035.0
5642,1555.0,2941.25
5643,1502.5,2652.75
5644,1555.0,3185.5
5645,1620.0,3081.25
5646,1605.0,3100.5
5647,0.0,2695.5
5648,520.0,3130.25
5649,0.0,3223.75
5650,2082.5,3167.75
5651,1015.0,3087.5
5652,1497.5,3111.75
5653,482.5,3121.0
5654,968.75,3140.25
5655,520.0,2095.0
5656,1547.5,3090.5
5657,450.0,2472.5
5658,1065.0,3155.75
5659,2057.5,2616.75
5660,1447.5,3024.0
5661,957.5,3178.75
5662,1025.0,3251.25
5663,2065.0,3227.75
5664,1025.0,2969.0
5665,1620.0,2571.5
5666,437.5,1960.0
5667,500.0,3142.75
5668,1075.0,2780.25
5669,977.5,2531.5
5670,1543.75,3078.0
5671,1557.5,3198.0
5672,1451.25,3123.0
5673,1537.5,3078.0
5674,995.0,3201.5
5675,1598.75,3067.75
5676,520.0,3085.5
5677,535.0,3127.5
5678,540.0,2970.0
5679,1532.5,2555.0
5680,1195.0,2556.75
5681,535.0,2662.75
5682,1525.0,2706.5
5683,2055.0,2543.75
5684,872.5,2680.0
5685,1037.5,3137.5
5686,545.0,2550.25
5687,1060.0,2367.5
5688,555.0,2208.75
5689,1540.0,3178.75
5690,1506.25,3190.0
5691,988.75,3175.0
5692,988.75,2566.75
5693,1535.0,2613.0
5694,2476.25,3104.25
5695,535.0,3190.0
5696,1115.0,2884.0
5697,1015.0,3035.5
5698,1497.5,3102.5
5699,1595.0,3039.5
5700,1537.5,3135.0
5701,1427.5,3056.5
5702,1155.0,3006.5
5703,2075.0,3021.75
5704,2077.5,1897.5
5705,1058.75,3126.25
5706,2220.0,3085.25
5707,1550.0,3147.75
5708,965.0,3265.25
5709,1033.75,3157.75
5710,482.5,2687.75
5711,1595.0,3187.75
5712,1428.75,3141.75
5713,580.0,3085.25
5714,1485.0,3182.5
5715,1060.0,3142.75
5716,1065.0,2466.25
5717,440.0,3175.0
5718,1485.0,2517.75
5719,520.0,2725.0
5720,520.0,3082.75
5721,1015.0,3186.5
5722,1645.0,2505.0
5723,1550.0,2962.0
5724,485.0,3227.75
5725,1040.0,3097.5
5726,495.0,2949.25
5727,495.0,3250.25
5728,1040.0,3101.5
5729,1015.0,2681.5
5730,1527.5,2605.5
5731,0.0,2579.0
5732,1100.0,3097.0
5733,1843.75,3052.5
5734,957.5,3020.0
5735,2025.0,3217.75
5736,1015.0,2910.0
5737,992.5,3190.5
5738,1582.5,3208.75
5739,1990.0,3104.0
5740,1025.0,3074.25
5741,1465.0,3167.5
5742,2932.5,3026.5
5743,872.5,3052.5
5744,1527.5,2990.5
5745,2572.5,2499.0
5746,520.0,2613.25
5747,1100.0,2605.25
5748,1670.0,2441.5
5749,520.0,2151.5
5750,1040.0,2540.0
5751,1060.0,3145.25
5752,1527.5,3178.75
5753,1030.0,3000.5
5754,448.75,3143.0
5755,1570.0,2648.25
5756,883.75,3162.5
5757,2081.25,2915.5
5758,1550.0,2961.5
5759,437.5,3111.5
5760,1060.0,3136.25
5761,2583.75,3040.5
5762,472.5,2047.5
5763,1060.0,2645.25
5764,482.5,2997.75
5765,2113.75,2627.75
5766,0.0,2517.75
5767,972.5,2675.5
5768,1062.5,2983.75
5769,1065.0,2725.0
5770,1483.75,2614.0
5771,0.0,2805.0
5772,495.0,2979.25
5773,1490.0,3175.5
5774,1195.0,3051.5
5775,1005.0,2687.75
5776,2003.75,3170.25
5777,2300.0,3040.25
5778,1092.5,2627.75
5779,846.25,3073.25
5780,2027.5,3178.0
5781,472.5,3181.0
5782,2553.75,2951.25
5783,1517.5,2504.25
5784,955.0,3059.25
5785,1542.5,2997.75
5786,1155.0,2160.0
5787,1075.0,3082.5
5788,535.0,2782.75
5789,1617.5,3122.75
5790,1037.5,3093.75
5791,615.0,3123.75
5792,932.5,3024.0
5793,1640.0,3235.0
5794,1040.0,3015.25
5795,472.5,3061.5
5796,1418.75,2969.25
5797,1483.75,3014.25
5798,1457.5,3050.25
5799,615.0,3048.75
5800,2118.75,3044.25
5801,2082.5,3052.75
5802,1483.75,3113.25
5803,1575.0,2972.75
5804,1540.0,3015.25
5805,495.0,3073.0
5806,540.0,2482.75
5807,1095.0,3006.5
5808,1640.0,3080.5
5809,920.0,3067.5
5810,1816.25,3153.0
5811,1125.0,3170.5
5812,2052.5,3065.25
5813,1100.0,3130.25
5814,957.5,3070.25
5815,482.5,2662.75
5816,977.5,3059.25
5817,470.0,3078.25
5818,952.5,3215.25
5819,1993.75,2944.0
5820,873.75,2670.0
5821,1662.5,3226.75
5822,1075.0,3138.75
5823,540.0,2496.5
5824,2077.5,3242.5
5825,1010.0,2582.75
5826,1690.0,2935.0
5827,0.0,3092.75
5828,2042.5,3090.0
5829,3008.75,3021.5
5830,520.0,3020.5
5831,565.0,3091.0
5832,2082.5,3083.75
5833,0.0,2985.25
5834,1490.0,3092.75
5835,1572.5,2657.75
5836,540.0,3012.75
5837,1030.0,3139.0
5838,2032.5,3140.25
5839,910.0,2598.75
5840,437.5,3202.75
5841,1605.0,3026.5
5842,615.0,3287.75
5843,435.0,2451.5
5844,2113.75,3133.0
5845,1060.0,3100.25
5846,0.0,2797.75
5847,2075.0,2946.5
5848,1655.0,3197.75
5849,2047.5,3121.75
5850,495.0,2667.5
5851,2120.0,3120.5
5852,2531.25,2969.0
5853,1535.0,2954.0
5854,1035.0,3029.0
5855,1085.0,2633.75
5856,925.0,2655.25
5857,988.75,2520.5
5858,535.0,3038.0
5859,1015.0,2707.75
5860,1450.0,2632.5
5861,1060.0,3105.25
5862,1155.0,3140.75
5863,2560.0,3009.5
5864,1100.0,3008.25
5865,1585.0,3118.0
5866,2077.5,3060.75
5867,1135.0,3215.0
5868,1970.0,3190.5
5869,2416.25,3175.0
5870,1645.0,3008.0
5871,932.5,3089.0
5872,520.0,3190.5
5873,2637.5,3056.25
5874,520.0,2737.75
5875,1627.5,3130.25
5876,540.0,3064.0
5877,1075.0,2949.25
5878,2670.0,3051.25
5879,996.25,3176.0
5880,972.5,2981.5
5881,1065.0,2943.75
5882,990.0,2605.25
5883,1997.5,2545.25
5884,1488.75,2525.5
5885,485.0,3170.5
5886,2000.0,2992.75
5887,1991.25,3147.75
5888,872.5,3148.5
5889,2200.0,3173.75
5890,0.0,3066.25
5891,448.75,2553.0
5892,580.0,2596.5
5893,987.5,3125.5
5894,1485.0,2589.0
5895,495.0,3121.5
5896,1580.0,3170.0
5897,2000.0,3120.0
5898,1040.0,2665.0
5899,1920.0,3063.0
5900,1055.0,3104.0
5901,2080.0,2417.5
5902,2610.0,3115.25
5903,500.0,3260.0
5904,2081.25,2472.75
5905,0.0,2712.75
5906,2055.0,3307.75
5907,932.5,3187.75
5908,520.0,2696.5
5909,1416.25,3110.5
5910,1525.0,3148.0
5911,1595.0,2773.75
5912,1961.25,3110.75
5913,1981.25,3099.25
5914,565.0,2597.75
5915,450.0,3057.75
5916,2047.5,3140.0
5917,2425.0,3242.5
5918,520.0,2936.25
5919,2650.0,2987.75
5920,1640.0,2542.75
5921,1040.0,3001.75
5922,0.0,3092.0
5923,1541.25,3092.75
5924,2090.0,3020.25
5925,1055.0,2602.75
5926,2026.25,3143.75
5927,540.0,3145.25
5928,520.0,2510.0
5929,0.0,2035.5
5930,1595.0,2733.0
5931,1970.0,2557.75
5932,1058.75,3142.75
5933,520.0,2526.25
5934,1500.0,2993.0
5935,1403.75,2878.25
5936,1447.5,2616.5
5937,1547.5,2556.5
5938,2042.5,3087.75
5939,1555.0,3175.5
5940,947.5,2657.75
5941,1482.5,3144.25
5942,1620.0,3147.75
5943,1615.0,2969.75
5944,475.0,2384.25
5945,2066.25,3129.25
5946,1343.75,3246.5
5947,448.75,2658.75
5948,0.0,3081.5
5949,1485.0,3065.0
5950,1593.75,2502.75
5951,1540.0,3106.75
5952,935.0,2577.5
5953,472.5,3048.25
5954,1097.5,3046.5
5955,520.0,2675.0
5956,520.0,2500.25
5957,520.0,2757.75
5958,2056.25,2691.5
5959,982.5,2623.25
5960,555.0,3307.75
5961,2610.0,3133.0
5962,1015.0,2070.25
5963,2157.5,2924.25
5964,1468.75,2995.75
5965,1991.25,3197.75
5966,475.0,2682.75
5967,1620.0,3038.75
5968,520.0,1987.5
5969,1557.5,3045.75
5970,1688.75,2650.5
5971,495.0,3076.5
5972,1557.5,3063.0
5973,1450.0,3018.0
5974,1040.0,2627.75
5975,1100.0,3132.5
5976,450.0,3099.0
5977,1537.5,3126.5
5978,2120.0,2481.25
5979,1635.0,3038.0
5980,2165.0,3187.75
5981,1537.5,2954.25
5982,0.0,2478.75
5983,520.0,2627.75
5984,1047.5,2680.25
5985,540.0,3107.0
5986,1547.5,3133.25
5987,437.5,1926.25
5988,1055.0,2300.0
5989,1593.75,3124.5
5990,935.0,3035.25
5991,1078.75,3093.0
5992,1985.0,3117.5
5993,932.5,2560.75
5994,1955.0,3034.0
5995,1015.0,2695.5
5996,1100.0,3007.5
5997,580.0,3077.5
5998,1580.0,3171.5
5999,1447.5,2520.0
6000,1585.0,3074.0
6001,1563.75,3003.0
6002,1680.0,3155.0
6003,1645.0,3115.25
6004,1051.25,3128.0
6005,520.0,1490.0
6006,540.0,2662.75
6007,1085.0,2951.75
6008,2671.25,2955.25
6009,1195.0,3168.75
6010,977.5,3084.0
6011,1095.0,2662.5
6012,950.0,2629.25
6013,1946.25,3066.0
6014,1040.0,3225.0
6015,932.5,3260.25
6016,520.0,3050.75
6017,2112.5,3150.0
6018,2092.5,3205.5
6019,535.0,2113.75
6020,1555.0,3182.0
6021,1555.0,2707.75
6022,1490.0,2881.25
6023,2052.5,2978.0
6024,1073.75,3110.25
6025,1190.0,3010.25
6026,520.0,2472.75
6027,1983.75,3177.75
6028,2038.75,3039.25
6029,1415.0,3141.5
6030,990.0,3186.5
6031,1512.5,2598.25
6032,1135.0,3065.25
6033,1033.75,2082.75
6034,1465.0,2976.5
6035,450.0,3195.0
6036,1462.5,3010.25
6037,1160.0,2578.75
6038,0.0,3198.0
6039,2027.5,2567.75
6040,535.0,1607.75
6041,2013.75,3170.5
6042,1527.5,3030.5
6043,0.0,2667.75
6044,1972.5,2973.75
6045,1135.0,2949.25
6046,1455.0,2421.75
6047,540.0,2969.0
6048,2606.25,3197.75
6049,2505.0,3172.75
6050,1055.0,2954.0
6051,1332.5,3118.0
6052,1500.0,2987.0
6053,1550.0,3100.25
6054,0.0,2467.5
6055,990.0,3213.25
6056,0.0,2558.75
6057,910.0,3197.75
6058,1021.25,2849.25
6059,535.0,2396.75
6060,1015.0,1984.0
6061,1501.25,3115.25
6062,482.5,2120.0
6063,580.0,3133.25
6064,610.0,3086.25
6065,2120.0,3145.25
6066,1980.0,3173.75
6067,887.5,2566.75
6068,977.5,3054.75
6069,437.5,3145.25
6070,1553.75,2467.5
6071,2052.5,3059.25
6072,1553.75,3172.75
6073,1565.0,3148.0
6074,1035.0,3001.75
6075,1535.0,3095.25
6076,930.0,3122.75
6077,1477.5,3230.5
6078,2025.0,2702.75
6079,1567.5,3125.25
6080,1532.5,3160.25
6081,1013.75,3038.75
6082,905.0,3076.25
6083,3001.25,3197.75
6084,1985.0,3098.0
6085,1040.0,3185.5
6086,1040.0,3032.75
6087,520.0,2155.5
6088,1553.75,3190.0
6089,1012.5,2533.75
6090,990.0,2076.5
6091,1467.5,2547.5
6092,520.0,2027.75
6093,520.0,3007.75
6094,1065.0,2575.0
6095,1608.75,3159.0
6096,2065.0,2982.5
6097,555.0,2983.0
6098,580.0,2410.25
6099,1535.0,2605.25
6100,1153.75,3165.5
6101,1083.75,2556.25
6102,1490.0,3149.25
6103,2022.5,3092.75
6104,1645.0,3150.25
6105,1522.5,3085.25
6106,1090.0,2897.5
6107,1062.5,2695.5
6108,0.0,2590.5
6109,1527.5,3108.0
6110,540.0,3217.75
6111,897.5,1990.25
6112,448.75,2650.5
6113,1610.0,3035.25
6114,475.0,2547.5
6115,2077.5,3250.25
6116,1017.5,2999.0
6117,520.0,2503.0
6118,437.5,2905.0
6119,520.0,2948.75
6120,540.0,3036.75
6121,520.0,3298.25
6122,0.0,3105.0
6123,520.0,2092.5
6124,960.0,3055.25
6125,1060.0,3157.5
6126,2483.75,3162.75
6127,1451.25,3085.75
6128,435.0,3077.75
6129,1040.0,3207.75
6130,0.0,3315.5
6131,1015.0,3195.25
6132,2022.5,3097.5
6133,1510.0,3227.75
6134,2662.5,2930.0
6135,1543.75,3135.75
6136,1557.5,3185.0
6137,1550.0,3048.0
6138,0.0,3158.75
6139,920.0,3090.25
6140,1600.0,2453.75
6141,1472.5,3058.0
6142,482.5,3235.0
6143,1535.0,2497.5
6144,828.75,3174.25
6145,437.5,2010.0
6146,1037.5,3043.0
6147,495.0,3012.5
6148,2563.75,2914.0
6149,1457.5,3037.75
6150,482.5,2421.5
6151,2017.5,3039.5
6152,1508.75,3023.0
6153,545.0,3132.75
6154,475.0,3195.25
6155,0.0,3110.0
6156,520.0,3004.25
6157,2060.0,3117.75
6158,1040.0,3195.5
6159,0.0,2595.75
6160,1002.5,3175.25
6161,1635.0,2886.5
6162,1505.0,3082.75
6163,1670.0,3142.75
6164,1400.0,2931.75
6165,0.0,1770.0
6166,495.0,2494.0
6167,1072.5,2647.75
6168,2156.25,2669.25
6169,2130.0,3106.5
6170,1100.0,3073.25
6171,615.0,3248.75
6172,1575.0,3272.75
6173,1610.0,3187.75
6174,1055.0,3187.75
6175,1095.0,1996.25
6176,922.5,2955.75
6177,1130.0,3105.0
6178,1010.0,3189.0
6179,1075.0,3048.0
6180,1490.0,2645.0
6181,1120.0,3285.5
6182,1540.0,3134.0
6183,1005.0,2037.75
6184,437.5,2232.75
6185,1957.5,3075.5
6186,973.75,3007.0
6187,1610.0,3197.75
6188,1005.0,2580.25
6189,520.0,3052.5
6190,970.0,3084.0
6191,987.5,2919.25
6192,1427.5,2540.25
6193,0.0,3011.25
6194,1532.5,3159.5
6195,1110.0,2556.5
6196,450.0,2997.0
6197,2097.5,2987.75
6198,2031.25,3061.75
6199,540.0,3156.5
